"","DateTime","fDOM.QSU"
"51",2020-06-21 02:15:00,104.037272727273
"52",2020-06-21 02:30:00,104.569090909091
"53",2020-06-21 02:45:00,104.725454545455
"54",2020-06-21 03:00:00,104.93
"55",2020-06-21 03:15:00,105.885454545455
"56",2020-06-21 03:30:00,105.637272727273
"57",2020-06-21 03:45:00,105.537272727273
"58",2020-06-21 04:00:00,105.963636363636
"59",2020-06-21 04:15:00,106.135454545455
"60",2020-06-21 04:30:00,106.41
"61",2020-06-21 04:45:00,107.352727272727
"62",2020-06-21 05:00:00,106.820909090909
"63",2020-06-21 05:15:00,107.534545454545
"64",2020-06-21 05:30:00,108.109090909091
"65",2020-06-21 05:45:00,108.462727272727
"66",2020-06-21 06:00:00,108.599090909091
"67",2020-06-21 06:15:00,109.035454545455
"68",2020-06-21 06:30:00,108.868181818182
"69",2020-06-21 06:45:00,109.755454545455
"70",2020-06-21 07:00:00,109.307272727273
"71",2020-06-21 07:15:00,108.713636363636
"72",2020-06-21 07:30:00,108.841818181818
"73",2020-06-21 07:45:00,108.97
"74",2020-06-21 08:00:00,107.647272727273
"75",2020-06-21 08:15:00,106.831818181818
"76",2020-06-21 08:30:00,104.325454545455
"77",2020-06-21 08:45:00,105.888181818182
"78",2020-06-21 09:00:00,105.892727272727
"79",2020-06-21 09:15:00,104.252727272727
"80",2020-06-21 09:30:00,106.112727272727
"81",2020-06-21 09:45:00,108.29
"82",2020-06-21 10:00:00,107.985454545455
"83",2020-06-21 10:15:00,109.399090909091
"84",2020-06-21 10:30:00,109.137272727273
"85",2020-06-21 10:45:00,110.041818181818
"86",2020-06-21 11:00:00,110.26
"87",2020-06-21 11:15:00,111.040909090909
"88",2020-06-21 11:30:00,109.630909090909
"89",2020-06-21 11:45:00,109.835454545455
"90",2020-06-21 12:00:00,108.110909090909
"91",2020-06-21 12:15:00,108.521818181818
"92",2020-06-21 12:30:00,108.44
"93",2020-06-21 12:45:00,107.868181818182
"94",2020-06-21 13:00:00,107.33
"95",2020-06-21 13:15:00,106.833636363636
"96",2020-06-21 13:30:00,107.851818181818
"97",2020-06-21 13:45:00,107.91
"98",2020-06-21 14:00:00,106.735454545455
"99",2020-06-21 14:15:00,107.025454545455
"100",2020-06-21 14:30:00,105.530909090909
"101",2020-06-21 14:45:00,106.575454545455
"102",2020-06-21 15:00:00,104.246363636364
"103",2020-06-21 15:15:00,102.004545454545
"104",2020-06-21 15:30:00,105.486363636364
"105",2020-06-21 15:45:00,105.647272727273
"106",2020-06-21 16:00:00,105.32
"107",2020-06-21 16:15:00,104.72
"108",2020-06-21 16:30:00,104.725454545455
"109",2020-06-21 16:45:00,102.173636363636
"110",2020-06-21 17:00:00,104.239090909091
"111",2020-06-21 17:15:00,102.908181818182
"112",2020-06-21 17:30:00,101.163636363636
"113",2020-06-21 17:45:00,102.261818181818
"114",2020-06-21 18:00:00,104.230909090909
"115",2020-06-21 18:15:00,101.127272727273
"116",2020-06-21 18:30:00,104.314545454545
"117",2020-06-21 18:45:00,104.241818181818
"118",2020-06-21 19:00:00,103.585454545455
"119",2020-06-21 19:15:00,102.808181818182
"120",2020-06-21 19:30:00,106.740909090909
"121",2020-06-21 19:45:00,107.454545454545
"122",2020-06-21 20:00:00,107.864545454545
"123",2020-06-21 20:15:00,108.079090909091
"124",2020-06-21 20:30:00,106.182727272727
"125",2020-06-21 20:45:00,109.48
"126",2020-06-21 21:00:00,107.860909090909
"127",2020-06-21 21:15:00,110.888181818182
"128",2020-06-21 21:30:00,110.7
"129",2020-06-21 21:45:00,111.704545454545
"130",2020-06-21 22:00:00,110.722727272727
"131",2020-06-21 22:15:00,112.536363636364
"132",2020-06-21 22:30:00,114.027272727273
"133",2020-06-21 22:45:00,113.856363636364
"134",2020-06-21 23:00:00,113.883636363636
"135",2020-06-21 23:15:00,114.951818181818
"136",2020-06-21 23:30:00,113.801818181818
"137",2020-06-21 23:45:00,116.483636363636
"138",2020-06-22 00:00:00,116.847272727273
"139",2020-06-22 00:15:00,115.708181818182
"140",2020-06-22 00:30:00,116.288181818182
"141",2020-06-22 00:45:00,113.299090909091
"142",2020-06-22 01:00:00,116.678181818182
"143",2020-06-22 01:15:00,115.992727272727
"144",2020-06-22 01:30:00,118.92
"145",2020-06-22 01:45:00,120.626363636364
"146",2020-06-22 02:00:00,119.883636363636
"147",2020-06-22 02:15:00,120.380909090909
"148",2020-06-22 02:30:00,121.609090909091
"149",2020-06-22 02:45:00,122.303636363636
"150",2020-06-22 03:00:00,122.796363636364
"151",2020-06-22 03:15:00,121.797272727273
"152",2020-06-22 03:30:00,124.242727272727
"153",2020-06-22 03:45:00,122.388181818182
"154",2020-06-22 04:00:00,122.798181818182
"155",2020-06-22 04:15:00,120.614545454545
"156",2020-06-22 04:30:00,124.173636363636
"157",2020-06-22 04:45:00,124.042727272727
"158",2020-06-22 05:00:00,122.168181818182
"159",2020-06-22 05:15:00,124.984545454545
"160",2020-06-22 05:30:00,124.066363636364
"161",2020-06-22 05:45:00,124.310909090909
"162",NA,NA
