"","site.ID","storm.ID","Parameter","Coefficient","SE","CI","CI_low","CI_high","t","df_error","p","response_var"
"164","CARI","storm3","Q.norm",1.23518298636079,0.0656750446251996,0.95,1.10105665165639,1.36930932106519,18.8074936744976,30,3.73994899275312e-18,"turb"
"165","CARI","storm4a","(Intercept)",-3.42470270460236,0.133566916925475,0.95,-3.69050934026547,-3.15889606893924,-25.6403515438873,80,2.44430161757382e-40,"turb"
"166","CARI","storm4a","Q.norm",0.367728365471809,0.0656899883237943,0.95,0.237001122565994,0.498455608377623,5.59793622826098,80,2.94946091565064e-07,"turb"
"167","CARI","storm4b","(Intercept)",-0.887808859194506,0.14809323021266,0.95,-1.18357146322843,-0.592046255160578,-5.99493209729859,65,9.87994756910937e-08,"turb"
"168","CARI","storm4b","Q.norm",0.988673831748447,0.0959062141273924,0.95,0.797135895864271,1.18021176763262,10.3087567447422,65,2.62162596304518e-15,"turb"
"169","CARI","storm5","(Intercept)",-0.516563566915501,0.0742253604398899,0.95,-0.662815530972956,-0.370311602858046,-6.95939452303274,229,3.56127100995113e-11,"turb"
"170","CARI","storm5","Q.norm",0.380183163518663,0.03634685266917,0.95,0.308566150698928,0.451800176338398,10.4598647640581,229,3.49132866174114e-21,"turb"
"171","CARI","storm6","(Intercept)",-0.516834545473753,0.0805741694563489,0.95,-0.683131457919084,-0.350537633028421,-6.414394947673,24,1.24112083588952e-06,"turb"
"172","CARI","storm6","Q.norm",0.50848002949816,0.0486759443476157,0.95,0.40801781797323,0.60894224102309,10.4462283436534,24,2.0813532191666e-10,"turb"
"173","CARI","storm7","(Intercept)",-0.611389239760329,0.0758857755559622,0.95,-0.76359683018329,-0.459181649337367,-8.05670410931569,53,9.08472439482476e-11,"turb"
"174","CARI","storm7","Q.norm",0.289516890687663,0.0348638444537969,0.95,0.219588874293075,0.359444907082252,8.30421587818131,53,3.66635979155447e-11,"turb"
"175","CARI","storm8","(Intercept)",-1.00178621682932,0.114244828572737,0.95,-1.23757595419403,-0.765996479464608,-8.76876642334412,24,5.99121419023211e-09,"turb"
"176","CARI","storm8","Q.norm",-0.117490186111074,0.0745282997287352,0.95,-0.271309036721793,0.0363286644996444,-1.57645064410043,24,0.128013305188472,"turb"
"177","FRCH","storm1","(Intercept)",-0.705137523303216,0.219491731895642,0.95,-1.15630923975342,-0.253965806853015,-3.21259264398386,26,0.00349196418678358,"turb"
"178","FRCH","storm1","Q.norm",0.647823660532012,0.0851115349043529,0.95,0.472874394968034,0.822772926095989,7.61146725012099,26,4.44110776124054e-08,"turb"
"179","FRCH","storm2","(Intercept)",-0.747768378912434,0.0871095778003104,0.95,-0.922648153543402,-0.572888604281466,-8.58422687602293,51,1.79540054005673e-11,"turb"
"180","FRCH","storm2","Q.norm",0.884092649159893,0.0682194528322664,0.95,0.747136382834008,1.02104891548578,12.9595388478656,51,9.23453142954602e-18,"turb"
"181","FRCH","storm3","(Intercept)",0.0140074463637397,0.068751084518967,0.95,-0.122392747189496,0.150407639916976,0.203741460396532,100,0.838969581635641,"turb"
"182","FRCH","storm3","Q.norm",0.735617066170147,0.0316144687389752,0.95,0.672894860618767,0.798339271721527,23.2683671594727,100,3.80062830162817e-42,"turb"
"183","FRCH","storm4","(Intercept)",-0.044294459438706,0.0966344914976701,0.95,-0.236112409013531,0.147523490136119,-0.458371113173126,96,0.64772180348136,"turb"
"184","FRCH","storm4","Q.norm",0.971226274545241,0.0603656175457541,0.95,0.851401470761554,1.09105107832893,16.0890638418318,96,5.28373746173602e-29,"turb"
"185","MOOS","storm1","(Intercept)",-0.777567262032128,0.211037912063216,0.95,-1.19533788710854,-0.359796636955716,-3.68449087858304,122,0.000342983967977491,"turb"
"186","MOOS","storm1","Q.norm",1.59062504134475,0.115655491352185,0.95,1.36167344471765,1.81957663797185,13.753130290209,122,1.44754823078368e-26,"turb"
"187","MOOS","storm2a","(Intercept)",-0.0461934427972015,0.025891349871334,0.95,-0.0985218128439642,0.00613492724956127,-1.78412647570551,40,0.0819903907486746,"turb"
"188","MOOS","storm2a","Q.norm",1.01884230257566,0.0175641659745096,0.95,0.983343798973326,1.054340806178,58.0068705826555,40,3.16238403820559e-40,"turb"
"189","MOOS","storm2b","(Intercept)",0.239318543731713,0.101330943964142,0.95,0.0369466742477788,0.441690413215647,2.36175184370532,65,0.0211949867497997,"turb"
"190","MOOS","storm2b","Q.norm",2.04185058941567,0.127503527284213,0.95,1.78720846162268,2.29649271720867,16.0140713979173,65,3.01798163549367e-24,"turb"
"191","MOOS","storm3","(Intercept)",-2.13124823098852,0.212712464040666,0.95,-2.55828632154046,-1.70421014043659,-10.0193857496807,51,1.20742561134428e-13,"turb"
"192","MOOS","storm3","Q.norm",0.265646104392022,0.131079303939773,0.95,0.0024934211782367,0.528798787605808,2.02660600421008,51,0.0479469655420309,"turb"
"193","MOOS","storm4","(Intercept)",-0.666203223596273,0.0488685740695282,0.95,-0.763745305688355,-0.568661141504191,-13.6325488574401,67,5.36657249281125e-21,"turb"
"194","MOOS","storm4","Q.norm",0.86426051944526,0.0232831191806824,0.95,0.817787219052851,0.910733819837669,37.1196192717306,67,2.07284991779685e-46,"turb"
"195","POKE","storm1","(Intercept)",-0.446769680762201,0.0637239467882607,0.95,-0.573584376323484,-0.319954985200919,-7.01101710235728,80,6.75786319711274e-10,"turb"
"196","POKE","storm1","Q.norm",0.912272535981414,0.051909557942231,0.95,0.808969223507091,1.01557584845574,17.5742690199108,80,3.38678809465736e-29,"turb"
"197","POKE","storm2","(Intercept)",-1.17062199998877,0.153804901593844,0.95,-1.47827760966205,-0.862966390315482,-7.61108383320613,60,2.26150579470816e-10,"turb"
"198","POKE","storm2","Q.norm",0.232664887639002,0.0582325519152711,0.95,0.116182440872553,0.349147334405451,3.99544378507629,60,0.000179018343852654,"turb"
"199","POKE","storm3","(Intercept)",-2.33317169897159,0.16736030421224,0.95,-2.66843467508832,-1.99790872285487,-13.9410101454688,56,7.3892855794608e-20,"turb"
"200","POKE","storm3","Q.norm",0.127742345606328,0.062386207283339,0.95,0.00276775488185907,0.252716936330796,2.04760557131099,56,0.0453000064654355,"turb"
"201","POKE","storm4","(Intercept)",-0.790887654075519,0.253682928711589,0.95,-1.29767756355682,-0.284097744594216,-3.1176226878659,64,0.00273089135402167,"turb"
"202","POKE","storm4","Q.norm",1.27158385294887,0.17239021718343,0.95,0.927194803967263,1.61597290193048,7.37619497048288,64,4.05617054194856e-10,"turb"
"203","STRT","storm1","(Intercept)",-1.84437355327604,0.103862736932939,0.95,-2.05298799995041,-1.63575910660166,-17.7577984919354,50,3.07443444343981e-23,"turb"
"204","STRT","storm1","Q.norm",-0.0355620856424959,0.0468365146007887,0.95,-0.12963599382295,0.0585118225379585,-0.759281213506375,50,0.451249279520992,"turb"
"205","STRT","storm2","(Intercept)",-0.886930918555954,0.0701739158165071,0.95,-1.02720657751185,-0.746655259600059,-12.6390398517183,62,8.2274171218136e-19,"turb"
"206","STRT","storm2","Q.norm",0.298543483074565,0.032927629491331,0.95,0.232722089597966,0.364364876551164,9.06665580506377,62,5.71317708707857e-13,"turb"
"207","STRT","storm3","(Intercept)",-1.74823340850702,0.364947732582435,0.95,-2.50318531291885,-0.993281504095195,-4.79036654409719,23,7.85101705130047e-05,"turb"
"208","STRT","storm3","Q.norm",1.07476918533771,0.201565251349004,0.95,0.657799694138563,1.49173867653685,5.33211542239877,23,2.0543496594709e-05,"turb"
"209","VAUL","storm2","(Intercept)",-0.0500387184232747,0.117746091673928,0.95,-0.28367250950573,0.183595072659181,-0.424971374522104,99,0.671779789532566,"turb"
"210","VAUL","storm2","Q.norm",0.955884219585449,0.055709311492802,0.95,0.845344859360224,1.06642357981067,17.1584281688521,99,2.01160206506131e-31,"turb"
"211","FRCH","storm1","(Intercept)",-0.576765331891607,0.204300530167951,0.95,-0.994606832094526,-0.158923831688687,-2.82312205170227,29,0.00850635191254051,"abs"
"212","FRCH","storm1","Q.norm",1.14656062615747,0.0865723779589362,0.95,0.969500232565933,1.323621019749,13.2439544019608,29,7.95538482900864e-14,"abs"
"213","FRCH","storm2","(Intercept)",-0.914296623891871,0.0517775631970375,0.95,-1.01824441943275,-0.810348828350996,-17.6581624827061,51,2.23247938484718e-23,"abs"
"214","FRCH","storm2","Q.norm",1.24744773944926,0.0418119356751594,0.95,1.16350677598232,1.3313887029162,29.8347282733044,51,5.92725973850018e-34,"abs"
"215","FRCH","storm3","(Intercept)",-0.18089377133217,0.0634601123026715,0.95,-0.306812401912709,-0.0549751407516319,-2.85051136483027,99,0.00531187310140122,"abs"
"216","FRCH","storm3","Q.norm",0.802356132372955,0.0293832770761141,0.95,0.744053335905369,0.860658928840541,27.3065570696741,99,6.96655790017989e-48,"abs"
"217","FRCH","storm4","(Intercept)",-0.471245378093829,0.102958122499088,0.95,-0.675615635998325,-0.266875120189332,-4.57705877550365,96,1.41190078794896e-05,"abs"
"218","FRCH","storm4","Q.norm",1.86565268136409,0.0640112398272508,0.95,1.7385913745459,1.99271398818229,29.1457045106295,96,1.77952787755015e-49,"abs"
"219","MOOS","storm1","(Intercept)",0.331365817810327,0.140543945382976,0.95,0.0531450406081562,0.609586595012498,2.3577381217481,122,0.0199775759124086,"abs"
"220","MOOS","storm1","Q.norm",1.58527991094055,0.0787062900578954,0.95,1.42947294870581,1.74108687317529,20.1417181495207,122,1.30862220135816e-40,"abs"
"221","MOOS","storm2a","(Intercept)",-0.342205417185974,0.0272418510308639,0.95,-0.397221451453464,-0.287189382918483,-12.5617534872454,41,1.21648409926338e-15,"abs"
"222","MOOS","storm2a","Q.norm",0.919665820795522,0.0186758486282754,0.95,0.881949179332959,0.957382462258086,49.2435893597434,41,4.19594975948765e-38,"abs"
"223","MOOS","storm2b","(Intercept)",0.504329559668809,0.20305838243592,0.95,0.098793966489271,0.909865152848346,2.48366776893813,65,0.0155914016392324,"abs"
"224","MOOS","storm2b","Q.norm",3.62962191820625,0.255521842452745,0.95,3.1193095602217,4.1399342761908,14.2047422770814,65,1.3254725798805e-21,"abs"
"225","MOOS","storm3","(Intercept)",-1.40316276368905,0.100075736447166,0.95,-1.60397942049495,-1.20234610688315,-14.0210086231025,52,2.65632248595749e-19,"abs"
"226","MOOS","storm3","Q.norm",0.363925745711094,0.0619971288023874,0.95,0.239519405276786,0.488332086145403,5.87004193163668,52,3.08623046421994e-07,"abs"
"227","MOOS","storm4","(Intercept)",-0.357467200681887,0.0290943793668341,0.95,-0.415524130787638,-0.299410270576136,-12.2864693614802,68,6.23978428414814e-19,"abs"
"228","MOOS","storm4","Q.norm",0.90982204742431,0.0139597881635786,0.95,0.881965723854547,0.937678370994073,65.1744880913062,68,5.02286470404542e-63,"abs"
"229","POKE","storm1","(Intercept)",-0.553598666820052,0.0169320421199466,0.95,-0.587294504490097,-0.519902829150007,-32.6953277636778,80,4.73529620497578e-48,"abs"
"230","POKE","storm1","Q.norm",0.966227915365409,0.0137928497182723,0.95,0.938779269666216,0.993676561064603,70.0528125152688,80,1.44912716514376e-73,"abs"
"231","POKE","storm2","(Intercept)",-0.478011715172318,0.124815755153343,0.95,-0.727680398358615,-0.228343031986021,-3.82973859818462,60,0.000309064807219751,"abs"
"232","POKE","storm2","Q.norm",0.485454449727137,0.0471307610375868,0.95,0.391178891073778,0.579730008380496,10.3001614877381,60,6.89415518490104e-15,"abs"
"233","POKE","storm3","(Intercept)",-1.17584816687698,0.13813633646979,0.95,-1.45256850084573,-0.899127832908225,-8.51222927237638,56,1.11835631492599e-11,"abs"
"234","POKE","storm3","Q.norm",0.522004701320596,0.0519465273581824,0.95,0.41794330251394,0.626066100127252,10.048885418678,56,3.83059875853243e-14,"abs"
"235","POKE","storm4","(Intercept)",-0.823063218589857,0.127312789984724,0.95,-1.0773244176915,-0.568802019488214,-6.46489028076922,65,1.51273417253485e-08,"abs"
"236","POKE","storm4","Q.norm",1.4923175177352,0.0870193633320242,0.95,1.31852784846068,1.66610718700972,17.1492580569824,65,8.14801050358216e-26,"abs"
"237","STRT","storm1","(Intercept)",-1.94074035073802,0.165762901910295,0.95,-2.27352326233358,-1.60795743914245,-11.7079293881346,51,4.56325229073663e-16,"abs"
"238","STRT","storm1","Q.norm",-0.324644876406956,0.075371381717662,0.95,-0.475959239089614,-0.173330513724298,-4.30726980199278,51,7.53006571304889e-05,"abs"
"239","STRT","storm2","(Intercept)",-1.2135847790731,0.0819329310861107,0.95,-1.37741980046065,-1.04974975768554,-14.811929257085,61,7.15352979816237e-22,"abs"
"240","STRT","storm2","Q.norm",0.571824517520677,0.0390908542405332,0.95,0.493657523423707,0.649991511617646,14.628089578246,61,1.29969864437425e-21,"abs"
"241","STRT","storm3","(Intercept)",-1.63765077697407,0.370437485425288,0.95,-2.40395910038359,-0.871342453564558,-4.42085599164982,23,0.000197200311383849,"abs"
"242","STRT","storm3","Q.norm",0.639155966204775,0.20480434508381,0.95,0.215485899100262,1.06282603330929,3.12081252935928,23,0.004804484666848,"abs"
"243","VAUL","storm1","(Intercept)",-0.348638082763965,0.443152035821804,0.95,-1.23088601431774,0.533609848789808,-0.786723414499117,78,0.433827616012396,"abs"
"244","VAUL","storm1","Q.norm",0.736297879273379,0.182738301416604,0.95,0.372493867538506,1.10010189100825,4.0292476922765,78,0.00012905205359705,"abs"
"245","VAUL","storm2","(Intercept)",0.155439741764055,0.41281585710226,0.95,-0.711854190983078,1.02273367451119,0.376535297978029,18,0.710920762726244,"abs"
"246","VAUL","storm2","Q.norm",1.16121252696524,0.108979017982287,0.95,0.932256106162433,1.39016894776805,10.6553770483965,18,3.33323507818323e-09,"abs"
