,site.ID,storm.ID,Parameter,Coefficient,SE,CI,CI_low,CI_high,t,df_error,p,response_var
208,MOOS,storm4a,(Intercept),-0.09891557,0.011074172,0.95,-0.120847388,-0.076983753,-8.932096381,117,7.05E-15,fDOM
209,MOOS,storm4a,Q.norm,0.014914548,0.005180396,0.95,0.004655046,0.02517405,2.879036515,117,0.004744205,fDOM
210,MOOS,storm4b,(Intercept),-0.894448346,0.027744895,0.95,-0.950364507,-0.838532185,-32.23830376,44,3.00E-32,fDOM
211,MOOS,storm4b,Q.norm,0.058089982,0.124645206,0.95,-0.193115925,0.309295888,0.466042647,44,0.643483962,fDOM
212,MOOS,storm5a,(Intercept),0.057617426,0.058719675,0.95,-0.059153087,0.174387939,0.981228633,84,0.329297723,fDOM
213,MOOS,storm5a,Q.norm,0.512144865,0.032670491,0.95,0.447176012,0.577113719,15.67606893,84,1.14E-26,fDOM
214,MOOS,storm5b,(Intercept),-1.624662374,0.041510325,0.95,-1.708433601,-1.540891146,-39.13875333,42,1.11E-34,fDOM
215,MOOS,storm5b,Q.norm,-1.5412645,0.130300755,0.95,-1.804222069,-1.278306931,-11.82851552,42,5.93E-15,fDOM
216,MOOS,storm6,(Intercept),-0.333891693,0.006534128,0.95,-0.347078097,-0.32070529,-51.09965827,42,1.91E-39,fDOM
217,MOOS,storm6,Q.norm,-0.111087069,0.004497268,0.95,-0.120162924,-0.102011214,-24.7010091,42,1.23E-26,fDOM
218,MOOS,storm7,(Intercept),-0.050483125,0.007797497,0.95,-0.065974215,-0.034992036,-6.474272931,90,4.90E-09,fDOM
219,MOOS,storm7,Q.norm,-0.003008766,0.003343001,0.95,-0.009650221,0.003632689,-0.900019447,90,0.370511822,fDOM
220,POKE,storm1,(Intercept),-0.148063433,0.026291573,0.95,-0.200636683,-0.095490183,-5.631592736,61,4.81E-07,fDOM
221,POKE,storm1,Q.norm,0.016531134,0.02194192,0.95,-0.027344448,0.060406716,0.753404155,61,0.454105241,fDOM
222,POKE,storm2,(Intercept),-1.438934968,0.056404924,0.95,-1.550339886,-1.327530051,-25.51080428,158,6.65E-58,fDOM
223,POKE,storm2,Q.norm,-1.227260204,0.084027089,0.95,-1.393221441,-1.061298968,-14.60553049,158,4.02E-31,fDOM
224,POKE,storm5,(Intercept),-0.464122732,0.026325551,0.95,-0.516456196,-0.411789269,-17.6301241,86,2.69E-30,fDOM
225,POKE,storm5,Q.norm,-0.261201863,0.029016016,0.95,-0.318883793,-0.203519933,-9.001989296,86,4.88E-14,fDOM
226,STRT,storm1a,(Intercept),-1.273002232,0.072851863,0.95,-1.417162922,-1.128841542,-17.47384596,127,1.38E-35,fDOM
227,STRT,storm1a,Q.norm,-0.4124218,0.037883992,0.95,-0.487387384,-0.337456216,-10.88643971,127,6.69E-20,fDOM
228,STRT,storm1b,(Intercept),-1.279571817,0.028239438,0.95,-1.337025385,-1.222118249,-45.31151878,33,2.69E-31,fDOM
229,STRT,storm1b,Q.norm,2.606223287,0.285929624,0.95,2.024495094,3.187951481,9.11491175,33,1.56E-10,fDOM
230,STRT,storm2a,(Intercept),-1.271071837,0.123947085,0.95,-1.519178885,-1.022964789,-10.25495543,58,1.21E-14,fDOM
231,STRT,storm2a,Q.norm,-0.63716309,0.09025381,0.95,-0.81782572,-0.456500459,-7.059680768,58,2.33E-09,fDOM
232,STRT,storm2b,(Intercept),-0.929925667,0.041886633,0.95,-1.013603835,-0.846247499,-22.20101285,64,9.04E-32,fDOM
233,STRT,storm2b,Q.norm,-0.363484264,0.031680397,0.95,-0.426773132,-0.300195396,-11.47347576,64,3.56E-17,fDOM
234,STRT,storm3,(Intercept),-0.853435698,0.044135918,0.95,-0.941783336,-0.76508806,-19.3365346,58,5.78E-27,fDOM
235,STRT,storm3,Q.norm,-0.462294888,0.047361261,0.95,-0.557098752,-0.367491024,-9.761034241,58,7.55E-14,fDOM
236,VAUL,stor1b,(Intercept),-0.580314767,0.035361412,0.95,-0.650385767,-0.510243768,-16.4109612,111,1.86E-31,fDOM
237,VAUL,stor1b,Q.norm,-0.597335779,0.053801532,0.95,-0.703947106,-0.490724451,-11.10257937,111,1.03E-19,fDOM
238,VAUL,storm2,(Intercept),-1.13282632,0.171770798,0.95,-1.501238041,-0.764414598,-6.59498781,14,1.20E-05,fDOM
239,VAUL,storm2,Q.norm,0.847161083,0.122400446,0.95,0.584638235,1.10968393,6.921225456,14,7.08E-06,fDOM
240,VAUL,storm3,(Intercept),-0.040983028,0.004317042,0.95,-0.049618399,-0.032347658,-9.493311549,60,1.47E-13,fDOM
241,VAUL,storm3,Q.norm,-0.009781088,0.001351925,0.95,-0.01248534,-0.007076836,-7.234935268,60,9.94E-10,fDOM
242,VAUL,storm4a,(Intercept),-0.39321679,0.140325671,0.95,-0.6701222,-0.11631138,-2.802172873,179,0.005635018,fDOM
243,VAUL,storm4a,Q.norm,0.371197339,0.06829857,0.95,0.2364234,0.505971278,5.434921096,179,1.77E-07,fDOM
244,VAUL,storm4b,(Intercept),-0.597380899,0.050121937,0.95,-0.697186427,-0.497575371,-11.91855166,77,3.69E-19,fDOM
245,VAUL,storm4b,Q.norm,-0.319306815,0.089396433,0.95,-0.497317856,-0.141295774,-3.571807092,77,0.0006152,fDOM
246,VAUL,storm5a,(Intercept),-1.163959701,0.052019619,0.95,-1.266493446,-1.061425956,-22.37539832,215,4.66E-58,fDOM
247,VAUL,storm5a,Q.norm,-0.314838657,0.029541695,0.95,-0.373067084,-0.25661023,-10.65743377,215,1.45E-21,fDOM
248,VAUL,storm5b,(Intercept),-1.611118389,0.110271387,0.95,-1.830158954,-1.392077825,-14.61048445,91,1.35E-25,fDOM
249,VAUL,storm5b,Q.norm,-1.457656167,0.182187852,0.95,-1.819549954,-1.09576238,-8.000841721,91,3.81E-12,fDOM
250,CARI,storm1,(Intercept),-2.84103907,0.191879515,0.95,-3.224479685,-2.457598455,-14.80636983,63,3.46E-22,turb
251,CARI,storm1,Q.norm,1.991031421,0.13700749,0.95,1.7172438,2.264819042,14.5322816,63,8.63E-22,turb
252,CARI,storm10,(Intercept),-2.446813135,0.104800205,0.95,-2.656671926,-2.236954344,-23.34740788,57,7.32E-31,turb
253,CARI,storm10,Q.norm,0.490113578,0.070245754,0.95,0.349448883,0.630778274,6.977127466,57,3.47E-09,turb
254,CARI,storm11,(Intercept),-0.914929146,0.098468999,0.95,-1.112613909,-0.717244382,-9.291545136,51,1.49E-12,turb
255,CARI,storm11,Q.norm,0.361452231,0.058447582,0.95,0.244113814,0.478790649,6.184211878,51,1.05E-07,turb
256,CARI,storm2,(Intercept),-1.599498625,0.120939189,0.95,-1.841030864,-1.357966385,-13.22564371,65,4.24E-20,turb
257,CARI,storm2,Q.norm,-0.745821385,0.177494516,0.95,-1.100302412,-0.391340359,-4.201940441,65,8.24E-05,turb
258,CARI,storm3,(Intercept),-0.092398114,0.128084505,0.95,-0.353297713,0.168501486,-0.721384007,32,0.475911358,turb
259,CARI,storm3,Q.norm,0.699746074,0.078466718,0.95,0.539914599,0.859577549,8.917743595,32,3.46E-10,turb
260,CARI,storm4,(Intercept),-0.092398114,0.128084505,0.95,-0.353297713,0.168501486,-0.721384007,32,0.475911358,turb
261,CARI,storm4,Q.norm,0.699746074,0.078466718,0.95,0.539914599,0.859577549,8.917743595,32,3.46E-10,turb
262,CARI,storm5,(Intercept),-0.112950145,0.055038392,0.95,-0.228146823,0.002246533,-2.0522065,19,0.054187226,turb
263,CARI,storm5,Q.norm,0.40801972,0.055504306,0.95,0.291847872,0.524191567,7.351136324,19,5.75E-07,turb
264,CARI,storm6,(Intercept),-0.578975915,0.050223628,0.95,-0.678696106,-0.479255724,-11.52795877,94,1.10E-19,turb
265,CARI,storm6,Q.norm,0.424044944,0.038113232,0.95,0.348370229,0.499719658,11.1259247,94,7.64E-19,turb
266,CARI,storm7,(Intercept),-0.217532509,0.02164396,0.95,-0.262022306,-0.173042711,-10.05049479,26,1.91E-10,turb
267,CARI,storm7,Q.norm,0.184561803,0.06074208,0.95,0.059704669,0.309418937,3.038450485,26,0.005359836,turb
268,CARI,storm8,(Intercept),-0.8998072,0.048337497,0.95,-0.995126644,-0.804487756,-18.61509706,199,1.87E-45,turb
269,CARI,storm8,Q.norm,0.341934754,0.02684284,0.95,0.28900184,0.394867668,12.73839706,199,1.43E-27,turb
270,CARI,storm9,(Intercept),-1.314531478,0.058023087,0.95,-1.430963319,-1.198099636,-22.65531799,52,1.32E-28,turb
271,CARI,storm9,Q.norm,0.115416478,0.03350489,0.95,0.048183998,0.182648957,3.444765182,52,0.001138196,turb
272,FRCH,storm2,(Intercept),-1.045982828,0.056295996,0.95,-1.15815505,-0.933810607,-18.58005716,74,1.37E-29,turb
273,FRCH,storm2,Q.norm,0.439157502,0.030214439,0.95,0.378953918,0.499361087,14.53468981,74,2.22E-23,turb
274,FRCH,storm3,(Intercept),-1.609330601,0.137714323,0.95,-1.883794852,-1.334866351,-11.6860074,73,2.20E-18,turb
275,FRCH,storm3,Q.norm,0.245802351,0.080140507,0.95,0.086082551,0.405522151,3.067142457,73,0.003030634,turb
276,FRCH,storm4,(Intercept),-0.904226126,0.059860127,0.95,-1.023329003,-0.78512325,-15.1056499,81,2.82E-25,turb
277,FRCH,storm4,Q.norm,0.147572562,0.040780506,0.95,0.066432147,0.228712976,3.618703558,81,0.000513892,turb
278,FRCH,storm5a,(Intercept),-0.340836425,0.052163715,0.95,-0.444099708,-0.237573141,-6.533975294,122,1.56E-09,turb
279,FRCH,storm5a,Q.norm,0.799827698,0.023722053,0.95,0.752867524,0.846787872,33.71663015,122,1.12E-63,turb
280,FRCH,storm5b,(Intercept),-0.536330553,0.035525591,0.95,-0.608024098,-0.464637008,-15.09701994,42,1.43E-18,turb
281,FRCH,storm5b,Q.norm,0.644956996,0.166939187,0.95,0.308060076,0.981853916,3.863424794,42,0.000380779,turb
282,FRCH,storm6a,(Intercept),-0.638013306,0.040825089,0.95,-0.719795786,-0.556230826,-15.62797111,56,4.46E-22,turb
283,FRCH,storm6a,Q.norm,0.342130946,0.025698861,0.95,0.290649942,0.39361195,13.31307832,56,5.42E-19,turb
284,FRCH,storm6b,(Intercept),-2.122555388,0.075521593,0.95,-2.275074339,-1.970036438,-28.10527845,41,2.06E-28,turb
285,FRCH,storm6b,Q.norm,0.80545794,0.174105019,0.95,0.453845721,1.157070158,4.626276403,41,3.70E-05,turb
286,FRCH,storm7,(Intercept),-1.114542618,0.09499225,0.95,-1.30442942,-0.924655816,-11.73298475,62,2.17E-17,turb
287,FRCH,storm7,Q.norm,0.187546675,0.05913915,0.95,0.069329198,0.305764151,3.171277811,62,0.00235995,turb
288,FRCH,storm8,(Intercept),-0.467320117,0.104466739,0.95,-0.675063684,-0.259576549,-4.473386644,84,2.40E-05,turb
289,FRCH,storm8,Q.norm,0.714633122,0.043939194,0.95,0.627255217,0.802011027,16.26413834,84,1.10E-27,turb
290,MOOS,storm1,(Intercept),-0.766025535,0.099301235,0.95,-0.967617759,-0.564433312,-7.714159234,35,4.69E-09,turb
291,MOOS,storm1,Q.norm,1.320997815,0.153082407,0.95,1.010224007,1.631771623,8.62932483,35,3.46E-10,turb
292,MOOS,storm2,(Intercept),-2.972944965,0.080973814,0.95,-3.133537427,-2.812352503,-36.71489362,103,5.57E-61,turb
293,MOOS,storm2,Q.norm,0.625917774,0.03315272,0.95,0.560167174,0.691668375,18.87983185,103,3.19E-35,turb
294,MOOS,storm3a,(Intercept),-4.000593395,0.118378125,0.95,-4.237733274,-3.763453515,-33.79503945,56,6.13E-39,turb
295,MOOS,storm3a,Q.norm,-0.284435401,0.058134255,0.95,-0.400892307,-0.167978494,-4.892733236,56,8.78E-06,turb
296,MOOS,storm3b,(Intercept),-3.001164793,0.132750593,0.95,-3.265248012,-2.737081575,-22.60754336,82,5.54E-37,turb
297,MOOS,storm3b,Q.norm,1.80771465,0.142984853,0.95,1.523272228,2.092157072,12.64270034,82,5.93E-21,turb
298,MOOS,storm4a,(Intercept),-1.791459564,0.139686535,0.95,-2.068126347,-1.514792781,-12.82485507,116,5.53E-24,turb
299,MOOS,storm4a,Q.norm,1.32992955,0.065954954,0.95,1.199297454,1.460561646,20.16421023,116,1.02E-39,turb
300,MOOS,storm4b,(Intercept),-0.439412499,0.026128537,0.95,-0.492071105,-0.386753893,-16.81734031,44,8.89E-21,turb
301,MOOS,storm4b,Q.norm,-0.970911335,0.117383645,0.95,-1.207482526,-0.734340143,-8.271265866,44,1.65E-10,turb
302,MOOS,storm5a,(Intercept),-2.097871724,0.112977044,0.95,-2.322538966,-1.873204483,-18.56900886,84,1.78E-31,turb
303,MOOS,storm5a,Q.norm,-0.016473754,0.061042806,0.95,-0.137864069,0.104916561,-0.26987216,84,0.787920491,turb
304,MOOS,storm5b,(Intercept),-1.124379253,0.080477277,0.95,-1.286788974,-0.961969533,-13.97138786,42,2.18E-17,turb
305,MOOS,storm5b,Q.norm,-0.619762475,0.252617871,0.95,-1.129565979,-0.109958971,-2.453359581,42,0.018384825,turb
306,MOOS,storm6,(Intercept),-2.072929868,0.120701581,0.95,-2.316691657,-1.829168079,-17.17400753,41,2.47E-20,turb
307,MOOS,storm6,Q.norm,-0.07622964,0.082129227,0.95,-0.242092978,0.089633699,-0.928167019,41,0.358753218,turb
308,MOOS,storm7,(Intercept),-2.1275998,0.134525008,0.95,-2.394898125,-1.860301474,-15.81564522,89,1.37E-27,turb
309,MOOS,storm7,Q.norm,0.283227887,0.057511144,0.95,0.168954469,0.397501305,4.924747925,89,3.87E-06,turb
310,POKE,storm1,(Intercept),-2.165433487,0.222050693,0.95,-2.609601004,-1.72126597,-9.751978074,60,5.48E-14,turb
311,POKE,storm1,Q.norm,0.838244918,0.187347056,0.95,0.463495011,1.212994825,4.474289255,60,3.48E-05,turb
312,POKE,storm2,(Intercept),-1.140826462,0.091900353,0.95,-1.322347044,-0.959305881,-12.41373318,157,4.35E-25,turb
313,POKE,storm2,Q.norm,0.942848595,0.137474892,0.95,0.671309678,1.214387512,6.85833305,157,1.51E-10,turb
314,POKE,storm5,(Intercept),-0.590508042,0.06557844,0.95,-0.720873667,-0.460142417,-9.004606384,86,4.82E-14,turb
315,POKE,storm5,Q.norm,1.001395601,0.07228054,0.95,0.857706642,1.145084559,13.85429049,86,1.27E-23,turb
316,STRT,storm1a,(Intercept),-0.122119267,0.103242803,0.95,-0.326433739,0.082195205,-1.18283564,126,0.23910141,turb
317,STRT,storm1a,Q.norm,1.594266814,0.054035419,0.95,1.487332309,1.701201318,29.5041078,126,1.99E-58,turb
318,STRT,storm1b,(Intercept),-1.578406771,0.070639233,0.95,-1.722123372,-1.434690171,-22.3446193,33,1.69E-21,turb
319,STRT,storm1b,Q.norm,-1.305370036,0.715235532,0.95,-2.760527668,0.149787595,-1.825091145,33,0.07705066,turb
320,STRT,storm2a,(Intercept),-0.371635199,0.051059095,0.95,-0.473804212,-0.269466187,-7.278530899,59,9.13E-10,turb
321,STRT,storm2a,Q.norm,0.461500881,0.03748672,0.95,0.386490127,0.536511634,12.31104992,59,6.08E-18,turb
322,STRT,storm2b,(Intercept),-0.524111457,0.069555655,0.95,-0.663064852,-0.385158062,-7.535137945,64,2.13E-10,turb
323,STRT,storm2b,Q.norm,1.068082136,0.052607494,0.95,0.962986586,1.173177686,20.30285159,64,1.37E-29,turb
324,STRT,storm3,(Intercept),-0.481773337,0.13269864,0.95,-0.747398525,-0.216148149,-3.630582322,58,0.00059957,turb
325,STRT,storm3,Q.norm,1.091996823,0.142395927,0.95,0.806960407,1.37703324,7.668736367,58,2.20E-10,turb
326,VAUL,stor1b,(Intercept),-0.24041039,0.041559329,0.95,-0.322762974,-0.158057805,-5.784751506,111,6.81E-08,turb
327,VAUL,stor1b,Q.norm,2.843264557,0.063231511,0.95,2.717967095,2.968562018,44.96594324,111,4.43E-73,turb
328,VAUL,storm1a,(Intercept),-0.321038136,NA,0.95,NA,NA,NA,0,NA,turb
329,VAUL,storm2,(Intercept),-0.555685673,0.055408821,0.95,-0.67378678,-0.437584566,-10.02883044,15,4.81E-08,turb
330,VAUL,storm2,Q.norm,-0.168780861,0.036183444,0.95,-0.245904046,-0.091657676,-4.664588079,15,0.000305338,turb
331,VAUL,storm3,(Intercept),-3.111428573,0.100197683,0.95,-3.311853779,-2.911003366,-31.05289948,60,1.14E-38,turb
332,VAUL,storm3,Q.norm,0.268592535,0.031377899,0.95,0.205827392,0.331357679,8.559927249,60,5.47E-12,turb
333,VAUL,storm4a,(Intercept),0.250896454,0.093362469,0.95,0.066656741,0.435136167,2.687337382,178,0.007885321,turb
334,VAUL,storm4a,Q.norm,1.228599883,0.046039755,0.95,1.137745911,1.319453856,26.6856304,178,4.08E-64,turb
335,VAUL,storm4b,(Intercept),-0.555470875,0.082352663,0.95,-0.719455977,-0.391485773,-6.745026273,77,2.52E-09,turb
336,VAUL,storm4b,Q.norm,2.347971015,0.146882478,0.95,2.055490635,2.640451394,15.98537177,77,3.57E-26,turb
337,VAUL,storm5a,(Intercept),-0.352037604,0.045242762,0.95,-0.441216122,-0.262859086,-7.781081112,214,3.02E-13,turb
338,VAUL,storm5a,Q.norm,1.100913331,0.026168168,0.95,1.049332962,1.152493701,42.07070773,214,1.90E-105,turb
339,VAUL,storm5b,(Intercept),-0.342769019,0.069873618,0.95,-0.481564378,-0.203973661,-4.90555705,91,4.06E-06,turb
340,VAUL,storm5b,Q.norm,2.584595072,0.115443586,0.95,2.35528057,2.813909573,22.38838176,91,8.80E-39,turb
