"","date_timeAK","airtemp_100.1000cm_mean","airtemp_100.1000cm_max","airtemp_100.1000cm_min"
"2191",2018-07-31 06:00:00,14.30125,14.91125,13.90375
"2192",2018-07-31 07:00:00,15.9220833333333,15.93375,14.2075
"2193",2018-07-31 08:00:00,17.87125,18.0475,15.88375
"2194",2018-07-31 09:00:00,20.6145833333333,20.6404166666667,17.8583333333333
"2195",2018-07-31 10:00:00,21.3929166666667,21.9583333333333,20.3420833333333
"2196",2018-07-31 11:00:00,22.1904166666667,23.03125,21.3229166666667
"2197",2018-07-31 12:00:00,22.9420833333333,23.97375,22.1679166666667
"2198",2018-07-31 13:00:00,24.1270833333333,24.435,22.605
"2199",2018-07-31 14:00:00,24.6854166666667,25.58125,22.7741666666667
"2200",2018-07-31 15:00:00,24.73125,25.5233333333333,23.97625
"2201",2018-07-31 16:00:00,26.0166666666667,26.34375,24.76375
"2202",2018-07-31 17:00:00,25.8008333333333,26.2704166666667,25.2433333333333
"2203",2018-07-31 18:00:00,25.1079166666667,26.1183333333333,24.9329166666667
"2204",2018-07-31 19:00:00,24.7154166666667,25.53375,24.5258333333333
"2205",2018-07-31 20:00:00,23.0608333333333,24.8291666666667,22.9608333333333
"2206",2018-07-31 21:00:00,19.85625,23.01875,19.7833333333333
"2207",2018-07-31 22:00:00,17.6779166666667,19.8816666666667,17.6075
"2208",2018-07-31 23:00:00,15.725,17.6479166666667,15.6629166666667
"2209",2018-08-01 00:00:00,14.6416666666667,15.9954166666667,14.3733333333333
"2210",2018-08-01 01:00:00,13.8692916666667,14.84,13.5729166666667
"2211",2018-08-01 02:00:00,12.6158333333333,13.9079583333333,12.4471666666667
"2212",2018-08-01 03:00:00,12.4501666666667,12.8851666666667,11.8265
"2213",2018-08-01 04:00:00,11.8455833333333,13.1557083333333,11.6114166666667
"2214",2018-08-01 05:00:00,11.5343333333333,12.6242083333333,10.9693333333333
"2215",2018-08-01 06:00:00,12.8445833333333,13.30125,11.02375
"2216",2018-08-01 07:00:00,15.0120833333333,15.0325,12.7983333333333
"2217",2018-08-01 08:00:00,16.4041666666667,16.4725,14.0829166666667
"2218",2018-08-01 09:00:00,18.54875,18.6245833333333,16.4683333333333
"2219",2018-08-01 10:00:00,17.0458333333333,18.74375,16.9945833333333
"2220",2018-08-01 11:00:00,16.6616666666667,17.16625,16.2358333333333
"2221",2018-08-01 12:00:00,14.995,16.6833333333333,14.995
"2222",2018-08-01 13:00:00,13.78375,14.9470833333333,13.7154166666667
"2223",2018-08-01 14:00:00,13.0795833333333,13.84625,12.9408333333333
"2224",2018-08-01 15:00:00,12.8058333333333,13.1891666666667,12.7420833333333
"2225",2018-08-01 16:00:00,12.8641666666667,13.1366666666667,12.45
"2226",2018-08-01 17:00:00,12.9879166666667,13.39875,12.7979166666667
"2227",2018-08-01 18:00:00,13.2191666666667,13.3020833333333,12.8933333333333
"2228",2018-08-01 19:00:00,13.185,13.40875,12.8791666666667
"2229",2018-08-01 20:00:00,12.8133333333333,13.2754166666667,12.765
"2230",2018-08-01 21:00:00,12.6170833333333,12.94375,12.5475
"2231",2018-08-01 22:00:00,11.9908333333333,12.6454166666667,11.9620833333333
"2232",2018-08-01 23:00:00,11.1279166666667,12.0383333333333,11.07375
"2233",2018-08-02 00:00:00,10.6079166666667,11.16625,10.5316666666667
"2234",2018-08-02 01:00:00,10.5216666666667,10.7775,10.4525
"2235",2018-08-02 02:00:00,10.2141666666667,10.5625,10.1175
"2236",2018-08-02 03:00:00,10.0895833333333,10.2625,9.92375
"2237",2018-08-02 04:00:00,9.95583333333333,10.2345833333333,9.84416666666667
"2238",2018-08-02 05:00:00,9.81291666666667,10.00875,9.62083333333333
"2239",2018-08-02 06:00:00,9.93083333333333,10.0445833333333,9.51666666666667
"2240",2018-08-02 07:00:00,11.1245833333333,11.12625,9.89625
"2241",2018-08-02 08:00:00,12.07125,12.4279166666667,11.11375
"2242",2018-08-02 09:00:00,13.3145833333333,13.62,12.0354166666667
"2243",2018-08-02 10:00:00,14.53625,14.53625,13.0829166666667
"2244",2018-08-02 11:00:00,15.1679166666667,15.9883333333333,14.5054166666667
"2245",2018-08-02 12:00:00,14.6854166666667,15.4908333333333,14.5283333333333
"2246",2018-08-02 13:00:00,15.4491666666667,15.5370833333333,14.5841666666667
"2247",2018-08-02 14:00:00,15.0579166666667,15.7516666666667,15.04625
"2248",2018-08-02 15:00:00,14.875,15.09625,14.5091666666667
"2249",2018-08-02 16:00:00,15.2683333333333,15.60375,14.66625
"2250",2018-08-02 17:00:00,14.53625,15.2425,13.9304166666667
"2251",2018-08-02 18:00:00,14.3383333333333,14.7058333333333,14.2420833333333
"2252",2018-08-02 19:00:00,14.2041666666667,14.6579166666667,14.1420833333333
"2253",2018-08-02 20:00:00,13.905,14.2391666666667,13.8770833333333
"2254",2018-08-02 21:00:00,13.1366666666667,13.8970833333333,13.0629166666667
"2255",2018-08-02 22:00:00,12.2954166666667,13.1745833333333,12.2491666666667
"2256",2018-08-02 23:00:00,11.9029166666667,12.4620833333333,11.8579166666667
"2257",2018-08-03 00:00:00,11.26875,11.9641666666667,11.2575
"2258",2018-08-03 01:00:00,10.5745833333333,11.4775,10.4433333333333
"2259",2018-08-03 02:00:00,9.82166666666667,10.6241666666667,9.66416666666667
"2260",2018-08-03 03:00:00,10.135,10.5204166666667,9.70333333333333
"2261",2018-08-03 04:00:00,10.3916666666667,10.7204166666667,10.0320833333333
"2262",2018-08-03 05:00:00,10.4995833333333,10.7170833333333,10.16625
"2263",2018-08-03 06:00:00,11.0333333333333,11.0516666666667,10.4375
"2264",2018-08-03 07:00:00,12.2179166666667,12.2295833333333,11.0070833333333
"2265",2018-08-03 08:00:00,13.1004166666667,13.2554166666667,12.2258333333333
"2266",2018-08-03 09:00:00,13.6725,13.7041666666667,13.0508333333333
"2267",2018-08-03 10:00:00,14.8733333333333,14.95125,13.62
"2268",2018-08-03 11:00:00,15.58,15.9366666666667,14.7220833333333
"2269",2018-08-03 12:00:00,16.4566666666667,16.7895833333333,15.4770833333333
"2270",2018-08-03 13:00:00,17.1225,17.1995833333333,16.3079166666667
"2271",2018-08-03 14:00:00,17.4945833333333,17.9825,16.8325
"2272",2018-08-03 15:00:00,17.36,17.8225,17.1170833333333
"2273",2018-08-03 16:00:00,16.9766666666667,17.7308333333333,16.94
"2274",2018-08-03 17:00:00,16.4083333333333,17.42625,15.9791666666667
"2275",2018-08-03 18:00:00,17.1183333333333,17.2808333333333,16.4533333333333
"2276",2018-08-03 19:00:00,14.5895833333333,17.11125,14.5695833333333
"2277",2018-08-03 20:00:00,14.4841666666667,14.84,14.3379166666667
"2278",2018-08-03 21:00:00,13.095,14.5129166666667,13.0925
"2279",2018-08-03 22:00:00,13.0204166666667,13.3329166666667,12.5675
"2280",2018-08-03 23:00:00,12.32,13.2066666666667,12.1466666666667
"2281",2018-08-04 00:00:00,11.5370833333333,12.4166666666667,11.3570833333333
"2282",2018-08-04 01:00:00,11.3795833333333,11.7625,11.1920833333333
"2283",2018-08-04 02:00:00,11.2370833333333,11.6516666666667,11.0991666666667
"2284",2018-08-04 03:00:00,10.9991666666667,11.4758333333333,10.9254166666667
"2285",2018-08-04 04:00:00,11.0408333333333,11.2683333333333,10.6695833333333
"2286",2018-08-04 05:00:00,11.1583333333333,11.25375,10.7833333333333
"2287",2018-08-04 06:00:00,11.9504166666667,11.9770833333333,11.0629166666667
"2288",2018-08-04 07:00:00,12.48875,12.57375,11.7845833333333
"2289",2018-08-04 08:00:00,13.31875,13.3670833333333,12.4216666666667
"2290",2018-08-04 09:00:00,14.6229166666667,14.6466666666667,13.2829166666667
"2291",2018-08-04 10:00:00,14.8504166666667,14.9791666666667,14.3970833333333
"2292",2018-08-04 11:00:00,16.125,16.3433333333333,14.8775
"2293",2018-08-04 12:00:00,13.5195833333333,16.2579166666667,13.4729166666667
"2294",2018-08-04 13:00:00,12.3870833333333,14.3195833333333,12.3520833333333
"2295",2018-08-04 14:00:00,13.7395833333333,14.2675,12.3916666666667
"2296",2018-08-04 15:00:00,13.9516666666667,14.1016666666667,12.79
"2297",2018-08-04 16:00:00,14.4104166666667,15.0391666666667,13.7708333333333
"2298",2018-08-04 17:00:00,14.9025,15.4458333333333,14.0308333333333
"2299",2018-08-04 18:00:00,15.1891666666667,15.3979166666667,14.7629166666667
"2300",2018-08-04 19:00:00,14.4566666666667,15.2275,14.2995833333333
"2301",2018-08-04 20:00:00,14.1366666666667,14.5558333333333,14.0483333333333
"2302",2018-08-04 21:00:00,13.2716666666667,14.1229166666667,13.2541666666667
"2303",2018-08-04 22:00:00,11.7795833333333,13.2225,11.6475
"2304",2018-08-04 23:00:00,11.4716666666667,11.9370833333333,11.345
"2305",2018-08-05 00:00:00,10.9370833333333,11.66125,10.90375
"2306",2018-08-05 01:00:00,10.82625,11.1225,10.7020833333333
"2307",2018-08-05 02:00:00,10.7420833333333,11.10625,10.6025
"2308",2018-08-05 03:00:00,10.43,10.7279166666667,10.205
"2309",2018-08-05 04:00:00,10.71125,10.9316666666667,10.4120833333333
"2310",2018-08-05 05:00:00,10.5154166666667,10.76875,10.3458333333333
"2311",2018-08-05 06:00:00,10.5629166666667,10.7979166666667,10.2620833333333
"2312",2018-08-05 07:00:00,10.5708333333333,10.8458333333333,10.2979166666667
"2313",2018-08-05 08:00:00,10.8725,10.9470833333333,10.5179166666667
"2314",2018-08-05 09:00:00,11.305,11.3495833333333,10.8579166666667
"2315",2018-08-05 10:00:00,11.7220833333333,11.76625,11.2416666666667
"2316",2018-08-05 11:00:00,12.3295833333333,12.3641666666667,11.6833333333333
"2317",2018-08-05 12:00:00,12.8945833333333,12.9291666666667,12.3091666666667
"2318",2018-08-05 13:00:00,11.7291666666667,13.1495833333333,11.6379166666667
"2319",2018-08-05 14:00:00,11.0691666666667,11.7566666666667,10.9958333333333
"2320",2018-08-05 15:00:00,11.175,11.2908333333333,10.9804166666667
"2321",2018-08-05 16:00:00,11.29,11.4058333333333,11.0820833333333
"2322",2018-08-05 17:00:00,11.3620833333333,11.6808333333333,11.0233333333333
"2323",2018-08-05 18:00:00,11.53625,11.7195833333333,11.2008333333333
"2324",2018-08-05 19:00:00,11.4141666666667,11.6925,11.3583333333333
"2325",2018-08-05 20:00:00,11.1958333333333,11.5129166666667,11.14875
"2326",2018-08-05 21:00:00,11.11375,11.3375,10.8854166666667
"2327",2018-08-05 22:00:00,10.9325,11.18375,10.87
"2328",2018-08-05 23:00:00,10.8229166666667,10.9820833333333,10.7658333333333
"2329",2018-08-06 00:00:00,10.7958333333333,10.9916666666667,10.6695833333333
"2330",2018-08-06 01:00:00,10.4379166666667,10.85625,10.40625
"2331",2018-08-06 02:00:00,10.52,10.625,10.3725
"2332",2018-08-06 03:00:00,10.2866666666667,10.6129166666667,10.26375
"2333",2018-08-06 04:00:00,10.3308333333333,10.4033333333333,10.1570833333333
"2334",2018-08-06 05:00:00,10.35625,10.5595833333333,10.1320833333333
"2335",2018-08-06 06:00:00,10.5045833333333,10.61,10.1883333333333
"2336",2018-08-06 07:00:00,10.4483333333333,10.6845833333333,10.29375
"2337",2018-08-06 08:00:00,10.3620833333333,10.5370833333333,10.15625
"2338",2018-08-06 09:00:00,11.1416666666667,11.145,10.1711666666667
"2339",2018-08-06 10:00:00,10.7758333333333,11.6125,10.5558333333333
"2340",2018-08-06 11:00:00,11.1116666666667,11.5108333333333,10.67
"2341",2018-08-06 12:00:00,11.7979166666667,12.0270833333333,10.8825
"2342",2018-08-06 13:00:00,11.3975,12.2358333333333,11.3558333333333
"2343",2018-08-06 14:00:00,11.2033333333333,11.46375,10.9979166666667
"2344",2018-08-06 15:00:00,10.81875,11.31375,10.6508333333333
"2345",2018-08-06 16:00:00,11.7216666666667,11.7329166666667,10.7416666666667
"2346",2018-08-06 17:00:00,11.44375,11.7620833333333,11.10375
"2347",2018-08-06 18:00:00,11.5041666666667,11.8329166666667,11.27125
"2348",2018-08-06 19:00:00,11.1029166666667,11.5233333333333,11
"2349",2018-08-06 20:00:00,10.6158333333333,11.1729166666667,10.5970833333333
"2350",2018-08-06 21:00:00,10.07125,10.6079166666667,10.0141666666667
"2351",2018-08-06 22:00:00,10.05375,10.2495833333333,9.90875
"2352",2018-08-06 23:00:00,9.93583333333333,10.1891666666667,9.855
"2353",2018-08-07 00:00:00,9.80666666666667,9.99541666666667,9.68666666666667
"2354",2018-08-07 01:00:00,9.329,9.87,9.18833333333333
"2355",2018-08-07 02:00:00,8.73908333333333,9.39166666666667,8.67525
"2356",2018-08-07 03:00:00,7.47341666666667,8.79441666666667,7.46208333333333
"2357",2018-08-07 04:00:00,7.2185,7.57033333333333,7.13958333333333
"2358",2018-08-07 05:00:00,6.77866666666667,7.27983333333333,6.72029166666667
"2359",2018-08-07 06:00:00,7.001125,7.13816666666667,6.408125
"2360",2018-08-07 07:00:00,7.69883333333333,7.78383333333333,6.764
"2361",2018-08-07 08:00:00,8.4845,8.54325,7.26291666666667
"2362",2018-08-07 09:00:00,8.29466666666667,9.10791666666667,7.88575
"2363",2018-08-07 10:00:00,9.69325,9.94008333333333,8.31408333333333
"2364",2018-08-07 11:00:00,11.1530833333333,11.4854166666667,9.47991666666667
"2365",2018-08-07 12:00:00,11.56875,12.3654166666667,10.7505
"2366",2018-08-07 13:00:00,11.0833333333333,11.8583333333333,10.87375
"2367",2018-08-07 14:00:00,11.28125,11.37375,10.4815
"2368",2018-08-07 15:00:00,11.75625,12.3645833333333,11.14875
"2369",2018-08-07 16:00:00,11.2679166666667,11.8629166666667,10.9229166666667
"2370",2018-08-07 17:00:00,10.81625,11.4316666666667,10.6716666666667
"2371",2018-08-07 18:00:00,10.9575,11.4416666666667,10.7641666666667
"2372",2018-08-07 19:00:00,9.59625,10.9920833333333,9.51191666666667
"2373",2018-08-07 20:00:00,9.33225,9.79066666666667,9.04533333333333
"2374",2018-08-07 21:00:00,7.93308333333333,9.33366666666667,7.88325
"2375",2018-08-07 22:00:00,6.99766666666667,8.00533333333333,6.77533333333333
"2376",2018-08-07 23:00:00,6.306875,7.10020833333333,6.04554166666667
"2377",2018-08-08 00:00:00,6.32375,6.5115,5.93354166666667
"2378",2018-08-08 01:00:00,6.06441666666667,6.608125,5.83233333333333
"2379",2018-08-08 02:00:00,6.253625,6.33904166666667,5.79775
"2380",2018-08-08 03:00:00,5.90108333333333,6.393125,5.79820833333333
"2381",2018-08-08 04:00:00,5.90391666666667,6.12483333333333,5.66404166666667
"2382",2018-08-08 05:00:00,5.68525,6.06245833333333,5.41816666666667
"2383",2018-08-08 06:00:00,6.42945833333333,6.46175,5.65875
"2384",2018-08-08 07:00:00,7.30279166666667,7.33175,6.39608333333333
"2385",2018-08-08 08:00:00,8.34866666666667,8.37333333333333,7.30908333333333
"2386",2018-08-08 09:00:00,9.27708333333333,9.32416666666667,8.34741666666667
"2387",2018-08-08 10:00:00,10.1491666666667,10.1858333333333,9.24
"2388",2018-08-08 11:00:00,11.28875,11.4716666666667,10.1375
"2389",2018-08-08 12:00:00,11.4220833333333,11.9920833333333,10.62775
"2390",2018-08-08 13:00:00,12.565,12.6729166666667,11.4320833333333
"2391",2018-08-08 14:00:00,12.4591666666667,13.6225,12.16875
"2392",2018-08-08 15:00:00,12.44375,13.0258333333333,12.1029166666667
"2393",2018-08-08 16:00:00,13.06,13.6525,12.3204166666667
"2394",2018-08-08 17:00:00,13.5983333333333,14.16125,12.3141666666667
"2395",2018-08-08 18:00:00,12.34,13.8354166666667,12.335
"2396",2018-08-08 19:00:00,11.47375,12.33125,10.96875
"2397",2018-08-08 20:00:00,9.50775,11.5020833333333,9.50758333333333
"2398",2018-08-08 21:00:00,6.81445833333333,9.49541666666667,6.80345833333333
"2399",2018-08-08 22:00:00,5.332125,6.75875,5.168625
"2400",2018-08-08 23:00:00,4.86491666666667,5.59416666666667,4.60675
"2401",2018-08-09 00:00:00,5.111375,5.275,4.77404166666667
"2402",2018-08-09 01:00:00,4.73791666666667,5.24741666666667,4.64220833333333
"2403",2018-08-09 02:00:00,3.06279166666667,4.79804166666667,3.05216666666667
"2404",2018-08-09 03:00:00,2.162875,3.454375,1.88429166666667
"2405",2018-08-09 04:00:00,1.20975,2.17616666666667,1.126125
"2406",2018-08-09 05:00:00,1.75258333333333,1.85020833333333,0.909916666666666
"2407",2018-08-09 06:00:00,2.37491666666667,2.457,1.46516666666667
"2408",2018-08-09 07:00:00,5.45016666666667,5.51766666666667,2.39416666666667
"2409",2018-08-09 08:00:00,8.13825,8.17825,5.44108333333333
"2410",2018-08-09 09:00:00,10.2566666666667,10.39,8.11645833333333
"2411",2018-08-09 10:00:00,12.0145833333333,12.4545833333333,9.7425
"2412",2018-08-09 11:00:00,12.1708333333333,13.3033333333333,11.4679166666667
"2413",2018-08-09 12:00:00,13.4208333333333,13.8320833333333,11.5229166666667
"2414",2018-08-09 13:00:00,12.7454166666667,13.8829166666667,11.8079166666667
"2415",2018-08-09 14:00:00,12.5391666666667,14.4433333333333,12.4154166666667
"2416",2018-08-09 15:00:00,12.8395833333333,13.0666666666667,12.3291666666667
"2417",2018-08-09 16:00:00,13.4041666666667,14.6833333333333,12.6554166666667
"2418",2018-08-09 17:00:00,12.2733333333333,13.6491666666667,12.2054166666667
"2419",2018-08-09 18:00:00,12.775,12.8266666666667,11.91625
"2420",2018-08-09 19:00:00,11.0170833333333,13.955,10.9491666666667
"2421",2018-08-09 20:00:00,10.05875,11.02125,10.0041666666667
"2422",2018-08-09 21:00:00,9.00216666666667,10.1254166666667,8.92466666666667
"2423",2018-08-09 22:00:00,8.002375,9.1975,7.98620833333333
"2424",2018-08-09 23:00:00,7.062375,8.01929166666667,6.96191666666667
"2425",2018-08-10 00:00:00,6.336875,7.27654166666667,6.10075
"2426",2018-08-10 01:00:00,4.80458333333333,6.33329166666667,4.64275
"2427",2018-08-10 02:00:00,4.60429166666667,5.15016666666667,4.17808333333333
"2428",2018-08-10 03:00:00,4.79454166666667,5.07704166666667,4.44679166666667
"2429",2018-08-10 04:00:00,4.91808333333333,5.155625,4.723875
"2430",2018-08-10 05:00:00,4.49525,4.95275,4.41770833333333
"2431",2018-08-10 06:00:00,4.72516666666667,4.928,4.360625
"2432",2018-08-10 07:00:00,6.47825,6.70204166666667,4.7085
"2433",2018-08-10 08:00:00,9.17266666666667,9.17516666666667,6.40391666666667
"2434",2018-08-10 09:00:00,9.94625,10.6195,8.8785
"2435",2018-08-10 10:00:00,11.0691666666667,11.0691666666667,9.8195
"2436",2018-08-10 11:00:00,11.2191666666667,12.1220833333333,10.8243333333333
"2437",2018-08-10 12:00:00,10.33375,11.92625,9.95525
"2438",2018-08-10 13:00:00,12.47125,13.5620833333333,10.3191666666667
"2439",2018-08-10 14:00:00,13.425,13.6029166666667,12.0195833333333
"2440",2018-08-10 15:00:00,13.7133333333333,14.6533333333333,12.6079166666667
"2441",2018-08-10 16:00:00,14.24125,15.1404166666667,12.8825
"2442",2018-08-10 17:00:00,14.0066666666667,14.6316666666667,13.5945833333333
"2443",2018-08-10 18:00:00,14.0116666666667,15.2195833333333,12.8695833333333
"2444",2018-08-10 19:00:00,15.1016666666667,15.1858333333333,13.8570833333333
"2445",2018-08-10 20:00:00,12.0625,15.2325,11.8441666666667
"2446",2018-08-10 21:00:00,8.59533333333333,12.1308333333333,8.54866666666667
"2447",2018-08-10 22:00:00,6.6485,8.62166666666667,6.53783333333333
"2448",2018-08-10 23:00:00,5.018875,6.626375,4.66183333333333
"2449",2018-08-11 00:00:00,4.26820833333333,5.512125,3.98754166666667
"2450",2018-08-11 01:00:00,3.76545833333333,4.444625,3.53558333333333
"2451",2018-08-11 02:00:00,3.21779166666667,3.91791666666667,3.109375
"2452",2018-08-11 03:00:00,2.70033333333333,3.26679166666667,2.52179166666667
"2453",2018-08-11 04:00:00,2.404125,2.88920833333333,2.168375
"2454",2018-08-11 05:00:00,2.67241666666667,2.83729166666667,2.013375
"2455",2018-08-11 06:00:00,4.24741666666667,4.25858333333333,2.43391666666667
"2456",2018-08-11 07:00:00,7.143375,7.33170833333333,4.24333333333333
"2457",2018-08-11 08:00:00,10.73875,10.78875,7.17175
"2458",2018-08-11 09:00:00,10.6516666666667,11.5316666666667,9.94625
"2459",2018-08-11 10:00:00,12.9104166666667,13.2066666666667,10.5016666666667
"2460",2018-08-11 11:00:00,15.54,15.6416666666667,12.8620833333333
"2461",2018-08-11 12:00:00,15.7308333333333,16.4758333333333,15.33625
"2462",2018-08-11 13:00:00,16.9825,17.01875,15.2533333333333
"2463",2018-08-11 14:00:00,17.0175,17.3979166666667,16.3095833333333
"2464",2018-08-11 15:00:00,17.1029166666667,17.3233333333333,16.4525
"2465",2018-08-11 16:00:00,16.65,17.9466666666667,16.54875
"2466",2018-08-11 17:00:00,16.45625,16.82375,16.3441666666667
"2467",2018-08-11 18:00:00,16.1829166666667,16.8070833333333,16.1616666666667
"2468",2018-08-11 19:00:00,15.74125,16.40375,15.7083333333333
"2469",2018-08-11 20:00:00,13.8975,15.7270833333333,13.88875
"2470",2018-08-11 21:00:00,12.69125,13.8883333333333,12.6641666666667
"2471",2018-08-11 22:00:00,11.6358333333333,12.75875,11.6141666666667
"2472",2018-08-11 23:00:00,10.5625,11.6941666666667,10.4958333333333
"2473",2018-08-12 00:00:00,10.2133333333333,10.7741666666667,10.0845833333333
"2474",2018-08-12 01:00:00,9.925625,10.455,9.729875
"2475",2018-08-12 02:00:00,9.57966666666667,10.0635,9.391625
"2476",2018-08-12 03:00:00,8.75425,9.61108333333333,8.63725
"2477",2018-08-12 04:00:00,7.82775,8.77266666666667,7.56458333333333
"2478",2018-08-12 05:00:00,6.79116666666667,7.87754166666667,6.30845833333333
"2479",2018-08-12 06:00:00,8.34070833333333,8.387375,6.638
"2480",2018-08-12 07:00:00,9.413,9.543,8.09804166666667
"2481",2018-08-12 08:00:00,11.6075,11.7458333333333,9.44475
"2482",2018-08-12 09:00:00,14.0441666666667,14.0554166666667,11.6120833333333
"2483",2018-08-12 10:00:00,15.6295833333333,15.64625,13.7695833333333
"2484",2018-08-12 11:00:00,16.3745833333333,16.4358333333333,15.1595833333333
"2485",2018-08-12 12:00:00,16.84375,16.90375,16.015
"2486",2018-08-12 13:00:00,15.68,16.9233333333333,15.65875
"2487",2018-08-12 14:00:00,15.4070833333333,15.6991666666667,15.3216666666667
"2488",2018-08-12 15:00:00,15.4120833333333,15.8983333333333,15.0679166666667
"2489",2018-08-12 16:00:00,15.5920833333333,15.6170833333333,14.82375
"2490",2018-08-12 17:00:00,18.2241666666667,18.33625,15.6333333333333
"2491",2018-08-12 18:00:00,18.53375,18.8304166666667,17.6670833333333
"2492",2018-08-12 19:00:00,16.6266666666667,19.0495833333333,16.6166666666667
"2493",2018-08-12 20:00:00,16.7125,17.3079166666667,15.865
"2494",2018-08-12 21:00:00,13.9145833333333,16.6975,13.8766666666667
"2495",2018-08-12 22:00:00,12.3791666666667,13.945,12.3279166666667
"2496",2018-08-12 23:00:00,10.8172916666667,12.5045833333333,10.6939583333333
"2497",2018-08-13 00:00:00,9.305,10.7892916666667,9.09395833333333
"2498",2018-08-13 01:00:00,9.17866666666667,9.83891666666667,8.870375
"2499",2018-08-13 02:00:00,8.75783333333333,9.77875,8.51991666666667
"2500",2018-08-13 03:00:00,8.792125,9.26925,8.294
"2501",2018-08-13 04:00:00,9.47966666666667,9.733,8.65858333333333
"2502",2018-08-13 05:00:00,8.94041666666667,9.63375,8.80258333333333
"2503",2018-08-13 06:00:00,9.37770833333333,9.7065,8.71970833333333
"2504",2018-08-13 07:00:00,9.655875,9.801625,9.06879166666667
"2505",2018-08-13 08:00:00,11.6304166666667,11.6420833333333,9.67570833333333
"2506",2018-08-13 09:00:00,14.3733333333333,14.3870833333333,11.66375
"2507",2018-08-13 10:00:00,15.5754166666667,15.9370833333333,14.0495833333333
"2508",2018-08-13 11:00:00,16.05875,16.1195833333333,15.3733333333333
"2509",2018-08-13 12:00:00,16.3108333333333,16.3283333333333,15.8041666666667
"2510",2018-08-13 13:00:00,16.7108333333333,17.0058333333333,16.3654166666667
"2511",2018-08-13 14:00:00,16.4975,17.23625,16.0875
"2512",2018-08-13 15:00:00,16.24625,17.13125,16.16625
"2513",2018-08-13 16:00:00,13.2220833333333,16.17,12.7954166666667
"2514",2018-08-13 17:00:00,13.92625,14.565,13.2583333333333
"2515",2018-08-13 18:00:00,12.68875,13.9620833333333,12.67875
"2516",2018-08-13 19:00:00,10.88875,12.6754166666667,10.8454166666667
"2517",2018-08-13 20:00:00,10.61,10.8758333333333,10.5158333333333
"2518",2018-08-13 21:00:00,10.4225,10.6783333333333,10.3275
"2519",2018-08-13 22:00:00,10.2808333333333,10.4695833333333,10.14375
"2520",2018-08-13 23:00:00,10.1295833333333,10.4575,10.06625
"2521",2018-08-14 00:00:00,9.77458333333333,10.18,9.7525
"2522",2018-08-14 01:00:00,9.66916666666667,9.83375,9.5525
"2523",2018-08-14 02:00:00,9.46491666666667,9.88333333333333,9.32866666666667
"2524",2018-08-14 03:00:00,8.60366666666667,9.48125,8.5825
"2525",2018-08-14 04:00:00,8.32933333333333,8.65608333333333,8.25875
"2526",2018-08-14 05:00:00,7.88975,8.3345,7.83266666666667
"2527",2018-08-14 06:00:00,7.65875,7.90475,7.5425
"2528",2018-08-14 07:00:00,7.84316666666667,7.90141666666667,7.60333333333333
"2529",2018-08-14 08:00:00,8.26041666666667,8.32483333333333,7.83575
"2530",2018-08-14 09:00:00,8.15425,8.36883333333333,7.99175
"2531",2018-08-14 10:00:00,8.44533333333333,8.53733333333333,8.06966666666667
"2532",2018-08-14 11:00:00,8.959,8.98933333333333,8.32775
"2533",2018-08-14 12:00:00,9.12341666666667,9.23916666666667,8.65633333333333
"2534",2018-08-14 13:00:00,9.69991666666667,9.90116666666666,9.06466666666667
"2535",2018-08-14 14:00:00,10.138,10.4275,9.66675
"2536",2018-08-14 15:00:00,10.23125,10.3079166666667,9.80041666666667
"2537",2018-08-14 16:00:00,10.2141666666667,10.4716666666667,10.063
"2538",2018-08-14 17:00:00,9.93808333333333,10.2608333333333,9.82483333333333
"2539",2018-08-14 18:00:00,9.64083333333333,10.04375,9.5405
"2540",2018-08-14 19:00:00,9.45541666666667,9.69533333333333,9.35383333333333
"2541",2018-08-14 20:00:00,9.23708333333333,9.54316666666667,9.177
"2542",2018-08-14 21:00:00,8.86275,9.28283333333333,8.82158333333333
"2543",2018-08-14 22:00:00,8.62833333333333,8.86316666666667,8.41341666666667
"2544",2018-08-14 23:00:00,8.52775,8.723,8.4045
"2545",2018-08-15 00:00:00,8.50441666666667,8.61675,8.38458333333333
"2546",2018-08-15 01:00:00,8.38175,8.59825,8.32016666666667
"2547",2018-08-15 02:00:00,8.21058333333333,8.48116666666667,8.16566666666667
"2548",2018-08-15 03:00:00,7.648,8.219,7.59075
"2549",2018-08-15 04:00:00,7.20166666666667,7.64025,7.14341666666667
"2550",2018-08-15 05:00:00,6.85866666666667,7.22075,6.82708333333333
"2551",2018-08-15 06:00:00,6.92083333333333,6.95975,6.71983333333333
"2552",2018-08-15 07:00:00,7.26616666666667,7.30466666666667,6.88316666666667
"2553",2018-08-15 08:00:00,7.39866666666667,7.42433333333333,7.08883333333333
"2554",2018-08-15 09:00:00,7.528,7.62516666666667,7.28791666666667
"2555",2018-08-15 10:00:00,7.60066666666667,7.80241666666667,7.364
"2556",2018-08-15 11:00:00,8.06125,8.15458333333333,7.54608333333333
"2557",2018-08-15 12:00:00,8.26233333333333,8.39208333333333,7.98308333333333
"2558",2018-08-15 13:00:00,8.63133333333333,8.85275,8.1335
"2559",2018-08-15 14:00:00,9.29116666666667,9.4665,8.52566666666667
"2560",2018-08-15 15:00:00,9.89358333333333,10.3919166666667,9.23633333333333
