"","date","GDD.local"
"933",2020-11-18,NA
"934",2020-11-19,NA
"935",2020-11-20,NA
"936",2020-11-21,25
"937",2020-11-22,NA
"938",2020-11-23,NA
"939",2020-11-24,NA
"940",2020-11-25,0
"941",2020-11-26,0
"942",2020-11-27,0
"943",2020-11-28,0
"944",2020-11-29,25
"945",2020-11-30,0
"946",2020-12-01,0
"947",2020-12-02,0
"948",2020-12-03,25
"949",2020-12-04,NA
"950",2020-12-05,NA
"951",2020-12-06,NA
"952",2020-12-07,NA
"953",2020-12-08,NA
"954",2020-12-09,NA
"955",2020-12-10,NA
"956",2020-12-11,NA
"957",2020-12-12,NA
"958",2020-12-13,NA
"959",2020-12-14,NA
"960",2020-12-15,NA
"961",2020-12-16,NA
"962",2020-12-17,NA
"963",2020-12-18,NA
"964",2020-12-19,NA
"965",2020-12-20,NA
"966",2020-12-21,NA
"967",2020-12-22,0
"968",2020-12-23,0
"969",2020-12-24,0
"970",2020-12-25,0
"971",2020-12-26,NA
"972",2020-12-27,NA
"973",2020-12-28,0
"974",2020-12-29,0
"975",2020-12-30,0
"976",2020-12-31,NA
"977",2021-01-01,NA
"978",2021-01-02,NA
"979",2021-01-03,NA
"980",2021-01-04,NA
"981",2021-01-05,NA
"982",2021-01-06,NA
"983",2021-01-07,NA
"984",2021-01-08,0
"985",2021-01-09,NA
"986",2021-01-10,0
"987",2021-01-11,0
"988",2021-01-12,NA
"989",2021-01-13,NA
"990",2021-01-14,0
"991",2021-01-15,0
"992",2021-01-16,NA
"993",2021-01-17,NA
"994",2021-01-18,0
"995",2021-01-19,0
"996",2021-01-20,25
"997",2021-01-21,NA
"998",2021-01-22,0
"999",2021-01-23,0
"1000",2021-01-24,0
"1001",2021-01-25,NA
"1002",2021-01-26,NA
"1003",2021-01-27,NA
"1004",2021-01-28,NA
"1005",2021-01-29,NA
"1006",2021-01-30,NA
"1007",2021-01-31,NA
"1008",2021-02-01,NA
"1009",2021-02-02,NA
"1010",2021-02-03,NA
"1011",2021-02-04,NA
"1012",2021-02-05,NA
"1013",2021-02-06,NA
"1014",2021-02-07,NA
"1015",2021-02-08,NA
"1016",2021-02-09,NA
"1017",2021-02-10,NA
"1018",2021-02-11,NA
"1019",2021-02-12,0
"1020",2021-02-13,NA
"1021",2021-02-14,NA
"1022",2021-02-15,NA
"1023",2021-02-16,NA
"1024",2021-02-17,NA
"1025",2021-02-18,NA
"1026",2021-02-19,NA
"1027",2021-02-20,NA
"1028",2021-02-21,NA
"1029",2021-02-22,NA
"1030",2021-02-23,NA
"1031",2021-02-24,0
"1032",2021-02-25,NA
"1033",2021-02-26,0
"1034",2021-02-27,NA
"1035",2021-02-28,NA
"1036",2021-03-01,NA
"1037",2021-03-02,NA
"1038",2021-03-03,NA
"1039",2021-03-04,25
"1040",2021-03-05,0
"1041",2021-03-06,25
"1042",2021-03-07,0
"1043",2021-03-08,0
"1044",2021-03-09,0
"1045",2021-03-10,0
"1046",2021-03-11,0
"1047",2021-03-12,NA
"1048",2021-03-13,NA
"1049",2021-03-14,0
"1050",2021-03-15,0
"1051",2021-03-16,NA
"1052",2021-03-17,0
"1053",2021-03-18,25
"1054",2021-03-19,25
"1055",2021-03-20,0
"1056",2021-03-21,0
"1057",2021-03-22,0
"1058",2021-03-23,0
"1059",2021-03-24,0
"1060",2021-03-25,0
"1061",2021-03-26,0
"1062",2021-03-27,0
"1063",2021-03-28,0
"1064",2021-03-29,0
"1065",2021-03-30,0
"1066",2021-03-31,0
"1067",2021-04-01,25
"1068",2021-04-02,NA
"1069",2021-04-03,0
"1070",2021-04-04,0
"1071",2021-04-05,NA
"1072",2021-04-06,25
"1073",2021-04-07,0
"1074",2021-04-08,NA
"1075",2021-04-09,NA
"1076",2021-04-10,0
"1077",2021-04-11,0
"1078",2021-04-12,0
"1079",2021-04-13,0
"1080",2021-04-14,0
"1081",2021-04-15,0.3284375
"1082",2021-04-16,0.372708333333334
"1083",2021-04-17,0.890083333333333
"1084",2021-04-18,3.53895833333333
"1085",2021-04-19,4.69333333333333
"1086",2021-04-20,0
"1087",2021-04-21,0.885416666666667
"1088",2021-04-22,1.527125
"1089",2021-04-23,2.85216666666667
"1090",2021-04-24,4.670625
"1091",2021-04-25,5.43083333333333
"1092",2021-04-26,2.90804166666667
"1093",2021-04-27,0.59175
"1094",2021-04-28,2.498
"1095",2021-04-29,1.296375
"1096",2021-04-30,0
"1097",2021-05-01,0
"1098",2021-05-02,2.04329166666667
"1099",2021-05-03,2.30170833333333
"1100",2021-05-04,3.95229166666667
"1101",2021-05-05,2.36066666666667
"1102",2021-05-06,2.76745833333333
"1103",2021-05-07,2.605125
"1104",2021-05-08,4.05229166666667
"1105",2021-05-09,4.78729166666667
"1106",2021-05-10,4.675
"1107",2021-05-11,4.92083333333333
"1108",2021-05-12,4.59604166666667
"1109",2021-05-13,4.94520833333333
"1110",2021-05-14,5.24645833333333
"1111",2021-05-15,5.18916666666667
"1112",2021-05-16,4.32854166666667
"1113",2021-05-17,4.02229166666667
"1114",2021-05-18,4.58104166666667
"1115",2021-05-19,4.92354166666667
"1116",2021-05-20,6.36645833333333
"1117",2021-05-21,3.40625
"1118",2021-05-22,2.386875
"1119",2021-05-23,3.95375
"1120",2021-05-24,7.58729166666667
"1121",2021-05-25,5.69
"1122",2021-05-26,4.98416666666667
"1123",2021-05-27,2.86204166666667
"1124",2021-05-28,0
"1125",2021-05-29,2.27833333333333
"1126",2021-05-30,6.18270833333333
"1127",2021-05-31,7.82172916666667
"1128",2021-06-01,6.92454166666667
"1129",2021-06-02,5.56810416666666
"1130",2021-06-03,6.64229166666667
"1131",2021-06-04,6.43145833333333
"1132",2021-06-05,7.9975
"1133",2021-06-06,7.376375
"1134",2021-06-07,8.86972916666667
"1135",2021-06-08,6.36291666666667
"1136",2021-06-09,7.023
"1137",2021-06-10,5.693375
"1138",2021-06-11,6.41729166666667
"1139",2021-06-12,7.38333333333333
"1140",2021-06-13,9.5083125
"1141",2021-06-14,10.9425208333333
"1142",2021-06-15,13.0401041666667
"1143",2021-06-16,12.5613541666667
"1144",2021-06-17,7.1426875
"1145",2021-06-18,9.00541666666667
"1146",2021-06-19,10.5879583333333
"1147",2021-06-20,10.9266666666667
"1148",2021-06-21,10.7235416666667
"1149",2021-06-22,11.8589791666667
"1150",2021-06-23,13.6489583333333
"1151",2021-06-24,13.3495833333333
"1152",2021-06-25,9.3999375
"1153",2021-06-26,9.38477083333333
"1154",2021-06-27,7.49014583333333
"1155",2021-06-28,7.65910416666667
"1156",2021-06-29,6.50045833333333
"1157",2021-06-30,8.39060416666667
"1158",2021-07-01,12.9505416666667
"1159",2021-07-02,15.4689166666667
"1160",2021-07-03,8.88589583333333
"1161",2021-07-04,8.77283333333333
"1162",2021-07-05,10.8224166666667
"1163",2021-07-06,6.6613125
"1164",2021-07-07,4.38791666666667
"1165",2021-07-08,5.3475
"1166",2021-07-09,7.8331875
"1167",2021-07-10,7.66104166666667
"1168",2021-07-11,7.99625
"1169",2021-07-12,10.0234791666667
"1170",2021-07-13,11.4188541666667
"1171",2021-07-14,10.1508333333333
"1172",2021-07-15,10.2039791666667
"1173",2021-07-16,12.233
"1174",2021-07-17,11.7575833333333
"1175",2021-07-18,8.50020833333333
"1176",2021-07-19,10.3297291666667
"1177",2021-07-20,14.2946458333333
"1178",2021-07-21,11.4569166666667
"1179",2021-07-22,13.5068125
"1180",2021-07-23,13.0285416666667
"1181",2021-07-24,6.83120833333333
"1182",2021-07-25,6.59083333333333
"1183",2021-07-26,8.771
"1184",2021-07-27,6.57958333333333
"1185",2021-07-28,6.934375
"1186",2021-07-29,8.70708333333333
"1187",2021-07-30,9.72520833333333
"1188",2021-07-31,11.0300208333333
"1189",2021-08-01,11.5694583333333
"1190",2021-08-02,14.7794583333333
"1191",2021-08-03,14.6439166666667
"1192",2021-08-04,11.3155416666667
"1193",2021-08-05,13.5222291666667
"1194",2021-08-06,7.96614583333333
"1195",2021-08-07,6.994375
"1196",2021-08-08,6.99635416666667
"1197",2021-08-09,4.32279166666667
"1198",2021-08-10,4.54741666666667
"1199",2021-08-11,8.131125
"1200",2021-08-12,6.10741666666667
"1201",2021-08-13,4.55589583333333
"1202",2021-08-14,1.85585416666667
"1203",2021-08-15,1.36441666666667
"1204",2021-08-16,1.04795833333333
"1205",2021-08-17,0.4065
"1206",2021-08-18,2.9935625
"1207",2021-08-19,1.79158333333333
"1208",2021-08-20,1.26772916666667
"1209",2021-08-21,1.882375
"1210",2021-08-22,3.98772916666667
"1211",2021-08-23,2.36485416666667
"1212",2021-08-24,2.84379166666667
"1213",2021-08-25,2.4736875
"1214",2021-08-26,1.90795833333333
"1215",2021-08-27,0
"1216",2021-08-28,1.02445833333333
"1217",2021-08-29,0.652145833333334
"1218",2021-08-30,1.5908125
"1219",2021-08-31,5.815
"1220",2021-09-01,8.44995833333333
"1221",2021-09-02,6.2755
"1222",2021-09-03,7.190625
"1223",2021-09-04,6.38104166666667
"1224",2021-09-05,3.174375
"1225",2021-09-06,2.33604166666667
"1226",2021-09-07,4.91375
"1227",2021-09-08,5.674375
"1228",2021-09-09,6.313125
"1229",2021-09-10,5.76395833333333
"1230",2021-09-11,3.83958333333333
"1231",2021-09-12,6.36541666666667
"1232",2021-09-13,4.066875
"1233",2021-09-14,3.77229166666667
"1234",2021-09-15,3.62729166666667
"1235",2021-09-16,3.763125
"1236",2021-09-17,3.65354166666667
"1237",2021-09-18,0
"1238",2021-09-19,0.5591875
"1239",2021-09-20,0
"1240",2021-09-21,0
"1241",2021-09-22,0
"1242",2021-09-23,0
"1243",2021-09-24,0
"1244",2021-09-25,0
"1245",2021-09-26,0
"1246",2021-09-27,0
"1247",2021-09-28,0
"1248",2021-09-29,0
"1249",2021-09-30,0
"1250",2021-10-01,0
"1251",2021-10-02,0
"1252",2021-10-03,0
"1253",2021-10-04,0
"1254",2021-10-05,0
"1255",2021-10-06,0.0443333333333333
"1256",2021-10-07,0
"1257",2021-10-08,0
"1258",2021-10-09,0
"1259",2021-10-10,0
"1260",2021-10-11,0
"1261",2021-10-12,0
"1262",2021-10-13,0
"1263",2021-10-14,0
"1264",2021-10-15,0
"1265",2021-10-16,0
"1266",2021-10-17,0
"1267",2021-10-18,0
"1268",2021-10-19,0
"1269",2021-10-20,0
"1270",2021-10-21,0
"1271",2021-10-22,0.00214583333333351
"1272",2021-10-23,0
"1273",2021-10-24,0
"1274",2021-10-25,0
"1275",2021-10-26,0
"1276",2021-10-27,0
"1277",2021-10-28,0
"1278",2021-10-29,0
"1279",2021-10-30,0
"1280",2021-10-31,0.166895833333333
