DateTime,Site,Discharge,NO3,fDOM,SpCond,Turb
2019-06-05T03:30:00Z,CARI,198.57,27.3,47.22,87.62,1.34
2019-06-05T03:45:00Z,CARI,190.75,27.3,47.34,87.69,1.44
2019-06-05T04:00:00Z,CARI,196.24,27.3,47.4,87.82,1.65
2019-06-05T04:15:00Z,CARI,189.42,27.4,47.12,87.92,2.17
2019-06-05T04:30:00Z,CARI,193.84,27.3,47.18,87.96,1.83
2019-06-05T04:45:00Z,CARI,188.07,27.2,47.27,88,1.64
2019-06-05T05:00:00Z,CARI,203.88,27.3,47.34,88.07,1.58
2019-06-05T05:15:00Z,CARI,190.94,27.2,47.36,88.18,1.54
2019-06-05T05:30:00Z,CARI,185.97,27.2,47.23,88.26,1.59
2019-06-05T05:45:00Z,CARI,196.98,27.2,47.02,88.33,1.57
2019-06-05T06:00:00Z,CARI,204.19,27.2,47.25,88.38,1.52
2019-06-05T06:15:00Z,CARI,199.02,27.2,47.21,88.52,1.54
2019-06-05T06:30:00Z,CARI,200.34,27.2,47.19,88.59,1.54
2019-06-05T06:45:00Z,CARI,194.72,27.2,47.12,88.64,1.78
2019-06-05T07:00:00Z,CARI,204.61,27.2,47.2,88.71,1.59
2019-06-05T07:15:00Z,CARI,200.69,27.2,47.1,88.78,1.66
2019-06-05T07:30:00Z,CARI,196,27.3,47.11,88.86,1.59
2019-06-05T07:45:00Z,CARI,195.71,27.3,47.07,88.91,1.49
2019-06-05T08:00:00Z,CARI,190.19,27.3,46.89,88.96,1.41
2019-06-05T08:15:00Z,CARI,197.2,27.3,46.93,89.09,1.38
2019-06-05T08:30:00Z,CARI,196.44,27.3,46.88,89.1,1.39
2019-06-05T08:45:00Z,CARI,189.84,27.3,46.77,89.17,1.46
2019-06-05T09:00:00Z,CARI,201.07,27.3,46.49,89.24,1.51
2019-06-05T09:15:00Z,CARI,194.66,27.4,46.64,89.4,1.4
2019-06-05T09:30:00Z,CARI,190.55,27.4,46.57,89.47,1.52
2019-06-05T09:45:00Z,CARI,192.2,27.3,46.56,89.48,1.71
2019-06-05T10:00:00Z,CARI,196.65,27.4,46.44,89.52,1.68
2019-06-05T10:15:00Z,CARI,192.53,27.4,46.47,89.56,1.67
2019-06-05T10:30:00Z,CARI,187.16,27.4,46.29,89.66,1.66
2019-06-05T10:45:00Z,CARI,194.28,27.5,46.15,89.67,1.68
2019-06-05T11:00:00Z,CARI,197.31,27.5,46.03,89.64,1.72
2019-06-05T11:15:00Z,CARI,181.63,27.5,46.09,89.69,1.5
2019-06-05T11:30:00Z,CARI,188.2,27.5,46.06,89.72,1.5
2019-06-05T11:45:00Z,CARI,191.56,27.6,45.82,89.73,1.51
2019-06-05T12:00:00Z,CARI,202.53,27.6,45.65,89.74,1.63
2019-06-05T12:15:00Z,CARI,190.78,27.6,45.58,89.73,1.56
2019-06-05T12:30:00Z,CARI,201.33,27.6,45.73,89.77,1.52
2019-06-05T12:45:00Z,CARI,192.31,27.7,45.56,89.79,1.54
2019-06-05T13:00:00Z,CARI,195.49,27.6,45.57,89.84,1.37
2019-06-05T13:15:00Z,CARI,197,27.7,45.64,89.87,1.46
2019-06-05T13:30:00Z,CARI,201.51,27.7,45.53,89.89,1.37
2019-06-05T13:45:00Z,CARI,185.7,27.7,45.56,89.86,1.56
2019-06-05T14:00:00Z,CARI,202.57,27.7,45.31,89.88,1.67
2019-06-05T14:15:00Z,CARI,197.58,27.7,45.26,89.88,1.5
2019-06-05T14:30:00Z,CARI,200.94,27.7,45.25,89.93,1.76
2019-06-05T14:45:00Z,CARI,187.15,27.7,45.17,89.85,1.64
2019-06-05T15:00:00Z,CARI,204.24,27.7,45.36,89.82,1.56
2019-06-05T15:15:00Z,CARI,198.89,27.7,45.32,89.86,1.59
2019-06-05T15:30:00Z,CARI,198.84,27.7,45.12,89.87,1.53
2019-06-05T15:45:00Z,CARI,190.98,27.7,45.1,89.78,1.48
2019-06-05T16:00:00Z,CARI,199.84,27.8,45.04,89.81,1.39
2019-06-05T16:15:00Z,CARI,192.11,27.8,44.98,89.83,1.39
2019-06-05T16:30:00Z,CARI,187.72,27.7,44.94,89.78,1.39
2019-06-05T16:45:00Z,CARI,189.71,27.7,44.89,89.8,1.3
2019-06-05T17:00:00Z,CARI,192.31,27.7,44.81,89.74,1.38
2019-06-05T17:15:00Z,CARI,198.54,27.8,44.61,89.73,1.36
2019-06-05T17:30:00Z,CARI,209.34,27.7,44.74,89.69,1.3
2019-06-05T17:45:00Z,CARI,194.14,27.8,44.53,89.66,1.23
2019-06-05T18:00:00Z,CARI,198.92,27.7,44.33,89.66,1.29
2019-06-05T18:15:00Z,CARI,204.41,27.7,44.19,89.61,1.38
2019-06-05T18:30:00Z,CARI,197.41,27.7,44.26,89.56,1.23
2019-06-05T18:45:00Z,CARI,199.41,27.7,44.23,89.58,1.16
2019-06-05T19:00:00Z,CARI,190.47,27.7,43.91,89.55,1.27
2019-06-05T19:15:00Z,CARI,207.22,27.7,43.45,89.47,1.26
2019-06-05T19:30:00Z,CARI,204.2,27.7,43.29,89.46,1.32
2019-06-05T19:45:00Z,CARI,189.16,27.7,43.25,89.44,1.31
2019-06-05T20:00:00Z,CARI,195.7,27.7,42.97,89.37,1.35
2019-06-05T20:15:00Z,CARI,194.97,27.7,42.91,89.35,1.28
2019-06-05T20:30:00Z,CARI,192.57,27.7,42.83,89.28,1.22
2019-06-05T20:45:00Z,CARI,201.63,27.7,42.51,89.25,1.2
2019-06-05T21:00:00Z,CARI,191.39,27.7,42.28,89.25,1.23
2019-06-05T21:15:00Z,CARI,195.14,27.6,42.1,89.2,1.24
2019-06-05T21:30:00Z,CARI,186.5,27.6,41.9,89.2,1.2
2019-06-05T21:45:00Z,CARI,195.06,27.6,42.39,89.17,1.32
2019-06-05T22:00:00Z,CARI,200.86,27.6,42.2,89.18,1.31
2019-06-05T22:15:00Z,CARI,197.23,27.6,42.04,89.17,1.26
2019-06-05T22:30:00Z,CARI,184.72,27.6,41.76,89.2,1.29
2019-06-05T22:45:00Z,CARI,195.07,27.6,42.01,89.2,1.21
2019-06-05T23:00:00Z,CARI,189.68,27.5,42.09,89.16,1.23
2019-06-05T23:15:00Z,CARI,199.9,27.5,41.96,89.22,1.32
2019-06-05T23:30:00Z,CARI,194.07,27.5,42.05,89.25,1.26
2019-06-05T23:45:00Z,CARI,190.52,27.5,42.01,89.31,1.21
2019-06-06T00:00:00Z,CARI,184.65,27.5,42.11,89.29,1.33
2019-06-06T00:15:00Z,CARI,197.06,27.5,42.1,89.32,1.26
2019-06-06T00:30:00Z,CARI,201.78,27.4,42.16,89.36,1.28
2019-06-06T00:45:00Z,CARI,200.7,27.4,42.12,89.37,1.37
2019-06-06T01:00:00Z,CARI,204.08,27.4,42.08,89.38,1.3
2019-06-06T01:15:00Z,CARI,194.18,27.4,41.65,89.41,1.33
2019-06-06T01:30:00Z,CARI,184.38,27.4,42.06,89.41,1.25
2019-06-06T01:45:00Z,CARI,188.49,27.4,41.83,89.43,1.21
2019-06-06T02:00:00Z,CARI,198.15,27.4,41.77,89.45,1.31
2019-06-06T02:15:00Z,CARI,185.16,27.4,41.77,89.47,1.33
2019-06-06T02:30:00Z,CARI,203.53,27.4,41.74,89.54,1.55
2019-06-06T02:45:00Z,CARI,199.17,27.4,41.74,89.54,1.46
2019-06-06T03:00:00Z,CARI,206.43,27.3,41.62,89.61,1.36
2019-06-06T03:15:00Z,CARI,192.4,27.3,41.68,89.58,1.33
2019-06-06T03:30:00Z,CARI,197,27.3,41.67,89.62,1.33
2019-06-06T03:45:00Z,CARI,199.61,27.3,41.63,89.62,1.42
2019-06-06T04:00:00Z,CARI,197.29,27.3,41.72,89.66,1.4
2019-06-06T04:15:00Z,CARI,185.71,27.2,41.9,89.66,1.33
2019-06-06T04:30:00Z,CARI,194.22,27.2,41.86,89.74,1.4
2019-06-06T04:45:00Z,CARI,191.13,27.2,41.94,89.73,1.61
2019-06-06T05:00:00Z,CARI,187.11,27.2,41.97,89.68,1.59
2019-06-06T05:15:00Z,CARI,200.34,27.2,41.91,89.75,1.5
2019-06-06T05:30:00Z,CARI,193.39,27.3,42.02,89.87,1.5
2019-06-06T05:45:00Z,CARI,196.01,27.2,42.04,89.87,1.58
2019-06-06T06:00:00Z,CARI,192.45,27.2,42.03,89.94,1.64
2019-06-06T06:15:00Z,CARI,191.18,27.2,42.15,90.01,1.64
2019-06-06T06:30:00Z,CARI,204.32,27.3,42.29,90.12,1.51
2019-06-06T06:45:00Z,CARI,198.29,27.3,42.25,90.26,1.43
2019-06-06T07:00:00Z,CARI,197.6,27.3,42.31,90.37,1.39
2019-06-06T07:15:00Z,CARI,200.86,27.3,42.07,90.48,2.48
2019-06-06T07:30:00Z,CARI,190.8,27.3,41.94,90.64,2.09
2019-06-06T07:45:00Z,CARI,203.62,27.3,42.11,90.62,1.58
2019-06-06T08:00:00Z,CARI,190.6,27.3,42.14,90.69,1.42
2019-06-06T08:15:00Z,CARI,188.81,27.3,42.17,90.69,1.38
2019-06-06T08:30:00Z,CARI,201.14,27.3,42.17,90.69,1.33
2019-06-06T08:45:00Z,CARI,188.25,27.4,42.22,90.76,1.31
2019-06-06T09:00:00Z,CARI,194.72,27.4,42.16,90.78,1.34
2019-06-06T09:15:00Z,CARI,182.63,27.4,41.45,90.85,1.31
2019-06-06T09:30:00Z,CARI,179.17,27.4,41.9,90.92,1.44
2019-06-06T09:45:00Z,CARI,183.19,27.4,41.94,90.94,1.8
2019-06-06T10:00:00Z,CARI,190.89,27.5,41.9,91,1.85
2019-06-06T10:15:00Z,CARI,180.83,27.4,41.78,91.07,1.64
2019-06-06T10:30:00Z,CARI,183.47,27.5,41.73,91.11,1.65
2019-06-06T10:45:00Z,CARI,202.04,27.5,41.71,91.19,1.53
2019-06-06T11:00:00Z,CARI,195.34,27.5,41.67,91.21,1.5
2019-06-06T11:15:00Z,CARI,195.19,27.5,41.58,91.25,1.55
2019-06-06T11:30:00Z,CARI,186.64,27.6,41.54,91.28,1.61
2019-06-06T11:45:00Z,CARI,186.67,27.6,41.47,91.43,1.69
2019-06-06T12:00:00Z,CARI,193.49,27.6,41.32,91.39,1.71
2019-06-06T12:15:00Z,CARI,189.13,27.6,41.29,91.36,1.63
2019-06-06T12:30:00Z,CARI,200.4,27.6,41.04,91.51,1.55
2019-06-06T12:45:00Z,CARI,191.05,27.6,41.12,91.53,1.79
2019-06-06T13:00:00Z,CARI,188.59,27.6,41.14,91.55,1.96
2019-06-06T13:15:00Z,CARI,202.68,27.7,41.1,91.5,1.84
2019-06-06T13:30:00Z,CARI,183.39,27.7,40.98,91.6,1.82
2019-06-06T13:45:00Z,CARI,192.53,27.7,41.11,91.58,1.55
2019-06-06T14:00:00Z,CARI,181.06,27.7,41.1,91.6,1.8
2019-06-06T14:15:00Z,CARI,187.7,27.7,41.05,91.53,1.59
2019-06-06T14:30:00Z,CARI,199.02,27.7,41.08,91.65,1.7
2019-06-06T14:45:00Z,CARI,190.19,27.8,41,91.55,1.73
2019-06-06T15:00:00Z,CARI,192.86,27.8,40.97,91.54,1.7
2019-06-06T15:15:00Z,CARI,197.38,27.8,40.85,91.54,1.61
2019-06-06T15:30:00Z,CARI,182.03,27.8,40.76,91.5,1.68
2019-06-06T15:45:00Z,CARI,189.44,27.8,40.73,91.51,1.65
2019-06-06T16:00:00Z,CARI,192.05,27.8,40.64,91.46,1.78
2019-06-06T16:15:00Z,CARI,186.93,27.8,40.61,91.43,1.51
2019-06-06T16:30:00Z,CARI,188.23,27.8,40.39,91.39,1.45
2019-06-06T16:45:00Z,CARI,201.55,27.8,40.41,91.39,1.41
2019-06-06T17:00:00Z,CARI,192.21,27.8,40.31,91.32,1.36
2019-06-06T17:15:00Z,CARI,187.31,27.8,40.16,91.29,1.4
2019-06-06T17:30:00Z,CARI,193.68,27.8,40.07,91.2,1.31
2019-06-06T17:45:00Z,CARI,199.58,27.8,39.92,91.22,1.31
2019-06-06T18:00:00Z,CARI,198.51,27.8,39.81,91.22,1.32
2019-06-06T18:15:00Z,CARI,196.52,27.8,39.6,91.2,1.23
2019-06-06T18:30:00Z,CARI,206.14,27.8,39.4,91.1,1.27
2019-06-06T18:45:00Z,CARI,196.76,27.8,39.33,91.1,1.27
2019-06-06T19:00:00Z,CARI,201.56,27.7,39.09,90.94,1.21
2019-06-06T19:15:00Z,CARI,199.63,27.7,39.03,90.9,1.23
2019-06-06T19:30:00Z,CARI,193.44,27.7,38.99,90.91,1.23
2019-06-06T19:45:00Z,CARI,186.66,27.7,38.72,90.83,1.23
2019-06-06T20:00:00Z,CARI,187.35,27.7,38.73,90.8,1.24
2019-06-06T20:15:00Z,CARI,192.84,27.7,38.82,90.8,1.2
2019-06-06T20:30:00Z,CARI,188.56,27.6,38.86,90.68,1.2
2019-06-06T20:45:00Z,CARI,186.93,27.7,38.61,90.71,1.23
2019-06-06T21:00:00Z,CARI,197.78,27.6,38.64,90.63,1.19
2019-06-06T21:15:00Z,CARI,187.42,27.6,38.6,90.59,1.24
2019-06-06T21:30:00Z,CARI,193.84,27.6,38.08,90.56,1.25
2019-06-06T21:45:00Z,CARI,199.32,27.6,38.43,90.59,1.26
2019-06-06T22:00:00Z,CARI,194.76,27.6,38.65,90.57,1.29
2019-06-06T22:15:00Z,CARI,194.9,27.6,38.38,90.54,1.22
2019-06-06T22:30:00Z,CARI,179.96,27.5,37.94,90.53,1.23
2019-06-06T22:45:00Z,CARI,184.47,27.5,38.17,90.56,1.33
2019-06-06T23:00:00Z,CARI,188.01,27.5,38.17,90.51,1.3
2019-06-06T23:15:00Z,CARI,188.51,27.5,38.24,90.57,1.33
2019-06-06T23:30:00Z,CARI,195.56,27.5,37.98,90.61,1.19
2019-06-06T23:45:00Z,CARI,193.52,27.5,37.73,90.72,1.29
2019-06-07T00:00:00Z,CARI,180.51,27.4,38.2,90.71,1.19
2019-06-07T00:15:00Z,CARI,189.21,27.4,38.25,90.61,1.24
2019-06-07T00:30:00Z,CARI,194.13,27.4,37.81,90.75,1.25
2019-06-07T00:45:00Z,CARI,193.42,27.4,37.86,90.76,1.21
2019-06-07T01:00:00Z,CARI,187.38,27.4,38.03,90.77,1.28
2019-06-07T01:15:00Z,CARI,195.68,27.4,38.12,90.8,1.38
2019-06-07T01:30:00Z,CARI,194.88,27.4,38.03,90.8,1.29
2019-06-07T01:45:00Z,CARI,184.31,27.4,38,90.85,1.32
2019-06-07T02:00:00Z,CARI,188.6,27.3,38.16,90.84,1.2
2019-06-07T02:15:00Z,CARI,190.61,27.3,38.26,90.87,1.26
2019-06-07T02:30:00Z,CARI,195.08,27.3,38.37,90.95,1.32
2019-06-07T02:45:00Z,CARI,186.2,27.3,38.36,90.99,1.65
2019-06-07T03:00:00Z,CARI,196.39,27.3,38.4,90.98,1.32
2019-06-07T03:15:00Z,CARI,176.02,27.3,38.37,91,1.26
2019-06-07T03:30:00Z,CARI,188.62,27.3,38.49,91.02,1.26
2019-06-07T03:45:00Z,CARI,191.92,27.2,38.49,91.08,1.26
2019-06-07T04:00:00Z,CARI,194.29,27.3,38.53,91.16,1.22
2019-06-07T04:15:00Z,CARI,180.82,27.3,38.5,91.22,1.31
2019-06-07T04:30:00Z,CARI,188.31,27.2,38.62,91.21,1.3
2019-06-07T04:45:00Z,CARI,179.71,27.2,38.7,91.23,1.31
2019-06-07T05:00:00Z,CARI,190.48,27.2,38.71,91.23,1.34
2019-06-07T05:15:00Z,CARI,192.62,27.2,38.84,91.27,1.37
2019-06-07T05:30:00Z,CARI,197.11,27.2,38.68,91.37,1.26
2019-06-07T05:45:00Z,CARI,187.79,27.2,38.77,91.37,1.4
2019-06-07T06:00:00Z,CARI,190.05,27.2,38.79,91.37,1.34
2019-06-07T06:15:00Z,CARI,180.84,27.2,38.82,91.4,1.35
2019-06-07T06:30:00Z,CARI,191.39,27.2,38.7,91.47,1.56
2019-06-07T06:45:00Z,CARI,191.26,27.2,38.74,91.53,1.63
2019-06-07T07:00:00Z,CARI,192.61,27.2,38.76,91.66,1.75
2019-06-07T07:15:00Z,CARI,170.51,27.2,38.79,91.7,1.62
2019-06-07T07:30:00Z,CARI,190.38,27.2,38.87,91.63,1.57
2019-06-07T07:45:00Z,CARI,189.71,27.2,38.93,91.65,1.46
2019-06-07T08:00:00Z,CARI,180.25,27.3,39.13,91.7,1.78
2019-06-07T08:15:00Z,CARI,181.15,27.3,39.16,91.75,1.63
2019-06-07T08:30:00Z,CARI,194.76,27.2,39.09,91.85,1.53
2019-06-07T08:45:00Z,CARI,183.43,27.2,39.09,91.92,1.6
2019-06-07T09:00:00Z,CARI,191.87,27.2,39.06,91.99,1.39
2019-06-07T09:15:00Z,CARI,190.41,27.3,39.02,92.04,1.34
2019-06-07T09:30:00Z,CARI,197.12,27.3,38.87,92.08,1.28
2019-06-07T09:45:00Z,CARI,187.84,27.3,38.86,92.18,1.34
2019-06-07T10:00:00Z,CARI,185.16,27.3,38.78,92.25,1.58
2019-06-07T10:15:00Z,CARI,192.8,27.4,38.71,92.29,1.35
2019-06-07T10:30:00Z,CARI,190.08,27.3,38.62,92.3,1.35
2019-06-07T10:45:00Z,CARI,196.41,27.4,38.55,92.37,1.49
2019-06-07T11:00:00Z,CARI,194.04,27.4,38.39,92.42,1.46
2019-06-07T11:15:00Z,CARI,180.12,27.4,38.39,92.45,1.55
2019-06-07T11:30:00Z,CARI,191.63,27.5,38.26,92.5,1.49
2019-06-07T11:45:00Z,CARI,186.96,27.5,38.25,92.49,1.47
2019-06-07T12:00:00Z,CARI,182.37,27.5,38.17,92.53,1.41
2019-06-07T12:15:00Z,CARI,181.67,27.5,38.13,92.63,1.4
2019-06-07T12:30:00Z,CARI,176.65,27.5,38.18,92.62,1.55
2019-06-07T12:45:00Z,CARI,194.58,27.5,38.1,92.69,1.46
2019-06-07T13:00:00Z,CARI,191.68,27.5,38.12,92.75,1.42
2019-06-07T13:15:00Z,CARI,188.21,27.5,38.2,92.75,1.57
2019-06-07T13:30:00Z,CARI,196.46,27.5,37.99,92.79,1.55
2019-06-07T13:45:00Z,CARI,185.92,27.6,38.04,92.82,1.45
2019-06-07T14:00:00Z,CARI,NA,27.6,38,92.84,1.3
2019-06-07T14:15:00Z,CARI,177.08,27.6,38.04,92.83,1.29
2019-06-07T14:30:00Z,CARI,194.66,27.6,38.12,92.89,1.3
2019-06-07T14:45:00Z,CARI,191.43,27.6,38.06,92.9,1.32
2019-06-07T15:00:00Z,CARI,193.44,27.6,38,92.84,1.29
2019-06-07T15:15:00Z,CARI,187.35,27.6,37.89,92.8,1.37
2019-06-07T15:30:00Z,CARI,191.34,27.6,37.93,92.77,1.37
2019-06-07T15:45:00Z,CARI,182.24,27.6,38.11,92.74,1.36
2019-06-07T16:00:00Z,CARI,189.55,27.6,38.06,92.63,1.32
2019-06-07T16:15:00Z,CARI,193.09,27.6,37.77,92.71,1.3
2019-06-07T16:30:00Z,CARI,193.84,27.6,37.72,92.71,1.23
2019-06-07T16:45:00Z,CARI,203.31,27.6,37.67,92.67,1.23
2019-06-07T17:00:00Z,CARI,181,27.6,37.43,92.58,1.18
2019-06-07T17:15:00Z,CARI,201.78,27.6,37.26,92.55,1.12
2019-06-07T17:30:00Z,CARI,193.47,27.6,37.28,92.49,1.22
2019-06-07T17:45:00Z,CARI,184.63,27.6,36.98,92.47,1.24
2019-06-07T18:00:00Z,CARI,182.66,27.5,36.95,92.41,1.18
2019-06-07T18:15:00Z,CARI,195.45,27.5,36.56,92.37,1.31
2019-06-07T18:30:00Z,CARI,196.65,27.5,36.45,92.35,1.17
2019-06-07T18:45:00Z,CARI,193.1,27.5,36.32,92.25,1.19
2019-06-07T19:00:00Z,CARI,181.82,27.5,36.01,92.2,1.24
2019-06-07T19:15:00Z,CARI,187.58,27.5,35.72,92.17,1.16
2019-06-07T19:30:00Z,CARI,188.96,27.5,35.81,92.06,1.19
2019-06-07T19:45:00Z,CARI,184.8,27.4,35.76,91.95,1.25
2019-06-07T20:00:00Z,CARI,198.08,27.3,35.56,91.51,1.53
2019-06-07T20:15:00Z,CARI,187.75,27.3,35.75,91.32,1.44
2019-06-07T20:30:00Z,CARI,193.49,27.3,36.01,91.66,1.33
2019-06-07T20:45:00Z,CARI,192.81,27.3,36.31,91.82,1.52
2019-06-07T21:00:00Z,CARI,195.65,27.2,36.44,91.89,1.47
2019-06-07T21:15:00Z,CARI,186.37,27.2,36.31,91.9,1.37
2019-06-07T21:30:00Z,CARI,196.08,27.2,36.54,92.03,1.37
2019-06-07T21:45:00Z,CARI,191.73,27.2,36.53,92.02,1.39
2019-06-07T22:00:00Z,CARI,187.25,27.2,36.54,92.02,1.29
2019-06-07T22:15:00Z,CARI,191.35,27.2,36.7,91.91,1.3
2019-06-07T22:30:00Z,CARI,185.17,27.2,36.62,91.85,1.27
2019-06-07T22:45:00Z,CARI,192.36,27.2,36.64,91.85,1.34
2019-06-07T23:00:00Z,CARI,191.26,27.2,36.6,91.74,1.27
2019-06-07T23:15:00Z,CARI,202.29,27.2,36.62,91.63,1.3
2019-06-07T23:30:00Z,CARI,197.87,27.2,36.6,91.57,1.23
2019-06-07T23:45:00Z,CARI,196.72,27.2,36.59,91.49,1.23
2019-06-08T00:00:00Z,CARI,187.7,27.2,36.44,91.4,1.44
2019-06-08T00:15:00Z,CARI,196.29,27.3,36.14,91.32,1.4
2019-06-08T00:30:00Z,CARI,194.77,27.2,36,91.19,1.47
2019-06-08T00:45:00Z,CARI,215.38,27.3,35.92,91.06,1.41
2019-06-08T01:00:00Z,CARI,198.43,27.2,35.97,90.94,1.41
2019-06-08T01:15:00Z,CARI,190.55,27.3,35.78,90.83,1.4
2019-06-08T01:30:00Z,CARI,194.01,27.2,35.56,90.76,1.36
2019-06-08T01:45:00Z,CARI,203.44,27.2,35.55,90.67,1.39
2019-06-08T02:00:00Z,CARI,204.25,27.2,35.58,90.53,1.42
2019-06-08T02:15:00Z,CARI,196.91,27.2,35.61,90.45,1.35
2019-06-08T02:30:00Z,CARI,201.5,27.2,35.52,90.44,2.28
2019-06-08T02:45:00Z,CARI,191.07,27.2,35.43,90.38,1.85
2019-06-08T03:00:00Z,CARI,199.99,27.2,35.59,90.35,1.6
2019-06-08T03:15:00Z,CARI,207.43,27.2,35.81,90.27,1.66
2019-06-08T03:30:00Z,CARI,198.06,27.2,35.78,90.34,1.52
2019-06-08T03:45:00Z,CARI,201.71,27.1,35.88,90.31,1.38
2019-06-08T04:00:00Z,CARI,203.82,27,35.96,90.37,1.34
2019-06-08T04:15:00Z,CARI,185.68,27,36.1,90.39,1.25
2019-06-08T04:30:00Z,CARI,189.59,27,36.33,90.39,1.38
2019-06-08T04:45:00Z,CARI,193,27,36.44,90.48,1.41
2019-06-08T05:00:00Z,CARI,197.75,26.9,36.55,90.47,1.32
2019-06-08T05:15:00Z,CARI,192.57,26.9,36.66,90.51,1.45
2019-06-08T05:30:00Z,CARI,199.63,26.8,36.79,90.61,1.64
2019-06-08T05:45:00Z,CARI,200.01,26.9,36.95,90.63,1.88
2019-06-08T06:00:00Z,CARI,198.68,26.9,37.08,90.75,1.97
2019-06-08T06:15:00Z,CARI,190.21,26.9,37.22,90.85,1.81
2019-06-08T06:30:00Z,CARI,187.25,26.9,37.35,90.91,1.59
2019-06-08T06:45:00Z,CARI,197.78,26.9,37.4,90.99,1.54
2019-06-08T07:00:00Z,CARI,191.27,26.9,37.44,91.05,1.53
2019-06-08T07:15:00Z,CARI,198.13,27,37.22,91.09,1.41
2019-06-08T07:30:00Z,CARI,193.42,26.9,37.31,91.16,2.14
2019-06-08T07:45:00Z,CARI,189.31,26.9,37.35,91.21,1.96
2019-06-08T08:00:00Z,CARI,191.33,26.9,37.45,91.28,2.25
2019-06-08T08:15:00Z,CARI,190.04,26.9,37.49,91.33,2.12
2019-06-08T08:30:00Z,CARI,204.42,27,37.48,91.43,1.78
2019-06-08T08:45:00Z,CARI,191.83,26.9,37.46,91.43,1.81
2019-06-08T09:00:00Z,CARI,195.38,26.9,37.43,91.54,1.64
2019-06-08T09:15:00Z,CARI,198.28,26.9,37.54,91.56,1.56
2019-06-08T09:30:00Z,CARI,187.52,27,37.57,91.65,1.73
2019-06-08T09:45:00Z,CARI,187.09,27,37.61,91.64,1.59
2019-06-08T10:00:00Z,CARI,188.64,27,37.51,91.74,1.65
2019-06-08T10:15:00Z,CARI,189.49,27,37.47,91.8,1.6
2019-06-08T10:30:00Z,CARI,199.46,27,37.5,91.83,1.88
2019-06-08T10:45:00Z,CARI,193.8,27.1,37.49,91.88,1.65
2019-06-08T11:00:00Z,CARI,199.2,27.1,37.45,91.92,1.52
2019-06-08T11:15:00Z,CARI,195.36,27.1,37.4,92,1.61
2019-06-08T11:30:00Z,CARI,188.2,27.1,37.33,92.05,1.43
2019-06-08T11:45:00Z,CARI,191.51,27.1,37.44,92.1,1.65
2019-06-08T12:00:00Z,CARI,199.2,27.1,37.35,92.15,1.64
2019-06-08T12:15:00Z,CARI,191.62,27.1,37.33,92.19,1.68
2019-06-08T12:30:00Z,CARI,200.71,27.2,37.29,92.15,1.62
2019-06-08T12:45:00Z,CARI,197.58,27.2,37.3,92.25,1.58
2019-06-08T13:00:00Z,CARI,181.11,27.1,37.4,92.28,1.57
2019-06-08T13:15:00Z,CARI,190.77,27.2,37.23,92.24,1.59
2019-06-08T13:30:00Z,CARI,189.35,27.2,37.18,92.25,1.5
2019-06-08T13:45:00Z,CARI,192.63,27.2,37.39,92.3,1.73
2019-06-08T14:00:00Z,CARI,181.95,27.2,37.3,92.29,1.69
2019-06-08T14:15:00Z,CARI,194.9,27.2,37.26,92.26,1.61
2019-06-08T14:30:00Z,CARI,183.98,27.2,37.22,92.28,1.58
2019-06-08T14:45:00Z,CARI,193.49,27.2,37.38,92.31,1.74
2019-06-08T15:00:00Z,CARI,193.11,27.3,37.23,92.27,1.6
2019-06-08T15:15:00Z,CARI,188.89,27.2,37.13,92.23,1.86
2019-06-08T15:30:00Z,CARI,193.11,27.2,37.13,92.24,2.83
2019-06-08T15:45:00Z,CARI,192.69,27.3,36.94,92.19,2.19
2019-06-08T16:00:00Z,CARI,201.82,27.3,37,92.18,1.77
2019-06-08T16:15:00Z,CARI,199.56,27.3,36.98,92.14,1.63
2019-06-08T16:30:00Z,CARI,193.42,27.2,36.95,92.12,1.5
2019-06-08T16:45:00Z,CARI,199.83,27.3,36.94,92.12,1.43
2019-06-08T17:00:00Z,CARI,191.4,27.2,36.81,92.08,1.35
2019-06-08T17:15:00Z,CARI,192.18,27.2,36.88,92.03,1.48
2019-06-08T17:30:00Z,CARI,185.75,27.2,36.71,91.97,1.32
2019-06-08T17:45:00Z,CARI,192.19,27.2,36.53,91.92,1.33
2019-06-08T18:00:00Z,CARI,187.33,27.2,36.54,91.89,1.4
2019-06-08T18:15:00Z,CARI,195.41,27.2,36.28,91.85,1.3
2019-06-08T18:30:00Z,CARI,194.94,27.2,36.24,91.73,1.35
2019-06-08T18:45:00Z,CARI,197.69,27.2,36.26,91.69,1.31
2019-06-08T19:00:00Z,CARI,202.63,27.2,36.08,91.65,1.31
2019-06-08T19:15:00Z,CARI,191.1,27.2,36.03,91.62,1.37
2019-06-08T19:30:00Z,CARI,193.57,27.2,35.8,91.58,1.4
2019-06-08T19:45:00Z,CARI,203.97,27.2,35.58,91.54,1.38
2019-06-08T20:00:00Z,CARI,182.84,27.2,35.35,91.51,1.51
2019-06-08T20:15:00Z,CARI,191.3,27.1,35.29,91.45,1.36
2019-06-08T20:30:00Z,CARI,192.9,27.1,35.25,91.41,1.35
2019-06-08T20:45:00Z,CARI,195.19,27.1,34.92,91.33,1.17
2019-06-08T21:00:00Z,CARI,190.18,27.1,34.6,91.29,1.3
