"","Hyst_index","HI_ymin","HI_ymax","site.ID","storm.ID","month.x","day.x","response_var","Flush_index","FI_ymin","FI_ymax","month.y","day.y","year","X1","Parameter","Beta_index","SE","CI","Beta_ymin","Beta_ymax","t","df","p","X1_1","HI","precip","temp","precip.week","precip.month","ThreeMonth","temp.week","TOTAL.TIME","Intensity","doy","burn","pf","date","TimeSinceChena"
"137",-0.128796644,-0.233384871,-0.077397421,"VAUL","storm3","08","08","turb",0.5619,0.5403,0.6025,"08","08","2021",332,"Q.norm",0.268592535,0.031377899,0.95,0.205827392,0.331357679,8.559927249,60,5.47e-12,22,-0.128796644,48.4,NA,5.6,12,101.8,NA,166.8333333,0.29010989,219.5243056,"unburned","high",2021-08-08,92.5243055999999
"138",0.240690241,0.240690241,0.240690241,"VAUL","storm4a","08","15","NO3",0.3824,-0.019,0.7837,"08","15","2021",63,"Q.norm",0.038979126,0.019158561,0.95,0.000584512,0.07737374,2.034553984,55,0.046728351,5,0.240690241,36,NA,5.4,54,148.8,NA,106.8333333,0.336973479,226.5243056,"unburned","high",2021-08-15,99.5243055999999
"139",-0.378887495,-0.442895231,-0.341050454,"VAUL","storm4a","08","15","fDOM",0.424,0.4235,0.4243,"08","15","2021",243,"Q.norm",0.371197339,0.06829857,0.95,0.2364234,0.505971278,5.434921096,179,1.77e-07,9,-0.378887495,36,NA,5.4,54,148.8,NA,106.8333333,0.336973479,226.5243056,"unburned","high",2021-08-15,99.5243055999999
"140",-0.1225682855,-0.132171549,-0.109473489,"VAUL","storm4a","08","15","SPC",-0.4752,-0.4758,-0.4745,"08","15","2021",153,"Q.norm",1.62056831,0.107023498,0.95,1.409370185,1.831766435,15.14217296,178,8.04e-34,16,-0.122568286,36,NA,5.4,54,148.8,NA,106.8333333,0.336973479,226.5243056,"unburned","high",2021-08-15,99.5243055999999
"141",0.0569826095,0.001418544,0.071023067,"VAUL","storm4a","08","15","turb",0.2795,0.2539,0.3095,"08","15","2021",334,"Q.norm",1.228599883,0.046039755,0.95,1.137745911,1.319453856,26.6856304,178,4.08e-64,23,0.056982609,36,NA,5.4,54,148.8,NA,106.8333333,0.336973479,226.5243056,"unburned","high",2021-08-15,99.5243055999999
"142",-0.010887026,-0.449878266,0.003961999,"VAUL","storm4b","08","20","fDOM",-0.1974,-0.1986,-0.1963,"08","20","2021",245,"Q.norm",-0.319306815,0.089396433,0.95,-0.497317856,-0.141295774,-3.571807092,77,0.0006152,10,-0.010887026,5.8,NA,11.6,47.8,182,NA,79.83333333,0.072651357,230.9826389,"unburned","high",2021-08-19,103.982638900001
"143",0.3679291575,-0.058351178,0.499464668,"VAUL","storm4b","08","20","SPC",-0.6828,-0.6878,-0.6785,"08","20","2021",155,"Q.norm",-2.426724176,0.305083407,0.95,-3.034350441,-1.81909791,-7.954297479,76,1.35e-11,17,0.367929158,5.8,NA,11.6,47.8,182,NA,79.83333333,0.072651357,230.9826389,"unburned","high",2021-08-19,103.982638900001
"144",-0.0019035275,-0.0123691012124999,0.020945249,"VAUL","storm4b","08","20","turb",0.0659,0.0413,0.0941,"08","20","2021",336,"Q.norm",2.347971015,0.146882478,0.95,2.055490635,2.640451394,15.98537177,77,3.57e-26,24,-0.001903528,5.8,NA,11.6,47.8,182,NA,79.83333333,0.072651357,230.9826389,"unburned","high",2021-08-19,103.982638900001
"145",0.4792766715,0.418515423,0.524800718,"VAUL","storm5a","08","23","fDOM",NA,NA,NA,"08","23","2021",247,"Q.norm",-0.314838657,0.029541695,0.95,-0.373067084,-0.25661023,-10.65743377,215,1.45e-21,11,0.479276671,24.4,NA,8.2,50.2,118.6,NA,82.83333333,0.294567404,234.4826389,"unburned","high",2021-08-23,107.482638900001
"146",0.3673565125,0.3076710815,0.526076159,"VAUL","storm5a","08","23","SPC",NA,NA,NA,"08","23","2021",157,"Q.norm",-0.41400271,0.031476666,0.95,-0.476045081,-0.35196034,-13.15268605,215,2.22e-29,18,0.367356512,24.4,NA,8.2,50.2,118.6,NA,82.83333333,0.294567404,234.4826389,"unburned","high",2021-08-23,107.482638900001
"147",-0.0542669005,-0.071031486,-0.0163393775,"VAUL","storm5a","08","23","turb",NA,NA,NA,"08","23","2021",338,"Q.norm",1.100913331,0.026168168,0.95,1.049332962,1.152493701,42.07070773,214,1.9e-105,25,-0.0542669,24.4,NA,8.2,50.2,118.6,NA,82.83333333,0.294567404,234.4826389,"unburned","high",2021-08-23,107.482638900001
"148",0.095334171,0.067039583,0.127438087,"VAUL","storm5b","08","26","fDOM",-0.416,-0.4177,-0.4142,"08","26","2021",249,"Q.norm",-1.457656167,0.182187852,0.95,-1.819549954,-1.09576238,-8.000841721,91,3.81e-12,12,0.095334171,2.8,NA,18.8,45,129.8,NA,95.83333333,0.029217391,237.9409722,"unburned","high",2021-08-26,110.940972199998
"149",0.4243629685,0.313063314,0.543451652,"VAUL","storm5b","08","26","SPC",-0.7058,-0.7066,-0.7053,"08","26","2021",159,"Q.norm",-2.423506584,0.250465097,0.95,-2.921099216,-1.925913951,-9.676025162,90,1.35e-15,19,0.424362969,2.8,NA,18.8,45,129.8,NA,95.83333333,0.029217391,237.9409722,"unburned","high",2021-08-26,110.940972199998
"150",-0.0208314005,-0.0449901945,0.001601038,"VAUL","storm5b","08","26","turb",0.1485,0.1285,0.1833,"08","26","2021",340,"Q.norm",2.584595072,0.115443586,0.95,2.35528057,2.813909573,22.38838176,91,8.8e-39,26,-0.020831401,2.8,NA,18.8,45,129.8,NA,95.83333333,0.029217391,237.9409722,"unburned","high",2021-08-26,110.940972199998
"151",-0.078842315369267,-0.129823685961411,-0.0622504990019951,"STRT","storm1a","08","15","NO3",-0.361,-0.3851,-0.3325,"08","15","2021",46,"Q.norm",-0.482281101,0.079192307,0.95,-0.639000348,-0.325561853,-6.089999379,126,1.27e-08,1,-0.078842315,35.8,5.876177951,5.2,43.4,80,7.109984375,47.5,0.753684211,226.0659722,"burned","high",2021-08-15,99.0659721999982
"152",-0.420281259987923,-0.429848361092365,-0.408128839802547,"STRT","storm1a","08","15","fDOM",0.4672,0.466,0.4685,"08","15","2021",227,"Q.norm",-0.4124218,0.037883992,0.95,-0.487387384,-0.337456216,-10.88643971,127,6.69e-20,6,-0.42028126,35.8,5.876177951,5.2,43.4,80,7.109984375,47.5,0.753684211,226.0659722,"burned","high",2021-08-15,99.0659721999982
"153",0.910634154601645,0.872237744475489,0.937741300482605,"STRT","storm1a","08","15","SPC",-0.9489,-0.9503,-0.9482,"08","15","2021",137,"Q.norm",0.528471182,0.07633514,0.95,0.377406184,0.679536179,6.923039424,126,2.01e-10,11,0.910634155,35.8,5.876177951,5.2,43.4,80,7.109984375,47.5,0.753684211,226.0659722,"burned","high",2021-08-15,99.0659721999982
"154",-0.175429261340652,-0.19031571479248,-0.147380245576694,"STRT","storm1a","08","15","turb",0.3976,0.3741,0.4208,"08","15","2021",317,"Q.norm",1.594266814,0.054035419,0.95,1.487332309,1.701201318,29.5041078,126,1.99e-58,16,-0.175429261,35.8,5.876177951,5.2,43.4,80,7.109984375,47.5,0.753684211,226.0659722,"burned","high",2021-08-15,99.0659721999982
"155",-0.547869124981114,-0.688642889526982,-0.380837237418773,"STRT","storm1b","08","17","NO3",0.5129,0.5054,0.5207,"08","17","2021",48,"Q.norm",1.791294849,0.142049268,0.95,1.502293439,2.080296258,12.61037714,33,3.61e-14,2,-0.547869125,6.4,4.596690104,40,65.4,116,5.81897247,63.5,0.100787402,228.0659722,"burned","high",2021-08-17,101.065972199998
"156",-0.311918597699504,-0.513050912308398,-0.247554822201503,"STRT","storm1b","08","17","fDOM",0.3454,0.3429,0.3486,"08","17","2021",229,"Q.norm",2.606223287,0.285929624,0.95,2.024495094,3.187951481,9.11491175,33,1.56e-10,7,-0.311918598,6.4,4.596690104,40,65.4,116,5.81897247,63.5,0.100787402,228.0659722,"burned","high",2021-08-17,101.065972199998
"157",-0.355320844958154,-0.481267437225977,-0.233060980470328,"STRT","storm1b","08","17","SPC",0.2419,0.2397,0.244,"08","17","2021",139,"Q.norm",0.080080841,0.116537952,0.95,-0.157017405,0.317179087,0.687165334,33,0.496779747,12,-0.355320845,6.4,4.596690104,40,65.4,116,5.81897247,63.5,0.100787402,228.0659722,"burned","high",2021-08-17,101.065972199998
"158",0.138548050090449,0.0901251793785905,0.147812632927131,"STRT","storm1b","08","17","turb",-0.0626,-0.078,-0.0435,"08","17","2021",319,"Q.norm",-1.305370036,0.715235532,0.95,-2.760527668,0.149787595,-1.825091145,33,0.07705066,17,0.13854805,6.4,4.596690104,40,65.4,116,5.81897247,63.5,0.100787402,228.0659722,"burned","high",2021-08-17,101.065972199998
"159",0.793733243967821,0.742794906166214,0.845844504021448,"STRT","storm2a","08","19","NO3",NA,NA,NA,"08","19","2021",50,"Q.norm",-0.95699583,0.081211818,0.95,-1.119558945,-0.794432715,-11.78394794,58,5.01e-17,3,0.793733244,5.4,5.630585069,6.2,51,122.8,4.565552827,23.5,0.229787234,230.7326389,"burned","high",2021-08-19,103.732638900001
"160",0.162160218610671,0.142096936574139,0.23238170573853,"STRT","storm2a","08","19","fDOM",NA,NA,NA,"08","19","2021",231,"Q.norm",-0.63716309,0.09025381,0.95,-0.81782572,-0.456500459,-7.059680768,58,2.33e-09,8,0.162160219,5.4,5.630585069,6.2,51,122.8,4.565552827,23.5,0.229787234,230.7326389,"burned","high",2021-08-19,103.732638900001
"161",0.418067226890756,0.315126050420169,0.445378151260506,"STRT","storm2a","08","19","SPC",NA,NA,NA,"08","19","2021",141,"Q.norm",1.35535431,0.089941937,0.95,1.174872608,1.535836011,15.06921409,52,1.29e-20,13,0.418067227,5.4,5.630585069,6.2,51,122.8,4.565552827,23.5,0.229787234,230.7326389,"burned","high",2021-08-19,103.732638900001
"162",-0.214472700074794,-0.233358264771877,-0.19130204437796,"STRT","storm2a","08","19","turb",NA,NA,NA,"08","19","2021",321,"Q.norm",0.461500881,0.03748672,0.95,0.386490127,0.536511634,12.31104992,59,6.08e-18,18,-0.2144727,5.4,5.630585069,6.2,51,122.8,4.565552827,23.5,0.229787234,230.7326389,"burned","high",2021-08-19,103.732638900001
"163",0.253839662447253,-0.0287763713080243,0.363966244725748,"STRT","storm2b","08","20","NO3",-0.5631,-0.5745,-0.5526,"08","20","2021",52,"Q.norm",-1.794087262,0.099801777,0.95,-1.993525199,-1.594649324,-17.97650612,63,1.71e-26,4,0.253839662,3,6.100810535,10.6,54.2,112.2,5.345837798,52.5,0.057142857,231.7326389,"burned","high",2021-08-20,104.732638900001
"164",-0.268002893565908,-0.382537602707944,-0.187378866049738,"STRT","storm2b","08","20","fDOM",0.0239,0.0224,0.026,"08","20","2021",233,"Q.norm",-0.363484264,0.031680397,0.95,-0.426773132,-0.300195396,-11.47347576,64,3.56e-17,9,-0.268002894,3,6.100810535,10.6,54.2,112.2,5.345837798,52.5,0.057142857,231.7326389,"burned","high",2021-08-20,104.732638900001
"165",0.534035779260189,0.403577926015787,0.65767131594908,"STRT","storm2b","08","20","SPC",-0.7961,-0.7993,-0.7928,"08","20","2021",143,"Q.norm",-0.830499944,0.125167916,0.95,-1.080628065,-0.580371823,-6.635086459,63,8.61e-09,14,0.534035779,3,6.100810535,10.6,54.2,112.2,5.345837798,52.5,0.057142857,231.7326389,"burned","high",2021-08-20,104.732638900001
"166",-0.174207715725907,-0.393060338374008,-0.0622648101013131,"STRT","storm2b","08","20","turb",0.2059,0.1897,0.2335,"08","20","2021",323,"Q.norm",1.068082136,0.052607494,0.95,0.962986586,1.173177686,20.30285159,64,1.37e-29,19,-0.174207716,3,6.100810535,10.6,54.2,112.2,5.345837798,52.5,0.057142857,231.7326389,"burned","high",2021-08-20,104.732638900001
"167",0.642205638474335,0.527155887230568,0.729063018242139,"STRT","storm3","08","25","NO3",-0.6738,-0.697,-0.6499,"08","25","2021",54,"Q.norm",-2.581060061,0.225733896,0.95,-3.033084391,-2.129035731,-11.43408281,57,2.21e-16,5,0.642205638,5.6,5.166807292,12.6,36.6,107.8,7.549301339,31.5,0.177777778,236.6076389,"burned","high",2021-08-25,109.607638900001
"168",-0.621634520439736,-0.787571588440524,-0.587864525047725,"STRT","storm3","08","25","fDOM",0.7259,0.7236,0.7289,"08","25","2021",235,"Q.norm",-0.462294888,0.047361261,0.95,-0.557098752,-0.367491024,-9.761034241,58,7.55e-14,10,-0.62163452,5.6,5.166807292,12.6,36.6,107.8,7.549301339,31.5,0.177777778,236.6076389,"burned","high",2021-08-25,109.607638900001
"169",0.519452449567724,0.479106628242074,0.862151777137391,"STRT","storm3","08","25","SPC",-0.7948,-0.8026,-0.7909,"08","25","2021",145,"Q.norm",0.688920906,0.034948959,0.95,0.618962963,0.758878849,19.71220087,58,2.19e-27,15,0.51945245,5.6,5.166807292,12.6,36.6,107.8,7.549301339,31.5,0.177777778,236.6076389,"burned","high",2021-08-25,109.607638900001
"170",-0.375591377843931,-0.432671632468638,-0.30999544838401,"STRT","storm3","08","25","turb",0.0658,0.05,0.0933,"08","25","2021",325,"Q.norm",1.091996823,0.142395927,0.95,0.806960407,1.37703324,7.668736367,58,2.2e-10,20,-0.375591378,5.6,5.166807292,12.6,36.6,107.8,7.549301339,31.5,0.177777778,236.6076389,"burned","high",2021-08-25,109.607638900001
