"inst_rainfall_mm","DateTime","Site"
0.2,2019-10-04 07:30:00,"VAUL"
0.2,2019-10-04 07:45:00,"VAUL"
0.4,2019-10-04 08:00:00,"VAUL"
0.2,2019-10-04 08:45:00,"VAUL"
0.2,2019-10-04 09:15:00,"VAUL"
0.2,2019-10-04 09:45:00,"VAUL"
1.2,2019-10-04 10:00:00,"VAUL"
0.4,2019-10-04 16:45:00,"VAUL"
0.2,2019-10-05 04:15:00,"VAUL"
0.4,2019-10-05 08:30:00,"VAUL"
0.4,2019-10-05 08:45:00,"VAUL"
0.2,2019-10-05 09:00:00,"VAUL"
0.2,2019-10-05 09:15:00,"VAUL"
0.2,2019-10-05 09:45:00,"VAUL"
0.4,2019-10-06 04:30:00,"VAUL"
0.4,2019-10-06 04:45:00,"VAUL"
0.6,2019-10-06 05:00:00,"VAUL"
1.2,2019-10-06 05:15:00,"VAUL"
0.8,2019-10-06 05:30:00,"VAUL"
0.4,2019-10-06 05:45:00,"VAUL"
0.6,2019-10-08 05:30:00,"VAUL"
0.6,2019-10-08 05:45:00,"VAUL"
0.2,2019-10-08 06:00:00,"VAUL"
0.2,2019-10-08 07:15:00,"VAUL"
0.2,2019-10-08 11:15:00,"VAUL"
0.2,2019-10-08 13:15:00,"VAUL"
0.2,2019-10-08 14:30:00,"VAUL"
0.2,2019-10-08 14:45:00,"VAUL"
0.2,2019-10-08 15:30:00,"VAUL"
0.2,2019-10-08 16:15:00,"VAUL"
0.2,2019-10-08 16:30:00,"VAUL"
0.2,2019-10-08 16:45:00,"VAUL"
0.2,2019-10-08 17:15:00,"VAUL"
0.2,2019-10-08 18:00:00,"VAUL"
0.2,2019-10-08 18:15:00,"VAUL"
0.2,2019-10-08 19:15:00,"VAUL"
0.2,2019-10-08 20:15:00,"VAUL"
0.2,2019-10-08 22:30:00,"VAUL"
0.2,2019-10-08 23:00:00,"VAUL"
0.2,2019-10-09 01:30:00,"VAUL"
0.2,2019-10-09 03:00:00,"VAUL"
0.2,2019-10-09 04:15:00,"VAUL"
0.2,2019-10-09 06:15:00,"VAUL"
0.2,2019-10-09 07:15:00,"VAUL"
0.2,2019-10-09 17:30:00,"VAUL"
0.2,2019-10-09 21:00:00,"VAUL"
0.2,2019-10-09 21:30:00,"VAUL"
0.2,2019-10-09 22:45:00,"VAUL"
0.2,2019-10-10 00:00:00,"VAUL"
0.2,2019-10-10 02:15:00,"VAUL"
0.2,2019-10-10 06:15:00,"VAUL"
0.2,2019-10-10 06:30:00,"VAUL"
0.2,2019-10-10 07:00:00,"VAUL"
0.2,2019-10-10 07:30:00,"VAUL"
0.2,2019-10-10 08:00:00,"VAUL"
0.2,2019-10-10 08:30:00,"VAUL"
0.2,2019-10-10 08:45:00,"VAUL"
0.2,2019-10-10 09:30:00,"VAUL"
0.2,2019-10-10 13:00:00,"VAUL"
