"","Site","Date","ppt_tot","ppt_cum"
"664","VAUL",2019-06-18,0,12.4
"665","VAUL",2019-06-19,3.4,15.8
"666","VAUL",2019-06-20,0,15.8
"667","VAUL",2019-06-21,0,15.8
"668","VAUL",2019-06-22,0,15.8
"669","VAUL",2019-06-23,4.6,20.4
"670","VAUL",2019-06-24,2.2,22.6
"671","VAUL",2019-06-25,0,22.6
"672","VAUL",2019-06-26,0,22.6
"673","VAUL",2019-06-27,0,22.6
"674","VAUL",2019-06-28,0,22.6
"675","VAUL",2019-06-29,0,22.6
"676","VAUL",2019-06-30,0.8,23.4
"677","VAUL",2019-07-01,3.4,26.8
"678","VAUL",2019-07-02,0,26.8
"679","VAUL",2019-07-03,0,26.8
"680","VAUL",2019-07-04,0,26.8
"681","VAUL",2019-07-05,0,26.8
"682","VAUL",2019-07-06,0,26.8
"683","VAUL",2019-07-07,0,26.8
"684","VAUL",2019-07-08,0,26.8
"685","VAUL",2019-07-09,0,26.8
"686","VAUL",2019-07-10,0,26.8
"687","VAUL",2019-07-11,0,26.8
"688","VAUL",2019-07-12,4.2,31
"689","VAUL",2019-07-13,0,31
"690","VAUL",2019-07-14,14,45
"691","VAUL",2019-07-15,0,45
"692","VAUL",2019-07-16,0,45
"693","VAUL",2019-07-17,0,45
"694","VAUL",2019-07-18,4.8,49.8
"695","VAUL",2019-07-19,0,49.8
"696","VAUL",2019-07-20,0,49.8
"697","VAUL",2019-07-21,0,49.8
"698","VAUL",2019-07-22,0,49.8
"699","VAUL",2019-07-23,0,49.8
"700","VAUL",2019-07-24,0,49.8
"701","VAUL",2019-07-25,0,49.8
"702","VAUL",2019-07-26,13,62.8
"703","VAUL",2019-07-27,1,63.8
"704","VAUL",2019-07-28,3.6,67.4
"705","VAUL",2019-07-29,2,69.4
"706","VAUL",2019-07-30,8.8,78.2
"707","VAUL",2019-07-31,0,78.2
"708","VAUL",2019-08-01,3.6,81.8
"709","VAUL",2019-08-02,11.4,93.2
"710","VAUL",2019-08-03,21.8,115
"711","VAUL",2019-08-04,2,117
"712","VAUL",2019-08-05,0,117
"713","VAUL",2019-08-06,12,129
"714","VAUL",2019-08-07,1.8,130.8
"715","VAUL",2019-08-08,0,130.8
"716","VAUL",2019-08-09,2.8,133.6
"717","VAUL",2019-08-10,1.2,134.8
"718","VAUL",2019-08-11,0.6,135.4
"719","VAUL",2019-08-12,0,135.4
"720","VAUL",2019-08-13,14.8,150.2
"721","VAUL",2019-08-14,3.2,153.4
"722","VAUL",2019-08-15,0,153.4
"723","VAUL",2019-08-16,20.8,174.2
"724","VAUL",2019-08-17,0,174.2
"725","VAUL",2019-08-18,1.4,175.6
"726","VAUL",2019-08-19,0,175.6
"727","VAUL",2019-08-20,0,175.6
"728","VAUL",2019-08-21,4.4,180
"729","VAUL",2019-08-22,0,180
"730","VAUL",2019-08-23,2.2,182.2
"731","VAUL",2019-08-24,2.8,185
"732","VAUL",2019-08-25,0,185
"733","VAUL",2019-08-26,0,185
"734","VAUL",2019-08-27,0,185
"735","VAUL",2019-08-28,0,185
"736","VAUL",2019-08-29,0,185
"737","VAUL",2019-08-30,0,185
"738","VAUL",2019-08-31,0,185
"739","VAUL",2019-09-01,0,185
"740","VAUL",2019-09-02,0,185
"741","VAUL",2019-09-03,0,185
"742","VAUL",2019-09-04,0,185
"743","VAUL",2019-09-05,0,185
"744","VAUL",2019-09-06,0,185
"745","VAUL",2019-09-07,0,185
"746","VAUL",2019-09-08,0,185
"747","VAUL",2019-09-09,0,185
"748","VAUL",2019-09-10,0.6,185.6
"749","VAUL",2019-09-11,3,188.6
"750","VAUL",2019-09-12,0,188.6
"751","VAUL",2019-09-13,0,188.6
"752","VAUL",2019-09-14,0,188.6
"753","VAUL",2019-09-15,0,188.6
"754","VAUL",2019-09-16,0,188.6
"755","VAUL",2019-09-17,0,188.6
"756","VAUL",2019-09-18,2.4,191
"757","VAUL",2019-09-19,5.8,196.8
"758","VAUL",2019-09-20,1,197.8
"759","VAUL",2019-09-21,5.4,203.2
"760","VAUL",2019-09-22,0,203.2
"761","VAUL",2019-09-23,0,203.2
"762","VAUL",2019-09-24,0,203.2
"763","VAUL",2019-09-25,0,203.2
"764","VAUL",2019-09-26,0,203.2
"765","VAUL",2019-09-27,0,203.2
"766","VAUL",2019-09-28,0,203.2
"767","VAUL",2019-09-29,2.4,205.6
"768","VAUL",2019-09-30,8.2,213.8
"769","VAUL",2019-10-01,0.2,214
"770","VAUL",2019-10-02,13.2,227.2
"771","VAUL",2019-10-03,2.4,229.6
"772","VAUL",2019-10-04,5.8,235.4
"773","VAUL",2019-10-05,2.8,238.2
"774","VAUL",2019-10-06,5.2,243.4
"775","VAUL",2019-10-07,0,243.4
"776","VAUL",2019-10-08,1.6,245
"777","VAUL",2019-10-09,4,249
"778","VAUL",2019-10-10,2,251
"779","VAUL",2019-10-11,1,252
