min,inst_rainfall_mm,DateTime,Site
2021-08-16 18:30:00,0.2,2021-08-17T02:30:00Z,STRT
2021-08-16 18:45:00,0.2,2021-08-17T02:45:00Z,STRT
2021-08-16 19:00:00,0.4,2021-08-17T03:00:00Z,STRT
2021-08-16 19:15:00,0.4,2021-08-17T03:15:00Z,STRT
2021-08-16 19:30:00,0.2,2021-08-17T03:30:00Z,STRT
2021-08-16 19:45:00,0.2,2021-08-17T03:45:00Z,STRT
2021-08-16 20:00:00,0.2,2021-08-17T04:00:00Z,STRT
2021-08-16 20:15:00,0.2,2021-08-17T04:15:00Z,STRT
2021-08-16 20:30:00,0.2,2021-08-17T04:30:00Z,STRT
2021-08-16 20:45:00,0.2,2021-08-17T04:45:00Z,STRT
2021-08-16 21:00:00,0.2,2021-08-17T05:00:00Z,STRT
2021-08-16 21:15:00,0.2,2021-08-17T05:15:00Z,STRT
2021-08-16 21:30:00,0.2,2021-08-17T05:30:00Z,STRT
2021-08-16 21:45:00,0.2,2021-08-17T05:45:00Z,STRT
2021-08-16 22:00:00,0.4,2021-08-17T06:00:00Z,STRT
2021-08-16 22:15:00,0.2,2021-08-17T06:15:00Z,STRT
2021-08-16 22:30:00,0.2,2021-08-17T06:30:00Z,STRT
2021-08-16 22:45:00,0.2,2021-08-17T06:45:00Z,STRT
2021-08-16 23:00:00,0.2,2021-08-17T07:00:00Z,STRT
2021-08-16 23:15:00,0.2,2021-08-17T07:15:00Z,STRT
2021-08-16 23:30:00,0.2,2021-08-17T07:30:00Z,STRT
2021-08-16 23:45:00,0.2,2021-08-17T07:45:00Z,STRT
2021-08-17 00:00:00,0.2,2021-08-17T08:00:00Z,STRT
2021-08-17 00:15:00,0.2,2021-08-17T08:15:00Z,STRT
2021-08-17 00:45:00,0.2,2021-08-17T08:45:00Z,STRT
2021-08-17 01:15:00,0.2,2021-08-17T09:15:00Z,STRT
2021-08-17 01:45:00,0.2,2021-08-17T09:45:00Z,STRT
2021-08-17 02:00:00,0.2,2021-08-17T10:00:00Z,STRT
2021-08-17 02:15:00,0.2,2021-08-17T10:15:00Z,STRT
2021-08-17 02:30:00,0.2,2021-08-17T10:30:00Z,STRT
2021-08-17 03:00:00,0.2,2021-08-17T11:00:00Z,STRT
2021-08-17 03:45:00,0.2,2021-08-17T11:45:00Z,STRT
2021-08-17 09:00:00,0.2,2021-08-17T17:00:00Z,STRT
2021-08-17 11:45:00,0.4,2021-08-17T19:45:00Z,STRT
2021-08-17 13:00:00,0.2,2021-08-17T21:00:00Z,STRT
2021-08-17 13:15:00,0.2,2021-08-17T21:15:00Z,STRT
2021-08-17 14:15:00,0.2,2021-08-17T22:15:00Z,STRT
2021-08-18 22:45:00,0.2,2021-08-19T06:45:00Z,STRT
2021-08-18 23:00:00,0.2,2021-08-19T07:00:00Z,STRT
2021-08-18 23:30:00,0.2,2021-08-19T07:30:00Z,STRT
2021-08-19 00:15:00,0.2,2021-08-19T08:15:00Z,STRT
2021-08-19 01:15:00,0.2,2021-08-19T09:15:00Z,STRT
2021-08-19 02:30:00,0.2,2021-08-19T10:30:00Z,STRT
2021-08-19 08:45:00,0.2,2021-08-19T16:45:00Z,STRT
2021-08-19 09:15:00,0.2,2021-08-19T17:15:00Z,STRT
2021-08-19 13:30:00,0.2,2021-08-19T21:30:00Z,STRT
2021-08-19 14:30:00,0.2,2021-08-19T22:30:00Z,STRT
2021-08-19 15:30:00,0.2,2021-08-19T23:30:00Z,STRT
2021-08-19 15:45:00,0.2,2021-08-19T23:45:00Z,STRT
2021-08-19 16:00:00,0.2,2021-08-20T00:00:00Z,STRT
2021-08-19 16:15:00,0.2,2021-08-20T00:15:00Z,STRT
2021-08-19 16:45:00,0.4,2021-08-20T00:45:00Z,STRT
2021-08-19 17:00:00,0.2,2021-08-20T01:00:00Z,STRT
2021-08-19 17:15:00,0.2,2021-08-20T01:15:00Z,STRT
2021-08-19 17:30:00,0.2,2021-08-20T01:30:00Z,STRT
2021-08-19 17:45:00,0.2,2021-08-20T01:45:00Z,STRT
2021-08-19 18:00:00,0.4,2021-08-20T02:00:00Z,STRT
2021-08-19 18:15:00,0.4,2021-08-20T02:15:00Z,STRT
2021-08-19 18:30:00,0.4,2021-08-20T02:30:00Z,STRT
2021-08-19 18:45:00,0.4,2021-08-20T02:45:00Z,STRT
2021-08-19 19:00:00,0.2,2021-08-20T03:00:00Z,STRT
2021-08-19 19:15:00,0.2,2021-08-20T03:15:00Z,STRT
2021-08-19 19:30:00,0.2,2021-08-20T03:30:00Z,STRT
2021-08-19 19:45:00,0.2,2021-08-20T03:45:00Z,STRT
2021-08-19 20:00:00,0.2,2021-08-20T04:00:00Z,STRT
2021-08-19 20:15:00,0.2,2021-08-20T04:15:00Z,STRT
2021-08-19 20:45:00,0.2,2021-08-20T04:45:00Z,STRT
2021-08-19 21:30:00,0.2,2021-08-20T05:30:00Z,STRT
2021-08-19 22:00:00,0.2,2021-08-20T06:00:00Z,STRT
2021-08-19 22:30:00,0.2,2021-08-20T06:30:00Z,STRT
2021-08-19 23:15:00,0.2,2021-08-20T07:15:00Z,STRT
2021-08-19 23:30:00,0.2,2021-08-20T07:30:00Z,STRT
2021-08-19 23:45:00,0.2,2021-08-20T07:45:00Z,STRT
2021-08-20 00:00:00,0.2,2021-08-20T08:00:00Z,STRT
2021-08-20 00:15:00,0.2,2021-08-20T08:15:00Z,STRT
2021-08-20 00:30:00,0.2,2021-08-20T08:30:00Z,STRT
2021-08-20 01:00:00,0.2,2021-08-20T09:00:00Z,STRT
2021-08-20 01:30:00,0.2,2021-08-20T09:30:00Z,STRT
2021-08-20 02:30:00,0.2,2021-08-20T10:30:00Z,STRT
2021-08-20 04:15:00,0.2,2021-08-20T12:15:00Z,STRT
2021-08-20 11:45:00,0.2,2021-08-20T19:45:00Z,STRT
2021-08-20 14:45:00,0.2,2021-08-20T22:45:00Z,STRT
2021-08-20 15:45:00,0.2,2021-08-20T23:45:00Z,STRT
2021-08-20 17:00:00,0.2,2021-08-21T01:00:00Z,STRT
2021-08-20 18:15:00,0.2,2021-08-21T02:15:00Z,STRT
2021-08-20 18:45:00,0.2,2021-08-21T02:45:00Z,STRT
2021-08-20 19:30:00,0.6000000000000001,2021-08-21T03:30:00Z,STRT
2021-08-20 20:15:00,0.2,2021-08-21T04:15:00Z,STRT
2021-08-20 20:45:00,0.2,2021-08-21T04:45:00Z,STRT
2021-08-20 21:30:00,0.2,2021-08-21T05:30:00Z,STRT
2021-08-20 22:30:00,0.2,2021-08-21T06:30:00Z,STRT
2021-08-20 23:15:00,0.2,2021-08-21T07:15:00Z,STRT
2021-08-21 00:00:00,0.2,2021-08-21T08:00:00Z,STRT
2021-08-21 00:15:00,0.2,2021-08-21T08:15:00Z,STRT
2021-08-21 00:30:00,0.2,2021-08-21T08:30:00Z,STRT
2021-08-21 01:00:00,0.4,2021-08-21T09:00:00Z,STRT
2021-08-21 06:30:00,0.2,2021-08-21T14:30:00Z,STRT
2021-08-23 04:30:00,0.2,2021-08-23T12:30:00Z,STRT
2021-08-23 05:00:00,0.2,2021-08-23T13:00:00Z,STRT
2021-08-23 07:15:00,0.2,2021-08-23T15:15:00Z,STRT
2021-08-23 09:00:00,0.2,2021-08-23T17:00:00Z,STRT
2021-08-23 10:30:00,0.2,2021-08-23T18:30:00Z,STRT
2021-08-24 01:30:00,0.2,2021-08-24T09:30:00Z,STRT
2021-08-24 03:00:00,0.2,2021-08-24T11:00:00Z,STRT
2021-08-24 03:30:00,0.2,2021-08-24T11:30:00Z,STRT
2021-08-24 04:00:00,0.2,2021-08-24T12:00:00Z,STRT
2021-08-24 04:30:00,0.2,2021-08-24T12:30:00Z,STRT
2021-08-24 04:45:00,0.2,2021-08-24T12:45:00Z,STRT
2021-08-24 05:00:00,0.2,2021-08-24T13:00:00Z,STRT
2021-08-24 05:15:00,0.2,2021-08-24T13:15:00Z,STRT
2021-08-24 05:30:00,0.2,2021-08-24T13:30:00Z,STRT
2021-08-24 05:45:00,0.2,2021-08-24T13:45:00Z,STRT
2021-08-24 06:00:00,0.2,2021-08-24T14:00:00Z,STRT
2021-08-24 06:15:00,0.2,2021-08-24T14:15:00Z,STRT
2021-08-24 07:00:00,0.2,2021-08-24T15:00:00Z,STRT
2021-08-24 07:30:00,0.2,2021-08-24T15:30:00Z,STRT
2021-08-24 08:00:00,0.4,2021-08-24T16:00:00Z,STRT
2021-08-24 08:15:00,0.6000000000000001,2021-08-24T16:15:00Z,STRT
2021-08-24 08:30:00,0.4,2021-08-24T16:30:00Z,STRT
2021-08-24 08:45:00,0.2,2021-08-24T16:45:00Z,STRT
2021-08-24 09:45:00,0.2,2021-08-24T17:45:00Z,STRT
2021-08-24 11:00:00,0.2,2021-08-24T19:00:00Z,STRT
2021-08-24 11:15:00,0.2,2021-08-24T19:15:00Z,STRT
2021-08-24 12:00:00,0.2,2021-08-24T20:00:00Z,STRT
2021-08-24 12:45:00,0.2,2021-08-24T20:45:00Z,STRT
2021-08-24 13:30:00,0.2,2021-08-24T21:30:00Z,STRT
2021-08-24 14:15:00,0.2,2021-08-24T22:15:00Z,STRT
2021-08-24 15:45:00,0.2,2021-08-24T23:45:00Z,STRT
2021-08-24 16:15:00,0.2,2021-08-25T00:15:00Z,STRT
2021-08-24 20:15:00,0.2,2021-08-25T04:15:00Z,STRT
2021-08-24 21:15:00,0.2,2021-08-25T05:15:00Z,STRT
2021-08-24 21:30:00,0.6000000000000001,2021-08-25T05:30:00Z,STRT
2021-08-24 21:45:00,0.2,2021-08-25T05:45:00Z,STRT
2021-08-24 22:00:00,0.2,2021-08-25T06:00:00Z,STRT
2021-08-24 22:15:00,0.2,2021-08-25T06:15:00Z,STRT
2021-08-24 23:00:00,0.2,2021-08-25T07:00:00Z,STRT
2021-08-25 00:45:00,0.2,2021-08-25T08:45:00Z,STRT
2021-08-25 01:30:00,0.2,2021-08-25T09:30:00Z,STRT
2021-08-25 01:45:00,0.2,2021-08-25T09:45:00Z,STRT
2021-08-25 03:00:00,0.2,2021-08-25T11:00:00Z,STRT
2021-08-25 03:45:00,0.2,2021-08-25T11:45:00Z,STRT
2021-08-25 04:00:00,0.2,2021-08-25T12:00:00Z,STRT
2021-08-25 04:15:00,0.2,2021-08-25T12:15:00Z,STRT
2021-08-25 05:15:00,0.2,2021-08-25T13:15:00Z,STRT
2021-08-25 05:45:00,0.2,2021-08-25T13:45:00Z,STRT
2021-08-25 10:00:00,1.8,2021-08-25T18:00:00Z,STRT
2021-08-25 10:15:00,0.4,2021-08-25T18:15:00Z,STRT
2021-08-25 13:15:00,0.2,2021-08-25T21:15:00Z,STRT
2021-08-25 15:45:00,0.2,2021-08-25T23:45:00Z,STRT
2021-08-25 16:15:00,2.6,2021-08-26T00:15:00Z,STRT
2021-08-25 16:30:00,1,2021-08-26T00:30:00Z,STRT
2021-08-25 16:45:00,1,2021-08-26T00:45:00Z,STRT
2021-08-25 17:15:00,0.4,2021-08-26T01:15:00Z,STRT
2021-08-25 17:30:00,0.2,2021-08-26T01:30:00Z,STRT
2021-08-25 20:45:00,0.2,2021-08-26T04:45:00Z,STRT
2021-08-26 23:45:00,0.2,2021-08-27T07:45:00Z,STRT
2021-08-27 01:45:00,0.2,2021-08-27T09:45:00Z,STRT
2021-08-27 02:00:00,0.2,2021-08-27T10:00:00Z,STRT
2021-08-27 02:15:00,0.2,2021-08-27T10:15:00Z,STRT
2021-08-27 02:30:00,0.2,2021-08-27T10:30:00Z,STRT
2021-08-27 02:45:00,0.2,2021-08-27T10:45:00Z,STRT
2021-08-27 03:15:00,0.2,2021-08-27T11:15:00Z,STRT
2021-08-27 04:15:00,0.2,2021-08-27T12:15:00Z,STRT
2021-08-27 05:15:00,0.2,2021-08-27T13:15:00Z,STRT
2021-08-27 05:30:00,0.2,2021-08-27T13:30:00Z,STRT
2021-08-27 05:45:00,0.2,2021-08-27T13:45:00Z,STRT
2021-08-27 06:00:00,0.2,2021-08-27T14:00:00Z,STRT
2021-08-27 06:15:00,0.2,2021-08-27T14:15:00Z,STRT
2021-08-27 06:30:00,0.2,2021-08-27T14:30:00Z,STRT
2021-08-27 06:45:00,0.2,2021-08-27T14:45:00Z,STRT
2021-08-27 07:00:00,0.2,2021-08-27T15:00:00Z,STRT
2021-08-27 07:15:00,0.2,2021-08-27T15:15:00Z,STRT
2021-08-27 07:30:00,0.2,2021-08-27T15:30:00Z,STRT
2021-08-27 08:00:00,0.2,2021-08-27T16:00:00Z,STRT
2021-08-27 08:30:00,0.2,2021-08-27T16:30:00Z,STRT
2021-08-27 08:45:00,0.2,2021-08-27T16:45:00Z,STRT
2021-08-27 09:15:00,0.2,2021-08-27T17:15:00Z,STRT
2021-08-27 10:00:00,0.6000000000000001,2021-08-27T18:00:00Z,STRT
2021-08-27 10:15:00,0.2,2021-08-27T18:15:00Z,STRT
2021-08-27 11:00:00,0.2,2021-08-27T19:00:00Z,STRT
2021-08-27 11:45:00,0.2,2021-08-27T19:45:00Z,STRT
2021-08-27 12:00:00,0.2,2021-08-27T20:00:00Z,STRT
2021-08-27 12:15:00,0.4,2021-08-27T20:15:00Z,STRT
2021-08-27 12:30:00,0.2,2021-08-27T20:30:00Z,STRT
2021-08-27 13:00:00,0.2,2021-08-27T21:00:00Z,STRT
2021-08-27 13:15:00,0.2,2021-08-27T21:15:00Z,STRT
2021-08-27 16:45:00,0.2,2021-08-28T00:45:00Z,STRT
2021-08-27 19:30:00,0.2,2021-08-28T03:30:00Z,STRT
2021-08-30 00:30:00,0.2,2021-08-30T08:30:00Z,STRT
2021-08-30 02:45:00,0.2,2021-08-30T10:45:00Z,STRT
2021-09-02 03:15:00,0.2,2021-09-02T11:15:00Z,STRT
2021-09-02 04:00:00,0.2,2021-09-02T12:00:00Z,STRT
2021-09-02 05:15:00,0.2,2021-09-02T13:15:00Z,STRT
2021-09-02 05:30:00,0.2,2021-09-02T13:30:00Z,STRT
2021-09-02 06:00:00,0.2,2021-09-02T14:00:00Z,STRT
2021-09-02 06:30:00,0.2,2021-09-02T14:30:00Z,STRT
2021-09-02 06:45:00,0.2,2021-09-02T14:45:00Z,STRT
2021-09-02 07:15:00,0.2,2021-09-02T15:15:00Z,STRT
2021-09-02 08:00:00,0.2,2021-09-02T16:00:00Z,STRT
2021-09-02 08:30:00,0.2,2021-09-02T16:30:00Z,STRT
2021-09-05 08:00:00,0.2,2021-09-05T16:00:00Z,STRT
2021-09-05 10:00:00,0.2,2021-09-05T18:00:00Z,STRT
2021-09-10 09:15:00,0.8,2021-09-10T17:15:00Z,STRT
2021-09-10 16:45:00,0.2,2021-09-11T00:45:00Z,STRT
2021-09-10 17:30:00,0.2,2021-09-11T01:30:00Z,STRT
2021-09-10 17:45:00,0.2,2021-09-11T01:45:00Z,STRT
2021-09-10 18:45:00,0.2,2021-09-11T02:45:00Z,STRT
2021-09-19 23:30:00,0.2,2021-09-20T07:30:00Z,STRT
2021-09-19 23:45:00,0.2,2021-09-20T07:45:00Z,STRT
2021-09-20 00:00:00,0.2,2021-09-20T08:00:00Z,STRT
2021-09-20 00:15:00,0.4,2021-09-20T08:15:00Z,STRT
2021-09-20 00:30:00,0.4,2021-09-20T08:30:00Z,STRT
2021-09-20 00:45:00,0.4,2021-09-20T08:45:00Z,STRT
2021-09-20 01:00:00,0.4,2021-09-20T09:00:00Z,STRT
2021-09-20 01:15:00,0.2,2021-09-20T09:15:00Z,STRT
2021-09-20 01:30:00,0.2,2021-09-20T09:30:00Z,STRT
2021-09-20 01:45:00,0.2,2021-09-20T09:45:00Z,STRT
2021-09-20 02:15:00,0.2,2021-09-20T10:15:00Z,STRT
2021-09-20 06:00:00,0.4,2021-09-20T14:00:00Z,STRT
2021-09-20 06:15:00,0.4,2021-09-20T14:15:00Z,STRT
2021-09-20 06:30:00,0.2,2021-09-20T14:30:00Z,STRT
2021-09-20 06:45:00,0.2,2021-09-20T14:45:00Z,STRT
2021-09-20 07:00:00,0.4,2021-09-20T15:00:00Z,STRT
2021-09-24 07:30:00,0.8,2021-09-24T15:30:00Z,STRT
2021-09-24 07:45:00,0.8,2021-09-24T15:45:00Z,STRT
2021-09-24 08:00:00,0.6000000000000001,2021-09-24T16:00:00Z,STRT
2021-09-24 08:15:00,0.4,2021-09-24T16:15:00Z,STRT
2021-09-24 08:30:00,0.2,2021-09-24T16:30:00Z,STRT
2021-09-24 08:45:00,0.2,2021-09-24T16:45:00Z,STRT
2021-09-24 09:00:00,0.4,2021-09-24T17:00:00Z,STRT
2021-09-24 09:15:00,0.2,2021-09-24T17:15:00Z,STRT
2021-09-24 09:30:00,0.2,2021-09-24T17:30:00Z,STRT
2021-09-24 09:45:00,0.2,2021-09-24T17:45:00Z,STRT
2021-09-24 10:00:00,0.2,2021-09-24T18:00:00Z,STRT
2021-09-24 11:00:00,0.2,2021-09-24T19:00:00Z,STRT
2021-09-25 03:45:00,0.4,2021-09-25T11:45:00Z,STRT
2021-09-25 04:00:00,0.4,2021-09-25T12:00:00Z,STRT
2021-09-25 04:15:00,0.2,2021-09-25T12:15:00Z,STRT
2021-09-25 04:30:00,0.2,2021-09-25T12:30:00Z,STRT
2021-09-25 05:00:00,0.2,2021-09-25T13:00:00Z,STRT
2021-09-25 05:45:00,0.4,2021-09-25T13:45:00Z,STRT
2021-09-25 07:00:00,0.2,2021-09-25T15:00:00Z,STRT
2021-09-25 07:15:00,0.2,2021-09-25T15:15:00Z,STRT
2021-09-25 07:30:00,0.2,2021-09-25T15:30:00Z,STRT
2021-09-25 07:45:00,0.2,2021-09-25T15:45:00Z,STRT
2021-09-25 08:00:00,0.2,2021-09-25T16:00:00Z,STRT
2021-09-25 08:15:00,0.2,2021-09-25T16:15:00Z,STRT
2021-09-25 09:00:00,0.2,2021-09-25T17:00:00Z,STRT
2021-09-25 09:15:00,0.2,2021-09-25T17:15:00Z,STRT
2021-09-25 09:30:00,0.2,2021-09-25T17:30:00Z,STRT
2021-09-25 09:45:00,0.2,2021-09-25T17:45:00Z,STRT
2021-09-25 10:15:00,0.2,2021-09-25T18:15:00Z,STRT
2021-09-26 03:45:00,0.2,2021-09-26T11:45:00Z,STRT
2021-09-26 07:30:00,0.2,2021-09-26T15:30:00Z,STRT
2021-09-30 06:45:00,1.2000000000000002,2021-09-30T14:45:00Z,STRT
