"","datetimeAK","CARI","CRREL","month","mean"
"557",2015-05-24 04:00:00,0,0,"05",0
"558",2015-05-24 05:00:00,0,0,"05",0
"559",2015-05-24 06:00:00,0,0,"05",0
"560",2015-05-24 07:00:00,0,0,"05",0
"561",2015-05-24 08:00:00,0,0,"05",0
"562",2015-05-24 09:00:00,0,0,"05",0
"563",2015-05-24 10:00:00,0,0,"05",0
"564",2015-05-24 11:00:00,0,0,"05",0
"565",2015-05-24 12:00:00,0,0,"05",0
"566",2015-05-24 13:00:00,0,0,"05",0
"567",2015-05-24 14:00:00,0,0,"05",0
"568",2015-05-24 15:00:00,0,0,"05",0
"569",2015-05-24 16:00:00,0,0,"05",0
"570",2015-05-24 17:00:00,0,0,"05",0
"571",2015-05-24 18:00:00,0,0,"05",0
"572",2015-05-24 19:00:00,0,0,"05",0
"573",2015-05-24 20:00:00,0,0,"05",0
"574",2015-05-24 21:00:00,0,0,"05",0
"575",2015-05-24 22:00:00,0,0,"05",0
"576",2015-05-24 23:00:00,0.508,0.254,"05",0.381
"577",2015-05-25 00:00:00,0.254,0.254,"05",0.254
"578",2015-05-25 01:00:00,0.254,0,"05",0.127
"579",2015-05-25 02:00:00,0,0,"05",0
"580",2015-05-25 03:00:00,0,0,"05",0
"581",2015-05-25 04:00:00,0,0,"05",0
"582",2015-05-25 05:00:00,0,0,"05",0
"583",2015-05-25 06:00:00,0,0,"05",0
"584",2015-05-25 07:00:00,0,0.254,"05",0.127
"585",2015-05-25 08:00:00,0.508,0.254,"05",0.381
"586",2015-05-25 09:00:00,0,0,"05",0
"587",2015-05-25 10:00:00,0,0,"05",0
"588",2015-05-25 11:00:00,0,0,"05",0
"589",2015-05-25 12:00:00,0,0.254,"05",0.127
"590",2015-05-25 13:00:00,0,0,"05",0
"591",2015-05-25 14:00:00,0,0,"05",0
"592",2015-05-25 15:00:00,0,0,"05",0
"593",2015-05-25 16:00:00,0,0,"05",0
"594",2015-05-25 17:00:00,0,0,"05",0
"595",2015-05-25 18:00:00,0,0,"05",0
"596",2015-05-25 19:00:00,0,0,"05",0
"597",2015-05-25 20:00:00,0,0,"05",0
"598",2015-05-25 21:00:00,0,0,"05",0
"599",2015-05-25 22:00:00,0,0,"05",0
"600",2015-05-25 23:00:00,0,0,"05",0
"601",2015-05-26 00:00:00,0,0,"05",0
"602",2015-05-26 01:00:00,0,0,"05",0
"603",2015-05-26 02:00:00,0,0,"05",0
"604",2015-05-26 03:00:00,0,0,"05",0
"605",2015-05-26 04:00:00,0,0,"05",0
"606",2015-05-26 05:00:00,0,0,"05",0
"607",2015-05-26 06:00:00,0,0,"05",0
"608",2015-05-26 07:00:00,0,0,"05",0
"609",2015-05-26 08:00:00,0,0,"05",0
"610",2015-05-26 09:00:00,0,0,"05",0
"611",2015-05-26 10:00:00,0,0,"05",0
"612",2015-05-26 11:00:00,0,0,"05",0
"613",2015-05-26 12:00:00,0,0,"05",0
"614",2015-05-26 13:00:00,0,0,"05",0
"615",2015-05-26 14:00:00,0,0,"05",0
"616",2015-05-26 15:00:00,0,0,"05",0
"617",2015-05-26 16:00:00,0,0.254,"05",0.127
"618",2015-05-26 17:00:00,0,0,"05",0
"619",2015-05-26 18:00:00,0,0,"05",0
"620",2015-05-26 19:00:00,0,0,"05",0
"621",2015-05-26 20:00:00,0,0,"05",0
"622",2015-05-26 21:00:00,0,0,"05",0
"623",2015-05-26 22:00:00,0,0,"05",0
"624",2015-05-26 23:00:00,0,0,"05",0
"625",2015-05-27 00:00:00,0,0,"05",0
"626",2015-05-27 01:00:00,0,0,"05",0
"627",2015-05-27 02:00:00,0,0,"05",0
"628",2015-05-27 03:00:00,0,0,"05",0
"629",2015-05-27 04:00:00,0,0,"05",0
"630",2015-05-27 05:00:00,0,0,"05",0
"631",2015-05-27 06:00:00,0,0,"05",0
"632",2015-05-27 07:00:00,0,0,"05",0
"633",2015-05-27 08:00:00,0,0,"05",0
"634",2015-05-27 09:00:00,0,0,"05",0
"635",2015-05-27 10:00:00,0,0,"05",0
"636",2015-05-27 11:00:00,0,0,"05",0
"637",2015-05-27 12:00:00,0,0,"05",0
"638",2015-05-27 13:00:00,0,0,"05",0
"639",2015-05-27 14:00:00,0,0,"05",0
"640",2015-05-27 15:00:00,0,0,"05",0
"641",2015-05-27 16:00:00,0,0,"05",0
"642",2015-05-27 17:00:00,0,0,"05",0
"643",2015-05-27 18:00:00,0.254,0,"05",0.127
"644",2015-05-27 19:00:00,0,0,"05",0
"645",2015-05-27 20:00:00,0,0,"05",0
"646",2015-05-27 21:00:00,0,0,"05",0
"647",2015-05-27 22:00:00,0,0,"05",0
"648",2015-05-27 23:00:00,0,0,"05",0
"649",2015-05-28 00:00:00,0,0,"05",0
"650",2015-05-28 01:00:00,0,0,"05",0
"651",2015-05-28 02:00:00,0,0,"05",0
"652",2015-05-28 03:00:00,0,0,"05",0
"653",2015-05-28 04:00:00,0,0,"05",0
"654",2015-05-28 05:00:00,0,0,"05",0
"655",2015-05-28 06:00:00,0,0,"05",0
"656",2015-05-28 07:00:00,0,0,"05",0
"657",2015-05-28 08:00:00,0,0,"05",0
"658",2015-05-28 09:00:00,0,0,"05",0
"659",2015-05-28 10:00:00,0,0,"05",0
"660",2015-05-28 11:00:00,0,0,"05",0
"661",2015-05-28 12:00:00,0,0,"05",0
"662",2015-05-28 13:00:00,0,0,"05",0
"663",2015-05-28 14:00:00,0,0,"05",0
"664",2015-05-28 15:00:00,1.016,0.508,"05",0.762
"665",2015-05-28 16:00:00,1.016,0.762,"05",0.889
"666",2015-05-28 17:00:00,0,0,"05",0
"667",2015-05-28 18:00:00,0,0,"05",0
"668",2015-05-28 19:00:00,0,0,"05",0
"669",2015-05-28 20:00:00,0,0,"05",0
"670",2015-05-28 21:00:00,0,0,"05",0
"671",2015-05-28 22:00:00,0,0,"05",0
"672",2015-05-28 23:00:00,0,0,"05",0
"673",2015-05-29 00:00:00,0,0,"05",0
"674",2015-05-29 01:00:00,0,0,"05",0
"675",2015-05-29 02:00:00,0,0,"05",0
"676",2015-05-29 03:00:00,0,0,"05",0
"677",2015-05-29 04:00:00,0,0,"05",0
"678",2015-05-29 05:00:00,0,0,"05",0
"679",2015-05-29 06:00:00,0,0,"05",0
"680",2015-05-29 07:00:00,0,0,"05",0
"681",2015-05-29 08:00:00,0,0,"05",0
"682",2015-05-29 09:00:00,0,0,"05",0
"683",2015-05-29 10:00:00,0,0,"05",0
"684",2015-05-29 11:00:00,0,0,"05",0
"685",2015-05-29 12:00:00,0,0,"05",0
"686",2015-05-29 13:00:00,0,0,"05",0
"687",2015-05-29 14:00:00,0,0,"05",0
"688",2015-05-29 15:00:00,0,0,"05",0
"689",2015-05-29 16:00:00,0,0,"05",0
"690",2015-05-29 17:00:00,0,0,"05",0
"691",2015-05-29 18:00:00,0,0,"05",0
"692",2015-05-29 19:00:00,0,0,"05",0
"693",2015-05-29 20:00:00,0,0,"05",0
"694",2015-05-29 21:00:00,0,0,"05",0
"695",2015-05-29 22:00:00,0,0,"05",0
"696",2015-05-29 23:00:00,0,0,"05",0
"697",2015-05-30 00:00:00,0,0,"05",0
"698",2015-05-30 01:00:00,0,0,"05",0
"699",2015-05-30 02:00:00,0,0,"05",0
"700",2015-05-30 03:00:00,0,0,"05",0
"701",2015-05-30 04:00:00,0,0,"05",0
"702",2015-05-30 05:00:00,0,0,"05",0
"703",2015-05-30 06:00:00,0,0,"05",0
"704",2015-05-30 07:00:00,0,0,"05",0
"705",2015-05-30 08:00:00,0,0,"05",0
"706",2015-05-30 09:00:00,0,0,"05",0
"707",2015-05-30 10:00:00,0,0,"05",0
"708",2015-05-30 11:00:00,0,0,"05",0
"709",2015-05-30 12:00:00,0,0,"05",0
"710",2015-05-30 13:00:00,0,0,"05",0
"711",2015-05-30 14:00:00,0,0,"05",0
"712",2015-05-30 15:00:00,0,0,"05",0
"713",2015-05-30 16:00:00,0,0,"05",0
"714",2015-05-30 17:00:00,0,0,"05",0
"715",2015-05-30 18:00:00,0,0,"05",0
"716",2015-05-30 19:00:00,0,0,"05",0
"717",2015-05-30 20:00:00,0,0,"05",0
"718",2015-05-30 21:00:00,0,0,"05",0
"719",2015-05-30 22:00:00,0,0,"05",0
"720",2015-05-30 23:00:00,0,0,"05",0
"721",2015-05-31 00:00:00,0,0,"05",0
"722",2015-05-31 01:00:00,0,0,"05",0
"723",2015-05-31 02:00:00,0,0,"05",0
"724",2015-05-31 03:00:00,0,0,"05",0
"725",2015-05-31 04:00:00,0,0,"05",0
"726",2015-05-31 05:00:00,0,0,"05",0
"727",2015-05-31 06:00:00,0,0,"05",0
"728",2015-05-31 07:00:00,0,0,"05",0
"729",2015-05-31 08:00:00,0,0,"05",0
"730",2015-05-31 09:00:00,0,0,"05",0
"731",2015-05-31 10:00:00,0,0,"05",0
"732",2015-05-31 11:00:00,0,0,"05",0
"733",2015-05-31 12:00:00,0,0,"05",0
"734",2015-05-31 13:00:00,0,0,"05",0
"735",2015-05-31 14:00:00,0,0,"05",0
"736",2015-05-31 15:00:00,0,0,"05",0
"737",2015-05-31 16:00:00,0,0,"05",0
"738",2015-05-31 17:00:00,0,0,"05",0
"739",2015-05-31 18:00:00,0,0,"05",0
"740",2015-05-31 19:00:00,0,0,"05",0
"741",2015-05-31 20:00:00,0,0,"05",0
"742",2015-05-31 21:00:00,0.254,0,"05",0.127
"743",2015-05-31 22:00:00,0,0,"05",0
"744",2015-05-31 23:00:00,0,0,"05",0
"745",2015-06-01 00:00:00,0,0,"06",0
"746",2015-06-01 01:00:00,0,0,"06",0
"747",2015-06-01 02:00:00,0,0,"06",0
"748",2015-06-01 03:00:00,0,0,"06",0
"749",2015-06-01 04:00:00,0.254,0,"06",0.127
"750",2015-06-01 05:00:00,0.254,2.54,"06",1.397
"751",2015-06-01 06:00:00,1.27,2.54,"06",1.905
"752",2015-06-01 07:00:00,0.762,0.508,"06",0.635
"753",2015-06-01 08:00:00,0,0,"06",0
"754",2015-06-01 09:00:00,0,0,"06",0
"755",2015-06-01 10:00:00,0,0,"06",0
"756",2015-06-01 11:00:00,0,0,"06",0
"757",2015-06-01 12:00:00,0,0,"06",0
"758",2015-06-01 13:00:00,0,0,"06",0
"759",2015-06-01 14:00:00,0,0,"06",0
"760",2015-06-01 15:00:00,0,0,"06",0
"761",2015-06-01 16:00:00,0,0,"06",0
"762",2015-06-01 17:00:00,0,0,"06",0
"763",2015-06-01 18:00:00,0,0,"06",0
"764",2015-06-01 19:00:00,0,0,"06",0
"765",2015-06-01 20:00:00,0,0,"06",0
"766",2015-06-01 21:00:00,0,0,"06",0
"767",2015-06-01 22:00:00,0,0,"06",0
"768",2015-06-01 23:00:00,0,0,"06",0
"769",2015-06-02 00:00:00,0,0,"06",0
"770",2015-06-02 01:00:00,0,0,"06",0
"771",2015-06-02 02:00:00,0,0,"06",0
"772",2015-06-02 03:00:00,0,0,"06",0
"773",2015-06-02 04:00:00,0,0,"06",0
"774",2015-06-02 05:00:00,0,0,"06",0
"775",2015-06-02 06:00:00,0,0,"06",0
"776",2015-06-02 07:00:00,0,0,"06",0
"777",2015-06-02 08:00:00,0,0,"06",0
"778",2015-06-02 09:00:00,0,0,"06",0
"779",2015-06-02 10:00:00,0,0,"06",0
"780",2015-06-02 11:00:00,0,0,"06",0
"781",2015-06-02 12:00:00,0,0,"06",0
"782",2015-06-02 13:00:00,0,0,"06",0
"783",2015-06-02 14:00:00,0,0,"06",0
"784",2015-06-02 15:00:00,0,0,"06",0
"785",2015-06-02 16:00:00,0,0,"06",0
"786",2015-06-02 17:00:00,0,0,"06",0
"787",2015-06-02 18:00:00,0,0,"06",0
"788",2015-06-02 19:00:00,0,0,"06",0
"789",2015-06-02 20:00:00,0,0,"06",0
"790",2015-06-02 21:00:00,0,0,"06",0
"791",2015-06-02 22:00:00,0,0,"06",0
"792",2015-06-02 23:00:00,0,0,"06",0
"793",2015-06-03 00:00:00,0,0,"06",0
"794",2015-06-03 01:00:00,0,0,"06",0
"795",2015-06-03 02:00:00,0,0,"06",0
"796",2015-06-03 03:00:00,0,0,"06",0
"797",2015-06-03 04:00:00,0,0,"06",0
"798",2015-06-03 05:00:00,0,0,"06",0
"799",2015-06-03 06:00:00,0,0,"06",0
"800",2015-06-03 07:00:00,0,0,"06",0
"801",2015-06-03 08:00:00,0,0,"06",0
"802",2015-06-03 09:00:00,0,0,"06",0
"803",2015-06-03 10:00:00,0,0,"06",0
"804",2015-06-03 11:00:00,0,0,"06",0
"805",2015-06-03 12:00:00,0,0,"06",0
"806",2015-06-03 13:00:00,0,0,"06",0
"807",2015-06-03 14:00:00,0.254,0.508,"06",0.381
"808",2015-06-03 15:00:00,0,0.508,"06",0.254
"809",2015-06-03 16:00:00,1.016,0,"06",0.508
"810",2015-06-03 17:00:00,0.508,0.508,"06",0.508
"811",2015-06-03 18:00:00,0,0,"06",0
"812",2015-06-03 19:00:00,0,0,"06",0
"813",2015-06-03 20:00:00,0,0,"06",0
"814",2015-06-03 21:00:00,0,0,"06",0
"815",2015-06-03 22:00:00,0,0,"06",0
"816",2015-06-03 23:00:00,0,0,"06",0
"817",2015-06-04 00:00:00,0,0,"06",0
"818",2015-06-04 01:00:00,0,0,"06",0
"819",2015-06-04 02:00:00,0,0,"06",0
"820",2015-06-04 03:00:00,0,0,"06",0
"821",2015-06-04 04:00:00,0,0,"06",0
"822",2015-06-04 05:00:00,0,0,"06",0
"823",2015-06-04 06:00:00,0,0,"06",0
"824",2015-06-04 07:00:00,0,0,"06",0
"825",2015-06-04 08:00:00,0,0,"06",0
"826",2015-06-04 09:00:00,0,0,"06",0
"827",2015-06-04 10:00:00,0,0,"06",0
"828",2015-06-04 11:00:00,0,0,"06",0
"829",2015-06-04 12:00:00,0,0,"06",0
"830",2015-06-04 13:00:00,0,0,"06",0
"831",2015-06-04 14:00:00,0,0,"06",0
"832",2015-06-04 15:00:00,0,0,"06",0
"833",2015-06-04 16:00:00,0,0,"06",0
"834",2015-06-04 17:00:00,0,0,"06",0
"835",2015-06-04 18:00:00,0,0,"06",0
"836",2015-06-04 19:00:00,0,0,"06",0
"837",2015-06-04 20:00:00,0,0,"06",0
"838",2015-06-04 21:00:00,0,0,"06",0
"839",2015-06-04 22:00:00,0,0,"06",0
"840",2015-06-04 23:00:00,0,0,"06",0
"841",2015-06-05 00:00:00,0,0,"06",0
"842",2015-06-05 01:00:00,0,0,"06",0
"843",2015-06-05 02:00:00,0,0,"06",0
"844",2015-06-05 03:00:00,0,0,"06",0
"845",2015-06-05 04:00:00,0,0,"06",0
"846",2015-06-05 05:00:00,0,0,"06",0
"847",2015-06-05 06:00:00,0,0,"06",0
"848",2015-06-05 07:00:00,0,0,"06",0
"849",2015-06-05 08:00:00,0,0,"06",0
"850",2015-06-05 09:00:00,0,0,"06",0
"851",2015-06-05 10:00:00,0,0,"06",0
"852",2015-06-05 11:00:00,0,0,"06",0
"853",2015-06-05 12:00:00,0,0,"06",0
"854",2015-06-05 13:00:00,0,0,"06",0
"855",2015-06-05 14:00:00,0,0,"06",0
"856",2015-06-05 15:00:00,0,0,"06",0
"857",2015-06-05 16:00:00,0,0,"06",0
"858",2015-06-05 17:00:00,0,0,"06",0
"859",2015-06-05 18:00:00,0,0,"06",0
"860",2015-06-05 19:00:00,0,0,"06",0
"861",2015-06-05 20:00:00,0,0,"06",0
"862",2015-06-05 21:00:00,0,0,"06",0
"863",2015-06-05 22:00:00,0,0,"06",0
"864",2015-06-05 23:00:00,0,0,"06",0
"865",2015-06-06 00:00:00,0,0,"06",0
"866",2015-06-06 01:00:00,0,0,"06",0
"867",2015-06-06 02:00:00,0,0,"06",0
"868",2015-06-06 03:00:00,0.254,0.254,"06",0.254
"869",2015-06-06 04:00:00,0.254,0,"06",0.127
"870",2015-06-06 05:00:00,0.254,0.254,"06",0.254
"871",2015-06-06 06:00:00,0,0,"06",0
"872",2015-06-06 07:00:00,0,0,"06",0
"873",2015-06-06 08:00:00,0,0,"06",0
"874",2015-06-06 09:00:00,0,0,"06",0
"875",2015-06-06 10:00:00,0,0,"06",0
"876",2015-06-06 11:00:00,0,0,"06",0
"877",2015-06-06 12:00:00,0.254,0,"06",0.127
"878",2015-06-06 13:00:00,0,0,"06",0
"879",2015-06-06 14:00:00,0,0,"06",0
"880",2015-06-06 15:00:00,0,0,"06",0
"881",2015-06-06 16:00:00,0,0,"06",0
"882",2015-06-06 17:00:00,0,0,"06",0
"883",2015-06-06 18:00:00,0,0,"06",0
"884",2015-06-06 19:00:00,0,0,"06",0
"885",2015-06-06 20:00:00,0,1.778,"06",0.889
"886",2015-06-06 21:00:00,0.254,0.254,"06",0.254
"887",2015-06-06 22:00:00,0,0,"06",0
"888",2015-06-06 23:00:00,0,0,"06",0
"889",2015-06-07 00:00:00,0,0,"06",0
"890",2015-06-07 01:00:00,0,0,"06",0
"891",2015-06-07 02:00:00,0,0,"06",0
"892",2015-06-07 03:00:00,0,0,"06",0
"893",2015-06-07 04:00:00,0,0,"06",0
"894",2015-06-07 05:00:00,0,0,"06",0
"895",2015-06-07 06:00:00,0,0,"06",0
"896",2015-06-07 07:00:00,0,0,"06",0
"897",2015-06-07 08:00:00,0,0,"06",0
"898",2015-06-07 09:00:00,0.254,0,"06",0.127
"899",2015-06-07 10:00:00,0,0,"06",0
"900",2015-06-07 11:00:00,0,0,"06",0
"901",2015-06-07 12:00:00,0,0,"06",0
"902",2015-06-07 13:00:00,0,0,"06",0
"903",2015-06-07 14:00:00,0,0,"06",0
"904",2015-06-07 15:00:00,0,0,"06",0
"905",2015-06-07 16:00:00,0,0,"06",0
"906",2015-06-07 17:00:00,0,0,"06",0
"907",2015-06-07 18:00:00,0,0,"06",0
"908",2015-06-07 19:00:00,0,0,"06",0
"909",2015-06-07 20:00:00,0,0,"06",0
"910",2015-06-07 21:00:00,0,0,"06",0
"911",2015-06-07 22:00:00,0,0,"06",0
"912",2015-06-07 23:00:00,0,0,"06",0
"913",2015-06-08 00:00:00,2.54,0,"06",1.27
"914",2015-06-08 01:00:00,0.762,0.254,"06",0.508
"915",2015-06-08 02:00:00,0.762,0,"06",0.381
"916",2015-06-08 03:00:00,0,0,"06",0
"917",2015-06-08 04:00:00,0,0,"06",0
"918",2015-06-08 05:00:00,0,0,"06",0
"919",2015-06-08 06:00:00,0,0,"06",0
"920",2015-06-08 07:00:00,0,0,"06",0
"921",2015-06-08 08:00:00,0,0,"06",0
"922",2015-06-08 09:00:00,0,0,"06",0
"923",2015-06-08 10:00:00,0,0,"06",0
"924",2015-06-08 11:00:00,0,0,"06",0
"925",2015-06-08 12:00:00,0,0,"06",0
"926",2015-06-08 13:00:00,0,0,"06",0
"927",2015-06-08 14:00:00,0,0,"06",0
"928",2015-06-08 15:00:00,0,0,"06",0
"929",2015-06-08 16:00:00,0,0,"06",0
"930",2015-06-08 17:00:00,0,0,"06",0
"931",2015-06-08 18:00:00,0,0,"06",0
"932",2015-06-08 19:00:00,0,0,"06",0
"933",2015-06-08 20:00:00,0,0,"06",0
"934",2015-06-08 21:00:00,0,0,"06",0
"935",2015-06-08 22:00:00,0,0,"06",0
"936",2015-06-08 23:00:00,0,0,"06",0
"937",2015-06-09 00:00:00,0,0,"06",0
"938",2015-06-09 01:00:00,0,0,"06",0
"939",2015-06-09 02:00:00,0,0,"06",0
"940",2015-06-09 03:00:00,0,0,"06",0
"941",2015-06-09 04:00:00,0,0,"06",0
"942",2015-06-09 05:00:00,0,0,"06",0
"943",2015-06-09 06:00:00,0,0,"06",0
"944",2015-06-09 07:00:00,0,0,"06",0
"945",2015-06-09 08:00:00,0,0,"06",0
"946",2015-06-09 09:00:00,0,0,"06",0
"947",2015-06-09 10:00:00,0,0,"06",0
"948",2015-06-09 11:00:00,0,0,"06",0
"949",2015-06-09 12:00:00,0,0,"06",0
"950",2015-06-09 13:00:00,0,0,"06",0
"951",2015-06-09 14:00:00,0,0,"06",0
"952",2015-06-09 15:00:00,0,0,"06",0
"953",2015-06-09 16:00:00,0,0,"06",0
"954",2015-06-09 17:00:00,0,0,"06",0
"955",2015-06-09 18:00:00,0,0,"06",0
"956",2015-06-09 19:00:00,0,0,"06",0
"957",2015-06-09 20:00:00,0,0,"06",0
"958",2015-06-09 21:00:00,0,0,"06",0
"959",2015-06-09 22:00:00,0,0,"06",0
"960",2015-06-09 23:00:00,0,0,"06",0
"961",2015-06-10 00:00:00,0,0,"06",0
"962",2015-06-10 01:00:00,0,0,"06",0
"963",2015-06-10 02:00:00,0,0,"06",0
"964",2015-06-10 03:00:00,0,0,"06",0
"965",2015-06-10 04:00:00,0,0,"06",0
"966",2015-06-10 05:00:00,0,0,"06",0
"967",2015-06-10 06:00:00,0,0,"06",0
"968",2015-06-10 07:00:00,0,0,"06",0
"969",2015-06-10 08:00:00,0,0,"06",0
"970",2015-06-10 09:00:00,0,0,"06",0
"971",2015-06-10 10:00:00,0,0,"06",0
"972",2015-06-10 11:00:00,0,0,"06",0
"973",2015-06-10 12:00:00,0,0,"06",0
"974",2015-06-10 13:00:00,0,0,"06",0
"975",2015-06-10 14:00:00,0,0,"06",0
"976",2015-06-10 15:00:00,0,0,"06",0
"977",2015-06-10 16:00:00,0,0,"06",0
"978",2015-06-10 17:00:00,0,0,"06",0
"979",2015-06-10 18:00:00,0,0,"06",0
"980",2015-06-10 19:00:00,0.254,0.762,"06",0.508
"981",2015-06-10 20:00:00,0.254,0,"06",0.127
"982",2015-06-10 21:00:00,0,0,"06",0
"983",2015-06-10 22:00:00,0,0,"06",0
"984",2015-06-10 23:00:00,0.508,0.762,"06",0.635
"985",2015-06-11 00:00:00,0.254,0,"06",0.127
"986",2015-06-11 01:00:00,0.254,0,"06",0.127
"987",2015-06-11 02:00:00,0,0,"06",0
"988",2015-06-11 03:00:00,0,0,"06",0
"989",2015-06-11 04:00:00,0,0,"06",0
"990",2015-06-11 05:00:00,0,0,"06",0
"991",2015-06-11 06:00:00,0,0,"06",0
"992",2015-06-11 07:00:00,0,0,"06",0
"993",2015-06-11 08:00:00,0,0,"06",0
"994",2015-06-11 09:00:00,0,0,"06",0
"995",2015-06-11 10:00:00,0,0,"06",0
"996",2015-06-11 11:00:00,0,0,"06",0
"997",2015-06-11 12:00:00,0,0.762,"06",0.381
"998",2015-06-11 13:00:00,0,0,"06",0
"999",2015-06-11 14:00:00,0,0.254,"06",0.127
"1000",2015-06-11 15:00:00,0,0,"06",0
"1001",2015-06-11 16:00:00,0,0,"06",0
"1002",2015-06-11 17:00:00,0,0,"06",0
"1003",2015-06-11 18:00:00,0,0,"06",0
"1004",2015-06-11 19:00:00,1.524,0.254,"06",0.889
"1005",2015-06-11 20:00:00,1.016,0.508,"06",0.762
"1006",2015-06-11 21:00:00,0,0,"06",0
"1007",2015-06-11 22:00:00,0,0,"06",0
"1008",2015-06-11 23:00:00,0,0,"06",0
"1009",2015-06-12 00:00:00,0,0,"06",0
"1010",2015-06-12 01:00:00,0,0,"06",0
"1011",2015-06-12 02:00:00,0,0,"06",0
"1012",2015-06-12 03:00:00,0,0,"06",0
"1013",2015-06-12 04:00:00,0,0,"06",0
"1014",2015-06-12 05:00:00,0,0,"06",0
"1015",2015-06-12 06:00:00,0,0,"06",0
"1016",2015-06-12 07:00:00,0,0,"06",0
"1017",2015-06-12 08:00:00,0,0,"06",0
"1018",2015-06-12 09:00:00,0,0,"06",0
"1019",2015-06-12 10:00:00,0,0.254,"06",0.127
"1020",2015-06-12 11:00:00,0,0,"06",0
"1021",2015-06-12 12:00:00,0,0,"06",0
"1022",2015-06-12 13:00:00,0,0,"06",0
"1023",2015-06-12 14:00:00,0,0,"06",0
"1024",2015-06-12 15:00:00,0,0,"06",0
"1025",2015-06-12 16:00:00,0,0,"06",0
"1026",2015-06-12 17:00:00,0,0,"06",0
"1027",2015-06-12 18:00:00,0,0,"06",0
"1028",2015-06-12 19:00:00,0,0,"06",0
"1029",2015-06-12 20:00:00,0,0,"06",0
"1030",2015-06-12 21:00:00,0,0,"06",0
"1031",2015-06-12 22:00:00,0,0,"06",0
"1032",2015-06-12 23:00:00,0,0,"06",0
"1033",2015-06-13 00:00:00,0,0,"06",0
"1034",2015-06-13 01:00:00,0,0,"06",0
"1035",2015-06-13 02:00:00,0,0,"06",0
"1036",2015-06-13 03:00:00,0,0,"06",0
"1037",2015-06-13 04:00:00,0,0,"06",0
"1038",2015-06-13 05:00:00,0,0,"06",0
"1039",2015-06-13 06:00:00,0,0,"06",0
"1040",2015-06-13 07:00:00,0,0,"06",0
"1041",2015-06-13 08:00:00,0,0,"06",0
"1042",2015-06-13 09:00:00,0,0,"06",0
"1043",2015-06-13 10:00:00,0,0,"06",0
"1044",2015-06-13 11:00:00,0,0,"06",0
"1045",2015-06-13 12:00:00,0,0,"06",0
"1046",2015-06-13 13:00:00,0,0,"06",0
"1047",2015-06-13 14:00:00,0,0,"06",0
"1048",2015-06-13 15:00:00,0,0,"06",0
"1049",2015-06-13 16:00:00,0,0,"06",0
"1050",2015-06-13 17:00:00,0,0,"06",0
"1051",2015-06-13 18:00:00,0,0,"06",0
"1052",2015-06-13 19:00:00,0,0,"06",0
"1053",2015-06-13 20:00:00,0,0,"06",0
"1054",2015-06-13 21:00:00,0,0,"06",0
"1055",2015-06-13 22:00:00,0,0,"06",0
"1056",2015-06-13 23:00:00,0,0,"06",0
"1057",2015-06-14 00:00:00,0,0,"06",0
"1058",2015-06-14 01:00:00,0,0,"06",0
"1059",2015-06-14 02:00:00,0,0,"06",0
"1060",2015-06-14 03:00:00,0,0,"06",0
"1061",2015-06-14 04:00:00,0,0,"06",0
"1062",2015-06-14 05:00:00,0,0,"06",0
"1063",2015-06-14 06:00:00,0,0,"06",0
"1064",2015-06-14 07:00:00,0,0,"06",0
"1065",2015-06-14 08:00:00,0,0,"06",0
"1066",2015-06-14 09:00:00,0,0,"06",0
"1067",2015-06-14 10:00:00,0,0,"06",0
"1068",2015-06-14 11:00:00,0,0,"06",0
"1069",2015-06-14 12:00:00,0,0,"06",0
"1070",2015-06-14 13:00:00,0,0,"06",0
"1071",2015-06-14 14:00:00,0,0,"06",0
"1072",2015-06-14 15:00:00,0,0,"06",0
"1073",2015-06-14 16:00:00,0,0,"06",0
"1074",2015-06-14 17:00:00,0,0,"06",0
"1075",2015-06-14 18:00:00,0,0,"06",0
"1076",2015-06-14 19:00:00,0,0,"06",0
"1077",2015-06-14 20:00:00,0,0,"06",0
"1078",2015-06-14 21:00:00,0,0,"06",0
"1079",2015-06-14 22:00:00,0,0,"06",0
"1080",2015-06-14 23:00:00,0,0,"06",0
"1081",2015-06-15 00:00:00,0,0,"06",0
"1082",2015-06-15 01:00:00,0,0,"06",0
"1083",2015-06-15 02:00:00,0,0,"06",0
"1084",2015-06-15 03:00:00,0,0,"06",0
"1085",2015-06-15 04:00:00,0,0,"06",0
"1086",2015-06-15 05:00:00,0,0,"06",0
"1087",2015-06-15 06:00:00,0,0,"06",0
"1088",2015-06-15 07:00:00,0,0,"06",0
"1089",2015-06-15 08:00:00,0,0,"06",0
"1090",2015-06-15 09:00:00,0,0,"06",0
"1091",2015-06-15 10:00:00,0,0,"06",0
"1092",2015-06-15 11:00:00,0,0,"06",0
"1093",2015-06-15 12:00:00,0,0,"06",0
"1094",2015-06-15 13:00:00,0,0,"06",0
"1095",2015-06-15 14:00:00,0,0,"06",0
"1096",2015-06-15 15:00:00,0,0,"06",0
"1097",2015-06-15 16:00:00,0,0,"06",0
"1098",2015-06-15 17:00:00,0,0,"06",0
"1099",2015-06-15 18:00:00,0,0,"06",0
"1100",2015-06-15 19:00:00,0,0,"06",0
"1101",2015-06-15 20:00:00,0,0,"06",0
"1102",2015-06-15 21:00:00,0,0,"06",0
"1103",2015-06-15 22:00:00,0,0,"06",0
