datetimeAK,site.ID,fDOM,SPC,Turb,NO3,ABS_254,Q,day
2018-08-13T01:45:00Z,FRCH,NA,88.5,8.28,NA,NA,NA,NA
2018-08-13T02:00:00Z,FRCH,NA,88.5,9.475,NA,NA,374.944715770573,2018-08-12
2018-08-13T02:15:00Z,FRCH,NA,88.5,9.02833333333333,NA,NA,NA,NA
2018-08-13T02:30:00Z,FRCH,NA,88.5166666666667,9.24166666666667,NA,NA,375.914143118949,2018-08-12
2018-08-13T02:45:00Z,FRCH,NA,88.5333333333333,9.36666666666667,NA,NA,NA,NA
2018-08-13T03:00:00Z,FRCH,NA,88.55,8.985,NA,NA,374.944715770573,2018-08-12
2018-08-13T03:15:00Z,FRCH,NA,88.5833333333333,9.20166666666667,NA,NA,NA,NA
2018-08-13T03:30:00Z,FRCH,NA,88.6,9.36833333333333,NA,NA,374.944715770573,2018-08-12
2018-08-13T03:45:00Z,FRCH,NA,88.6166666666667,9.55333333333333,NA,NA,NA,NA
2018-08-13T04:00:00Z,FRCH,NA,88.6166666666667,8.93,NA,NA,380.761279860832,2018-08-12
2018-08-13T04:15:00Z,FRCH,NA,88.65,9.28166666666667,NA,NA,NA,NA
2018-08-13T04:30:00Z,FRCH,NA,88.6833333333333,9.68333333333333,NA,NA,377.852997815702,2018-08-12
2018-08-13T04:45:00Z,FRCH,NA,88.7,9.56666666666667,NA,NA,NA,NA
2018-08-13T05:00:00Z,FRCH,NA,88.7166666666667,9.42,NA,NA,378.822425164079,2018-08-12
2018-08-13T05:15:00Z,FRCH,NA,88.75,8.98333333333333,NA,NA,NA,NA
2018-08-13T05:30:00Z,FRCH,NA,88.8,10.4516666666667,NA,NA,375.914143118949,2018-08-12
2018-08-13T05:45:00Z,FRCH,NA,88.7666666666667,9.61833333333333,NA,NA,NA,NA
2018-08-13T06:00:00Z,FRCH,NA,88.8166666666667,9.73666666666667,NA,NA,379.791852512455,2018-08-12
2018-08-13T06:15:00Z,FRCH,NA,88.8333333333333,10.47,NA,NA,NA,NA
2018-08-13T06:30:00Z,FRCH,NA,88.8833333333333,9.985,NA,NA,379.791852512455,2018-08-12
2018-08-13T06:45:00Z,FRCH,NA,88.9,10.4816666666667,NA,NA,NA,NA
2018-08-13T07:00:00Z,FRCH,NA,88.9333333333333,10.7133333333333,NA,NA,380.761279860832,2018-08-12
2018-08-13T07:15:00Z,FRCH,NA,88.9666666666667,10.5316666666667,NA,NA,NA,NA
2018-08-13T07:30:00Z,FRCH,NA,89,10.2883333333333,NA,NA,378.822425164079,2018-08-12
2018-08-13T07:45:00Z,FRCH,NA,89,10.8033333333333,NA,NA,NA,NA
2018-08-13T08:00:00Z,FRCH,NA,89.0333333333333,11.01,NA,NA,376.883570467326,2018-08-13
2018-08-13T08:15:00Z,FRCH,NA,89.0833333333333,10.9116666666667,NA,NA,NA,NA
2018-08-13T08:30:00Z,FRCH,NA,89.1166666666667,11.195,NA,NA,378.822425164079,2018-08-13
2018-08-13T08:45:00Z,FRCH,NA,89.1166666666667,10.8,NA,NA,NA,NA
2018-08-13T09:00:00Z,FRCH,NA,89.15,10.975,NA,NA,376.883570467326,2018-08-13
2018-08-13T09:15:00Z,FRCH,NA,89.2,11.605,NA,NA,NA,NA
2018-08-13T09:30:00Z,FRCH,NA,89.2,10.73,NA,NA,374.944715770573,2018-08-13
2018-08-13T09:45:00Z,FRCH,NA,89.2,10.7233333333333,NA,NA,NA,NA
2018-08-13T10:00:00Z,FRCH,NA,89.2166666666667,12.2033333333333,NA,NA,375.914143118949,2018-08-13
2018-08-13T10:15:00Z,FRCH,NA,89.25,11.9116666666667,NA,NA,NA,NA
2018-08-13T10:30:00Z,FRCH,NA,89.2666666666667,11.14,NA,NA,374.944715770573,2018-08-13
2018-08-13T10:45:00Z,FRCH,NA,89.3,10.7883333333333,NA,NA,NA,NA
2018-08-13T11:00:00Z,FRCH,NA,89.3333333333333,11.4916666666667,NA,NA,376.883570467326,2018-08-13
2018-08-13T11:15:00Z,FRCH,NA,89.35,11.6266666666667,NA,NA,NA,NA
2018-08-13T11:30:00Z,FRCH,NA,89.3666666666667,11.9016666666667,NA,NA,374.944715770573,2018-08-13
2018-08-13T11:45:00Z,FRCH,NA,89.4,11.785,NA,NA,NA,NA
2018-08-13T12:00:00Z,FRCH,NA,89.4,12.3966666666667,NA,NA,375.914143118949,2018-08-13
2018-08-13T12:15:00Z,FRCH,NA,89.4,12.4266666666667,NA,NA,NA,NA
2018-08-13T12:30:00Z,FRCH,NA,89.4,10.985,NA,NA,373.005861073849,2018-08-13
2018-08-13T12:45:00Z,FRCH,NA,89.35,12.06,NA,NA,NA,NA
2018-08-13T13:00:00Z,FRCH,NA,89.3333333333333,12.1233333333333,NA,NA,375.914143118949,2018-08-13
2018-08-13T13:15:00Z,FRCH,NA,89.3,11.16,NA,NA,NA,NA
2018-08-13T13:30:00Z,FRCH,NA,89.35,11.2766666666667,NA,NA,372.036433725443,2018-08-13
2018-08-13T13:45:00Z,FRCH,NA,89.3833333333333,11.5533333333333,NA,NA,NA,NA
2018-08-13T14:00:00Z,FRCH,NA,89.3833333333333,11.2666666666667,NA,NA,373.975288422225,2018-08-13
2018-08-13T14:15:00Z,FRCH,NA,89.4,10.9883333333333,NA,NA,NA,NA
2018-08-13T14:30:00Z,FRCH,NA,89.4333333333333,10.8116666666667,NA,NA,373.975288422225,2018-08-13
2018-08-13T14:45:00Z,FRCH,NA,89.45,10.95,NA,NA,NA,NA
2018-08-13T15:00:00Z,FRCH,NA,89.4333333333333,11.73,NA,NA,376.883570467326,2018-08-13
2018-08-13T15:15:00Z,FRCH,NA,89.4,11.675,NA,NA,NA,NA
2018-08-13T15:30:00Z,FRCH,NA,89.35,11.2666666666667,NA,NA,372.036433725443,2018-08-13
2018-08-13T15:45:00Z,FRCH,NA,89.35,11.815,NA,NA,NA,NA
2018-08-13T16:00:00Z,FRCH,NA,89.4,10.9616666666667,NA,NA,374.944715770573,2018-08-13
2018-08-13T16:15:00Z,FRCH,NA,89.45,10.5933333333333,NA,NA,NA,NA
2018-08-13T16:30:00Z,FRCH,NA,89.5166666666667,10.5666666666667,NA,NA,371.067006377067,2018-08-13
2018-08-13T16:45:00Z,FRCH,NA,89.6,10.03,NA,NA,NA,NA
2018-08-13T17:00:00Z,FRCH,NA,89.6333333333333,10.075,NA,NA,372.036433725443,2018-08-13
2018-08-13T17:15:00Z,FRCH,NA,89.6666666666667,10.383333333333301,NA,NA,NA,NA
2018-08-13T17:30:00Z,FRCH,NA,89.7,9.7,NA,NA,371.067006377067,2018-08-13
2018-08-13T17:45:00Z,FRCH,NA,89.7333333333333,9.28666666666667,NA,NA,NA,NA
2018-08-13T18:00:00Z,FRCH,NA,89.7666666666667,9.4,NA,NA,368.158724331966,2018-08-13
2018-08-13T18:15:00Z,FRCH,NA,89.7,9.49166666666667,NA,NA,NA,NA
2018-08-13T18:30:00Z,FRCH,NA,89.7,9.18666666666667,NA,NA,370.09757902869,2018-08-13
2018-08-13T18:45:00Z,FRCH,NA,89.7,8.895,NA,NA,NA,NA
2018-08-13T19:00:00Z,FRCH,NA,89.7166666666667,8.77833333333333,NA,NA,368.158724331966,2018-08-13
2018-08-13T19:15:00Z,FRCH,NA,89.75,8.93833333333333,NA,NA,NA,NA
2018-08-13T19:30:00Z,FRCH,NA,89.7666666666667,9.13,NA,NA,371.067006377067,2018-08-13
2018-08-13T19:45:00Z,FRCH,NA,89.7666666666667,9.42333333333333,NA,NA,NA,NA
2018-08-13T20:00:00Z,FRCH,NA,89.75,8.71166666666667,NA,NA,372.036433725443,2018-08-13
2018-08-13T20:15:00Z,FRCH,NA,89.75,8.495,NA,NA,NA,NA
2018-08-13T20:30:00Z,FRCH,NA,89.7666666666667,9.055,NA,NA,369.128151680314,2018-08-13
2018-08-13T20:45:00Z,FRCH,NA,89.75,11.0966666666667,NA,NA,NA,NA
2018-08-13T21:00:00Z,FRCH,NA,89.7333333333333,8.785,NA,NA,368.158724331966,2018-08-13
2018-08-13T21:15:00Z,FRCH,NA,89.7333333333333,8.41,NA,NA,NA,NA
2018-08-13T21:30:00Z,FRCH,NA,89.7,8.61,NA,NA,370.09757902869,2018-08-13
2018-08-13T21:45:00Z,FRCH,NA,89.6333333333333,8.40333333333333,NA,NA,NA,NA
2018-08-13T22:00:00Z,FRCH,NA,89.6,8.43,NA,NA,369.128151680314,2018-08-13
2018-08-13T22:15:00Z,FRCH,NA,89.6,8.43333333333333,NA,NA,NA,NA
2018-08-13T22:30:00Z,FRCH,NA,89.5666666666667,9.37,NA,NA,368.158724331966,2018-08-13
2018-08-13T22:45:00Z,FRCH,NA,89.55,8.93166666666667,NA,NA,NA,NA
2018-08-13T23:00:00Z,FRCH,NA,89.55,9.16166666666667,NA,NA,370.09757902869,2018-08-13
2018-08-13T23:15:00Z,FRCH,NA,89.55,8.76333333333333,NA,NA,NA,NA
2018-08-13T23:30:00Z,FRCH,NA,89.55,9.27,NA,NA,369.128151680314,2018-08-13
2018-08-13T23:45:00Z,FRCH,NA,89.55,9.35833333333333,NA,NA,NA,NA
2018-08-14T00:00:00Z,FRCH,NA,89.5333333333333,8.69166666666667,NA,NA,368.158724331966,2018-08-13
2018-08-14T00:15:00Z,FRCH,NA,89.5166666666667,9.44166666666667,NA,NA,NA,NA
2018-08-14T00:30:00Z,FRCH,NA,89.5333333333333,8.715,NA,NA,370.09757902869,2018-08-13
2018-08-14T00:45:00Z,FRCH,NA,89.55,9.95,NA,NA,NA,NA
2018-08-14T01:00:00Z,FRCH,NA,89.55,9.00666666666667,NA,NA,370.09757902869,2018-08-13
2018-08-14T01:15:00Z,FRCH,NA,89.5833333333333,9.21166666666667,NA,NA,NA,NA
2018-08-14T01:30:00Z,FRCH,NA,89.5833333333333,9.18333333333333,NA,NA,371.067006377067,2018-08-13
2018-08-14T01:45:00Z,FRCH,NA,89.6,9.47166666666667,NA,NA,NA,NA
2018-08-14T02:00:00Z,FRCH,NA,89.6,9.56833333333333,NA,NA,367.18929698359,2018-08-13
2018-08-14T02:15:00Z,FRCH,NA,89.6,9.225,NA,NA,NA,NA
2018-08-14T02:30:00Z,FRCH,NA,89.6,9.33166666666667,NA,NA,370.09757902869,2018-08-13
2018-08-14T02:45:00Z,FRCH,NA,89.6,9.215,NA,NA,NA,NA
2018-08-14T03:00:00Z,FRCH,NA,89.6333333333333,9.44166666666667,NA,NA,369.128151680314,2018-08-13
2018-08-14T03:15:00Z,FRCH,NA,89.65,9.70166666666667,NA,NA,NA,NA
2018-08-14T03:30:00Z,FRCH,NA,89.6833333333333,9.43,NA,NA,371.067006377067,2018-08-13
2018-08-14T03:45:00Z,FRCH,NA,89.7,9.82833333333333,NA,NA,NA,NA
2018-08-14T04:00:00Z,FRCH,NA,89.7,10.0133333333333,NA,NA,370.09757902869,2018-08-13
2018-08-14T04:15:00Z,FRCH,NA,89.7,10.0183333333333,NA,NA,NA,NA
2018-08-14T04:30:00Z,FRCH,NA,89.7333333333333,10.24,NA,NA,369.128151680314,2018-08-13
2018-08-14T04:45:00Z,FRCH,NA,89.75,10.44,NA,NA,NA,NA
2018-08-14T05:00:00Z,FRCH,NA,89.7666666666667,9.90333333333333,NA,NA,373.005861073849,2018-08-13
2018-08-14T05:15:00Z,FRCH,NA,89.7666666666667,10.3716666666667,NA,NA,NA,NA
2018-08-14T05:30:00Z,FRCH,NA,89.8,9.88166666666667,NA,NA,370.09757902869,2018-08-13
2018-08-14T05:45:00Z,FRCH,NA,89.8,10.185,NA,NA,NA,NA
2018-08-14T06:00:00Z,FRCH,NA,89.8166666666667,10.1966666666667,NA,NA,370.09757902869,2018-08-13
2018-08-14T06:15:00Z,FRCH,NA,89.85,11.085,NA,NA,NA,NA
2018-08-14T06:30:00Z,FRCH,NA,89.85,10.41,NA,NA,370.09757902869,2018-08-13
2018-08-14T06:45:00Z,FRCH,NA,89.85,10.3766666666667,NA,NA,NA,NA
2018-08-14T07:00:00Z,FRCH,NA,89.8333333333333,10.2866666666667,NA,NA,370.09757902869,2018-08-13
2018-08-14T07:15:00Z,FRCH,NA,89.8,10.66,NA,NA,NA,NA
2018-08-14T07:30:00Z,FRCH,NA,89.7166666666667,10.5833333333333,NA,NA,369.128151680314,2018-08-13
2018-08-14T07:45:00Z,FRCH,NA,89.65,10.6683333333333,NA,NA,NA,NA
2018-08-14T08:00:00Z,FRCH,NA,89.6333333333333,11.4166666666667,NA,NA,367.18929698359,2018-08-14
2018-08-14T08:15:00Z,FRCH,NA,89.7,11.3283333333333,NA,NA,NA,NA
2018-08-14T08:30:00Z,FRCH,NA,89.7,10.9566666666667,NA,NA,367.18929698359,2018-08-14
2018-08-14T08:45:00Z,FRCH,NA,89.7333333333333,11.5166666666667,NA,NA,NA,NA
2018-08-14T09:00:00Z,FRCH,NA,89.75,10.9733333333333,NA,NA,371.067006377067,2018-08-14
2018-08-14T09:15:00Z,FRCH,NA,89.7333333333333,11.435,NA,NA,NA,NA
2018-08-14T09:30:00Z,FRCH,NA,89.7333333333333,10.9483333333333,NA,NA,372.036433725443,2018-08-14
2018-08-14T09:45:00Z,FRCH,NA,89.7666666666667,11.655,NA,NA,NA,NA
2018-08-14T10:00:00Z,FRCH,NA,89.8,12.105,NA,NA,372.036433725443,2018-08-14
2018-08-14T10:15:00Z,FRCH,NA,89.8333333333333,11.9116666666667,NA,NA,NA,NA
2018-08-14T10:30:00Z,FRCH,NA,89.8833333333333,11.495,NA,NA,371.067006377067,2018-08-14
2018-08-14T10:45:00Z,FRCH,NA,89.9,11.7916666666667,NA,NA,NA,NA
2018-08-14T11:00:00Z,FRCH,NA,89.9,12.32,NA,NA,370.09757902869,2018-08-14
2018-08-14T11:15:00Z,FRCH,NA,89.9,12.35,NA,NA,NA,NA
2018-08-14T11:30:00Z,FRCH,NA,89.9,12.005,NA,NA,372.036433725443,2018-08-14
2018-08-14T11:45:00Z,FRCH,NA,89.9333333333333,12.535,NA,NA,NA,NA
2018-08-14T12:00:00Z,FRCH,NA,89.9333333333333,12.17,NA,NA,373.005861073849,2018-08-14
2018-08-14T12:15:00Z,FRCH,NA,89.9333333333333,12.5583333333333,NA,NA,NA,NA
2018-08-14T12:30:00Z,FRCH,NA,89.9833333333333,11.275,NA,NA,373.975288422225,2018-08-14
2018-08-14T12:45:00Z,FRCH,NA,90,12.7516666666667,NA,NA,NA,NA
2018-08-14T13:00:00Z,FRCH,NA,90,12.7933333333333,NA,NA,370.09757902869,2018-08-14
2018-08-14T13:15:00Z,FRCH,NA,90.0166666666667,12.5866666666667,NA,NA,NA,NA
2018-08-14T13:30:00Z,FRCH,NA,90.0333333333333,12.8033333333333,NA,NA,374.944715770573,2018-08-14
2018-08-14T13:45:00Z,FRCH,NA,90.0666666666667,12.2916666666667,NA,NA,NA,NA
2018-08-14T14:00:00Z,FRCH,NA,90.1,12.275,NA,NA,374.944715770573,2018-08-14
2018-08-14T14:15:00Z,FRCH,NA,90.0666666666667,12.9883333333333,NA,NA,NA,NA
2018-08-14T14:30:00Z,FRCH,NA,90.0333333333333,12.63,NA,NA,377.852997815702,2018-08-14
2018-08-14T14:45:00Z,FRCH,NA,90.05,11.91,NA,NA,NA,NA
2018-08-14T15:00:00Z,FRCH,NA,90.0333333333333,16.2766666666667,NA,NA,380.761279860832,2018-08-14
2018-08-14T15:15:00Z,FRCH,NA,90.0833333333333,12.8583333333333,NA,NA,NA,NA
2018-08-14T15:30:00Z,FRCH,NA,90.15,13.5066666666667,NA,NA,383.669561905961,2018-08-14
2018-08-14T15:45:00Z,FRCH,NA,90.2,12.255,NA,NA,NA,NA
2018-08-14T16:00:00Z,FRCH,NA,90.2,12.3066666666667,NA,NA,383.669561905961,2018-08-14
2018-08-14T16:15:00Z,FRCH,NA,90.25,11.985,NA,NA,NA,NA
2018-08-14T16:30:00Z,FRCH,NA,90.2833333333333,12.9583333333333,NA,NA,385.608416602714,2018-08-14
2018-08-14T16:45:00Z,FRCH,NA,90.3,12.2883333333333,NA,NA,NA,NA
2018-08-14T17:00:00Z,FRCH,NA,90.3,11.8133333333333,NA,NA,387.547271299467,2018-08-14
2018-08-14T17:15:00Z,FRCH,NA,90.2666666666667,11.21,NA,NA,NA,NA
2018-08-14T17:30:00Z,FRCH,NA,90.2666666666667,12.1516666666667,NA,NA,391.424980692973,2018-08-14
2018-08-14T17:45:00Z,FRCH,NA,90.2666666666667,12.0583333333333,NA,NA,NA,NA
2018-08-14T18:00:00Z,FRCH,NA,90.2666666666667,11.7766666666667,NA,NA,391.424980692973,2018-08-14
2018-08-14T18:15:00Z,FRCH,NA,90.2333333333333,11.5283333333333,NA,NA,NA,NA
2018-08-14T18:30:00Z,FRCH,NA,90.2333333333333,11.9883333333333,NA,NA,397.241544783232,2018-08-14
2018-08-14T18:45:00Z,FRCH,NA,90.2,10.925,NA,NA,NA,NA
2018-08-14T19:00:00Z,FRCH,NA,90.1666666666667,12.4516666666667,NA,NA,399.180399479956,2018-08-14
2018-08-14T19:15:00Z,FRCH,NA,90.1333333333333,11.6883333333333,NA,NA,NA,NA
2018-08-14T19:30:00Z,FRCH,NA,90.1,12.2183333333333,NA,NA,402.088681525114,2018-08-14
2018-08-14T19:45:00Z,FRCH,NA,90.0333333333333,11.46,NA,NA,NA,NA
2018-08-14T20:00:00Z,FRCH,NA,90.0333333333333,11.88,NA,NA,405.966390918591,2018-08-14
2018-08-14T20:15:00Z,FRCH,NA,89.95,11.4983333333333,NA,NA,NA,NA
2018-08-14T20:30:00Z,FRCH,NA,89.8666666666667,12.4483333333333,NA,NA,405.966390918591,2018-08-14
2018-08-14T20:45:00Z,FRCH,NA,89.7666666666667,12.2566666666667,NA,NA,NA,NA
2018-08-14T21:00:00Z,FRCH,NA,89.6833333333333,12.1616666666667,NA,NA,409.844100312097,2018-08-14
2018-08-14T21:15:00Z,FRCH,NA,89.6,12,NA,NA,NA,NA
2018-08-14T21:30:00Z,FRCH,NA,89.5166666666667,12.3116666666667,NA,NA,412.752382357226,2018-08-14
2018-08-14T21:45:00Z,FRCH,NA,89.4166666666667,12.8566666666667,NA,NA,NA,NA
2018-08-14T22:00:00Z,FRCH,NA,89.3,13.475,NA,NA,416.630091750732,2018-08-14
2018-08-14T22:15:00Z,FRCH,NA,89.2,13.31,NA,NA,NA,NA
2018-08-14T22:30:00Z,FRCH,NA,89.1,12.8033333333333,NA,NA,415.660664402356,2018-08-14
2018-08-14T22:45:00Z,FRCH,NA,88.9833333333333,12.883333333333301,NA,NA,NA,NA
2018-08-14T23:00:00Z,FRCH,NA,88.8166666666667,13.2533333333333,NA,NA,420.507801144238,2018-08-14
2018-08-14T23:15:00Z,FRCH,NA,88.6666666666667,12.8733333333333,NA,NA,NA,NA
2018-08-14T23:30:00Z,FRCH,NA,88.5166666666667,13.6,NA,NA,423.416083189368,2018-08-14
2018-08-14T23:45:00Z,FRCH,NA,88.4,12.1366666666667,NA,NA,NA,NA
2018-08-15T00:00:00Z,FRCH,NA,88.25,12.8816666666667,NA,NA,425.354937886121,2018-08-14
2018-08-15T00:15:00Z,FRCH,NA,88.0666666666667,13.3466666666667,NA,NA,NA,NA
2018-08-15T00:30:00Z,FRCH,NA,87.9333333333333,13.4183333333333,NA,NA,422.446655840991,2018-08-14
2018-08-15T00:45:00Z,FRCH,NA,87.8,14.81,NA,NA,NA,NA
2018-08-15T01:00:00Z,FRCH,NA,87.7,13.4016666666667,NA,NA,424.385510537744,2018-08-14
2018-08-15T01:15:00Z,FRCH,NA,87.6,13.3383333333333,NA,NA,NA,NA
2018-08-15T01:30:00Z,FRCH,NA,87.5,14.5383333333333,NA,NA,425.354937886121,2018-08-14
2018-08-15T01:45:00Z,FRCH,NA,87.4,16.4233333333333,NA,NA,NA,NA
2018-08-15T02:00:00Z,FRCH,NA,87.3666666666667,13.035,NA,NA,429.232647279598,2018-08-14
2018-08-15T02:15:00Z,FRCH,NA,87.3,13.0283333333333,NA,NA,NA,NA
2018-08-15T02:30:00Z,FRCH,NA,87.2,16.9166666666667,NA,NA,425.354937886121,2018-08-14
2018-08-15T02:45:00Z,FRCH,NA,87.1333333333333,19.68,NA,NA,NA,NA
2018-08-15T03:00:00Z,FRCH,NA,87.1,14.4866666666667,NA,NA,427.293792582845,2018-08-14
2018-08-15T03:15:00Z,FRCH,NA,87.0333333333333,14.0233333333333,NA,NA,NA,NA
2018-08-15T03:30:00Z,FRCH,NA,86.9,14.705,NA,NA,429.232647279598,2018-08-14
2018-08-15T03:45:00Z,FRCH,NA,86.7166666666667,18.285,NA,NA,NA,NA
2018-08-15T04:00:00Z,FRCH,NA,86.6166666666667,15.8033333333333,NA,NA,429.232647279598,2018-08-14
2018-08-15T04:15:00Z,FRCH,NA,86.6,17.1816666666667,NA,NA,NA,NA
2018-08-15T04:30:00Z,FRCH,NA,86.6166666666667,14.555,NA,NA,436.018638718233,2018-08-14
2018-08-15T04:45:00Z,FRCH,NA,86.6,16.8133333333333,NA,NA,NA,NA
2018-08-15T05:00:00Z,FRCH,NA,86.5666666666667,15.6216666666667,NA,NA,445.712912201998,2018-08-14
2018-08-15T05:15:00Z,FRCH,NA,86.55,24.365,NA,NA,NA,NA
2018-08-15T05:30:00Z,FRCH,NA,86.5333333333333,16.7533333333333,NA,NA,444.743484853621,2018-08-14
2018-08-15T05:45:00Z,FRCH,NA,86.4666666666667,17.52,NA,NA,NA,NA
2018-08-15T06:00:00Z,FRCH,NA,86.35,19.965,NA,NA,448.621194247127,2018-08-14
2018-08-15T06:15:00Z,FRCH,NA,86.2166666666667,17.6916666666667,NA,NA,NA,NA
2018-08-15T06:30:00Z,FRCH,NA,86.1166666666667,16.61,NA,NA,447.651766898751,2018-08-14
2018-08-15T06:45:00Z,FRCH,NA,86.0666666666667,25.4633333333333,NA,NA,NA,NA
2018-08-15T07:00:00Z,FRCH,NA,86.0333333333333,16.1616666666667,NA,NA,450.56004894388,2018-08-14
2018-08-15T07:15:00Z,FRCH,NA,86,18.2733333333333,NA,NA,NA,NA
2018-08-15T07:30:00Z,FRCH,NA,85.9,18.6483333333333,NA,NA,449.590621595475,2018-08-14
2018-08-15T07:45:00Z,FRCH,NA,85.8666666666667,21.06,NA,NA,NA,NA
2018-08-15T08:00:00Z,FRCH,NA,85.85,25.1416666666667,NA,NA,450.56004894388,2018-08-15
2018-08-15T08:15:00Z,FRCH,NA,85.8,18.5266666666667,NA,NA,NA,NA
2018-08-15T08:30:00Z,FRCH,NA,85.7333333333333,19.4633333333333,NA,NA,453.46833098901,2018-08-15
2018-08-15T08:45:00Z,FRCH,NA,85.6833333333333,18.7716666666667,NA,NA,NA,NA
2018-08-15T09:00:00Z,FRCH,NA,85.6166666666667,17.7116666666667,NA,NA,455.407185685734,2018-08-15
2018-08-15T09:15:00Z,FRCH,NA,85.6,24.3716666666667,NA,NA,NA,NA
2018-08-15T09:30:00Z,FRCH,NA,85.6,17.125,NA,NA,458.315467730892,2018-08-15
2018-08-15T09:45:00Z,FRCH,NA,85.5,20.735,NA,NA,NA,NA
2018-08-15T10:00:00Z,FRCH,NA,85.4,21.38,NA,NA,459.284895079269,2018-08-15
2018-08-15T10:15:00Z,FRCH,NA,85.2833333333333,26.0433333333333,NA,NA,NA,NA
2018-08-15T10:30:00Z,FRCH,NA,85.2166666666667,21.8566666666667,NA,NA,463.162604472745,2018-08-15
2018-08-15T10:45:00Z,FRCH,NA,85.2,24.1183333333333,NA,NA,NA,NA
2018-08-15T11:00:00Z,FRCH,NA,85.1666666666667,22.055,NA,NA,467.040313866251,2018-08-15
2018-08-15T11:15:00Z,FRCH,NA,85.1,23.7883333333333,NA,NA,NA,NA
2018-08-15T11:30:00Z,FRCH,NA,85.0333333333333,23.5716666666667,NA,NA,465.101459169528,2018-08-15
2018-08-15T11:45:00Z,FRCH,NA,84.9833333333333,21.745,NA,NA,NA,NA
2018-08-15T12:00:00Z,FRCH,NA,84.9,19.81,NA,NA,470.918023259757,2018-08-15
2018-08-15T12:15:00Z,FRCH,NA,84.85,19.2316666666667,NA,NA,NA,NA
2018-08-15T12:30:00Z,FRCH,NA,84.7666666666667,19.2566666666667,NA,NA,470.918023259757,2018-08-15
2018-08-15T12:45:00Z,FRCH,NA,84.7166666666667,22.0616666666667,NA,NA,NA,NA
2018-08-15T13:00:00Z,FRCH,NA,84.6333333333333,22.375,NA,NA,473.826305304887,2018-08-15
2018-08-15T13:15:00Z,FRCH,NA,84.5666666666667,18.1183333333333,NA,NA,NA,NA
2018-08-15T13:30:00Z,FRCH,NA,84.4666666666667,19.775,NA,NA,477.704014698393,2018-08-15
2018-08-15T13:45:00Z,FRCH,NA,84.35,20.215,NA,NA,NA,NA
2018-08-15T14:00:00Z,FRCH,NA,84.2333333333333,22.1783333333333,NA,NA,476.734587350016,2018-08-15
2018-08-15T14:15:00Z,FRCH,NA,84.1166666666667,21.4483333333333,NA,NA,NA,NA
2018-08-15T14:30:00Z,FRCH,NA,84.05,24.6166666666667,NA,NA,481.581724091899,2018-08-15
2018-08-15T14:45:00Z,FRCH,NA,84,20.45,NA,NA,NA,NA
2018-08-15T15:00:00Z,FRCH,NA,83.9,22.9183333333333,NA,NA,484.490006136999,2018-08-15
2018-08-15T15:15:00Z,FRCH,NA,83.8,21.11,NA,NA,NA,NA
2018-08-15T15:30:00Z,FRCH,NA,83.65,21.95,NA,NA,489.337142878911,2018-08-15
2018-08-15T15:45:00Z,FRCH,NA,83.5,20.4866666666667,NA,NA,NA,NA
2018-08-15T16:00:00Z,FRCH,NA,83.4,21.5033333333333,NA,NA,492.245424924011,2018-08-15
2018-08-15T16:15:00Z,FRCH,NA,83.2666666666667,25.0666666666667,NA,NA,NA,NA
2018-08-15T16:30:00Z,FRCH,NA,83.15,18.0133333333333,NA,NA,497.092561665893,2018-08-15
2018-08-15T16:45:00Z,FRCH,NA,83,24.0866666666667,NA,NA,NA,NA
2018-08-15T17:00:00Z,FRCH,NA,83,20.9933333333333,NA,NA,503.878553104529,2018-08-15
2018-08-15T17:15:00Z,FRCH,NA,82.8666666666667,25.6983333333333,NA,NA,NA,NA
2018-08-15T17:30:00Z,FRCH,NA,82.75,25.625,NA,NA,506.786835149658,2018-08-15
2018-08-15T17:45:00Z,FRCH,NA,82.6,22.9933333333333,NA,NA,NA,NA
2018-08-15T18:00:00Z,FRCH,NA,82.5,18.3933333333333,NA,NA,514.54225393667,2018-08-15
2018-08-15T18:15:00Z,FRCH,NA,82.3166666666667,21.8066666666667,NA,NA,NA,NA
2018-08-15T18:30:00Z,FRCH,NA,82.15,25.6366666666667,NA,NA,518.419963330176,2018-08-15
2018-08-15T18:45:00Z,FRCH,NA,82,25.425,NA,NA,NA,NA
2018-08-15T19:00:00Z,FRCH,NA,81.85,22.4283333333333,NA,NA,527.144809465535,2018-08-15
2018-08-15T19:15:00Z,FRCH,NA,81.7,25.6,NA,NA,NA,NA
2018-08-15T19:30:00Z,FRCH,NA,81.5333333333333,23.455,NA,NA,530.053091510694,2018-08-15
2018-08-15T19:45:00Z,FRCH,NA,81.4,28.4216666666667,NA,NA,NA,NA
2018-08-15T20:00:00Z,FRCH,NA,81.2166666666667,32.1216666666667,NA,NA,537.808510297677,2018-08-15
2018-08-15T20:15:00Z,FRCH,NA,81.0833333333333,25.0216666666667,NA,NA,NA,NA
2018-08-15T20:30:00Z,FRCH,NA,80.9,29.4233333333333,NA,NA,540.716792342806,2018-08-15
2018-08-15T20:45:00Z,FRCH,NA,80.7,31.2216666666667,NA,NA,NA,NA
2018-08-15T21:00:00Z,FRCH,NA,80.5166666666667,25.3816666666667,NA,NA,551.380493174947,2018-08-15
2018-08-15T21:15:00Z,FRCH,NA,80.3333333333333,27.5683333333333,NA,NA,NA,NA
