"","DateTime","Site","Discharge","NO3","fDOM","SpCond","Turb","day"
"69",2020-06-21 08:00:00,"CARI",1171.77,23.4,NA,44.81,3.72,2020-06-21
"70",2020-06-21 08:15:00,"CARI",1155.76,23.4,NA,44.88,3.54,2020-06-21
"71",2020-06-21 08:30:00,"CARI",1156.82,23.4,NA,44.96,3.88,2020-06-21
"72",2020-06-21 08:45:00,"CARI",1150.45,23.5,NA,45.12,3.94,2020-06-21
"73",2020-06-21 09:00:00,"CARI",1134.26,23.4,NA,45.2,3.53,2020-06-21
"74",2020-06-21 09:15:00,"CARI",1130.61,23.5,NA,45.22,3.32,2020-06-21
"75",2020-06-21 09:30:00,"CARI",1115.08,23.7,NA,45.27,3.35,2020-06-21
"76",2020-06-21 09:45:00,"CARI",1100.58,23.6,NA,45.47,3.28,2020-06-21
"77",2020-06-21 10:00:00,"CARI",1111.86,23.6,NA,45.58,3.05,2020-06-21
"78",2020-06-21 10:15:00,"CARI",1099.84,23.7,NA,45.64,3.18,2020-06-21
"79",2020-06-21 10:30:00,"CARI",1098.39,23.7,NA,45.72,2.63,2020-06-21
"80",2020-06-21 10:45:00,"CARI",1086.49,23.7,NA,45.8,2.53,2020-06-21
"81",2020-06-21 11:00:00,"CARI",1073,23.7,NA,45.64,2.55,2020-06-21
"82",2020-06-21 11:15:00,"CARI",1077.67,23.9,NA,45.95,2.44,2020-06-21
"83",2020-06-21 11:30:00,"CARI",1068.06,23.8,NA,46.05,2.49,2020-06-21
"84",2020-06-21 11:45:00,"CARI",1045.55,23.8,NA,46.11,2.68,2020-06-21
"85",2020-06-21 12:00:00,"CARI",1045.99,23.9,NA,46.18,2.46,2020-06-21
"86",2020-06-21 12:15:00,"CARI",1028.94,23.9,NA,46.26,2.67,2020-06-21
"87",2020-06-21 12:30:00,"CARI",1026.34,23.9,NA,46.37,2.56,2020-06-21
"88",2020-06-21 12:45:00,"CARI",1017.95,23.9,NA,46.46,2.2,2020-06-21
"89",2020-06-21 13:00:00,"CARI",1009.5,23.9,NA,46.56,2.22,2020-06-21
"90",2020-06-21 13:15:00,"CARI",1009.21,24,NA,46.7,1.94,2020-06-21
"91",2020-06-21 13:30:00,"CARI",994.79,24.1,NA,46.84,2.33,2020-06-21
"92",2020-06-21 13:45:00,"CARI",1001.49,24.1,NA,46.99,2.21,2020-06-21
"93",2020-06-21 14:00:00,"CARI",988.3,24.1,NA,47.01,1.64,2020-06-21
"94",2020-06-21 14:15:00,"CARI",977.95,24.2,NA,47.09,2.06,2020-06-21
"95",2020-06-21 14:30:00,"CARI",971.24,24.2,NA,47.21,1.71,2020-06-21
