DateTime,Site,Discharge,NO3,fDOM,SpCond,Turb
2020-07-09T03:00:00Z,CARI,473.2,27.1,41.06,75.49,-4.32
2020-07-09T03:15:00Z,CARI,482.87,27.1,41.19,75.46,-4.52
2020-07-09T03:30:00Z,CARI,485.23,27,41.37,75.53,-4.43
2020-07-09T03:45:00Z,CARI,488.25,27,41.52,75.5,-4.4
2020-07-09T04:00:00Z,CARI,483.06,27,41.58,75.55,-4.38
2020-07-09T04:15:00Z,CARI,486.01,27.1,41.64,75.57,-4.2
2020-07-09T04:30:00Z,CARI,481.35,27.1,41.55,75.62,-4.13
2020-07-09T04:45:00Z,CARI,490.5,27.1,41.73,75.67,-4.26
2020-07-09T05:00:00Z,CARI,477.82,27.1,41.94,75.68,-4.3
2020-07-09T05:15:00Z,CARI,486.6,27.1,42.02,75.75,-4.33
2020-07-09T05:30:00Z,CARI,496.29,27.1,42.18,75.8,-4.24
2020-07-09T05:45:00Z,CARI,487.12,27.1,42.13,75.84,-4.32
2020-07-09T06:00:00Z,CARI,489.39,27.1,42.18,75.88,-4.36
2020-07-09T06:15:00Z,CARI,483.54,27.2,42.53,75.97,-4.36
2020-07-09T06:30:00Z,CARI,478.8,27.2,42.5,76.02,-4.36
2020-07-09T06:45:00Z,CARI,490.16,27.3,42.51,76.13,-4.43
2020-07-09T07:00:00Z,CARI,483.04,27.2,42.62,76.15,-4.2
2020-07-09T07:15:00Z,CARI,478.11,27.3,42.45,76.27,-4.26
2020-07-09T07:30:00Z,CARI,484.73,27.3,42.51,76.3,-4.36
2020-07-09T07:45:00Z,CARI,482.07,27.3,42.53,76.38,-4.24
2020-07-09T08:00:00Z,CARI,485.6,27.4,42.48,76.45,-4.2
2020-07-09T08:15:00Z,CARI,479.29,27.4,42.59,76.52,-4.15
2020-07-09T08:30:00Z,CARI,485.39,27.4,42.45,76.6,-3.97
2020-07-09T08:45:00Z,CARI,488.75,27.5,42.19,76.64,-4.3
2020-07-09T09:00:00Z,CARI,476.69,27.5,42.5,76.69,-4.27
2020-07-09T09:15:00Z,CARI,482.08,27.5,42.46,76.76,-3.96
2020-07-09T09:30:00Z,CARI,480.93,27.6,42.43,76.86,-4.07
2020-07-09T09:45:00Z,CARI,485.67,27.6,42.33,76.87,-3.95
2020-07-09T10:00:00Z,CARI,479.42,27.6,42.42,76.95,-4.13
2020-07-09T10:15:00Z,CARI,487.53,27.7,42.46,77.03,-4.17
2020-07-09T10:30:00Z,CARI,483.4,27.6,42.34,77.05,-3.88
2020-07-09T10:45:00Z,CARI,483.27,27.7,42.27,77.06,-3.47
2020-07-09T11:00:00Z,CARI,487.95,27.7,42.11,77.14,-3.82
2020-07-09T11:15:00Z,CARI,485.86,27.8,42.13,77.17,-3.76
2020-07-09T11:30:00Z,CARI,481.83,27.8,42.19,77.19,-3.82
2020-07-09T11:45:00Z,CARI,481.78,27.8,42.06,77.21,-3.9
2020-07-09T12:00:00Z,CARI,484.55,27.8,41.9,77.23,-3.75
2020-07-09T12:15:00Z,CARI,488.77,27.9,41.87,77.24,-3.74
2020-07-09T12:30:00Z,CARI,486.44,27.9,41.7,77.26,-3.56
2020-07-09T12:45:00Z,CARI,490.48,27.9,41.77,77.28,-3.91
2020-07-09T13:00:00Z,CARI,474.91,27.9,41.91,77.32,-4.03
2020-07-09T13:15:00Z,CARI,489.06,27.9,41.89,77.31,-4.07
2020-07-09T13:30:00Z,CARI,494.26,27.9,41.7,77.32,-3.9
2020-07-09T13:45:00Z,CARI,483.94,28,41.76,77.34,-4.27
2020-07-09T14:00:00Z,CARI,489.69,28,41.82,77.38,-4.14
2020-07-09T14:15:00Z,CARI,492.84,28,41.87,77.42,-4.19
2020-07-09T14:30:00Z,CARI,485.95,27.9,41.76,77.41,-4.19
2020-07-09T14:45:00Z,CARI,483.45,28,41.72,77.46,-4.25
2020-07-09T15:00:00Z,CARI,489.25,28,41.7,77.44,-4.23
2020-07-09T15:15:00Z,CARI,485.47,28,41.84,77.47,-4.21
2020-07-09T15:30:00Z,CARI,485.16,28,41.63,77.5,-4.33
2020-07-09T15:45:00Z,CARI,486.86,28,41.86,77.49,-4.31
2020-07-09T16:00:00Z,CARI,484.54,28,41.72,77.48,-4.34
2020-07-09T16:15:00Z,CARI,494.86,28,41.73,77.53,-4.41
2020-07-09T16:30:00Z,CARI,491.55,28,41.72,77.54,-4.36
2020-07-09T16:45:00Z,CARI,493.46,27.9,41.44,77.56,-4.29
2020-07-09T17:00:00Z,CARI,497.39,27.9,41.54,77.6,-4.16
2020-07-09T17:15:00Z,CARI,491.89,27.9,41.52,77.53,-3.94
2020-07-09T17:30:00Z,CARI,484.81,27.9,41.47,77.57,-4.16
2020-07-09T17:45:00Z,CARI,477.09,27.9,41.54,77.55,-4.26
2020-07-09T18:00:00Z,CARI,481.13,27.9,41.55,77.52,-4.27
2020-07-09T18:15:00Z,CARI,489.25,27.9,41.55,77.46,-4.3
2020-07-09T18:30:00Z,CARI,479.76,27.9,41.44,77.44,-4.22
2020-07-09T18:45:00Z,CARI,496.18,27.8,41.3,77.32,-4.19
2020-07-09T19:00:00Z,CARI,493.17,27.7,41.33,77.31,-4.12
2020-07-09T19:15:00Z,CARI,500.88,27.7,41.31,77.36,-4.07
2020-07-09T19:30:00Z,CARI,506.11,27.6,41.58,77.34,-3.67
2020-07-09T19:45:00Z,CARI,518.86,27.6,41.59,77.2,-3.75
2020-07-09T20:00:00Z,CARI,522.75,27.5,41.86,77.02,-3.83
2020-07-09T20:15:00Z,CARI,526.74,27.4,42.29,76.99,-3.86
2020-07-09T20:30:00Z,CARI,528.67,27.3,42.41,77.05,-3.88
2020-07-09T20:45:00Z,CARI,531.29,27.3,42.43,77.03,-3.7
2020-07-09T21:00:00Z,CARI,537.1,27.3,42.73,77.03,-3.86
2020-07-09T21:15:00Z,CARI,530.02,27.2,42.89,76.96,-3.74
2020-07-09T21:30:00Z,CARI,537.68,27.2,43.08,76.91,-3.44
2020-07-09T21:45:00Z,CARI,548.91,27.1,43.43,76.84,-3.35
2020-07-09T22:00:00Z,CARI,551.71,27,43.25,76.75,-3.21
2020-07-09T22:15:00Z,CARI,552.4,27,43.38,76.58,-3.16
2020-07-09T22:30:00Z,CARI,556.6,26.8,43.57,76.44,-2.61
2020-07-09T22:45:00Z,CARI,563.95,26.8,43.59,76.35,-2.87
2020-07-09T23:00:00Z,CARI,556.9,26.8,43.63,76.21,-2.62
2020-07-09T23:15:00Z,CARI,570.73,26.8,43.78,76.06,-2.39
2020-07-09T23:30:00Z,CARI,567.69,26.7,44.1,75.86,-2.61
2020-07-09T23:45:00Z,CARI,573.59,26.6,43.83,75.69,-2.83
2020-07-10T00:00:00Z,CARI,571.36,26.4,44.13,75.51,-2.85
2020-07-10T00:15:00Z,CARI,572.06,26.3,44.43,75.3,-2.41
2020-07-10T00:30:00Z,CARI,570.47,26.2,44.53,75.13,-2.39
2020-07-10T00:45:00Z,CARI,583.39,26.1,44.85,74.95,-1.8
2020-07-10T01:00:00Z,CARI,589.97,26,45.03,74.81,-2.19
2020-07-10T01:15:00Z,CARI,575.95,25.9,45.25,74.67,-1.99
2020-07-10T01:30:00Z,CARI,585.66,25.8,45.53,74.52,-2.39
2020-07-10T01:45:00Z,CARI,582.45,25.7,45.82,74.39,-1.82
2020-07-10T02:00:00Z,CARI,590.27,25.6,46.06,74.15,-2.45
2020-07-10T02:15:00Z,CARI,581.3,25.5,46.3,74.16,-2.32
2020-07-10T02:30:00Z,CARI,583.53,25.4,46.68,74.2,-2.28
2020-07-10T02:45:00Z,CARI,568.09,25.3,47.14,74.36,-2.74
2020-07-10T03:00:00Z,CARI,575.95,25.3,47.46,74.3,-2.96
2020-07-10T03:15:00Z,CARI,567.82,25.2,47.88,74.22,-2.91
2020-07-10T03:30:00Z,CARI,582.5,25.2,47.97,74.13,-2.83
2020-07-10T03:45:00Z,CARI,565.87,25.2,48.08,74.07,-3.07
2020-07-10T04:00:00Z,CARI,575.22,25.2,48.44,74.07,-3.19
2020-07-10T04:15:00Z,CARI,566.67,25.1,48.46,74.07,-3.02
2020-07-10T04:30:00Z,CARI,572.62,25.1,48.22,74.15,-3
2020-07-10T04:45:00Z,CARI,562.32,25.1,48.68,74.07,-2.9
2020-07-10T05:00:00Z,CARI,563.92,25.1,48.78,73.97,-2.85
2020-07-10T05:15:00Z,CARI,568.19,25.1,48.97,73.97,-2.95
2020-07-10T05:30:00Z,CARI,583.41,25,49.06,73.98,-2.5
2020-07-10T05:45:00Z,CARI,583.1,25.1,49.05,73.98,-2.62
2020-07-10T06:00:00Z,CARI,589.58,25,49.4,73.9,-2.39
2020-07-10T06:15:00Z,CARI,580.43,25,49.48,73.84,-2.1
2020-07-10T06:30:00Z,CARI,597.86,25,49.74,73.92,-2.4
2020-07-10T06:45:00Z,CARI,576.41,25,50.12,74,-2.63
2020-07-10T07:00:00Z,CARI,594.03,25,50.48,74.01,-2.66
2020-07-10T07:15:00Z,CARI,604.38,25,50.69,74.01,-2.36
2020-07-10T07:30:00Z,CARI,593.93,25,50.86,74.02,-2.46
2020-07-10T07:45:00Z,CARI,600.77,25,51.2,73.96,-1.58
2020-07-10T08:00:00Z,CARI,597.95,24.9,51.2,73.98,-1.86
2020-07-10T08:15:00Z,CARI,593.35,25,51.61,73.94,-1.94
2020-07-10T08:30:00Z,CARI,611.73,25,51.73,73.91,-2.04
2020-07-10T08:45:00Z,CARI,610.16,25.1,51.98,73.84,-2.28
2020-07-10T09:00:00Z,CARI,604.84,25,52.37,73.83,-2.09
2020-07-10T09:15:00Z,CARI,621.77,25,52.68,73.82,-2.66
2020-07-10T09:30:00Z,CARI,608.57,25,53.03,73.77,-2.64
2020-07-10T09:45:00Z,CARI,600.53,25,53.23,73.7,-2.54
2020-07-10T10:00:00Z,CARI,615.85,25,53.41,73.68,-2.62
2020-07-10T10:15:00Z,CARI,610.65,25,53.79,73.64,-2.77
2020-07-10T10:30:00Z,CARI,609.68,25,53.93,73.59,-2.23
2020-07-10T10:45:00Z,CARI,604.05,25,54.03,73.57,-3.01
2020-07-10T11:00:00Z,CARI,596.24,25,54.36,73.56,-3.16
2020-07-10T11:15:00Z,CARI,607.72,25,54.54,73.56,-2.51
2020-07-10T11:30:00Z,CARI,616.35,25,54.54,73.54,-3.19
2020-07-10T11:45:00Z,CARI,605.52,25,54.82,73.52,-3.18
2020-07-10T12:00:00Z,CARI,608.91,25,54.87,73.49,-3.22
2020-07-10T12:15:00Z,CARI,601.64,25,54.76,73.49,-3.17
2020-07-10T12:30:00Z,CARI,593.42,25.1,55,73.45,-3.03
2020-07-10T12:45:00Z,CARI,605.28,25.1,55.37,73.42,-3.2
2020-07-10T13:00:00Z,CARI,605.43,25.1,55.08,73.39,-2.27
2020-07-10T13:15:00Z,CARI,603.61,25.1,55.01,73.39,-2.84
2020-07-10T13:30:00Z,CARI,603.03,25.1,55.33,73.37,-3.15
2020-07-10T13:45:00Z,CARI,595.29,25.1,55.6,73.35,-3.04
2020-07-10T14:00:00Z,CARI,591.84,25.2,55.64,73.36,-3.35
2020-07-10T14:15:00Z,CARI,600.25,25.2,56.03,73.33,-3.33
2020-07-10T14:30:00Z,CARI,589.65,25.2,56,73.32,-3.72
2020-07-10T14:45:00Z,CARI,588.87,25.2,56.21,73.3,-3.79
2020-07-10T15:00:00Z,CARI,578.81,25.2,56.4,73.28,-3.83
2020-07-10T15:15:00Z,CARI,591.12,25.2,56.42,73.26,-3.76
2020-07-10T15:30:00Z,CARI,598.21,25.2,56.42,73.24,-3.83
2020-07-10T15:45:00Z,CARI,589.75,25.3,56.48,73.21,-3.91
2020-07-10T16:00:00Z,CARI,591.25,25.3,56.56,73.2,-3.9
2020-07-10T16:15:00Z,CARI,579.68,25.3,56.55,73.15,-4.09
2020-07-10T16:30:00Z,CARI,584.53,25.2,56.59,73.11,-3.99
2020-07-10T16:45:00Z,CARI,588.75,25.2,56.58,73.07,-3.87
2020-07-10T17:00:00Z,CARI,579.75,25.2,56.58,73.04,-3.87
2020-07-10T17:15:00Z,CARI,577.4,25.3,56.53,73,-4.11
2020-07-10T17:30:00Z,CARI,564.95,25.3,56.32,72.97,-3.87
2020-07-10T17:45:00Z,CARI,580.3,25.3,56.42,72.95,-4.12
2020-07-10T18:00:00Z,CARI,581.15,25.2,56.37,72.95,-4.26
2020-07-10T18:15:00Z,CARI,575.26,25.2,56.38,72.92,-4.1
2020-07-10T18:30:00Z,CARI,593.45,25.2,56.36,72.9,-4.01
2020-07-10T18:45:00Z,CARI,591.5,25.2,56.15,72.89,-3.35
2020-07-10T19:00:00Z,CARI,596.92,25.2,56.03,72.85,-3.89
2020-07-10T19:15:00Z,CARI,599.6,25.2,55.9,72.79,-2.99
2020-07-10T19:30:00Z,CARI,566.62,25.3,55.75,72.79,-4.31
2020-07-10T19:45:00Z,CARI,565.54,25.2,55.68,72.76,-4.35
2020-07-10T20:00:00Z,CARI,566.12,25.2,55.6,72.72,-4.21
2020-07-10T20:15:00Z,CARI,565.38,25.2,55.36,72.7,-4.26
2020-07-10T20:30:00Z,CARI,577.97,25.2,54.92,72.69,-4.19
2020-07-10T20:45:00Z,CARI,569.68,25.2,55.04,72.69,-4.1
2020-07-10T21:00:00Z,CARI,571.13,25.2,54.89,72.65,-4.13
2020-07-10T21:15:00Z,CARI,657.25,25.2,53.69,72.63,-4.06
2020-07-10T21:30:00Z,CARI,575.49,25.2,54.5,72.6,-4.17
2020-07-10T21:45:00Z,CARI,554.48,25.2,54.33,72.58,-4.2
2020-07-10T22:00:00Z,CARI,561.81,25.2,54.19,72.55,-3.73
2020-07-10T22:15:00Z,CARI,562.5,25.1,53.77,72.51,-3.83
2020-07-10T22:30:00Z,CARI,559.84,25.2,53.98,72.49,-4.17
2020-07-10T22:45:00Z,CARI,576.25,25.1,51.49,72.5,-4.14
2020-07-10T23:00:00Z,CARI,561.69,25.1,53.36,72.49,-4.21
2020-07-10T23:15:00Z,CARI,558.53,25.2,53.34,72.49,-4.15
2020-07-10T23:30:00Z,CARI,546.17,25.2,53.31,72.52,-4.1
2020-07-10T23:45:00Z,CARI,559.32,25.1,53.17,72.5,-4.21
2020-07-11T00:00:00Z,CARI,547.26,25.1,53.21,72.51,-3.91
2020-07-11T00:15:00Z,CARI,548.55,25.1,53.13,72.54,-4.32
2020-07-11T00:30:00Z,CARI,552.35,25.1,53.09,72.5,-4.15
2020-07-11T00:45:00Z,CARI,552.41,25.1,52.91,72.54,-4.04
2020-07-11T01:00:00Z,CARI,552.8,25.1,52.99,72.55,-3.95
2020-07-11T01:15:00Z,CARI,541.3,25.1,53.01,72.58,-3.86
2020-07-11T01:30:00Z,CARI,543.13,25.1,52.94,72.62,-4.28
2020-07-11T01:45:00Z,CARI,549.16,25.1,52.6,72.68,-4.08
2020-07-11T02:00:00Z,CARI,542.5,25.1,53.15,72.68,-4.23
2020-07-11T02:15:00Z,CARI,538.84,25.1,53.09,72.75,-4.3
2020-07-11T02:30:00Z,CARI,544.61,25.1,53.21,72.79,-4
2020-07-11T02:45:00Z,CARI,546.76,25.2,53.28,72.85,-4.2
2020-07-11T03:00:00Z,CARI,551.56,25.1,53.23,72.87,-4.08
2020-07-11T03:15:00Z,CARI,547.6,25.1,53.21,72.91,-3.91
2020-07-11T03:30:00Z,CARI,539.76,25.1,53.4,72.98,-4.22
2020-07-11T03:45:00Z,CARI,541.78,25.2,53.47,73.03,-4.07
2020-07-11T04:00:00Z,CARI,533.29,25.2,53.62,73.07,-4.2
2020-07-11T04:15:00Z,CARI,534.77,25.2,53.58,73.13,-4.18
2020-07-11T04:30:00Z,CARI,527.04,25.3,53.59,73.19,-4.15
2020-07-11T04:45:00Z,CARI,544.18,25.3,53.51,73.23,-4.1
2020-07-11T05:00:00Z,CARI,533.89,25.4,53.7,73.33,-4.25
2020-07-11T05:15:00Z,CARI,540.27,25.4,53.82,73.39,-4.31
2020-07-11T05:30:00Z,CARI,532.25,25.5,53.79,73.48,-4.15
2020-07-11T05:45:00Z,CARI,527.45,25.5,53.86,73.52,-4.33
2020-07-11T06:00:00Z,CARI,536.27,25.5,53.87,73.6,-4.29
2020-07-11T06:15:00Z,CARI,540.11,25.6,53.63,73.72,-4.17
2020-07-11T06:30:00Z,CARI,534.99,25.6,53.68,73.73,-4.13
2020-07-11T06:45:00Z,CARI,526.19,25.7,53.82,73.83,-4.28
2020-07-11T07:00:00Z,CARI,543.37,25.7,53.69,73.91,-4.17
2020-07-11T07:15:00Z,CARI,530.58,25.7,53.42,73.99,-4.22
2020-07-11T07:30:00Z,CARI,529.09,25.8,53.66,74.06,-4.34
2020-07-11T07:45:00Z,CARI,537.86,25.9,53.6,74.14,-4.33
2020-07-11T08:00:00Z,CARI,538.21,25.9,53.56,74.18,-4.23
2020-07-11T08:15:00Z,CARI,534.6,26,53.45,74.28,-4.28
2020-07-11T08:30:00Z,CARI,527.46,26,53.42,74.36,-4.09
2020-07-11T08:45:00Z,CARI,536.11,26,53.26,74.39,-4.29
2020-07-11T09:00:00Z,CARI,534.2,26.1,53.09,74.47,-4.1
2020-07-11T09:15:00Z,CARI,529.64,26.2,53,74.49,-4.24
2020-07-11T09:30:00Z,CARI,525.74,26.2,53.09,74.52,-2.82
2020-07-11T09:45:00Z,CARI,532.92,26.2,52.59,74.6,-3.68
2020-07-11T10:00:00Z,CARI,535.69,26.3,52.35,74.61,-3.8
2020-07-11T10:15:00Z,CARI,532.91,26.3,52.41,74.67,-3.77
2020-07-11T10:30:00Z,CARI,529.47,26.4,52.28,74.7,-4.09
2020-07-11T10:45:00Z,CARI,526.74,26.4,52.35,74.75,-4.3
2020-07-11T11:00:00Z,CARI,525.18,26.4,52.41,74.81,-3.78
2020-07-11T11:15:00Z,CARI,529.84,26.5,52.06,74.8,-3.84
2020-07-11T11:30:00Z,CARI,520.34,26.5,52.06,74.85,-4.21
2020-07-11T11:45:00Z,CARI,530.93,26.5,52.08,74.92,-4.28
2020-07-11T12:00:00Z,CARI,525.63,26.6,52.06,74.96,-4.13
2020-07-11T12:15:00Z,CARI,528.53,26.6,52,74.96,-4.26
2020-07-11T12:30:00Z,CARI,535.13,26.6,51.9,74.98,-4.32
2020-07-11T12:45:00Z,CARI,533.99,26.7,51.9,74.99,-4.35
2020-07-11T13:00:00Z,CARI,525.26,26.7,51.57,75.04,-4.17
2020-07-11T13:15:00Z,CARI,534.8,26.8,51.7,75.03,-4.22
2020-07-11T13:30:00Z,CARI,534.77,26.8,51.57,75.04,-3.98
2020-07-11T13:45:00Z,CARI,532.83,26.8,51.19,75.02,-4.17
2020-07-11T14:00:00Z,CARI,531.88,26.8,51.41,75.01,-4.02
2020-07-11T14:15:00Z,CARI,524.67,26.9,51.46,75.08,-4.2
2020-07-11T14:30:00Z,CARI,526.73,26.8,51.29,75.09,-4.15
2020-07-11T14:45:00Z,CARI,526.1,26.9,51.25,75.09,-4.24
2020-07-11T15:00:00Z,CARI,525.14,26.9,51.39,75.1,-4.5
2020-07-11T15:15:00Z,CARI,526.73,26.9,51.31,75.09,-4.48
2020-07-11T15:30:00Z,CARI,524.77,26.9,51.21,75.1,-4.48
2020-07-11T15:45:00Z,CARI,519.01,26.9,51.19,75.09,-4.53
2020-07-11T16:00:00Z,CARI,526.4,26.9,50.94,75.11,-4.58
2020-07-11T16:15:00Z,CARI,531.69,26.9,50.89,75.11,-4.51
2020-07-11T16:30:00Z,CARI,529.84,26.9,50.96,75.1,-4.55
2020-07-11T16:45:00Z,CARI,532.73,26.9,50.97,75.1,-4.64
2020-07-11T17:00:00Z,CARI,513.96,26.8,50.88,75.08,-4.56
2020-07-11T17:15:00Z,CARI,531.12,26.9,50.76,75.11,-4.66
2020-07-11T17:30:00Z,CARI,525.17,26.8,50.62,75.06,-4.58
2020-07-11T17:45:00Z,CARI,531.17,26.8,50.42,75.04,-4.63
2020-07-11T18:00:00Z,CARI,533.94,26.8,50.28,75.04,-4.75
2020-07-11T18:15:00Z,CARI,526.85,26.8,50.13,75.02,-4.68
2020-07-11T18:30:00Z,CARI,533.34,26.8,49.99,74.99,-4.62
2020-07-11T18:45:00Z,CARI,520.95,26.8,49.78,74.98,-4.65
2020-07-11T19:00:00Z,CARI,528.11,26.8,49.52,74.94,-4.3
2020-07-11T19:15:00Z,CARI,512.92,26.7,49.22,74.93,-4.63
2020-07-11T19:30:00Z,CARI,531.54,26.7,49.21,74.84,-4.61
2020-07-11T19:45:00Z,CARI,523.99,26.7,48.95,74.8,-4.69
2020-07-11T20:00:00Z,CARI,525.03,26.7,49.07,74.78,-4.75
2020-07-11T20:15:00Z,CARI,524.43,26.7,48.7,74.75,-4.58
2020-07-11T20:30:00Z,CARI,522.75,26.6,48.67,74.7,-4.68
2020-07-11T20:45:00Z,CARI,527.57,26.6,48.71,74.73,-4.5
2020-07-11T21:00:00Z,CARI,528.86,26.6,48.72,74.64,-4.66
2020-07-11T21:15:00Z,CARI,521.65,26.6,48.43,74.66,-4.68
2020-07-11T21:30:00Z,CARI,520.49,26.5,48.25,74.62,-4.71
2020-07-11T21:45:00Z,CARI,525.3,26.5,48.24,74.6,-4.53
2020-07-11T22:00:00Z,CARI,529.01,26.5,48.18,74.57,-4.56
2020-07-11T22:15:00Z,CARI,521.5,26.5,47.93,74.58,-4.4
2020-07-11T22:30:00Z,CARI,513.92,26.5,47.93,74.62,-4.59
2020-07-11T22:45:00Z,CARI,519.43,26.4,47.75,74.6,-4.56
2020-07-11T23:00:00Z,CARI,526.12,26.5,47.88,74.6,-4.58
2020-07-11T23:15:00Z,CARI,523.66,26.4,47.71,74.62,-4.44
2020-07-11T23:30:00Z,CARI,518.55,26.4,47.68,74.66,-4.36
2020-07-11T23:45:00Z,CARI,515,26.4,47.72,74.63,-4.48
2020-07-12T00:00:00Z,CARI,512.9,26.3,47.61,74.65,-4.56
2020-07-12T00:15:00Z,CARI,515.52,26.4,47.79,74.65,-4.58
2020-07-12T00:30:00Z,CARI,509.2,26.3,47.57,74.63,-4.61
2020-07-12T00:45:00Z,CARI,515.26,26.3,47.45,74.65,-4.56
2020-07-12T01:00:00Z,CARI,516.66,26.3,47.52,74.66,-4.64
2020-07-12T01:15:00Z,CARI,515.17,26.2,47.26,74.68,-4.6
2020-07-12T01:30:00Z,CARI,517.91,26.2,47.42,74.67,-4.3
2020-07-12T01:45:00Z,CARI,518.25,26.2,47.38,74.71,-4.57
2020-07-12T02:00:00Z,CARI,502.73,26.2,47.32,74.72,-4.61
2020-07-12T02:15:00Z,CARI,507.33,26.2,47.52,74.76,-4.68
2020-07-12T02:30:00Z,CARI,515.35,26.2,47.48,74.79,-4.65
2020-07-12T02:45:00Z,CARI,505.32,26.1,47.58,74.9,-4.56
2020-07-12T03:00:00Z,CARI,499.48,26.1,47.54,74.91,-4.55
2020-07-12T03:15:00Z,CARI,510.31,26.1,47.61,74.94,-4.58
2020-07-12T03:30:00Z,CARI,510.02,26.1,47.67,75,-4.63
2020-07-12T03:45:00Z,CARI,508.17,26.1,47.61,75.03,-4.59
2020-07-12T04:00:00Z,CARI,500.81,26.2,47.8,75.09,-4.47
2020-07-12T04:15:00Z,CARI,513.87,26.2,47.95,75.17,-4.52
2020-07-12T04:30:00Z,CARI,496.86,26.2,47.89,75.21,-4.56
2020-07-12T04:45:00Z,CARI,515.14,26.3,47.24,75.28,-3.92
2020-07-12T05:00:00Z,CARI,500.45,26.3,47.86,75.38,-4.48
2020-07-12T05:15:00Z,CARI,508.24,26.3,48.06,75.48,-4.46
2020-07-12T05:30:00Z,CARI,515.32,26.4,47.99,75.56,-4.4
2020-07-12T05:45:00Z,CARI,509.56,26.4,48.24,75.6,-4.46
2020-07-12T06:00:00Z,CARI,501.65,26.4,48.22,75.67,-4.39
2020-07-12T06:15:00Z,CARI,506.43,26.4,48.12,75.77,-4.38
2020-07-12T06:30:00Z,CARI,508.33,26.5,48.14,75.85,-4.58
2020-07-12T06:45:00Z,CARI,511,26.5,48.22,75.91,-4.55
2020-07-12T07:00:00Z,CARI,505.48,26.6,48.22,75.98,-4.54
2020-07-12T07:15:00Z,CARI,509.41,26.6,48.1,76.05,-4.41
2020-07-12T07:30:00Z,CARI,508.35,26.6,48.02,76.08,-4.04
2020-07-12T07:45:00Z,CARI,503.26,26.7,47.96,76.14,-4.43
2020-07-12T08:00:00Z,CARI,510.1,26.7,48.17,76.2,-4.31
2020-07-12T08:15:00Z,CARI,509.87,26.7,48.01,76.2,-4.2
2020-07-12T08:30:00Z,CARI,507.03,26.8,47.97,76.26,-4.4
2020-07-12T08:45:00Z,CARI,508.88,26.8,48.05,76.32,-4.34
2020-07-12T09:00:00Z,CARI,510.92,26.8,47.96,76.35,-4.44
2020-07-12T09:15:00Z,CARI,510.45,26.9,47.87,76.38,-4.31
2020-07-12T09:30:00Z,CARI,505.22,26.9,47.79,76.43,-4.38
2020-07-12T09:45:00Z,CARI,504.9,27,47.51,76.47,-3.94
2020-07-12T10:00:00Z,CARI,514.12,27,47.51,76.47,-4.26
2020-07-12T10:15:00Z,CARI,506.92,27,47.34,76.51,-3.98
2020-07-12T10:30:00Z,CARI,510.73,27.1,47.32,76.51,-4.18
2020-07-12T10:45:00Z,CARI,508.35,27.1,47.19,76.53,-3.6
2020-07-12T11:00:00Z,CARI,513.93,27.2,47,76.54,-4
2020-07-12T11:15:00Z,CARI,502.54,27.2,47.15,76.58,-4.07
2020-07-12T11:30:00Z,CARI,517.76,27.2,47.21,76.59,-4.2
2020-07-12T11:45:00Z,CARI,512.29,27.2,47.13,76.63,-4.12
2020-07-12T12:00:00Z,CARI,510.6,27.3,47.01,76.64,-4.18
2020-07-12T12:15:00Z,CARI,511.98,27.3,47.07,76.66,-4.14
2020-07-12T12:30:00Z,CARI,505.95,27.3,47.02,76.67,-3.78
2020-07-12T12:45:00Z,CARI,501.87,27.3,46.86,76.66,-4.2
2020-07-12T13:00:00Z,CARI,505.38,27.4,46.81,76.7,-4.15
2020-07-12T13:15:00Z,CARI,498.64,27.4,46.68,76.71,-4.35
2020-07-12T13:30:00Z,CARI,509.8,27.4,46.85,76.71,-4.59
2020-07-12T13:45:00Z,CARI,509.8,27.4,46.77,76.73,-4.65
2020-07-12T14:00:00Z,CARI,500.82,27.4,46.78,76.7,-4.42
2020-07-12T14:15:00Z,CARI,505.09,27.4,46.76,76.72,-4.35
2020-07-12T14:30:00Z,CARI,504.3,27.5,46.72,76.73,-4.54
2020-07-12T14:45:00Z,CARI,501.15,27.5,46.66,76.7,-4.55
2020-07-12T15:00:00Z,CARI,506.96,27.5,46.63,76.71,-4.53
2020-07-12T15:15:00Z,CARI,506.96,27.5,46.67,76.69,-4.63
2020-07-12T15:30:00Z,CARI,499.4,27.5,46.6,76.7,-4.52
2020-07-12T15:45:00Z,CARI,507.29,27.5,46.44,76.67,-4.52
2020-07-12T16:00:00Z,CARI,507.59,27.5,46.45,76.68,-4.6
2020-07-12T16:15:00Z,CARI,505.5,27.5,46.35,76.68,-4.57
2020-07-12T16:30:00Z,CARI,510.26,27.5,46.38,76.67,-4.53
2020-07-12T16:45:00Z,CARI,510.57,27.5,46.16,76.65,-4.51
2020-07-12T17:00:00Z,CARI,512.69,27.5,46.1,76.63,-4.6
2020-07-12T17:15:00Z,CARI,507.73,27.5,46.11,76.6,-4.72
2020-07-12T17:30:00Z,CARI,506.32,27.5,45.93,76.56,-4.6
2020-07-12T17:45:00Z,CARI,505.19,27.5,45.85,76.54,-4.64
2020-07-12T18:00:00Z,CARI,515.37,27.4,45.72,76.53,-4.74
2020-07-12T18:15:00Z,CARI,508.36,27.4,45.54,76.49,-4.72
2020-07-12T18:30:00Z,CARI,498.75,27.4,45.45,76.47,-4.76
2020-07-12T18:45:00Z,CARI,509.7,27.4,45.27,76.41,-4.72
