"","day","site.ID","year","dailyfDOM","dailyNO3","dailySPC","dailyTurb","dailyABS","julian"
"112",2015-08-21,"MOOS","2015",208.069174658915,19.6089669404318,80.128125,24.6847916666667,0.918735483870968,232
"113",2015-08-22,"FRCH","2015",141.25974277488,17.8807638258128,72.4114583333333,17.019375,0.597635460992908,233
"114",2015-08-22,"MOOS","2015",207.005020330459,19.6974642613627,84.9197916666667,13.3191666666667,0.792688888888889,233
"115",2015-08-23,"FRCH","2015",125.864947258268,18.7922525559168,76.39375,13.265625,0.516243402777778,234
"116",2015-08-23,"MOOS","2015",196.156023979537,21.1916486192564,89.8729166666667,9.0865625,0.685675268817204,234
"117",2015-08-24,"FRCH","2015",121.297202991502,18.364255014774,75.815625,16.0386458333333,0.548462037037037,235
"118",2015-08-24,"MOOS","2015",185.050516001475,21.1426176645162,91.2614583333333,8.42979166666667,0.644939375,235
"119",2015-08-25,"FRCH","2015",128.651241839924,NA,74.128125,16.1108333333333,NA,236
"120",2015-08-25,"MOOS","2015",187.43466363756,NA,91.3588541666667,8.93177083333333,NA,236
"121",2015-08-26,"FRCH","2015",123.927827048586,NA,75.7178947368421,15.7923157894737,NA,237
"122",2015-08-26,"MOOS","2015",190.821477536079,NA,90.9020833333333,7.91020833333333,NA,237
"123",2015-08-27,"FRCH","2015",131.9121615912,NA,64.159375,89.55,NA,238
"124",2015-08-27,"MOOS","2015",163.28682537049,NA,78.0729166666667,81.7964583333333,NA,238
"125",2015-08-28,"FRCH","2015",153.28911755898,NA,50.7697916666667,84.0204166666667,NA,239
"126",2015-08-28,"MOOS","2015",154.941448774605,NA,57.0895833333333,108.91875,NA,239
"127",2015-08-29,"FRCH","2015",151.663776962218,NA,55.446875,46.6854166666667,NA,240
"128",2015-08-29,"MOOS","2015",179.490098127292,NA,60.0083333333333,50.1922916666667,NA,240
"129",2015-08-30,"FRCH","2015",134.417899644974,NA,56.1083333333333,43.9485416666667,NA,241
"130",2015-08-30,"MOOS","2015",176.757024284188,NA,62.953125,34.1523958333333,NA,241
"131",2015-08-31,"FRCH","2015",129.673911419649,21.8959823726633,60.003125,37.56875,0.618847619047619,242
"132",2015-08-31,"MOOS","2015",175.351119312302,26.4629763355763,64.4083333333333,32.6677083333333,0.831540909090909,242
"133",2015-09-01,"FRCH","2015",122.339027157108,22.6488296480705,59.6729166666667,32.8645833333333,0.572073611111111,243
"134",2015-09-01,"MOOS","2015",174.65654309995,27.6451099723947,66.3479166666667,24.225625,0.781796951219512,243
"135",2015-09-02,"FRCH","2015",110.420364570238,23.4947301940958,61.1229166666667,30.985052631579,0.503896875,244
"136",2015-09-02,"MOOS","2015",167.527419309859,29.1192994851343,69.71875,18.2564583333333,0.683240340909091,244
"137",2015-09-03,"FRCH","2015",100.328629067574,24.1227667253052,63.1291666666667,26.9182291666667,0.450124014336918,245
"138",2015-09-03,"MOOS","2015",157.657219003212,30.1069732325848,72.975,15.7260416666667,0.595603684210526,245
"139",2015-09-04,"FRCH","2015",93.4889145660414,24.1388479778691,64.871875,25.8818947368421,0.415629513888889,246
"140",2015-09-04,"MOOS","2015",149.269822275297,30.1580618965458,75.9708333333333,13.4319791666667,0.533052604166667,246
"141",2015-09-05,"FRCH","2015",88.1376361378753,24.0150576540605,66.2729166666667,23.1409375,0.3934875,247
"142",2015-09-05,"MOOS","2015",142.05394400166,29.8310130596208,78.2625,11.2922916666667,0.4827859375,247
"143",2015-09-06,"FRCH","2015",83.8123592696955,23.9250165498774,67.4645833333333,22.520625,0.379101388888889,248
"144",2015-09-06,"MOOS","2015",135.222739540513,29.6986349367166,80.4760416666667,9.52697916666667,0.443765625,248
"145",2015-09-07,"FRCH","2015",79.9000125196241,24.0286285974607,68.68125,20.6147916666667,0.365517361111111,249
"146",2015-09-07,"MOOS","2015",129.417733871758,29.6018598564865,82.503125,8.48510416666667,0.410252083333333,249
"147",2015-09-08,"FRCH","2015",77.251621068485,23.7774817267137,69.8635416666667,20.22,0.357082624113475,250
"148",2015-09-08,"MOOS","2015",125.427761234957,29.2182447389034,84.3927083333333,7.70208333333333,0.387289893617021,250
"149",2015-09-09,"FRCH","2015",75.6484201486241,23.2309227143939,71.18125,17.9411458333333,0.353379166666667,251
"150",2015-09-09,"MOOS","2015",125.336584993299,28.3583510097824,85.8333333333333,6.84114583333333,0.370816145833333,251
"151",2015-09-10,"FRCH","2015",74.455298599229,23.0337067851238,71.6635416666667,18.9907291666667,0.350227430555556,252
"152",2015-09-10,"MOOS","2015",124.072675103103,27.8457486900794,87.56875,6.16645833333333,0.361101041666667,252
"153",2015-09-11,"FRCH","2015",72.7003183138932,22.9581759020464,72.5625,17.4917708333333,0.347880701754386,253
"154",2015-09-11,"MOOS","2015",121.494262386562,27.6402289802223,88.0177083333333,5.59791666666667,0.350293229166667,253
"155",2015-09-12,"FRCH","2015",70.9869785868756,22.9819493446617,73.59375,15.031875,0.341536805555556,254
"156",2015-09-12,"MOOS","2015",117.164977956685,27.6153221306263,88.721875,5.20479166666667,0.336619270833333,254
"157",2015-09-13,"FRCH","2015",72.2313450273206,22.5362782678417,74.0479166666667,14.8263541666667,0.356499298245614,255
"158",2015-09-13,"MOOS","2015",115.486345185726,27.0790353833933,89.7375,5.16020833333333,0.341434375,255
"159",2015-09-14,"FRCH","2015",75.3155400763879,22.4882779382016,74.9197916666667,14.6553125,0.373489930555556,256
"160",2015-09-14,"MOOS","2015",119.412565228497,26.1184802506311,90.1541666666667,5.48197916666667,0.366684736842105,256
"161",2015-09-15,"FRCH","2015",87.0853816322249,21.3170831321811,74.5458333333333,23.4232291666667,0.504811413043478,257
"162",2015-09-15,"MOOS","2015",134.469002371526,23.569456702601,88.3864583333333,12.8634375,0.533261290322581,257
"163",2015-09-16,"FRCH","2015",114.570087648286,20.3243926324744,71.875,27.7588541666667,0.581354166666667,258
"164",2015-09-16,"MOOS","2015",167.393838397087,21.364902355681,81.660824742268,23.2968041237113,0.680059340659341,258
"165",2015-09-17,"FRCH","2015",124.480366151005,NA,71.8635416666667,22.3153125,NA,259
"166",2015-09-17,"MOOS","2015",184.043630373448,22.0686395837099,81.3546391752577,12.4052577319588,0.691670108695652,259
"167",2015-09-18,"FRCH","2015",134.496339978494,NA,69.9291666666667,28.9230208333333,NA,260
"168",2015-09-18,"MOOS","2015",190.047960214661,21.2896861519916,79.5760416666667,14.5965625,0.772195454545455,260
"169",2015-09-19,"FRCH","2015",134.625045316039,NA,69.9916666666667,20.1133333333333,NA,261
"170",2015-09-19,"MOOS","2015",199.200709176156,21.7069242223653,77.6979166666667,11.0875,0.760394186046512,261
"171",2015-09-20,"FRCH","2015",125.134250070905,NA,71.490625,17.7776041666667,NA,262
"172",2015-09-20,"MOOS","2015",194.088792162786,22.9418327912195,80.2770833333333,7.43302083333333,0.6982,262
"173",2015-09-21,"FRCH","2015",113.387962186772,22.8050778152599,73.3505263157895,15.4985106382979,0.498435483870968,263
"174",2015-09-21,"MOOS","2015",183.869022167499,24.3644843080318,83.1252631578947,5.87052631578947,0.628527472527473,263
"175",2018-06-27,"CARI","2018",49.3101354166667,24.0268656716418,70.8986218905473,8.71690547263682,NA,177
"176",2018-06-27,"FRCH","2018",52.2156845238095,29.3069375,81.9467261904762,7.11339285714286,0.120193854166667,177
"177",2018-06-27,"MOOS","2018",86.416,NA,116.142666666667,5.73783333333333,NA,177
"178",2018-06-28,"CARI","2018",53.3103459915612,23.7572916666667,71.39415625,0.532607638888889,NA,178
"179",2018-06-28,"FRCH","2018",NA,28.120115942029,NA,NA,0.121668058608059,178
"180",2018-06-29,"CARI","2018",53.6608465608466,24.7791666666667,71.8582886733716,-0.61896875,NA,179
"181",2018-06-29,"FRCH","2018",NA,27.8402222222222,NA,NA,0.118272777777778,179
"182",2018-06-30,"CARI","2018",NA,24.8052631578947,66.7697073978464,4.26570967834249,NA,180
"183",2018-06-30,"FRCH","2018",NA,27.2125694444444,NA,NA,0.120730555555556,180
"184",2018-07-01,"CARI","2018",NA,NA,49.1073603927203,9.21399305555556,NA,181
"185",2018-07-01,"FRCH","2018",NA,26.7301180555556,NA,NA,0.139594385964912,181
"186",2018-07-02,"CARI","2018",311.32288172043,NA,43.7003819444444,5.14183680555556,NA,182
"187",2018-07-02,"FRCH","2018",NA,25.9208888888889,NA,NA,0.773938907103825,182
"188",2018-07-03,"CARI","2018",277.433479166667,NA,44.3703125,1.30282291666667,NA,183
"189",2018-07-03,"FRCH","2018",NA,23.1109659863946,NA,NA,0.80819421686747,183
"190",2018-07-04,"CARI","2018",213.591625,NA,48.7670192768199,-0.549694444444444,NA,184
"191",2018-07-04,"FRCH","2018",NA,25.9454305555556,NA,NA,0.553450975609756,184
"192",2018-07-05,"CARI","2018",172.892344569288,NA,51.5303712883142,1.19752430555556,NA,185
"193",2018-07-05,"FRCH","2018",NA,27.8907083333333,NA,NA,0.40024768115942,185
"194",2018-07-06,"CARI","2018",119.387564705882,NA,52.8356041666667,4.97102387267905,NA,186
"195",2018-07-06,"FRCH","2018",NA,28.3735902777778,NA,NA,0.334568156028369,186
"196",2018-07-07,"CARI","2018",102.4769375,NA,NA,-1.57974856321839,NA,187
"197",2018-07-07,"FRCH","2018",NA,28.5372152777778,NA,NA,0.277652421052632,187
"198",2018-07-08,"CARI","2018",92.9868472222222,NA,NA,-1.37323958333333,NA,188
"199",2018-07-08,"FRCH","2018",NA,29.134750877193,NA,NA,0.235432210526316,188
"200",2018-07-09,"CARI","2018",88.4656319444444,NA,NA,-1.68853125,NA,189
"201",2018-07-09,"FRCH","2018",NA,29.4050763888889,NA,NA,0.212282807017544,189
"202",2018-07-10,"CARI","2018",82.9437430555556,NA,NA,-1.60742013888889,NA,190
"203",2018-07-10,"FRCH","2018",NA,NA,NA,NA,NA,190
"204",2018-07-10,"MOOS","2018",NA,26.6054166666667,NA,NA,0.27938275462963,190
"205",2018-07-11,"CARI","2018",79.7885555555556,NA,NA,8.57951139200999,NA,191
"206",2018-07-11,"FRCH","2018",NA,29.1789304029304,NA,NA,0.174491501831502,191
"207",2018-07-11,"MOOS","2018",NA,26.3572158365262,NA,NA,0.260942017879949,191
"208",2018-07-12,"CARI","2018",117.994309851552,NA,NA,0.629556198187777,NA,192
"209",2018-07-12,"FRCH","2018",NA,27.7771527777778,NA,NA,0.222494861111111,192
"210",2018-07-12,"MOOS","2018",NA,24.1312514619883,NA,NA,0.34989849537037,192
"211",2018-07-13,"FRCH","2018",NA,27.106,NA,NA,0.208069236111111,193
"212",2018-07-13,"MOOS","2018",NA,23.1079649122807,NA,NA,0.407562847222222,193
"213",2018-07-14,"FRCH","2018",NA,28.2289375,NA,NA,0.174570763888889,194
"214",2018-07-14,"MOOS","2018",NA,24.9216435185185,NA,NA,0.36461712962963,194
"215",2018-07-15,"FRCH","2018",NA,28.6258888888889,NA,NA,0.156549166666667,195
"216",2018-07-15,"MOOS","2018",NA,25.6483101851852,NA,NA,0.328111921296296,195
"217",2018-07-16,"FRCH","2018",NA,27.8882083333333,NA,NA,0.200479027777778,196
"218",2018-07-16,"MOOS","2018",NA,25.7069907407407,NA,NA,0.304713684210526,196
"219",2018-07-17,"FRCH","2018",NA,25.9692847222222,NA,NA,0.249533472222222,197
"220",2018-07-17,"MOOS","2018",NA,25.0312037037037,NA,NA,0.293773842592593,197
"221",2018-07-18,"FRCH","2018",121.779666666667,27.3331041666667,79.85,5.61033333333333,0.274293402777778,198
"222",2018-07-18,"MOOS","2018",122.314166666667,24.769621749409,117.586111111111,2.91592592592593,0.287758037825059,198
"223",2018-07-19,"FRCH","2018",102.56703125,27.945847826087,82.2536458333333,5.93871527777778,0.257473550724638,199
"224",2018-07-19,"MOOS","2018",118.539280701754,24.4709490740741,118.741493055556,2.57175347222222,0.275170023148148,199
"225",2018-07-20,"FRCH","2018",88.7442881944445,28.9788263888889,84.9532986111111,5.61380208333333,0.216293333333333,200
"226",2018-07-20,"MOOS","2018",115.483489583333,25.0254513888889,121.484895833333,2.55012152777778,0.265645138888889,200
"227",2018-07-21,"CARI","2018",NA,NA,NA,-1.73428799019608,NA,201
"228",2018-07-21,"FRCH","2018",81.910298245614,28.8308070175439,85.946875,5.76678947368421,0.198399298245614,201
"229",2018-07-21,"MOOS","2018",111.954184027778,24.7757523148148,122.559722222222,2.57180555555556,0.264997685185185,201
"230",2018-07-22,"CARI","2018",NA,NA,NA,-2.30736041666667,NA,202
"231",2018-07-22,"FRCH","2018",75.3786111111111,28.8693541666667,87.5307291666667,5.43302083333333,0.176274722222222,202
"232",2018-07-22,"MOOS","2018",109.079357638889,24.8734375,123.969270833333,2.51371527777778,0.26118587962963,202
"233",2018-07-23,"FRCH","2018",70.0737673611111,29.2131875,88.6890625,5.63881944444444,0.160202152777778,203
"234",2018-07-23,"MOOS","2018",105.462552083333,25.4632175925926,125.690798611111,2.57033854166667,0.257770949074074,203
"235",2018-07-24,"FRCH","2018",66.7278472222222,29.3381319444444,89.55625,5.58503472222222,0.149050208333333,204
"236",2018-07-24,"MOOS","2018",102.71304964539,25.795787037037,126.891145833333,2.59204861111111,0.254309259259259,204
"237",2018-07-25,"FRCH","2018",68.0007765151515,29.2591042016807,90.3373106060606,5.41583333333333,0.141278492997199,205
"238",2018-07-25,"MOOS","2018",100.524773550725,25.8202199074074,127.779710144928,2.53747282608696,0.250742013888889,205
"239",2018-07-26,"FRCH","2018",71.9028993055556,28.6557083333333,90.9480902777778,5.00135416666667,0.13164369047619,206
"240",2018-07-26,"MOOS","2018",98.8590104166667,25.6028327228327,128.970138888889,2.29756944444444,0.246342857142857,206
"241",2018-07-27,"CARI","2018",93.9298526610644,NA,85.6941232492997,-2.19388795518207,NA,207
"242",2018-07-27,"FRCH","2018",67.2609027777778,28.3822490079365,91.4543402777778,4.89487847222222,0.127581498015873,207
"243",2018-07-27,"MOOS","2018",98.3723958333333,25.3231018518518,129.800520833333,2.41776041666667,0.243990856481481,207
"244",2018-07-28,"CARI","2018",98.1518385964912,NA,84.7044270833333,-1.99362847222222,NA,208
"245",2018-07-28,"FRCH","2018",63.5063194444445,27.9725858134921,91.8428819444444,4.923125,0.127441671626984,208
"246",2018-07-28,"MOOS","2018",97.739649122807,25.1246527777778,130.009722222222,2.42539930555556,0.240307407407407,208
"247",2018-07-29,"CARI","2018",98.0825069444444,NA,84.9276076388889,-2.35852083333333,NA,209
"248",2018-07-29,"FRCH","2018",63.5753819444444,28.2563799603175,92.1079861111111,4.90861111111111,0.129729459325397,209
"249",2018-07-29,"MOOS","2018",96.3813715277778,25.0225462962963,130.5109375,2.49635416666667,0.237880555555556,209
"250",2018-07-30,"CARI","2018",92.9601944444444,NA,85.9621493055556,-2.43036805555556,NA,210
"251",2018-07-30,"FRCH","2018",61.3301736111111,28.1365233134921,92.6394097222222,4.71770833333333,0.125579211309524,210
"252",2018-07-30,"MOOS","2018",94.0615277777778,25.2191203703704,130.398090277778,2.48168402777778,0.236398842592593,210
"253",2018-07-31,"CARI","2018",90.7840763888889,NA,86.9022326388889,-2.21201041666667,NA,211
"254",2018-07-31,"FRCH","2018",60.239303030303,27.7122123015873,93.2427083333333,4.64001736111111,0.122182256944444,211
"255",2018-07-31,"MOOS","2018",92.6145659722222,24.9362268518519,130.850173611111,2.51751736111111,0.235029513888889,211
