"","DateTimeAK","Q","Site"
"1246",2015-07-11 03:00:00,139.752681333669,"French"
"1247",2015-07-11 04:00:00,139.699668359624,"French"
"1248",2015-07-11 05:00:00,139.594555698886,"French"
"1249",2015-07-11 06:00:00,139.624102186935,"French"
"1250",2015-07-11 07:00:00,139.570956895613,"French"
"1251",2015-07-11 08:00:00,139.53682241912,"French"
"1252",2015-07-11 09:00:00,139.648659114645,"French"
"1253",2015-07-11 10:00:00,139.557770997088,"French"
"1254",2015-07-11 11:00:00,139.552351579256,"French"
"1255",2015-07-11 12:00:00,139.471430745087,"French"
"1256",2015-07-11 13:00:00,139.473770206598,"French"
"1257",2015-07-11 14:00:00,139.524835283301,"French"
"1258",2015-07-11 15:00:00,139.593882369343,"French"
"1259",2015-07-11 16:00:00,139.489073758802,"French"
"1260",2015-07-11 17:00:00,139.447108342077,"French"
"1261",2015-07-11 18:00:00,139.514957809654,"French"
"1262",2015-07-11 19:00:00,139.54095097854,"French"
"1263",2015-07-11 20:00:00,139.516381163786,"French"
"1264",2015-07-11 21:00:00,139.50562351175,"French"
"1265",2015-07-11 22:00:00,139.507357041025,"French"
"1266",2015-07-11 23:00:00,139.480914976601,"French"
"1267",2015-07-12 00:00:00,139.555203640132,"French"
"1268",2015-07-12 01:00:00,139.454114419047,"French"
"1269",2015-07-12 02:00:00,139.43873852569,"French"
"1270",2015-07-12 03:00:00,139.445175618016,"French"
"1271",2015-07-12 04:00:00,139.441434986772,"French"
"1272",2015-07-12 05:00:00,139.459581650337,"French"
"1273",2015-07-12 06:00:00,139.44422486774,"French"
"1274",2015-07-12 07:00:00,139.423136745909,"French"
"1275",2015-07-12 08:00:00,139.458484633973,"French"
"1276",2015-07-12 09:00:00,139.43699269933,"French"
"1277",2015-07-12 10:00:00,139.4107005168,"French"
"1278",2015-07-12 11:00:00,139.434451553118,"French"
"1279",2015-07-12 12:00:00,139.414653996529,"French"
"1280",2015-07-12 13:00:00,139.408159519193,"French"
"1281",2015-07-12 14:00:00,139.400754277113,"French"
"1282",2015-07-12 15:00:00,139.400764286419,"French"
"1283",2015-07-12 16:00:00,139.42498064312,"French"
"1284",2015-07-12 17:00:00,139.403347697832,"French"
"1285",2015-07-12 18:00:00,139.413012078593,"French"
"1286",2015-07-12 19:00:00,139.406637489958,"French"
"1287",2015-07-12 20:00:00,139.413012078593,"French"
"1288",2015-07-12 21:00:00,139.406608325547,"French"
"1289",2015-07-12 22:00:00,139.414565501536,"French"
"1290",2015-07-12 23:00:00,139.42515617422,"French"
"1291",2015-07-13 00:00:00,139.430422798156,"French"
"1292",2015-07-13 01:00:00,139.4931898319,"French"
"1293",2015-07-13 02:00:00,139.487723047202,"French"
"1294",2015-07-13 03:00:00,139.451183317052,"French"
"1295",2015-07-13 04:00:00,139.495987227925,"French"
"1296",2015-07-13 05:00:00,139.449248256633,"French"
"1297",2015-07-13 06:00:00,139.403207981226,"French"
"1298",2015-07-13 07:00:00,139.40910384275,"French"
"1299",2015-07-13 08:00:00,139.428378080167,"French"
"1300",2015-07-13 09:00:00,139.407176219383,"French"
"1301",2015-07-13 10:00:00,139.424801953348,"French"
"1302",2015-07-13 11:00:00,139.457847108884,"French"
"1303",2015-07-13 12:00:00,139.459947663638,"French"
"1304",2015-07-13 13:00:00,139.442584821815,"French"
"1305",2015-07-13 14:00:00,139.467750083952,"French"
"1306",2015-07-13 15:00:00,139.456410851057,"French"
"1307",2015-07-13 16:00:00,139.468834553151,"French"
"1308",2015-07-13 17:00:00,139.434589537433,"French"
"1309",2015-07-13 18:00:00,139.435358077661,"French"
"1310",2015-07-13 19:00:00,139.468834553151,"French"
"1311",2015-07-13 20:00:00,139.403188481691,"French"
"1312",2015-07-13 21:00:00,139.454375575162,"French"
"1313",2015-07-13 22:00:00,139.451183317052,"French"
"1314",2015-07-13 23:00:00,139.458575159438,"French"
"1315",2015-07-14 00:00:00,139.473872225287,"French"
"1316",2015-07-14 01:00:00,139.460966175338,"French"
"1317",2015-07-14 02:00:00,139.482750873886,"French"
"1318",2015-07-14 03:00:00,139.44082607208,"French"
"1319",2015-07-14 04:00:00,139.422130465368,"French"
"1320",2015-07-14 05:00:00,139.43493574011,"French"
"1321",2015-07-14 06:00:00,139.41611391357,"French"
"1322",2015-07-14 07:00:00,139.436773898594,"French"
"1323",2015-07-14 08:00:00,139.427258857299,"French"
"1324",2015-07-14 09:00:00,139.452979006418,"French"
"1325",2015-07-14 10:00:00,139.423758535502,"French"
"1326",2015-07-14 11:00:00,139.476038156125,"French"
"1327",2015-07-14 12:00:00,139.470020670974,"French"
"1328",2015-07-14 13:00:00,139.553839011051,"French"
"1329",2015-07-14 14:00:00,139.66729182362,"French"
"1330",2015-07-14 15:00:00,139.813757337525,"French"
"1331",2015-07-14 16:00:00,139.920089801378,"French"
"1332",2015-07-14 17:00:00,139.916967897622,"French"
"1333",2015-07-14 18:00:00,140.527923994224,"French"
"1334",2015-07-14 19:00:00,140.586027091534,"French"
"1335",2015-07-14 20:00:00,140.750870757758,"French"
"1336",2015-07-14 21:00:00,141.014870866425,"French"
"1337",2015-07-14 22:00:00,141.059273962878,"French"
"1338",2015-07-14 23:00:00,141.176522105573,"French"
"1339",2015-07-15 00:00:00,141.446498053098,"French"
"1340",2015-07-15 01:00:00,141.607882706182,"French"
"1341",2015-07-15 02:00:00,142.185356466975,"French"
"1342",2015-07-15 03:00:00,142.246201381164,"French"
"1343",2015-07-15 04:00:00,142.81096255202,"French"
"1344",2015-07-15 05:00:00,142.203172068039,"French"
"1345",2015-07-15 06:00:00,142.878402534762,"French"
"1346",2015-07-15 07:00:00,142.830950769288,"French"
"1347",2015-07-15 08:00:00,143.259480587747,"French"
"1348",2015-07-15 09:00:00,143.310236084527,"French"
"1349",2015-07-15 10:00:00,142.917279047702,"French"
"1350",2015-07-15 11:00:00,142.512216998995,"French"
"1351",2015-07-15 12:00:00,142.23685074587,"French"
"1352",2015-07-15 13:00:00,142.447448895593,"French"
"1353",2015-07-15 14:00:00,141.752799163072,"French"
"1354",2015-07-15 15:00:00,141.660043364944,"French"
"1355",2015-07-15 16:00:00,141.728294365544,"French"
"1356",2015-07-15 17:00:00,141.437543164208,"French"
"1357",2015-07-15 18:00:00,141.235133197672,"French"
"1358",2015-07-15 19:00:00,140.956710726224,"French"
"1359",2015-07-15 20:00:00,141.247551720558,"French"
"1360",2015-07-15 21:00:00,141.000228862267,"French"
"1361",2015-07-15 22:00:00,141.16108481114,"French"
"1362",2015-07-15 23:00:00,140.854262147699,"French"
"1363",2015-07-16 00:00:00,140.82569028671,"French"
"1364",2015-07-16 01:00:00,140.867163710413,"French"
"1365",2015-07-16 02:00:00,140.364666594123,"French"
"1366",2015-07-16 03:00:00,140.539153208265,"French"
"1367",2015-07-16 04:00:00,140.281966637362,"French"
"1368",2015-07-16 05:00:00,140.414012014802,"French"
"1369",2015-07-16 06:00:00,140.216578568478,"French"
"1370",2015-07-16 07:00:00,140.088283771911,"French"
"1371",2015-07-16 08:00:00,139.875672147888,"French"
"1372",2015-07-16 09:00:00,139.91215448931,"French"
"1373",2015-07-16 10:00:00,139.875672147888,"French"
"1374",2015-07-16 11:00:00,139.834139093504,"French"
"1375",2015-07-16 12:00:00,139.901231040592,"French"
"1376",2015-07-16 13:00:00,139.833369174999,"French"
"1377",2015-07-16 14:00:00,139.799539582179,"French"
"1378",2015-07-16 15:00:00,139.764329642417,"French"
"1379",2015-07-16 16:00:00,139.763627858826,"French"
"1380",2015-07-16 17:00:00,139.70929271157,"French"
"1381",2015-07-16 18:00:00,139.855338037254,"French"
"1382",2015-07-16 19:00:00,139.729272473207,"French"
"1383",2015-07-16 20:00:00,139.772158073069,"French"
"1384",2015-07-16 21:00:00,139.765765919079,"French"
"1385",2015-07-16 22:00:00,139.700739035715,"French"
"1386",2015-07-16 23:00:00,139.745102332237,"French"
"1387",2015-07-17 00:00:00,139.578818557693,"French"
"1388",2015-07-17 01:00:00,139.725732111823,"French"
"1389",2015-07-17 02:00:00,139.670723320548,"French"
"1390",2015-07-17 03:00:00,139.514317612564,"French"
"1391",2015-07-17 04:00:00,139.584704530795,"French"
"1392",2015-07-17 05:00:00,139.575109104198,"French"
"1393",2015-07-17 06:00:00,139.558385804968,"French"
"1394",2015-07-17 07:00:00,139.54806136938,"French"
"1395",2015-07-17 08:00:00,139.600019555115,"French"
"1396",2015-07-17 09:00:00,139.547030415737,"French"
"1397",2015-07-17 10:00:00,139.536962777773,"French"
"1398",2015-07-17 11:00:00,139.554744819268,"French"
"1399",2015-07-17 12:00:00,139.551453080409,"French"
"1400",2015-07-17 13:00:00,139.519638914754,"French"
"1401",2015-07-17 14:00:00,139.526042602414,"French"
"1402",2015-07-17 15:00:00,139.534290600439,"French"
"1403",2015-07-17 16:00:00,139.461708050977,"French"
"1404",2015-07-17 17:00:00,139.532895621593,"French"
"1405",2015-07-17 18:00:00,139.550262572114,"French"
"1406",2015-07-17 19:00:00,139.52834836236,"French"
"1407",2015-07-17 20:00:00,139.465601485752,"French"
"1408",2015-07-17 21:00:00,139.47792132957,"French"
"1409",2015-07-17 22:00:00,139.458111496232,"French"
"1410",2015-07-17 23:00:00,139.447997887448,"French"
"1411",2015-07-18 00:00:00,139.429703468834,"French"
"1412",2015-07-18 01:00:00,139.439839817547,"French"
"1413",2015-07-18 02:00:00,139.436409174149,"French"
"1414",2015-07-18 03:00:00,139.408789134413,"French"
"1415",2015-07-18 04:00:00,139.403548593081,"French"
"1416",2015-07-18 05:00:00,139.408023364,"French"
"1417",2015-07-18 06:00:00,139.40095309243,"French"
"1418",2015-07-18 07:00:00,139.404070706084,"French"
"1419",2015-07-18 08:00:00,139.400617690255,"French"
"1420",2015-07-18 09:00:00,139.400617690255,"French"
"1421",2015-07-18 10:00:00,139.400562497551,"French"
"1422",2015-07-18 11:00:00,139.400454156667,"French"
"1423",2015-07-18 12:00:00,139.400639680618,"French"
"1424",2015-07-18 13:00:00,139.401826788889,"French"
"1425",2015-07-18 14:00:00,139.400535758064,"French"
"1426",2015-07-18 15:00:00,139.403801834956,"French"
"1427",2015-07-18 16:00:00,139.429440325621,"French"
"1428",2015-07-18 17:00:00,139.428741307296,"French"
"1429",2015-07-18 18:00:00,139.437697057119,"French"
"1430",2015-07-18 19:00:00,139.501558610919,"French"
"1431",2015-07-18 20:00:00,139.548169466665,"French"
"1432",2015-07-18 22:00:00,139.623511178797,"French"
"1433",2015-07-18 23:00:00,139.63701099426,"French"
"1434",2015-07-19 01:00:00,139.635135088504,"French"
"1435",2015-07-19 02:00:00,139.82920862631,"French"
"1436",2015-07-19 03:00:00,139.82638957473,"French"
"1437",2015-07-19 04:00:00,139.9174763294,"French"
"1438",2015-07-19 05:00:00,140.197823738769,"French"
"1439",2015-07-19 06:00:00,140.39854844186,"French"
"1440",2015-07-19 07:00:00,140.916777772229,"French"
"1441",2015-07-19 08:00:00,141.505482847165,"French"
"1442",2015-07-19 09:00:00,142.493915127537,"French"
"1443",2015-07-19 10:00:00,143.085939559436,"French"
"1444",2015-07-19 11:00:00,143.815541184816,"French"
"1445",2015-07-19 12:00:00,145.563488850798,"French"
"1446",2015-07-19 13:00:00,148.42142558073,"French"
"1447",2015-07-19 14:00:00,152.74115554948,"French"
"1448",2015-07-19 15:00:00,159.627464581645,"French"
"1449",2015-07-19 16:00:00,169.458530412187,"French"
"1450",2015-07-19 17:00:00,186.225713644585,"French"
"1451",2015-07-19 18:00:00,202.185316406315,"French"
"1452",2015-07-19 19:00:00,218.428559728268,"French"
"1453",2015-07-19 20:00:00,245.032523035867,"French"
"1454",2015-07-19 21:00:00,284.365095110997,"French"
"1455",2015-07-19 22:00:00,330.238341526536,"French"
"1456",2015-07-19 23:00:00,385.833055317664,"French"
"1457",2015-07-20 00:00:00,466.278098742591,"French"
"1458",2015-07-20 01:00:00,536.791531836796,"French"
"1459",2015-07-20 02:00:00,647.564863869943,"French"
"1460",2015-07-20 03:00:00,728.427468624235,"French"
"1461",2015-07-20 04:00:00,858.815408932268,"French"
"1462",2015-07-20 06:00:00,1112.66913941302,"French"
"1463",2015-07-20 07:00:00,1226.6142049879,"French"
"1464",2015-07-20 08:00:00,1370.8979746593,"French"
"1465",2015-07-20 09:00:00,1482.84647132068,"French"
"1466",2015-07-20 10:00:00,1540.50748687915,"French"
"1467",2015-07-20 11:00:00,1603.67034836291,"French"
"1468",2015-07-20 12:00:00,1542.2022743323,"French"
"1469",2015-07-20 13:00:00,1491.72302295574,"French"
"1470",2015-07-20 14:00:00,1413.27362752034,"French"
"1471",2015-07-20 15:00:00,1338.34910097459,"French"
"1472",2015-07-20 16:00:00,1271.83351892044,"French"
"1473",2015-07-20 17:00:00,1174.69716703419,"French"
"1474",2015-07-20 18:00:00,1072.55960869284,"French"
"1475",2015-07-20 19:00:00,1036.16280796756,"French"
"1476",2015-07-20 20:00:00,949.022961752549,"French"
"1477",2015-07-20 21:00:00,899.93549720024,"French"
"1478",2015-07-20 23:00:00,793.271989962204,"French"
"1479",2015-07-21 01:00:00,691.558175612137,"French"
"1480",2015-07-21 03:00:00,607.25741463561,"French"
"1481",2015-07-21 04:00:00,579.281496642482,"French"
"1482",2015-07-21 05:00:00,555.101627519515,"French"
"1483",2015-07-21 06:00:00,531.93245404064,"French"
"1484",2015-07-21 07:00:00,509.743488213028,"French"
"1485",2015-07-21 08:00:00,469.925243326451,"French"
"1486",2015-07-21 09:00:00,453.563640584183,"French"
"1487",2015-07-21 10:00:00,441.428850268313,"French"
"1488",2015-07-21 11:00:00,424.915065783949,"French"
"1489",2015-07-21 12:00:00,397.774401431249,"French"
"1490",2015-07-21 13:00:00,390.421733856326,"French"
"1491",2015-07-21 14:00:00,372.869054560857,"French"
"1492",2015-07-21 15:00:00,361.249798021923,"French"
"1493",2015-07-21 16:00:00,355.371843833996,"French"
"1494",2015-07-21 17:00:00,339.932803455273,"French"
"1495",2015-07-21 18:00:00,325.704291252747,"French"
"1496",2015-07-21 19:00:00,320.789603779327,"French"
"1497",2015-07-21 20:00:00,317.193887025512,"French"
"1498",2015-07-21 21:00:00,303.952186664857,"French"
"1499",2015-07-21 22:00:00,295.970893629645,"French"
"1500",2015-07-21 23:00:00,291.756848071686,"French"
"1501",2015-07-22 00:00:00,278.880013312202,"French"
"1502",2015-07-22 01:00:00,275.094898497418,"French"
"1503",2015-07-22 04:00:00,260.33421678487,"French"
"1504",2015-07-22 05:00:00,249.688528338977,"French"
"1505",2015-07-22 06:00:00,249.339975920616,"French"
"1506",2015-07-22 07:00:00,243.024040369672,"French"
"1507",2015-07-22 08:00:00,235.534836181027,"French"
"1508",2015-07-22 09:00:00,233.946953127666,"French"
"1509",2015-07-22 10:00:00,232.371110519681,"French"
"1510",2015-07-22 11:00:00,232.280948674372,"French"
"1511",2015-07-22 12:00:00,228.765564725771,"French"
"1512",2015-07-22 13:00:00,224.389648144064,"French"
"1513",2015-07-22 14:00:00,221.499560849004,"French"
"1514",2015-07-22 15:00:00,222.336200103808,"French"
"1515",2015-07-22 16:00:00,215.863260737296,"French"
"1516",2015-07-22 17:00:00,217.005981780675,"French"
"1517",2015-07-22 18:00:00,214.370924853339,"French"
"1518",2015-07-22 19:00:00,214.426515028665,"French"
"1519",2015-07-22 20:00:00,207.775293795546,"French"
"1520",2015-07-22 21:00:00,205.488635654,"French"
"1521",2015-07-22 22:00:00,205.483573107796,"French"
"1522",2015-07-22 23:00:00,204.571734788058,"French"
"1523",2015-07-23 00:00:00,199.743403395301,"French"
"1524",2015-07-23 01:00:00,198.834462615801,"French"
"1525",2015-07-23 02:00:00,193.291573966147,"French"
"1526",2015-07-23 03:00:00,191.348973920447,"French"
"1527",2015-07-23 04:00:00,191.141842552796,"French"
"1528",2015-07-23 05:00:00,188.408109135285,"French"
"1529",2015-07-23 06:00:00,188.163378299616,"French"
"1530",2015-07-23 07:00:00,183.648998671952,"French"
"1531",2015-07-23 08:00:00,180.425419583001,"French"
"1532",2015-07-23 09:00:00,181.406921222775,"French"
"1533",2015-07-23 10:00:00,182.365854568467,"French"
"1534",2015-07-23 11:00:00,181.055634785604,"French"
"1535",2015-07-23 12:00:00,179.947724820345,"French"
"1536",2015-07-23 13:00:00,179.032365544669,"French"
"1537",2015-07-23 14:00:00,177.326962284064,"French"
"1538",2015-07-23 15:00:00,177.31999798275,"French"
"1539",2015-07-23 16:00:00,177.0684909376,"French"
"1540",2015-07-23 17:00:00,173.313076831796,"French"
"1541",2015-07-23 18:00:00,174.975059729697,"French"
"1542",2015-07-23 19:00:00,172.612171761003,"French"
"1543",2015-07-23 20:00:00,174.58043287979,"French"
"1544",2015-07-23 21:00:00,171.854391925963,"French"
"1545",2015-07-23 22:00:00,170.695922048644,"French"
"1546",2015-07-23 23:00:00,169.279538203107,"French"
"1547",2015-07-24 00:00:00,167.009110047178,"French"
"1548",2015-07-24 01:00:00,166.407664101647,"French"
"1549",2015-07-24 02:00:00,166.111535595113,"French"
"1550",2015-07-24 03:00:00,165.091727718849,"French"
"1551",2015-07-24 04:00:00,164.097393995295,"French"
"1552",2015-07-24 05:00:00,163.660623394178,"French"
"1553",2015-07-24 06:00:00,162.36761262983,"French"
"1554",2015-07-24 07:00:00,160.770511160237,"French"
"1555",2015-07-24 08:00:00,160.312995731856,"French"
"1556",2015-07-24 09:00:00,161.501902369446,"French"
"1557",2015-07-24 10:00:00,158.457778803705,"French"
"1558",2015-07-24 11:00:00,159.803181586905,"French"
"1559",2015-07-24 12:00:00,159.412174129291,"French"
"1560",2015-07-24 13:00:00,159.467738278591,"French"
"1561",2015-07-24 14:00:00,156.378829426568,"French"
"1562",2015-07-24 15:00:00,158.428651426864,"French"
"1563",2015-07-24 16:00:00,157.707132688637,"French"
"1564",2015-07-24 17:00:00,157.185006970266,"French"
"1565",2015-07-24 18:00:00,157.886991252944,"French"
"1566",2015-07-24 19:00:00,156.445679122669,"French"
"1567",2015-07-24 20:00:00,156.072042055339,"French"
"1568",2015-07-24 21:00:00,156.245759065304,"French"
"1569",2015-07-24 22:00:00,156.146353831944,"French"
"1570",2015-07-24 23:00:00,157.182871837038,"French"
"1571",2015-07-25 00:00:00,155.011692389894,"French"
"1572",2015-07-25 01:00:00,154.402067659285,"French"
"1573",2015-07-25 02:00:00,154.288474143272,"French"
"1574",2015-07-25 03:00:00,154.706929711281,"French"
"1575",2015-07-25 04:00:00,154.286564012113,"French"
"1576",2015-07-25 05:00:00,153.564140802746,"French"
"1577",2015-07-25 06:00:00,152.732583894925,"French"
"1578",2015-07-25 07:00:00,152.77745649126,"French"
"1579",2015-07-25 08:00:00,152.711073514278,"French"
"1580",2015-07-25 09:00:00,153.189280515283,"French"
"1581",2015-07-25 10:00:00,153.677991640715,"French"
"1582",2015-07-25 11:00:00,153.035989674112,"French"
"1583",2015-07-25 12:00:00,153.231448217526,"French"
"1584",2015-07-25 13:00:00,152.943466883033,"French"
"1585",2015-07-25 14:00:00,152.853127342447,"French"
"1586",2015-07-25 15:00:00,153.242518519189,"French"
"1587",2015-07-25 16:00:00,152.741620733285,"French"
"1588",2015-07-25 17:00:00,152.376950464852,"French"
"1589",2015-07-25 18:00:00,152.822539115828,"French"
"1590",2015-07-25 19:00:00,153.815108374153,"French"
"1591",2015-07-25 20:00:00,156.937165722593,"French"
"1592",2015-07-25 21:00:00,159.498014198256,"French"
"1593",2015-07-25 22:00:00,161.477402100588,"French"
"1594",2015-07-25 23:00:00,160.691132005885,"French"
"1595",2015-07-26 00:00:00,161.893577421571,"French"
"1596",2015-07-26 01:00:00,159.887747416844,"French"
"1597",2015-07-26 02:00:00,159.663135234716,"French"
"1598",2015-07-26 03:00:00,160.370291181059,"French"
"1599",2015-07-26 04:00:00,159.831446771562,"French"
"1600",2015-07-26 05:00:00,159.108465121508,"French"
"1601",2015-07-26 06:00:00,159.191043273965,"French"
"1602",2015-07-26 07:00:00,157.294811529043,"French"
"1603",2015-07-26 08:00:00,158.079114995443,"French"
"1604",2015-07-26 09:00:00,157.372503094665,"French"
"1605",2015-07-26 10:00:00,156.653503560045,"French"
"1606",2015-07-26 11:00:00,156.956358105748,"French"
"1607",2015-07-26 12:00:00,156.049499401893,"French"
"1608",2015-07-26 13:00:00,155.00788577121,"French"
"1609",2015-07-26 14:00:00,154.699283563341,"French"
"1610",2015-07-26 15:00:00,155.895512596569,"French"
"1611",2015-07-26 16:00:00,155.310390488298,"French"
"1612",2015-07-26 17:00:00,157.513399602347,"French"
"1613",2015-07-26 18:00:00,159.618955191831,"French"
"1614",2015-07-26 19:00:00,160.554381012458,"French"
"1615",2015-07-26 20:00:00,161.843879477996,"French"
"1616",2015-07-26 21:00:00,166.279059994883,"French"
"1617",2015-07-26 22:00:00,177.491777630676,"French"
"1618",2015-07-26 23:00:00,192.471768388936,"French"
"1619",2015-07-27 00:00:00,204.874388803051,"French"
"1620",2015-07-27 01:00:00,212.570414485844,"French"
"1621",2015-07-27 02:00:00,213.960584756162,"French"
"1622",2015-07-27 03:00:00,227.697709054969,"French"
"1623",2015-07-27 04:00:00,251.612690217453,"French"
"1624",2015-07-27 05:00:00,325.52544878227,"French"
"1625",2015-07-27 06:00:00,524.076987733363,"French"
"1626",2015-07-27 07:00:00,932.105088687684,"French"
"1627",2015-07-27 08:00:00,1452.86363464269,"French"
"1628",2015-07-27 09:00:00,2081.54449187756,"French"
"1629",2015-07-27 10:00:00,2808.22310818533,"French"
"1630",2015-07-27 11:00:00,3568.11589440743,"French"
"1631",2015-07-27 12:00:00,4487.10305064603,"French"
"1632",2015-07-27 13:00:00,5363.36186758184,"French"
"1633",2015-07-27 14:00:00,6079.51047805307,"French"
"1634",2015-07-27 15:00:00,6985.20300709023,"French"
"1635",2015-07-27 16:00:00,7579.25474818119,"French"
"1636",2015-07-27 17:00:00,8192.36908776693,"French"
"1637",2015-07-27 18:00:00,8675.5284555111,"French"
"1638",2015-07-27 19:00:00,9244.55676301593,"French"
"1639",2015-07-27 20:00:00,9726.69477004546,"French"
"1640",2015-07-27 21:00:00,10144.4275446157,"French"
"1641",2015-07-27 22:00:00,10237.7634630589,"French"
"1642",2015-07-27 23:00:00,9982.84114425417,"French"
"1643",2015-07-28 00:00:00,9881.15880859182,"French"
"1644",2015-07-28 01:00:00,9493.04280664296,"French"
"1645",2015-07-28 02:00:00,9185.34658307627,"French"
"1646",2015-07-28 03:00:00,9157.73943152674,"French"
"1647",2015-07-28 04:00:00,8763.87527687637,"French"
"1648",2015-07-28 05:00:00,8411.62692375697,"French"
"1649",2015-07-28 06:00:00,8068.79761525642,"French"
"1650",2015-07-28 07:00:00,7570.281308054,"French"
"1651",2015-07-28 08:00:00,7143.80799684272,"French"
"1652",2015-07-28 09:00:00,6626.28543109917,"French"
"1653",2015-07-28 10:00:00,6251.0428258154,"French"
"1654",2015-07-28 11:00:00,5893.02347169849,"French"
"1655",2015-07-28 12:00:00,5485.29842507006,"French"
"1656",2015-07-28 13:00:00,5215.70597411165,"French"
"1657",2015-07-28 14:00:00,4879.71494195708,"French"
"1658",2015-07-28 15:00:00,4766.11791769331,"French"
"1659",2015-07-28 16:00:00,4585.58660131203,"French"
"1660",2015-07-28 17:00:00,4299.34311237173,"French"
"1661",2015-07-28 18:00:00,4209.00922519209,"French"
"1662",2015-07-28 19:00:00,4040.72832644624,"French"
"1663",2015-07-28 20:00:00,3797.49733519202,"French"
"1664",2015-07-28 21:00:00,3672.61334599297,"French"
"1665",2015-07-28 22:00:00,3428.38205039269,"French"
"1666",2015-07-28 23:00:00,3238.57753537447,"French"
"1667",2015-07-29 00:00:00,3070.71127713661,"French"
"1668",2015-07-29 01:00:00,2865.95342857948,"French"
"1669",2015-07-29 02:00:00,2703.11885951218,"French"
"1670",2015-07-29 03:00:00,2538.27322697769,"French"
"1671",2015-07-29 04:00:00,2409.60494729072,"French"
"1672",2015-07-29 05:00:00,2259.07772417924,"French"
"1673",2015-07-29 06:00:00,2164.66396231687,"French"
"1674",2015-07-29 07:00:00,2047.58653724812,"French"
"1675",2015-07-29 08:00:00,1932.3334474459,"French"
"1676",2015-07-29 09:00:00,1847.49098593372,"French"
"1677",2015-07-29 10:00:00,1734.04880876606,"French"
"1678",2015-07-29 11:00:00,1673.43448267772,"French"
"1679",2015-07-29 12:00:00,1578.01405364966,"French"
"1680",2015-07-29 13:00:00,1537.03285542817,"French"
"1681",2015-07-29 14:00:00,1451.56731335197,"French"
"1682",2015-07-29 15:00:00,1402.5703038811,"French"
"1683",2015-07-29 16:00:00,1331.80480799982,"French"
"1684",2015-07-29 17:00:00,1283.87250094492,"French"
"1685",2015-07-29 18:00:00,1269.99225468878,"French"
"1686",2015-07-29 19:00:00,1221.22100585595,"French"
"1687",2015-07-29 20:00:00,1208.04843256138,"French"
"1688",2015-07-29 21:00:00,1126.74112454407,"French"
"1689",2015-07-29 22:00:00,1072.10245156795,"French"
"1690",2015-07-29 23:00:00,1039.87528068567,"French"
"1691",2015-07-30 00:00:00,1023.94970296274,"French"
"1692",2015-07-30 01:00:00,986.327728043716,"French"
"1693",2015-07-30 02:00:00,949.975870595523,"French"
"1694",2015-07-30 03:00:00,906.731593329802,"French"
"1695",2015-07-30 04:00:00,885.738118535309,"French"
"1696",2015-07-30 05:00:00,860.036068240186,"French"
"1697",2015-07-30 06:00:00,839.715717391192,"French"
"1698",2015-07-30 07:00:00,824.540924884045,"French"
"1699",2015-07-30 08:00:00,793.622177386963,"French"
"1700",2015-07-30 09:00:00,800.468534648815,"French"
"1701",2015-07-30 10:00:00,771.95942352476,"French"
"1702",2015-07-30 11:00:00,751.128147649406,"French"
"1703",2015-07-30 12:00:00,715.962075934668,"French"
"1704",2015-07-30 13:00:00,717.138387221942,"French"
"1705",2015-07-30 14:00:00,705.143036345582,"French"
"1706",2015-07-30 15:00:00,690.776168017071,"French"
"1707",2015-07-30 16:00:00,652.324014979694,"French"
"1708",2015-07-30 17:00:00,661.257988264452,"French"
"1709",2015-07-30 18:00:00,664.216580676307,"French"
"1710",2015-07-30 19:00:00,645.056622509716,"French"
"1711",2015-07-30 20:00:00,645.056622509716,"French"
"1712",2015-07-30 21:00:00,641.077284029612,"French"
"1713",2015-07-30 22:00:00,623.611934291671,"French"
"1714",2015-07-30 23:00:00,612.14844720481,"French"
"1715",2015-07-31 00:00:00,608.114826758735,"French"
"1716",2015-07-31 01:00:00,597.670304267294,"French"
"1717",2015-07-31 02:00:00,574.90497551021,"French"
"1718",2015-07-31 03:00:00,573.95464806588,"French"
"1719",2015-07-31 04:00:00,552.085567369978,"French"
"1720",2015-07-31 05:00:00,538.775979023292,"French"
"1721",2015-07-31 06:00:00,528.169071025298,"French"
"1722",2015-07-31 07:00:00,516.527351055785,"French"
"1723",2015-07-31 08:00:00,505.113545711729,"French"
"1724",2015-07-31 09:00:00,498.088425225946,"French"
"1725",2015-07-31 10:00:00,489.933287740067,"French"
"1726",2015-07-31 11:00:00,490.11870484226,"French"
"1727",2015-07-31 12:00:00,472.657331016926,"French"
"1728",2015-07-31 13:00:00,456.7730677645,"French"
"1729",2015-07-31 14:00:00,450.977522177086,"French"
"1730",2015-07-31 15:00:00,451.518065984726,"French"
"1731",2015-07-31 16:00:00,447.076259988624,"French"
"1732",2015-07-31 17:00:00,438.707643207743,"French"
"1733",2015-07-31 18:00:00,431.743376211603,"French"
"1734",2015-07-31 19:00:00,436.377662980846,"French"
"1735",2015-07-31 20:00:00,433.691228735851,"French"
"1736",2015-07-31 21:00:00,425.261447173644,"French"
"1737",2015-07-31 22:00:00,421.458067709367,"French"
"1738",2015-07-31 23:00:00,409.438132927312,"French"
"1739",2015-08-01 00:00:00,411.275147134115,"French"
"1740",2015-08-01 01:00:00,401.528967271048,"French"
"1741",2015-08-01 02:00:00,397.15579970011,"French"
