site,project,ecoregion,Area_poly,lat_new,long_new,type,orgsoil_extent,DOC_uM,NO3_uM,SLOPE_MIN,SLOPE_MAX,SLOPE_MEAN,SLOPE_STD,cburntot,fireyear_rct,pctburn_rct,areaburn_rct,fireyear_lg,pctburn_lg,areaburn_lg,PADR_p25,PADR_p50,PADR_p75,TPI_p25,TPI_p50,TPI_p75,Pf_Prob_1m_mean_x,"NDVI_p50__linear_trend__attr_""slope""","NDVI_p50__linear_trend__attr_""stderr""",NDVI_p50__sum_values,NDVI_p50__mean_abs_change,NDVI_p50__mean_change,NDVI_p50__mean_second_derivative_central,NDVI_p50__median,NDVI_p50__mean,NDVI_p50__standard_deviation,NDVI_p50__variation_coefficient,NDVI_p50__variance,NDVI_p50__root_mean_square,NDVI_p50__absolute_sum_of_changes,NDVI_p50__maximum,NDVI_p50__minimum,Year,NDVI_p25,NDVI_p50,NDVI_p75,ObservedFraction
Hutlinana,Burn_Streams,Interior,225.1303929,65.15657996,-150.153,ppt_gw,0.03,262.67,14.99,0,46.85043335,14.70761682,8.304190963,27.33,2010,22.63,50.9474533,2010,22.63,50.9474533,-1.003721286,-0.792908575,-0.676291975,-42.9833272,-6.989580917,39.01291456,38.32,-0.000273919,0.000876291,5.574151148,0.033237099,-0.000854528,0.000806427,0.223629341,0.222966046,0.030369282,0.136205858,0.000922293,0.225024778,0.797690379,0.291009555,0.151368805,1987,0.213863782,0.250977252,0.299805194,0.818384081
Hutlinana,Burn_Streams,Interior,225.1303929,65.15657996,-150.153,ppt_gw,0.03,262.67,14.99,0,46.85043335,14.70761682,8.304190963,27.33,2010,22.63,50.9474533,2010,22.63,50.9474533,-1.003721286,-0.792908575,-0.676291975,-42.9833272,-6.989580917,39.01291456,38.32,-0.000273919,0.000876291,5.574151148,0.033237099,-0.000854528,0.000806427,0.223629341,0.222966046,0.030369282,0.136205858,0.000922293,0.225024778,0.797690379,0.291009555,0.151368805,1988,,,,0
Hutlinana,Burn_Streams,Interior,225.1303929,65.15657996,-150.153,ppt_gw,0.03,262.67,14.99,0,46.85043335,14.70761682,8.304190963,27.33,2010,22.63,50.9474533,2010,22.63,50.9474533,-1.003721286,-0.792908575,-0.676291975,-42.9833272,-6.989580917,39.01291456,38.32,-0.000273919,0.000876291,5.574151148,0.033237099,-0.000854528,0.000806427,0.223629341,0.222966046,0.030369282,0.136205858,0.000922293,0.225024778,0.797690379,0.291009555,0.151368805,1989,,,,0
Hutlinana,Burn_Streams,Interior,225.1303929,65.15657996,-150.153,ppt_gw,0.03,262.67,14.99,0,46.85043335,14.70761682,8.304190963,27.33,2010,22.63,50.9474533,2010,22.63,50.9474533,-1.003721286,-0.792908575,-0.676291975,-42.9833272,-6.989580917,39.01291456,38.32,-0.000273919,0.000876291,5.574151148,0.033237099,-0.000854528,0.000806427,0.223629341,0.222966046,0.030369282,0.136205858,0.000922293,0.225024778,0.797690379,0.291009555,0.151368805,1990,,,,0
Hutlinana,Burn_Streams,Interior,225.1303929,65.15657996,-150.153,ppt_gw,0.03,262.67,14.99,0,46.85043335,14.70761682,8.304190963,27.33,2010,22.63,50.9474533,2010,22.63,50.9474533,-1.003721286,-0.792908575,-0.676291975,-42.9833272,-6.989580917,39.01291456,38.32,-0.000273919,0.000876291,5.574151148,0.033237099,-0.000854528,0.000806427,0.223629341,0.222966046,0.030369282,0.136205858,0.000922293,0.225024778,0.797690379,0.291009555,0.151368805,1991,0.22850236,0.271502541,0.322246879,0.843627999
Hutlinana,Burn_Streams,Interior,225.1303929,65.15657996,-150.153,ppt_gw,0.03,262.67,14.99,0,46.85043335,14.70761682,8.304190963,27.33,2010,22.63,50.9474533,2010,22.63,50.9474533,-1.003721286,-0.792908575,-0.676291975,-42.9833272,-6.989580917,39.01291456,38.32,-0.000273919,0.000876291,5.574151148,0.033237099,-0.000854528,0.000806427,0.223629341,0.222966046,0.030369282,0.136205858,0.000922293,0.225024778,0.797690379,0.291009555,0.151368805,1992,,,,0
Hutlinana,Burn_Streams,Interior,225.1303929,65.15657996,-150.153,ppt_gw,0.03,262.67,14.99,0,46.85043335,14.70761682,8.304190963,27.33,2010,22.63,50.9474533,2010,22.63,50.9474533,-1.003721286,-0.792908575,-0.676291975,-42.9833272,-6.989580917,39.01291456,38.32,-0.000273919,0.000876291,5.574151148,0.033237099,-0.000854528,0.000806427,0.223629341,0.222966046,0.030369282,0.136205858,0.000922293,0.225024778,0.797690379,0.291009555,0.151368805,1993,,,,0
Hutlinana,Burn_Streams,Interior,225.1303929,65.15657996,-150.153,ppt_gw,0.03,262.67,14.99,0,46.85043335,14.70761682,8.304190963,27.33,2010,22.63,50.9474533,2010,22.63,50.9474533,-1.003721286,-0.792908575,-0.676291975,-42.9833272,-6.989580917,39.01291456,38.32,-0.000273919,0.000876291,5.574151148,0.033237099,-0.000854528,0.000806427,0.223629341,0.222966046,0.030369282,0.136205858,0.000922293,0.225024778,0.797690379,0.291009555,0.151368805,1994,0.177750277,0.20506631,0.236285689,0.952038397
Hutlinana,Burn_Streams,Interior,225.1303929,65.15657996,-150.153,ppt_gw,0.03,262.67,14.99,0,46.85043335,14.70761682,8.304190963,27.33,2010,22.63,50.9474533,2010,22.63,50.9474533,-1.003721286,-0.792908575,-0.676291975,-42.9833272,-6.989580917,39.01291456,38.32,-0.000273919,0.000876291,5.574151148,0.033237099,-0.000854528,0.000806427,0.223629341,0.222966046,0.030369282,0.136205858,0.000922293,0.225024778,0.797690379,0.291009555,0.151368805,1995,0.180665541,0.213864784,0.250965912,0.997749995
Hutlinana,Burn_Streams,Interior,225.1303929,65.15657996,-150.153,ppt_gw,0.03,262.67,14.99,0,46.85043335,14.70761682,8.304190963,27.33,2010,22.63,50.9474533,2010,22.63,50.9474533,-1.003721286,-0.792908575,-0.676291975,-42.9833272,-6.989580917,39.01291456,38.32,-0.000273919,0.000876291,5.574151148,0.033237099,-0.000854528,0.000806427,0.223629341,0.222966046,0.030369282,0.136205858,0.000922293,0.225024778,0.797690379,0.291009555,0.151368805,1996,,,,0
Hutlinana,Burn_Streams,Interior,225.1303929,65.15657996,-150.153,ppt_gw,0.03,262.67,14.99,0,46.85043335,14.70761682,8.304190963,27.33,2010,22.63,50.9474533,2010,22.63,50.9474533,-1.003721286,-0.792908575,-0.676291975,-42.9833272,-6.989580917,39.01291456,38.32,-0.000273919,0.000876291,5.574151148,0.033237099,-0.000854528,0.000806427,0.223629341,0.222966046,0.030369282,0.136205858,0.000922293,0.225024778,0.797690379,0.291009555,0.151368805,1997,,,,0
Hutlinana,Burn_Streams,Interior,225.1303929,65.15657996,-150.153,ppt_gw,0.03,262.67,14.99,0,46.85043335,14.70761682,8.304190963,27.33,2010,22.63,50.9474533,2010,22.63,50.9474533,-1.003721286,-0.792908575,-0.676291975,-42.9833272,-6.989580917,39.01291456,38.32,-0.000273919,0.000876291,5.574151148,0.033237099,-0.000854528,0.000806427,0.223629341,0.222966046,0.030369282,0.136205858,0.000922293,0.225024778,0.797690379,0.291009555,0.151368805,1998,0.147430253,0.209940258,0.272428124,0.16033797
Hutlinana,Burn_Streams,Interior,225.1303929,65.15657996,-150.153,ppt_gw,0.03,262.67,14.99,0,46.85043335,14.70761682,8.304190963,27.33,2010,22.63,50.9474533,2010,22.63,50.9474533,-1.003721286,-0.792908575,-0.676291975,-42.9833272,-6.989580917,39.01291456,38.32,-0.000273919,0.000876291,5.574151148,0.033237099,-0.000854528,0.000806427,0.223629341,0.222966046,0.030369282,0.136205858,0.000922293,0.225024778,0.797690379,0.291009555,0.151368805,1999,0.217774561,0.26269605,0.321292123,1
Hutlinana,Burn_Streams,Interior,225.1303929,65.15657996,-150.153,ppt_gw,0.03,262.67,14.99,0,46.85043335,14.70761682,8.304190963,27.33,2010,22.63,50.9474533,2010,22.63,50.9474533,-1.003721286,-0.792908575,-0.676291975,-42.9833272,-6.989580917,39.01291456,38.32,-0.000273919,0.000876291,5.574151148,0.033237099,-0.000854528,0.000806427,0.223629341,0.222966046,0.030369282,0.136205858,0.000922293,0.225024778,0.797690379,0.291009555,0.151368805,2000,0.248046056,0.291009555,0.349608105,1
Hutlinana,Burn_Streams,Interior,225.1303929,65.15657996,-150.153,ppt_gw,0.03,262.67,14.99,0,46.85043335,14.70761682,8.304190963,27.33,2010,22.63,50.9474533,2010,22.63,50.9474533,-1.003721286,-0.792908575,-0.676291975,-42.9833272,-6.989580917,39.01291456,38.32,-0.000273919,0.000876291,5.574151148,0.033237099,-0.000854528,0.000806427,0.223629341,0.222966046,0.030369282,0.136205858,0.000922293,0.225024778,0.797690379,0.291009555,0.151368805,2001,0.184578926,0.217767782,0.254876367,1
Hutlinana,Burn_Streams,Interior,225.1303929,65.15657996,-150.153,ppt_gw,0.03,262.67,14.99,0,46.85043335,14.70761682,8.304190963,27.33,2010,22.63,50.9474533,2010,22.63,50.9474533,-1.003721286,-0.792908575,-0.676291975,-42.9833272,-6.989580917,39.01291456,38.32,-0.000273919,0.000876291,5.574151148,0.033237099,-0.000854528,0.000806427,0.223629341,0.222966046,0.030369282,0.136205858,0.000922293,0.225024778,0.797690379,0.291009555,0.151368805,2002,0.150446807,0.189451136,0.216754652,1
Hutlinana,Burn_Streams,Interior,225.1303929,65.15657996,-150.153,ppt_gw,0.03,262.67,14.99,0,46.85043335,14.70761682,8.304190963,27.33,2010,22.63,50.9474533,2010,22.63,50.9474533,-1.003721286,-0.792908575,-0.676291975,-42.9833272,-6.989580917,39.01291456,38.32,-0.000273919,0.000876291,5.574151148,0.033237099,-0.000854528,0.000806427,0.223629341,0.222966046,0.030369282,0.136205858,0.000922293,0.225024778,0.797690379,0.291009555,0.151368805,2003,0.110354303,0.151368805,0.184571149,0.998351001
Hutlinana,Burn_Streams,Interior,225.1303929,65.15657996,-150.153,ppt_gw,0.03,262.67,14.99,0,46.85043335,14.70761682,8.304190963,27.33,2010,22.63,50.9474533,2010,22.63,50.9474533,-1.003721286,-0.792908575,-0.676291975,-42.9833272,-6.989580917,39.01291456,38.32,-0.000273919,0.000876291,5.574151148,0.033237099,-0.000854528,0.000806427,0.223629341,0.222966046,0.030369282,0.136205858,0.000922293,0.225024778,0.797690379,0.291009555,0.151368805,2004,0.212917606,0.255846621,0.306636061,1
Hutlinana,Burn_Streams,Interior,225.1303929,65.15657996,-150.153,ppt_gw,0.03,262.67,14.99,0,46.85043335,14.70761682,8.304190963,27.33,2010,22.63,50.9474533,2010,22.63,50.9474533,-1.003721286,-0.792908575,-0.676291975,-42.9833272,-6.989580917,39.01291456,38.32,-0.000273919,0.000876291,5.574151148,0.033237099,-0.000854528,0.000806427,0.223629341,0.222966046,0.030369282,0.136205858,0.000922293,0.225024778,0.797690379,0.291009555,0.151368805,2005,0.20214591,0.24120975,0.291992947,1
Hutlinana,Burn_Streams,Interior,225.1303929,65.15657996,-150.153,ppt_gw,0.03,262.67,14.99,0,46.85043335,14.70761682,8.304190963,27.33,2010,22.63,50.9474533,2010,22.63,50.9474533,-1.003721286,-0.792908575,-0.676291975,-42.9833272,-6.989580917,39.01291456,38.32,-0.000273919,0.000876291,5.574151148,0.033237099,-0.000854528,0.000806427,0.223629341,0.222966046,0.030369282,0.136205858,0.000922293,0.225024778,0.797690379,0.291009555,0.151368805,2006,0.188493864,0.213855377,0.245107502,1
Hutlinana,Burn_Streams,Interior,225.1303929,65.15657996,-150.153,ppt_gw,0.03,262.67,14.99,0,46.85043335,14.70761682,8.304190963,27.33,2010,22.63,50.9474533,2010,22.63,50.9474533,-1.003721286,-0.792908575,-0.676291975,-42.9833272,-6.989580917,39.01291456,38.32,-0.000273919,0.000876291,5.574151148,0.033237099,-0.000854528,0.000806427,0.223629341,0.222966046,0.030369282,0.136205858,0.000922293,0.225024778,0.797690379,0.291009555,0.151368805,2007,0.211930821,0.243153662,0.286131003,1
Hutlinana,Burn_Streams,Interior,225.1303929,65.15657996,-150.153,ppt_gw,0.03,262.67,14.99,0,46.85043335,14.70761682,8.304190963,27.33,2010,22.63,50.9474533,2010,22.63,50.9474533,-1.003721286,-0.792908575,-0.676291975,-42.9833272,-6.989580917,39.01291456,38.32,-0.000273919,0.000876291,5.574151148,0.033237099,-0.000854528,0.000806427,0.223629341,0.222966046,0.030369282,0.136205858,0.000922293,0.225024778,0.797690379,0.291009555,0.151368805,2008,0.194357829,0.223629755,0.264644368,1
Hutlinana,Burn_Streams,Interior,225.1303929,65.15657996,-150.153,ppt_gw,0.03,262.67,14.99,0,46.85043335,14.70761682,8.304190963,27.33,2010,22.63,50.9474533,2010,22.63,50.9474533,-1.003721286,-0.792908575,-0.676291975,-42.9833272,-6.989580917,39.01291456,38.32,-0.000273919,0.000876291,5.574151148,0.033237099,-0.000854528,0.000806427,0.223629341,0.222966046,0.030369282,0.136205858,0.000922293,0.225024778,0.797690379,0.291009555,0.151368805,2009,0.192377735,0.223629341,0.262679526,1
Hutlinana,Burn_Streams,Interior,225.1303929,65.15657996,-150.153,ppt_gw,0.03,262.67,14.99,0,46.85043335,14.70761682,8.304190963,27.33,2010,22.63,50.9474533,2010,22.63,50.9474533,-1.003721286,-0.792908575,-0.676291975,-42.9833272,-6.989580917,39.01291456,38.32,-0.000273919,0.000876291,5.574151148,0.033237099,-0.000854528,0.000806427,0.223629341,0.222966046,0.030369282,0.136205858,0.000922293,0.225024778,0.797690379,0.291009555,0.151368805,2010,0.112302192,0.166999272,0.196284408,1
Hutlinana,Burn_Streams,Interior,225.1303929,65.15657996,-150.153,ppt_gw,0.03,262.67,14.99,0,46.85043335,14.70761682,8.304190963,27.33,2010,22.63,50.9474533,2010,22.63,50.9474533,-1.003721286,-0.792908575,-0.676291975,-42.9833272,-6.989580917,39.01291456,38.32,-0.000273919,0.000876291,5.574151148,0.033237099,-0.000854528,0.000806427,0.223629341,0.222966046,0.030369282,0.136205858,0.000922293,0.225024778,0.797690379,0.291009555,0.151368805,2011,0.155262765,0.209963249,0.256830306,1
Hutlinana,Burn_Streams,Interior,225.1303929,65.15657996,-150.153,ppt_gw,0.03,262.67,14.99,0,46.85043335,14.70761682,8.304190963,27.33,2010,22.63,50.9474533,2010,22.63,50.9474533,-1.003721286,-0.792908575,-0.676291975,-42.9833272,-6.989580917,39.01291456,38.32,-0.000273919,0.000876291,5.574151148,0.033237099,-0.000854528,0.000806427,0.223629341,0.222966046,0.030369282,0.136205858,0.000922293,0.225024778,0.797690379,0.291009555,0.151368805,2012,0.115234032,0.169954281,0.212849477,0.999978237
Hutlinana,Burn_Streams,Interior,225.1303929,65.15657996,-150.153,ppt_gw,0.03,262.67,14.99,0,46.85043335,14.70761682,8.304190963,27.33,2010,22.63,50.9474533,2010,22.63,50.9474533,-1.003721286,-0.792908575,-0.676291975,-42.9833272,-6.989580917,39.01291456,38.32,-0.000273919,0.000876291,5.574151148,0.033237099,-0.000854528,0.000806427,0.223629341,0.222966046,0.030369282,0.136205858,0.000922293,0.225024778,0.797690379,0.291009555,0.151368805,2013,0.209013193,0.255843361,0.310565355,1
Hutlinana,Burn_Streams,Interior,225.1303929,65.15657996,-150.153,ppt_gw,0.03,262.67,14.99,0,46.85043335,14.70761682,8.304190963,27.33,2010,22.63,50.9474533,2010,22.63,50.9474533,-1.003721286,-0.792908575,-0.676291975,-42.9833272,-6.989580917,39.01291456,38.32,-0.000273919,0.000876291,5.574151148,0.033237099,-0.000854528,0.000806427,0.223629341,0.222966046,0.030369282,0.136205858,0.000922293,0.225024778,0.797690379,0.291009555,0.151368805,2014,0.16600431,0.220713029,0.259765811,1
Hutlinana,Burn_Streams,Interior,225.1303929,65.15657996,-150.153,ppt_gw,0.03,262.67,14.99,0,46.85043335,14.70761682,8.304190963,27.33,2010,22.63,50.9474533,2010,22.63,50.9474533,-1.003721286,-0.792908575,-0.676291975,-42.9833272,-6.989580917,39.01291456,38.32,-0.000273919,0.000876291,5.574151148,0.033237099,-0.000854528,0.000806427,0.223629341,0.222966046,0.030369282,0.136205858,0.000922293,0.225024778,0.797690379,0.291009555,0.151368805,2015,0.200203639,0.241203674,0.288079432,1
Hutlinana,Burn_Streams,Interior,225.1303929,65.15657996,-150.153,ppt_gw,0.03,262.67,14.99,0,46.85043335,14.70761682,8.304190963,27.33,2010,22.63,50.9474533,2010,22.63,50.9474533,-1.003721286,-0.792908575,-0.676291975,-42.9833272,-6.989580917,39.01291456,38.32,-0.000273919,0.000876291,5.574151148,0.033237099,-0.000854528,0.000806427,0.223629341,0.222966046,0.030369282,0.136205858,0.000922293,0.225024778,0.797690379,0.291009555,0.151368805,2016,0.188467571,0.219725533,0.254877227,1
Hutlinana,Burn_Streams,Interior,225.1303929,65.15657996,-150.153,ppt_gw,0.03,262.67,14.99,0,46.85043335,14.70761682,8.304190963,27.33,2010,22.63,50.9474533,2010,22.63,50.9474533,-1.003721286,-0.792908575,-0.676291975,-42.9833272,-6.989580917,39.01291456,38.32,-0.000273919,0.000876291,5.574151148,0.033237099,-0.000854528,0.000806427,0.223629341,0.222966046,0.030369282,0.136205858,0.000922293,0.225024778,0.797690379,0.291009555,0.151368805,2017,0.197292019,0.224607202,0.255829772,1
Hutlinana,Burn_Streams,Interior,225.1303929,65.15657996,-150.153,ppt_gw,0.03,262.67,14.99,0,46.85043335,14.70761682,8.304190963,27.33,2010,22.63,50.9474533,2010,22.63,50.9474533,-1.003721286,-0.792908575,-0.676291975,-42.9833272,-6.989580917,39.01291456,38.32,-0.000273919,0.000876291,5.574151148,0.033237099,-0.000854528,0.000806427,0.223629341,0.222966046,0.030369282,0.136205858,0.000922293,0.225024778,0.797690379,0.291009555,0.151368805,2018,0.213876287,0.239253333,0.272453826,1
Hutlinana,Burn_Streams,Interior,225.1303929,65.15657996,-150.153,ppt_gw,0.03,262.67,14.99,0,46.85043335,14.70761682,8.304190963,27.33,2010,22.63,50.9474533,2010,22.63,50.9474533,-1.003721286,-0.792908575,-0.676291975,-42.9833272,-6.989580917,39.01291456,38.32,-0.000273919,0.000876291,5.574151148,0.033237099,-0.000854528,0.000806427,0.223629341,0.222966046,0.030369282,0.136205858,0.000922293,0.225024778,0.797690379,0.291009555,0.151368805,2019,0.192385008,0.225588663,0.262680919,1
Hutlinana,Burn_Streams,Interior,225.1303929,65.15657996,-150.153,ppt_gw,0.03,262.67,14.99,0,46.85043335,14.70761682,8.304190963,27.33,2010,22.63,50.9474533,2010,22.63,50.9474533,-1.003721286,-0.792908575,-0.676291975,-42.9833272,-6.989580917,39.01291456,38.32,-0.000273919,0.000876291,5.574151148,0.033237099,-0.000854528,0.000806427,0.223629341,0.222966046,0.030369282,0.136205858,0.000922293,0.225024778,0.797690379,0.291009555,0.151368805,2020,0.19239316,0.22362097,0.260733209,1
Idaho,Burn_Streams,Interior,14.01219071,65.35295751,-146.163,ppt_gw,0.04,97.25,31.56,0.590975225,39.92558289,16.58748482,5.467464211,56.55,2011,4.16,0.583100009,1990,47.62,6.673302006,-1.035560555,-0.80057919,-0.645156062,-54.97430159,3.020670592,50.98668298,46.17,0.001170851,0.001123391,5.886663839,0.047195875,0.00156054,-0.002848879,0.224603666,0.226410148,0.042199802,0.186386531,0.001780823,0.23030931,1.179896868,0.315407474,0.155254303,1984,0.153341837,0.198248926,0.233358684,1
Idaho,Burn_Streams,Interior,14.01219071,65.35295751,-146.163,ppt_gw,0.04,97.25,31.56,0.590975225,39.92558289,16.58748482,5.467464211,56.55,2011,4.16,0.583100009,1990,47.62,6.673302006,-1.035560555,-0.80057919,-0.645156062,-54.97430159,3.020670592,50.98668298,46.17,0.001170851,0.001123391,5.886663839,0.047195875,0.00156054,-0.002848879,0.224603666,0.226410148,0.042199802,0.186386531,0.001780823,0.23030931,1.179896868,0.315407474,0.155254303,1985,0.27443467,0.315407474,0.358422078,1
Idaho,Burn_Streams,Interior,14.01219071,65.35295751,-146.163,ppt_gw,0.04,97.25,31.56,0.590975225,39.92558289,16.58748482,5.467464211,56.55,2011,4.16,0.583100009,1990,47.62,6.673302006,-1.035560555,-0.80057919,-0.645156062,-54.97430159,3.020670592,50.98668298,46.17,0.001170851,0.001123391,5.886663839,0.047195875,0.00156054,-0.002848879,0.224603666,0.226410148,0.042199802,0.186386531,0.001780823,0.23030931,1.179896868,0.315407474,0.155254303,1986,0.151420658,0.184547271,0.213841347,1
Idaho,Burn_Streams,Interior,14.01219071,65.35295751,-146.163,ppt_gw,0.04,97.25,31.56,0.590975225,39.92558289,16.58748482,5.467464211,56.55,2011,4.16,0.583100009,1990,47.62,6.673302006,-1.035560555,-0.80057919,-0.645156062,-54.97430159,3.020670592,50.98668298,46.17,0.001170851,0.001123391,5.886663839,0.047195875,0.00156054,-0.002848879,0.224603666,0.226410148,0.042199802,0.186386531,0.001780823,0.23030931,1.179896868,0.315407474,0.155254303,1987,,,,0
Idaho,Burn_Streams,Interior,14.01219071,65.35295751,-146.163,ppt_gw,0.04,97.25,31.56,0.590975225,39.92558289,16.58748482,5.467464211,56.55,2011,4.16,0.583100009,1990,47.62,6.673302006,-1.035560555,-0.80057919,-0.645156062,-54.97430159,3.020670592,50.98668298,46.17,0.001170851,0.001123391,5.886663839,0.047195875,0.00156054,-0.002848879,0.224603666,0.226410148,0.042199802,0.186386531,0.001780823,0.23030931,1.179896868,0.315407474,0.155254303,1988,,,,0
Idaho,Burn_Streams,Interior,14.01219071,65.35295751,-146.163,ppt_gw,0.04,97.25,31.56,0.590975225,39.92558289,16.58748482,5.467464211,56.55,2011,4.16,0.583100009,1990,47.62,6.673302006,-1.035560555,-0.80057919,-0.645156062,-54.97430159,3.020670592,50.98668298,46.17,0.001170851,0.001123391,5.886663839,0.047195875,0.00156054,-0.002848879,0.224603666,0.226410148,0.042199802,0.186386531,0.001780823,0.23030931,1.179896868,0.315407474,0.155254303,1989,,,,0
Idaho,Burn_Streams,Interior,14.01219071,65.35295751,-146.163,ppt_gw,0.04,97.25,31.56,0.590975225,39.92558289,16.58748482,5.467464211,56.55,2011,4.16,0.583100009,1990,47.62,6.673302006,-1.035560555,-0.80057919,-0.645156062,-54.97430159,3.020670592,50.98668298,46.17,0.001170851,0.001123391,5.886663839,0.047195875,0.00156054,-0.002848879,0.224603666,0.226410148,0.042199802,0.186386531,0.001780823,0.23030931,1.179896868,0.315407474,0.155254303,1990,,,,0
Idaho,Burn_Streams,Interior,14.01219071,65.35295751,-146.163,ppt_gw,0.04,97.25,31.56,0.590975225,39.92558289,16.58748482,5.467464211,56.55,2011,4.16,0.583100009,1990,47.62,6.673302006,-1.035560555,-0.80057919,-0.645156062,-54.97430159,3.020670592,50.98668298,46.17,0.001170851,0.001123391,5.886663839,0.047195875,0.00156054,-0.002848879,0.224603666,0.226410148,0.042199802,0.186386531,0.001780823,0.23030931,1.179896868,0.315407474,0.155254303,1991,0.1025949,0.196248993,0.262721023,0.998170101
Idaho,Burn_Streams,Interior,14.01219071,65.35295751,-146.163,ppt_gw,0.04,97.25,31.56,0.590975225,39.92558289,16.58748482,5.467464211,56.55,2011,4.16,0.583100009,1990,47.62,6.673302006,-1.035560555,-0.80057919,-0.645156062,-54.97430159,3.020670592,50.98668298,46.17,0.001170851,0.001123391,5.886663839,0.047195875,0.00156054,-0.002848879,0.224603666,0.226410148,0.042199802,0.186386531,0.001780823,0.23030931,1.179896868,0.315407474,0.155254303,1992,,,,0
Idaho,Burn_Streams,Interior,14.01219071,65.35295751,-146.163,ppt_gw,0.04,97.25,31.56,0.590975225,39.92558289,16.58748482,5.467464211,56.55,2011,4.16,0.583100009,1990,47.62,6.673302006,-1.035560555,-0.80057919,-0.645156062,-54.97430159,3.020670592,50.98668298,46.17,0.001170851,0.001123391,5.886663839,0.047195875,0.00156054,-0.002848879,0.224603666,0.226410148,0.042199802,0.186386531,0.001780823,0.23030931,1.179896868,0.315407474,0.155254303,1993,,,,0
Idaho,Burn_Streams,Interior,14.01219071,65.35295751,-146.163,ppt_gw,0.04,97.25,31.56,0.590975225,39.92558289,16.58748482,5.467464211,56.55,2011,4.16,0.583100009,1990,47.62,6.673302006,-1.035560555,-0.80057919,-0.645156062,-54.97430159,3.020670592,50.98668298,46.17,0.001170851,0.001123391,5.886663839,0.047195875,0.00156054,-0.002848879,0.224603666,0.226410148,0.042199802,0.186386531,0.001780823,0.23030931,1.179896868,0.315407474,0.155254303,1994,0.088851185,0.135714259,0.182607035,0.713421911
Idaho,Burn_Streams,Interior,14.01219071,65.35295751,-146.163,ppt_gw,0.04,97.25,31.56,0.590975225,39.92558289,16.58748482,5.467464211,56.55,2011,4.16,0.583100009,1990,47.62,6.673302006,-1.035560555,-0.80057919,-0.645156062,-54.97430159,3.020670592,50.98668298,46.17,0.001170851,0.001123391,5.886663839,0.047195875,0.00156054,-0.002848879,0.224603666,0.226410148,0.042199802,0.186386531,0.001780823,0.23030931,1.179896868,0.315407474,0.155254303,1995,0.172882406,0.213916382,0.254870849,1
Idaho,Burn_Streams,Interior,14.01219071,65.35295751,-146.163,ppt_gw,0.04,97.25,31.56,0.590975225,39.92558289,16.58748482,5.467464211,56.55,2011,4.16,0.583100009,1990,47.62,6.673302006,-1.035560555,-0.80057919,-0.645156062,-54.97430159,3.020670592,50.98668298,46.17,0.001170851,0.001123391,5.886663839,0.047195875,0.00156054,-0.002848879,0.224603666,0.226410148,0.042199802,0.186386531,0.001780823,0.23030931,1.179896868,0.315407474,0.155254303,1996,,,,0
Idaho,Burn_Streams,Interior,14.01219071,65.35295751,-146.163,ppt_gw,0.04,97.25,31.56,0.590975225,39.92558289,16.58748482,5.467464211,56.55,2011,4.16,0.583100009,1990,47.62,6.673302006,-1.035560555,-0.80057919,-0.645156062,-54.97430159,3.020670592,50.98668298,46.17,0.001170851,0.001123391,5.886663839,0.047195875,0.00156054,-0.002848879,0.224603666,0.226410148,0.042199802,0.186386531,0.001780823,0.23030931,1.179896868,0.315407474,0.155254303,1997,,,,0
Idaho,Burn_Streams,Interior,14.01219071,65.35295751,-146.163,ppt_gw,0.04,97.25,31.56,0.590975225,39.92558289,16.58748482,5.467464211,56.55,2011,4.16,0.583100009,1990,47.62,6.673302006,-1.035560555,-0.80057919,-0.645156062,-54.97430159,3.020670592,50.98668298,46.17,0.001170851,0.001123391,5.886663839,0.047195875,0.00156054,-0.002848879,0.224603666,0.226410148,0.042199802,0.186386531,0.001780823,0.23030931,1.179896868,0.315407474,0.155254303,1998,0.110369144,0.121979075,0.141568817,0.188134829
Idaho,Burn_Streams,Interior,14.01219071,65.35295751,-146.163,ppt_gw,0.04,97.25,31.56,0.590975225,39.92558289,16.58748482,5.467464211,56.55,2011,4.16,0.583100009,1990,47.62,6.673302006,-1.035560555,-0.80057919,-0.645156062,-54.97430159,3.020670592,50.98668298,46.17,0.001170851,0.001123391,5.886663839,0.047195875,0.00156054,-0.002848879,0.224603666,0.226410148,0.042199802,0.186386531,0.001780823,0.23030931,1.179896868,0.315407474,0.155254303,1999,0.216806941,0.267527736,0.302669157,0.848781393
Idaho,Burn_Streams,Interior,14.01219071,65.35295751,-146.163,ppt_gw,0.04,97.25,31.56,0.590975225,39.92558289,16.58748482,5.467464211,56.55,2011,4.16,0.583100009,1990,47.62,6.673302006,-1.035560555,-0.80057919,-0.645156062,-54.97430159,3.020670592,50.98668298,46.17,0.001170851,0.001123391,5.886663839,0.047195875,0.00156054,-0.002848879,0.224603666,0.226410148,0.042199802,0.186386531,0.001780823,0.23030931,1.179896868,0.315407474,0.155254303,2000,0.219719019,0.247033376,0.272432588,1
