"","DateTime","Q","Site","day","MeanDischarge"
"3232",2021-06-09 00:45:00,457.831057447911,"POKE",2021-06-09,457.831057447911
"3233",2021-06-09 01:00:00,455.019587400719,"POKE",2021-06-09,455.019587400719
"3234",2021-06-09 01:15:00,456.79445639826,"POKE",2021-06-09,456.79445639826
"3235",2021-06-09 01:30:00,455.907021899475,"POKE",2021-06-09,455.907021899475
"3236",2021-06-09 01:45:00,459.904259547242,"POKE",2021-06-09,459.904259547242
"3237",2021-06-09 02:00:00,461.828295095678,"POKE",2021-06-09,461.828295095678
"3238",2021-06-09 02:15:00,460.053426098108,"POKE",2021-06-09,460.053426098108
"3239",2021-06-09 02:30:00,459.016825048457,"POKE",2021-06-09,459.016825048457
"3240",2021-06-09 02:45:00,458.1293905497,"POKE",2021-06-09,458.1293905497
"3241",2021-06-09 03:00:00,455.019587400719,"POKE",2021-06-09,455.019587400719
"3242",2021-06-09 03:15:00,451.320682854712,"POKE",2021-06-09,451.320682854712
"3243",2021-06-09 03:30:00,454.281319452799,"POKE",2021-06-09,454.281319452799
"3244",2021-06-09 03:45:00,453.244718403148,"POKE",2021-06-09,453.244718403148
"3245",2021-06-09 04:00:00,454.132152901933,"POKE",2021-06-09,454.132152901933
"3246",2021-06-09 04:15:00,453.393884954014,"POKE",2021-06-09,453.393884954014
"3247",2021-06-09 04:30:00,453.393884954014,"POKE",2021-06-09,453.393884954014
"3248",2021-06-09 04:45:00,453.393884954014,"POKE",2021-06-09,453.393884954014
"3249",2021-06-09 05:00:00,448.509212807432,"POKE",2021-06-09,448.509212807432
"3250",2021-06-09 05:15:00,451.469849405577,"POKE",2021-06-09,451.469849405577
"3251",2021-06-09 05:30:00,451.619015956414,"POKE",2021-06-09,451.619015956414
"3252",2021-06-09 05:45:00,445.846909311105,"POKE",2021-06-09,445.846909311105
"3253",2021-06-09 06:00:00,441.849671663338,"POKE",2021-06-09,441.849671663338
"3254",2021-06-09 06:15:00,447.770944859571,"POKE",2021-06-09,447.770944859571
"3255",2021-06-09 06:30:00,445.697742760211,"POKE",2021-06-09,445.697742760211
"3256",2021-06-09 06:45:00,441.998838214204,"POKE",2021-06-09,441.998838214204
"3257",2021-06-09 07:00:00,443.035439263855,"POKE",2021-06-09,443.035439263855
"3258",2021-06-09 07:15:00,441.849671663338,"POKE",2021-06-09,441.849671663338
"3259",2021-06-09 07:30:00,440.962237164553,"POKE",2021-06-09,440.962237164553
"3260",2021-06-09 07:45:00,436.226731568866,"POKE",2021-06-09,436.226731568866
"3261",2021-06-09 08:00:00,440.074802665767,"POKE",2021-06-09,440.074802665767
"3262",2021-06-09 08:15:00,447.770944859571,"POKE",2021-06-09,447.770944859571
"3263",2021-06-09 08:30:00,449.694980408007,"POKE",2021-06-09,449.694980408007
"3264",2021-06-09 08:45:00,451.619015956414,"POKE",2021-06-09,451.619015956414
"3265",2021-06-09 09:00:00,449.545813857112,"POKE",2021-06-09,449.545813857112
"3266",2021-06-09 09:15:00,451.469849405577,"POKE",2021-06-09,451.469849405577
"3267",2021-06-09 09:30:00,448.509212807432,"POKE",2021-06-09,448.509212807432
"3268",2021-06-09 09:45:00,446.585177258996,"POKE",2021-06-09,446.585177258996
"3269",2021-06-09 10:00:00,439.925636114902,"POKE",2021-06-09,439.925636114902
"3270",2021-06-09 10:15:00,443.773707211774,"POKE",2021-06-09,443.773707211774
"3271",2021-06-09 10:30:00,442.737106162123,"POKE",2021-06-09,442.737106162123
"3272",2021-06-09 10:45:00,441.700505112472,"POKE",2021-06-09,441.700505112472
"3273",2021-06-09 11:00:00,444.66114171056,"POKE",2021-06-09,444.66114171056
"3274",2021-06-09 11:15:00,439.776469564007,"POKE",2021-06-09,439.776469564007
"3275",2021-06-09 11:30:00,436.964999516786,"POKE",2021-06-09,436.964999516786
"3276",2021-06-09 11:45:00,440.813070613687,"POKE",2021-06-09,440.813070613687
"3277",2021-06-09 12:00:00,443.624540660909,"POKE",2021-06-09,443.624540660909
"3278",2021-06-09 12:15:00,441.700505112472,"POKE",2021-06-09,441.700505112472
"3279",2021-06-09 12:30:00,445.548576209345,"POKE",2021-06-09,445.548576209345
"3280",2021-06-09 12:45:00,444.511975159694,"POKE",2021-06-09,444.511975159694
"3281",2021-06-09 13:00:00,450.284081805032,"POKE",2021-06-09,450.284081805032
"3282",2021-06-09 13:15:00,443.624540660909,"POKE",2021-06-09,443.624540660909
"3283",2021-06-09 13:30:00,443.624540660909,"POKE",2021-06-09,443.624540660909
"3284",2021-06-09 13:45:00,442.737106162123,"POKE",2021-06-09,442.737106162123
"3285",2021-06-09 14:00:00,441.700505112472,"POKE",2021-06-09,441.700505112472
"3286",2021-06-09 14:15:00,444.66114171056,"POKE",2021-06-09,444.66114171056
"3287",2021-06-09 14:30:00,443.475374110043,"POKE",2021-06-09,443.475374110043
"3288",2021-06-09 14:45:00,443.624540660909,"POKE",2021-06-09,443.624540660909
"3289",2021-06-09 15:00:00,436.964999516786,"POKE",2021-06-09,436.964999516786
"3290",2021-06-09 15:15:00,436.964999516786,"POKE",2021-06-09,436.964999516786
"3291",2021-06-09 15:30:00,438.739868514356,"POKE",2021-06-09,438.739868514356
"3292",2021-06-09 15:45:00,437.852434015571,"POKE",2021-06-09,437.852434015571
"3293",2021-06-09 16:00:00,434.891797417426,"POKE",2021-06-09,434.891797417426
"3294",2021-06-09 16:15:00,433.706029816909,"POKE",2021-06-09,433.706029816909
"3295",2021-06-09 16:30:00,427.046488672786,"POKE",2021-06-09,427.046488672786
"3296",2021-06-09 16:45:00,431.043726320553,"POKE",2021-06-09,431.043726320553
"3297",2021-06-09 17:00:00,427.195655223652,"POKE",2021-06-09,427.195655223652
"3298",2021-06-09 17:15:00,432.967761869018,"POKE",2021-06-09,432.967761869018
"3299",2021-06-09 17:30:00,430.894559769687,"POKE",2021-06-09,430.894559769687
"3300",2021-06-09 17:45:00,430.894559769687,"POKE",2021-06-09,430.894559769687
"3301",2021-06-09 18:00:00,430.007125270902,"POKE",2021-06-09,430.007125270902
"3302",2021-06-09 18:15:00,429.857958720007,"POKE",2021-06-09,429.857958720007
"3303",2021-06-09 18:30:00,428.821357670357,"POKE",2021-06-09,428.821357670357
"3304",2021-06-09 18:45:00,424.085852074699,"POKE",2021-06-09,424.085852074699
"3305",2021-06-09 19:00:00,432.967761869018,"POKE",2021-06-09,432.967761869018
"3306",2021-06-09 19:15:00,433.706029816909,"POKE",2021-06-09,433.706029816909
"3307",2021-06-09 19:30:00,427.933923171571,"POKE",2021-06-09,427.933923171571
"3308",2021-06-09 19:45:00,426.009887623106,"POKE",2021-06-09,426.009887623106
"3309",2021-06-09 20:00:00,426.159054174001,"POKE",2021-06-09,426.159054174001
"3310",2021-06-09 20:15:00,427.933923171571,"POKE",2021-06-09,427.933923171571
"3311",2021-06-09 20:30:00,429.708792169142,"POKE",2021-06-09,429.708792169142
"3312",2021-06-09 20:45:00,433.556863266043,"POKE",2021-06-09,433.556863266043
"3313",2021-06-09 21:00:00,431.781994268473,"POKE",2021-06-09,431.781994268473
"3314",2021-06-09 21:15:00,427.933923171571,"POKE",2021-06-09,427.933923171571
"3315",2021-06-09 21:30:00,431.781994268473,"POKE",2021-06-09,431.781994268473
"3316",2021-06-09 21:45:00,424.824120022589,"POKE",2021-06-09,424.824120022589
"3317",2021-06-09 22:00:00,426.748155571055,"POKE",2021-06-09,426.748155571055
"3318",2021-06-09 22:15:00,427.933923171571,"POKE",2021-06-09,427.933923171571
"3319",2021-06-09 22:30:00,423.936685523804,"POKE",2021-06-09,423.936685523804
"3320",2021-06-09 22:45:00,421.125215476553,"POKE",2021-06-09,421.125215476553
"3321",2021-06-09 23:00:00,424.973286573484,"POKE",2021-06-09,424.973286573484
"3322",2021-06-09 23:15:00,424.085852074699,"POKE",2021-06-09,424.085852074699
"3323",2021-06-09 23:30:00,426.009887623106,"POKE",2021-06-09,426.009887623106
"3324",2021-06-09 23:45:00,429.857958720007,"POKE",2021-06-09,429.857958720007
"3325",2021-06-10 00:00:00,422.460149627994,"POKE",2021-06-10,422.460149627994
"3326",2021-06-10 00:15:00,416.53887643179,"POKE",2021-06-10,416.53887643179
"3327",2021-06-10 00:30:00,420.536114079587,"POKE",2021-06-10,420.536114079587
"3328",2021-06-10 00:45:00,422.460149627994,"POKE",2021-06-10,422.460149627994
"3329",2021-06-10 01:00:00,417.575477481441,"POKE",2021-06-10,417.575477481441
"3330",2021-06-10 01:15:00,417.724644032307,"POKE",2021-06-10,417.724644032307
"3331",2021-06-10 01:30:00,417.724644032307,"POKE",2021-06-10,417.724644032307
"3332",2021-06-10 01:45:00,418.761245081987,"POKE",2021-06-10,418.761245081987
"3333",2021-06-10 02:00:00,414.764007434191,"POKE",2021-06-10,414.764007434191
"3334",2021-06-10 02:15:00,418.761245081987,"POKE",2021-06-10,418.761245081987
"3335",2021-06-10 02:30:00,416.986376084416,"POKE",2021-06-10,416.986376084416
"3336",2021-06-10 02:45:00,418.022977134038,"POKE",2021-06-10,418.022977134038
"3337",2021-06-10 03:00:00,416.837209533522,"POKE",2021-06-10,416.837209533522
"3338",2021-06-10 03:15:00,414.0257394863,"POKE",2021-06-10,414.0257394863
"3339",2021-06-10 03:30:00,416.837209533522,"POKE",2021-06-10,416.837209533522
"3340",2021-06-10 03:45:00,421.572715129209,"POKE",2021-06-10,421.572715129209
"3341",2021-06-10 04:00:00,416.986376084416,"POKE",2021-06-10,416.986376084416
"3342",2021-06-10 04:15:00,419.947012682504,"POKE",2021-06-10,419.947012682504
"3343",2021-06-10 04:30:00,411.065102888184,"POKE",2021-06-10,411.065102888184
"3344",2021-06-10 04:45:00,420.685280630423,"POKE",2021-06-10,420.685280630423
"3345",2021-06-10 05:00:00,416.09894158566,"POKE",2021-06-10,416.09894158566
"3346",2021-06-10 05:15:00,422.609316178889,"POKE",2021-06-10,422.609316178889
"3347",2021-06-10 05:30:00,423.795083779434,"POKE",2021-06-10,423.795083779434
"3348",2021-06-10 05:45:00,423.795083779434,"POKE",2021-06-10,423.795083779434
"3349",2021-06-10 06:00:00,418.022977134038,"POKE",2021-06-10,418.022977134038
"3350",2021-06-10 06:15:00,416.986376084416,"POKE",2021-06-10,416.986376084416
"3351",2021-06-10 06:30:00,418.910411632824,"POKE",2021-06-10,418.910411632824
"3352",2021-06-10 06:45:00,419.059578183718,"POKE",2021-06-10,419.059578183718
"3353",2021-06-10 07:00:00,420.983613732154,"POKE",2021-06-10,420.983613732154
"3354",2021-06-10 07:15:00,418.022977134038,"POKE",2021-06-10,418.022977134038
"3355",2021-06-10 07:30:00,417.873810583202,"POKE",2021-06-10,417.873810583202
"3356",2021-06-10 07:45:00,414.32407258809,"POKE",2021-06-10,414.32407258809
"3357",2021-06-10 08:00:00,413.138304987515,"POKE",2021-06-10,413.138304987515
"3358",2021-06-10 08:15:00,417.873810583202,"POKE",2021-06-10,417.873810583202
"3359",2021-06-10 08:30:00,418.022977134038,"POKE",2021-06-10,418.022977134038
"3360",2021-06-10 08:45:00,426.606553826656,"POKE",2021-06-10,426.606553826656
"3361",2021-06-10 09:00:00,421.132780283049,"POKE",2021-06-10,421.132780283049
"3362",2021-06-10 09:15:00,421.87104823094,"POKE",2021-06-10,421.87104823094
"3363",2021-06-10 09:30:00,421.87104823094,"POKE",2021-06-10,421.87104823094
"3364",2021-06-10 09:45:00,419.059578183718,"POKE",2021-06-10,419.059578183718
"3365",2021-06-10 10:00:00,420.685280630423,"POKE",2021-06-10,420.685280630423
"3366",2021-06-10 10:15:00,423.645917228539,"POKE",2021-06-10,423.645917228539
"3367",2021-06-10 10:30:00,418.761245081987,"POKE",2021-06-10,418.761245081987
"3368",2021-06-10 10:45:00,419.797846131609,"POKE",2021-06-10,419.797846131609
"3369",2021-06-10 11:00:00,418.761245081987,"POKE",2021-06-10,418.761245081987
"3370",2021-06-10 11:15:00,417.873810583202,"POKE",2021-06-10,417.873810583202
"3371",2021-06-10 11:30:00,416.837209533522,"POKE",2021-06-10,416.837209533522
"3372",2021-06-10 11:45:00,420.834447181289,"POKE",2021-06-10,420.834447181289
"3373",2021-06-10 12:00:00,418.761245081987,"POKE",2021-06-10,418.761245081987
"3374",2021-06-10 12:15:00,419.797846131609,"POKE",2021-06-10,419.797846131609
"3375",2021-06-10 12:30:00,418.761245081987,"POKE",2021-06-10,418.761245081987
"3376",2021-06-10 12:45:00,423.645917228539,"POKE",2021-06-10,423.645917228539
"3377",2021-06-10 13:00:00,422.758482729754,"POKE",2021-06-10,422.758482729754
"3378",2021-06-10 13:15:00,419.648679580801,"POKE",2021-06-10,419.648679580801
"3379",2021-06-10 13:30:00,421.721881680103,"POKE",2021-06-10,421.721881680103
"3380",2021-06-10 13:45:00,423.496750677674,"POKE",2021-06-10,423.496750677674
"3381",2021-06-10 14:00:00,422.020214781835,"POKE",2021-06-10,422.020214781835
"3382",2021-06-10 14:15:00,417.873810583202,"POKE",2021-06-10,417.873810583202
"3383",2021-06-10 14:30:00,419.208744734613,"POKE",2021-06-10,419.208744734613
"3384",2021-06-10 14:45:00,417.284709186177,"POKE",2021-06-10,417.284709186177
"3385",2021-06-10 15:00:00,412.989138436649,"POKE",2021-06-10,412.989138436649
"3386",2021-06-10 15:15:00,413.138304987515,"POKE",2021-06-10,413.138304987515
"3387",2021-06-10 15:30:00,413.138304987515,"POKE",2021-06-10,413.138304987515
"3388",2021-06-10 15:45:00,411.065102888184,"POKE",2021-06-10,411.065102888184
"3389",2021-06-10 16:00:00,410.177668389399,"POKE",2021-06-10,410.177668389399
"3390",2021-06-10 16:15:00,413.876572935405,"POKE",2021-06-10,413.876572935405
"3391",2021-06-10 16:30:00,417.724644032307,"POKE",2021-06-10,417.724644032307
"3392",2021-06-10 16:45:00,414.764007434191,"POKE",2021-06-10,414.764007434191
"3393",2021-06-10 17:00:00,415.800608483842,"POKE",2021-06-10,415.800608483842
"3394",2021-06-10 17:15:00,414.913173985056,"POKE",2021-06-10,414.913173985056
"3395",2021-06-10 17:30:00,412.989138436649,"POKE",2021-06-10,412.989138436649
"3396",2021-06-10 17:45:00,413.876572935405,"POKE",2021-06-10,413.876572935405
"3397",2021-06-10 18:00:00,410.915936337318,"POKE",2021-06-10,410.915936337318
"3398",2021-06-10 18:15:00,413.876572935405,"POKE",2021-06-10,413.876572935405
"3399",2021-06-10 18:30:00,410.915936337318,"POKE",2021-06-10,410.915936337318
"3400",2021-06-10 18:45:00,410.028501838533,"POKE",2021-06-10,410.028501838533
"3401",2021-06-10 19:00:00,410.915936337318,"POKE",2021-06-10,410.915936337318
"3402",2021-06-10 19:15:00,409.879335287667,"POKE",2021-06-10,409.879335287667
"3403",2021-06-10 19:30:00,408.842734238016,"POKE",2021-06-10,408.842734238016
"3404",2021-06-10 19:45:00,410.915936337318,"POKE",2021-06-10,410.915936337318
"3405",2021-06-10 20:00:00,412.839971885725,"POKE",2021-06-10,412.839971885725
"3406",2021-06-10 20:15:00,411.803370836074,"POKE",2021-06-10,411.803370836074
"3407",2021-06-10 20:30:00,407.806133188336,"POKE",2021-06-10,407.806133188336
"3408",2021-06-10 20:45:00,409.730168736773,"POKE",2021-06-10,409.730168736773
"3409",2021-06-10 21:00:00,409.730168736773,"POKE",2021-06-10,409.730168736773
"3410",2021-06-10 21:15:00,413.876572935405,"POKE",2021-06-10,413.876572935405
"3411",2021-06-10 21:30:00,409.730168736773,"POKE",2021-06-10,409.730168736773
"3412",2021-06-10 21:45:00,413.429073282809,"POKE",2021-06-10,413.429073282809
"3413",2021-06-10 22:00:00,418.462911980227,"POKE",2021-06-10,418.462911980227
"3414",2021-06-10 22:15:00,417.426310930576,"POKE",2021-06-10,417.426310930576
"3415",2021-06-10 22:30:00,413.727406384511,"POKE",2021-06-10,413.727406384511
"3416",2021-06-10 22:45:00,409.730168736773,"POKE",2021-06-10,409.730168736773
"3417",2021-06-10 23:00:00,411.803370836074,"POKE",2021-06-10,411.803370836074
"3418",2021-06-10 23:15:00,413.578239833645,"POKE",2021-06-10,413.578239833645
"3419",2021-06-10 23:30:00,411.952537386969,"POKE",2021-06-10,411.952537386969
"3420",2021-06-10 23:45:00,404.1072286423,"POKE",2021-06-10,404.1072286423
"3421",2021-06-11 00:00:00,404.1072286423,"POKE",2021-06-11,404.1072286423
"3422",2021-06-11 00:15:00,407.955299739231,"POKE",2021-06-11,407.955299739231
"3423",2021-06-11 00:30:00,403.219794143515,"POKE",2021-06-11,403.219794143515
"3424",2021-06-11 00:45:00,407.217031791311,"POKE",2021-06-11,407.217031791311
"3425",2021-06-11 01:00:00,407.067865240446,"POKE",2021-06-11,407.067865240446
"3426",2021-06-11 01:15:00,405.14382969198,"POKE",2021-06-11,405.14382969198
"3427",2021-06-11 01:30:00,406.180430741661,"POKE",2021-06-11,406.180430741661
"3428",2021-06-11 01:45:00,406.180430741661,"POKE",2021-06-11,406.180430741661
"3429",2021-06-11 02:00:00,404.554728294956,"POKE",2021-06-11,404.554728294956
"3430",2021-06-11 02:15:00,405.292996242875,"POKE",2021-06-11,405.292996242875
"3431",2021-06-11 02:30:00,408.253632840962,"POKE",2021-06-11,408.253632840962
"3432",2021-06-11 02:45:00,407.217031791311,"POKE",2021-06-11,407.217031791311
"3433",2021-06-11 03:00:00,404.554728294956,"POKE",2021-06-11,404.554728294956
"3434",2021-06-11 03:15:00,398.633455098723,"POKE",2021-06-11,398.633455098723
"3435",2021-06-11 03:30:00,402.481526195625,"POKE",2021-06-11,402.481526195625
"3436",2021-06-11 03:45:00,394.934550552687,"POKE",2021-06-11,394.934550552687
"3437",2021-06-11 04:00:00,394.934550552687,"POKE",2021-06-11,394.934550552687
"3438",2021-06-11 04:15:00,401.594091696839,"POKE",2021-06-11,401.594091696839
"3439",2021-06-11 04:30:00,404.703894845821,"POKE",2021-06-11,404.703894845821
"3440",2021-06-11 04:45:00,410.326834940293,"POKE",2021-06-11,410.326834940293
"3441",2021-06-11 05:00:00,405.591329344606,"POKE",2021-06-11,405.591329344606
"3442",2021-06-11 05:15:00,399.819222699269,"POKE",2021-06-11,399.819222699269
"3443",2021-06-11 05:30:00,400.855823748949,"POKE",2021-06-11,400.855823748949
"3444",2021-06-11 05:45:00,406.777096945152,"POKE",2021-06-11,406.777096945152
"3445",2021-06-11 06:00:00,405.889662446367,"POKE",2021-06-11,405.889662446367
"3446",2021-06-11 06:15:00,406.926263496018,"POKE",2021-06-11,406.926263496018
"3447",2021-06-11 06:30:00,408.850299044483,"POKE",2021-06-11,408.850299044483
"3448",2021-06-11 06:45:00,404.853061396687,"POKE",2021-06-11,404.853061396687
"3449",2021-06-11 07:00:00,408.551965942723,"POKE",2021-06-11,408.551965942723
"3450",2021-06-11 07:15:00,406.926263496018,"POKE",2021-06-11,406.926263496018
"3451",2021-06-11 07:30:00,405.740495895472,"POKE",2021-06-11,405.740495895472
"3452",2021-06-11 07:45:00,409.737733543268,"POKE",2021-06-11,409.737733543268
"3453",2021-06-11 08:00:00,418.321310235828,"POKE",2021-06-11,418.321310235828
"3454",2021-06-11 08:15:00,416.397274687391,"POKE",2021-06-11,416.397274687391
"3455",2021-06-11 08:30:00,416.397274687391,"POKE",2021-06-11,416.397274687391
"3456",2021-06-11 08:45:00,426.904886928387,"POKE",2021-06-11,426.904886928387
"3457",2021-06-11 09:00:00,423.944250330271,"POKE",2021-06-11,423.944250330271
"3458",2021-06-11 09:15:00,423.056815831485,"POKE",2021-06-11,423.056815831485
"3459",2021-06-11 09:30:00,417.284709186177,"POKE",2021-06-11,417.284709186177
"3460",2021-06-11 09:45:00,418.321310235828,"POKE",2021-06-11,418.321310235828
"3461",2021-06-11 10:00:00,419.357911285508,"POKE",2021-06-11,419.357911285508
"3462",2021-06-11 10:15:00,416.397274687391,"POKE",2021-06-11,416.397274687391
"3463",2021-06-11 10:30:00,420.394512335159,"POKE",2021-06-11,420.394512335159
"3464",2021-06-11 10:45:00,416.546441238257,"POKE",2021-06-11,416.546441238257
"3465",2021-06-11 11:00:00,415.509840188606,"POKE",2021-06-11,415.509840188606
"3466",2021-06-11 11:15:00,419.357911285508,"POKE",2021-06-11,419.357911285508
"3467",2021-06-11 11:30:00,415.659006739472,"POKE",2021-06-11,415.659006739472
"3468",2021-06-11 11:45:00,420.394512335159,"POKE",2021-06-11,420.394512335159
"3469",2021-06-11 12:00:00,420.096179233369,"POKE",2021-06-11,420.096179233369
"3470",2021-06-11 12:15:00,423.20598238238,"POKE",2021-06-11,423.20598238238
"3471",2021-06-11 12:30:00,420.245345784293,"POKE",2021-06-11,420.245345784293
"3472",2021-06-11 12:45:00,415.360673637711,"POKE",2021-06-11,415.360673637711
"3473",2021-06-11 13:00:00,417.433875737042,"POKE",2021-06-11,417.433875737042
"3474",2021-06-11 13:15:00,415.509840188606,"POKE",2021-06-11,415.509840188606
"3475",2021-06-11 13:30:00,417.433875737042,"POKE",2021-06-11,417.433875737042
"3476",2021-06-11 13:45:00,423.056815831485,"POKE",2021-06-11,423.056815831485
"3477",2021-06-11 14:00:00,416.397274687391,"POKE",2021-06-11,416.397274687391
"3478",2021-06-11 14:15:00,420.394512335159,"POKE",2021-06-11,420.394512335159
"3479",2021-06-11 14:30:00,415.360673637711,"POKE",2021-06-11,415.360673637711
"3480",2021-06-11 14:45:00,413.138304987515,"POKE",2021-06-11,413.138304987515
"3481",2021-06-11 15:00:00,415.360673637711,"POKE",2021-06-11,415.360673637711
"3482",2021-06-11 15:15:00,418.321310235828,"POKE",2021-06-11,418.321310235828
"3483",2021-06-11 15:30:00,416.248108136497,"POKE",2021-06-11,416.248108136497
"3484",2021-06-11 15:45:00,419.947012682504,"POKE",2021-06-11,419.947012682504
"3485",2021-06-11 16:00:00,422.90764928062,"POKE",2021-06-11,422.90764928062
"3486",2021-06-11 16:15:00,418.910411632824,"POKE",2021-06-11,418.910411632824
"3487",2021-06-11 16:30:00,416.09894158566,"POKE",2021-06-11,416.09894158566
"3488",2021-06-11 16:45:00,412.101703937864,"POKE",2021-06-11,412.101703937864
"3489",2021-06-11 17:00:00,410.177668389399,"POKE",2021-06-11,410.177668389399
"3490",2021-06-11 17:15:00,411.065102888184,"POKE",2021-06-11,411.065102888184
"3491",2021-06-11 17:30:00,410.177668389399,"POKE",2021-06-11,410.177668389399
"3492",2021-06-11 17:45:00,411.363435989944,"POKE",2021-06-11,411.363435989944
"3493",2021-06-11 18:00:00,410.177668389399,"POKE",2021-06-11,410.177668389399
"3494",2021-06-11 18:15:00,408.253632840962,"POKE",2021-06-11,408.253632840962
"3495",2021-06-11 18:30:00,408.991900788882,"POKE",2021-06-11,408.991900788882
"3496",2021-06-11 18:45:00,409.141067339748,"POKE",2021-06-11,409.141067339748
"3497",2021-06-11 19:00:00,406.180430741661,"POKE",2021-06-11,406.180430741661
"3498",2021-06-11 19:15:00,402.183193093864,"POKE",2021-06-11,402.183193093864
"3499",2021-06-11 19:30:00,407.067865240446,"POKE",2021-06-11,407.067865240446
"3500",2021-06-11 19:45:00,413.876572935405,"POKE",2021-06-11,413.876572935405
"3501",2021-06-11 20:00:00,406.031264190766,"POKE",2021-06-11,406.031264190766
"3502",2021-06-11 20:15:00,404.84549659022,"POKE",2021-06-11,404.84549659022
"3503",2021-06-11 20:30:00,404.994663141086,"POKE",2021-06-11,404.994663141086
"3504",2021-06-11 20:45:00,406.918698689551,"POKE",2021-06-11,406.918698689551
"3505",2021-06-11 21:00:00,409.730168736773,"POKE",2021-06-11,409.730168736773
"3506",2021-06-11 21:15:00,409.879335287667,"POKE",2021-06-11,409.879335287667
"3507",2021-06-11 21:30:00,408.693567687093,"POKE",2021-06-11,408.693567687093
"3508",2021-06-11 21:45:00,413.578239833645,"POKE",2021-06-11,413.578239833645
"3509",2021-06-11 22:00:00,414.614840883296,"POKE",2021-06-11,414.614840883296
"3510",2021-06-11 22:15:00,411.803370836074,"POKE",2021-06-11,411.803370836074
"3511",2021-06-11 22:30:00,411.803370836074,"POKE",2021-06-11,411.803370836074
"3512",2021-06-11 22:45:00,415.50227538211,"POKE",2021-06-11,415.50227538211
"3513",2021-06-11 23:00:00,409.730168736773,"POKE",2021-06-11,409.730168736773
"3514",2021-06-11 23:15:00,411.803370836074,"POKE",2021-06-11,411.803370836074
"3515",2021-06-11 23:30:00,411.654204285209,"POKE",2021-06-11,411.654204285209
"3516",2021-06-11 23:45:00,430.894559769687,"POKE",2021-06-11,430.894559769687
"3517",2021-06-12 00:00:00,421.423548578372,"POKE",2021-06-12,421.423548578372
"3518",2021-06-12 00:15:00,413.727406384511,"POKE",2021-06-12,413.727406384511
"3519",2021-06-12 00:30:00,408.104466290097,"POKE",2021-06-12,408.104466290097
"3520",2021-06-12 00:45:00,402.183193093864,"POKE",2021-06-12,402.183193093864
"3521",2021-06-12 01:00:00,412.989138436649,"POKE",2021-06-12,412.989138436649
"3522",2021-06-12 01:15:00,415.651441932976,"POKE",2021-06-12,415.651441932976
"3523",2021-06-12 01:30:00,414.913173985056,"POKE",2021-06-12,414.913173985056
"3524",2021-06-12 01:45:00,413.876572935405,"POKE",2021-06-12,413.876572935405
"3525",2021-06-12 02:00:00,414.0257394863,"POKE",2021-06-12,414.0257394863
"3526",2021-06-12 02:15:00,411.065102888184,"POKE",2021-06-12,411.065102888184
"3527",2021-06-12 02:30:00,407.217031791311,"POKE",2021-06-12,407.217031791311
"3528",2021-06-12 02:45:00,407.366198342177,"POKE",2021-06-12,407.366198342177
"3529",2021-06-12 03:00:00,405.292996242875,"POKE",2021-06-12,405.292996242875
"3530",2021-06-12 03:15:00,407.366198342177,"POKE",2021-06-12,407.366198342177
"3531",2021-06-12 03:30:00,410.177668389399,"POKE",2021-06-12,410.177668389399
"3532",2021-06-12 03:45:00,402.779859297385,"POKE",2021-06-12,402.779859297385
"3533",2021-06-12 04:00:00,408.402799391828,"POKE",2021-06-12,408.402799391828
"3534",2021-06-12 04:15:00,414.174906037195,"POKE",2021-06-12,414.174906037195
"3535",2021-06-12 04:30:00,405.442162793741,"POKE",2021-06-12,405.442162793741
"3536",2021-06-12 04:45:00,405.591329344606,"POKE",2021-06-12,405.591329344606
"3537",2021-06-12 05:00:00,403.66729379617,"POKE",2021-06-12,403.66729379617
"3538",2021-06-12 05:15:00,408.402799391828,"POKE",2021-06-12,408.402799391828
"3539",2021-06-12 05:30:00,406.627930394257,"POKE",2021-06-12,406.627930394257
"3540",2021-06-12 05:45:00,407.515364893043,"POKE",2021-06-12,407.515364893043
"3541",2021-06-12 06:00:00,404.40556174409,"POKE",2021-06-12,404.40556174409
"3542",2021-06-12 06:15:00,405.292996242875,"POKE",2021-06-12,405.292996242875
"3543",2021-06-12 06:30:00,402.630692746519,"POKE",2021-06-12,402.630692746519
"3544",2021-06-12 06:45:00,403.518127245305,"POKE",2021-06-12,403.518127245305
"3545",2021-06-12 07:00:00,402.481526195625,"POKE",2021-06-12,402.481526195625
"3546",2021-06-12 07:15:00,404.40556174409,"POKE",2021-06-12,404.40556174409
"3547",2021-06-12 07:30:00,398.633455098723,"POKE",2021-06-12,398.633455098723
"3548",2021-06-12 07:45:00,385.165206259582,"POKE",2021-06-12,385.165206259582
"3549",2021-06-12 08:00:00,386.201807309233,"POKE",2021-06-12,386.201807309233
"3550",2021-06-12 08:15:00,397.746020599938,"POKE",2021-06-12,397.746020599938
"3551",2021-06-12 08:30:00,391.973913954629,"POKE",2021-06-12,391.973913954629
"3552",2021-06-12 08:45:00,399.670056148374,"POKE",2021-06-12,399.670056148374
"3553",2021-06-12 09:00:00,396.560252999421,"POKE",2021-06-12,396.560252999421
"3554",2021-06-12 09:15:00,399.520889597508,"POKE",2021-06-12,399.520889597508
"3555",2021-06-12 09:30:00,393.897949503065,"POKE",2021-06-12,393.897949503065
"3556",2021-06-12 09:45:00,392.563015351625,"POKE",2021-06-12,392.563015351625
