,column_label,HI,Q_interval,storm.ID,site.ID,storm.num,month,day,response,
Interpolated HI for 54% discharge...927,19,-0.548355168,54,FRCH_storm5b_08_17_fDOM,FRCH,storm5b,8,17,fDOM,
Interpolated HI for 56% discharge...928,19,-0.663831607,56,FRCH_storm5b_08_17_fDOM,FRCH,storm5b,8,17,fDOM,
Interpolated HI for 58% discharge...929,19,-0.604235678,58,FRCH_storm5b_08_17_fDOM,FRCH,storm5b,8,17,fDOM,
Interpolated HI for 60% discharge...930,19,-0.57652173,60,FRCH_storm5b_08_17_fDOM,FRCH,storm5b,8,17,fDOM,
Interpolated HI for 62% discharge...931,19,-0.660315139,62,FRCH_storm5b_08_17_fDOM,FRCH,storm5b,8,17,fDOM,
Interpolated HI for 64% discharge...932,19,-0.538198693,64,FRCH_storm5b_08_17_fDOM,FRCH,storm5b,8,17,fDOM,
Interpolated HI for 66% discharge...933,19,-0.576292936,66,FRCH_storm5b_08_17_fDOM,FRCH,storm5b,8,17,fDOM,
Interpolated HI for 68% discharge...934,19,-0.474832632,68,FRCH_storm5b_08_17_fDOM,FRCH,storm5b,8,17,fDOM,
Interpolated HI for 70% discharge...935,19,-0.521292787,70,FRCH_storm5b_08_17_fDOM,FRCH,storm5b,8,17,fDOM,
Interpolated HI for 72% discharge...936,19,-0.397181852,72,FRCH_storm5b_08_17_fDOM,FRCH,storm5b,8,17,fDOM,
Interpolated HI for 74% discharge...937,19,-0.546430312,74,FRCH_storm5b_08_17_fDOM,FRCH,storm5b,8,17,fDOM,
Interpolated HI for 76% discharge...938,19,-0.351805982,76,FRCH_storm5b_08_17_fDOM,FRCH,storm5b,8,17,fDOM,
Interpolated HI for 78% discharge...939,19,-0.510484745,78,FRCH_storm5b_08_17_fDOM,FRCH,storm5b,8,17,fDOM,
Interpolated HI for 80% discharge...940,19,-0.216165806,80,FRCH_storm5b_08_17_fDOM,FRCH,storm5b,8,17,fDOM,
Interpolated HI for 82% discharge...941,19,-0.344927233,82,FRCH_storm5b_08_17_fDOM,FRCH,storm5b,8,17,fDOM,
Interpolated HI for 84% discharge...942,19,-0.241591811,84,FRCH_storm5b_08_17_fDOM,FRCH,storm5b,8,17,fDOM,
Interpolated HI for 86% discharge...943,19,-0.425025118,86,FRCH_storm5b_08_17_fDOM,FRCH,storm5b,8,17,fDOM,
Interpolated HI for 88% discharge...944,19,-0.358082903,88,FRCH_storm5b_08_17_fDOM,FRCH,storm5b,8,17,fDOM,
Interpolated HI for 90% discharge...945,19,-0.127557771,90,FRCH_storm5b_08_17_fDOM,FRCH,storm5b,8,17,fDOM,
Interpolated HI for 92% discharge...946,19,-0.361867956,92,FRCH_storm5b_08_17_fDOM,FRCH,storm5b,8,17,fDOM,
Interpolated HI for 94% discharge...947,19,-0.249107205,94,FRCH_storm5b_08_17_fDOM,FRCH,storm5b,8,17,fDOM,
Interpolated HI for 96% discharge...948,19,-0.191346603,96,FRCH_storm5b_08_17_fDOM,FRCH,storm5b,8,17,fDOM,
Interpolated HI for 98% discharge...949,19,-0.200145235,98,FRCH_storm5b_08_17_fDOM,FRCH,storm5b,8,17,fDOM,
Interpolated HI for 100% discharge...950,19,0.050618242,100,FRCH_storm5b_08_17_fDOM,FRCH,storm5b,8,17,fDOM,
Interpolated HI for 2% discharge...951,20,0.303634752,2,FRCH_storm5b_08_17_SPC,FRCH,storm5b,8,17,SPC,
Interpolated HI for 4% discharge...952,20,0.288120567,4,FRCH_storm5b_08_17_SPC,FRCH,storm5b,8,17,SPC,
Interpolated HI for 6% discharge...953,20,0.382978723,6,FRCH_storm5b_08_17_SPC,FRCH,storm5b,8,17,SPC,
Interpolated HI for 8% discharge...954,20,0.304964539,8,FRCH_storm5b_08_17_SPC,FRCH,storm5b,8,17,SPC,
Interpolated HI for 10% discharge...955,20,0.261524823,10,FRCH_storm5b_08_17_SPC,FRCH,storm5b,8,17,SPC,
Interpolated HI for 12% discharge...956,20,0.285460993,12,FRCH_storm5b_08_17_SPC,FRCH,storm5b,8,17,SPC,
Interpolated HI for 14% discharge...957,20,0.272163121,14,FRCH_storm5b_08_17_SPC,FRCH,storm5b,8,17,SPC,
Interpolated HI for 16% discharge...958,20,0.314716312,16,FRCH_storm5b_08_17_SPC,FRCH,storm5b,8,17,SPC,
Interpolated HI for 18% discharge...959,20,0.3125,18,FRCH_storm5b_08_17_SPC,FRCH,storm5b,8,17,SPC,
Interpolated HI for 20% discharge...960,20,0.27748227,20,FRCH_storm5b_08_17_SPC,FRCH,storm5b,8,17,SPC,
Interpolated HI for 22% discharge...961,20,0.287234043,22,FRCH_storm5b_08_17_SPC,FRCH,storm5b,8,17,SPC,
Interpolated HI for 24% discharge...962,20,0.309397163,24,FRCH_storm5b_08_17_SPC,FRCH,storm5b,8,17,SPC,
Interpolated HI for 26% discharge...963,20,0.327570922,26,FRCH_storm5b_08_17_SPC,FRCH,storm5b,8,17,SPC,
Interpolated HI for 28% discharge...964,20,0.343971631,28,FRCH_storm5b_08_17_SPC,FRCH,storm5b,8,17,SPC,
Interpolated HI for 30% discharge...965,20,0.378989362,30,FRCH_storm5b_08_17_SPC,FRCH,storm5b,8,17,SPC,
Interpolated HI for 32% discharge...966,20,0.414893617,32,FRCH_storm5b_08_17_SPC,FRCH,storm5b,8,17,SPC,
Interpolated HI for 34% discharge...967,20,0.40248227,34,FRCH_storm5b_08_17_SPC,FRCH,storm5b,8,17,SPC,
Interpolated HI for 36% discharge...968,20,0.388741135,36,FRCH_storm5b_08_17_SPC,FRCH,storm5b,8,17,SPC,
Interpolated HI for 38% discharge...969,20,0.423758865,38,FRCH_storm5b_08_17_SPC,FRCH,storm5b,8,17,SPC,
Interpolated HI for 40% discharge...970,20,0.386524823,40,FRCH_storm5b_08_17_SPC,FRCH,storm5b,8,17,SPC,
Interpolated HI for 42% discharge...971,20,0.407801418,42,FRCH_storm5b_08_17_SPC,FRCH,storm5b,8,17,SPC,
Interpolated HI for 44% discharge...972,20,0.405141844,44,FRCH_storm5b_08_17_SPC,FRCH,storm5b,8,17,SPC,
Interpolated HI for 46% discharge...973,20,0.418439716,46,FRCH_storm5b_08_17_SPC,FRCH,storm5b,8,17,SPC,
Interpolated HI for 48% discharge...974,20,0.433067376,48,FRCH_storm5b_08_17_SPC,FRCH,storm5b,8,17,SPC,
Interpolated HI for 50% discharge...975,20,0.463652482,50,FRCH_storm5b_08_17_SPC,FRCH,storm5b,8,17,SPC,
Interpolated HI for 52% discharge...976,20,0.418882979,52,FRCH_storm5b_08_17_SPC,FRCH,storm5b,8,17,SPC,
Interpolated HI for 54% discharge...977,20,0.421099291,54,FRCH_storm5b_08_17_SPC,FRCH,storm5b,8,17,SPC,
Interpolated HI for 56% discharge...978,20,0.409131206,56,FRCH_storm5b_08_17_SPC,FRCH,storm5b,8,17,SPC,
Interpolated HI for 58% discharge...979,20,0.399822695,58,FRCH_storm5b_08_17_SPC,FRCH,storm5b,8,17,SPC,
Interpolated HI for 60% discharge...980,20,0.366134752,60,FRCH_storm5b_08_17_SPC,FRCH,storm5b,8,17,SPC,
Interpolated HI for 62% discharge...981,20,0.386524823,62,FRCH_storm5b_08_17_SPC,FRCH,storm5b,8,17,SPC,
Interpolated HI for 64% discharge...982,20,0.346631206,64,FRCH_storm5b_08_17_SPC,FRCH,storm5b,8,17,SPC,
Interpolated HI for 66% discharge...983,20,0.319148936,66,FRCH_storm5b_08_17_SPC,FRCH,storm5b,8,17,SPC,
Interpolated HI for 68% discharge...984,20,0.315159574,68,FRCH_storm5b_08_17_SPC,FRCH,storm5b,8,17,SPC,
Interpolated HI for 70% discharge...985,20,0.734929078,70,FRCH_storm5b_08_17_SPC,FRCH,storm5b,8,17,SPC,
Interpolated HI for 72% discharge...986,20,0.768173759,72,FRCH_storm5b_08_17_SPC,FRCH,storm5b,8,17,SPC,
Interpolated HI for 74% discharge...987,20,0.696808511,74,FRCH_storm5b_08_17_SPC,FRCH,storm5b,8,17,SPC,
Interpolated HI for 76% discharge...988,20,0.692819149,76,FRCH_storm5b_08_17_SPC,FRCH,storm5b,8,17,SPC,
Interpolated HI for 78% discharge...989,20,0.619680851,78,FRCH_storm5b_08_17_SPC,FRCH,storm5b,8,17,SPC,
Interpolated HI for 80% discharge...990,20,0.551861702,80,FRCH_storm5b_08_17_SPC,FRCH,storm5b,8,17,SPC,
Interpolated HI for 82% discharge...991,20,0.515070922,82,FRCH_storm5b_08_17_SPC,FRCH,storm5b,8,17,SPC,
Interpolated HI for 84% discharge...992,20,0.488475177,84,FRCH_storm5b_08_17_SPC,FRCH,storm5b,8,17,SPC,
Interpolated HI for 86% discharge...993,20,0.448138298,86,FRCH_storm5b_08_17_SPC,FRCH,storm5b,8,17,SPC,
Interpolated HI for 88% discharge...994,20,0.390070922,88,FRCH_storm5b_08_17_SPC,FRCH,storm5b,8,17,SPC,
Interpolated HI for 90% discharge...995,20,0.398492908,90,FRCH_storm5b_08_17_SPC,FRCH,storm5b,8,17,SPC,
Interpolated HI for 92% discharge...996,20,0.295212766,92,FRCH_storm5b_08_17_SPC,FRCH,storm5b,8,17,SPC,
Interpolated HI for 94% discharge...997,20,0.302304965,94,FRCH_storm5b_08_17_SPC,FRCH,storm5b,8,17,SPC,
Interpolated HI for 96% discharge...998,20,0.189716312,96,FRCH_storm5b_08_17_SPC,FRCH,storm5b,8,17,SPC,
Interpolated HI for 98% discharge...999,20,0.169769504,98,FRCH_storm5b_08_17_SPC,FRCH,storm5b,8,17,SPC,
Interpolated HI for 100% discharge...1000,20,0.507092199,100,FRCH_storm5b_08_17_SPC,FRCH,storm5b,8,17,SPC,
Interpolated HI for 2% discharge...1001,21,0.342508881,2,FRCH_storm5b_08_17_turb,FRCH,storm5b,8,17,turb,
Interpolated HI for 4% discharge...1002,21,0.241033425,4,FRCH_storm5b_08_17_turb,FRCH,storm5b,8,17,turb,
Interpolated HI for 6% discharge...1003,21,0.265634452,6,FRCH_storm5b_08_17_turb,FRCH,storm5b,8,17,turb,
Interpolated HI for 8% discharge...1004,21,0.209514304,8,FRCH_storm5b_08_17_turb,FRCH,storm5b,8,17,turb,
Interpolated HI for 10% discharge...1005,21,0.179669713,10,FRCH_storm5b_08_17_turb,FRCH,storm5b,8,17,turb,
Interpolated HI for 12% discharge...1006,21,0.225088263,12,FRCH_storm5b_08_17_turb,FRCH,storm5b,8,17,turb,
Interpolated HI for 14% discharge...1007,21,0.181616458,14,FRCH_storm5b_08_17_turb,FRCH,storm5b,8,17,turb,
Interpolated HI for 16% discharge...1008,21,0.138925551,16,FRCH_storm5b_08_17_turb,FRCH,storm5b,8,17,turb,
Interpolated HI for 18% discharge...1009,21,0.118963166,18,FRCH_storm5b_08_17_turb,FRCH,storm5b,8,17,turb,
Interpolated HI for 20% discharge...1010,21,0.181440481,20,FRCH_storm5b_08_17_turb,FRCH,storm5b,8,17,turb,
Interpolated HI for 22% discharge...1011,21,0.22671605,22,FRCH_storm5b_08_17_turb,FRCH,storm5b,8,17,turb,
Interpolated HI for 24% discharge...1012,21,0.159360874,24,FRCH_storm5b_08_17_turb,FRCH,storm5b,8,17,turb,
Interpolated HI for 26% discharge...1013,21,0.172779116,26,FRCH_storm5b_08_17_turb,FRCH,storm5b,8,17,turb,
Interpolated HI for 28% discharge...1014,21,0.160829181,28,FRCH_storm5b_08_17_turb,FRCH,storm5b,8,17,turb,
Interpolated HI for 30% discharge...1015,21,0.160661453,30,FRCH_storm5b_08_17_turb,FRCH,storm5b,8,17,turb,
Interpolated HI for 32% discharge...1016,21,0.158412248,32,FRCH_storm5b_08_17_turb,FRCH,storm5b,8,17,turb,
Interpolated HI for 34% discharge...1017,21,0.123931765,34,FRCH_storm5b_08_17_turb,FRCH,storm5b,8,17,turb,
Interpolated HI for 36% discharge...1018,21,0.155786342,36,FRCH_storm5b_08_17_turb,FRCH,storm5b,8,17,turb,
Interpolated HI for 38% discharge...1019,21,-0.031288151,38,FRCH_storm5b_08_17_turb,FRCH,storm5b,8,17,turb,
Interpolated HI for 40% discharge...1020,21,0.066593526,40,FRCH_storm5b_08_17_turb,FRCH,storm5b,8,17,turb,
Interpolated HI for 42% discharge...1021,21,-0.004825618,42,FRCH_storm5b_08_17_turb,FRCH,storm5b,8,17,turb,
Interpolated HI for 44% discharge...1022,21,0.074952431,44,FRCH_storm5b_08_17_turb,FRCH,storm5b,8,17,turb,
Interpolated HI for 46% discharge...1023,21,0.061960383,46,FRCH_storm5b_08_17_turb,FRCH,storm5b,8,17,turb,
Interpolated HI for 48% discharge...1024,21,-0.108792248,48,FRCH_storm5b_08_17_turb,FRCH,storm5b,8,17,turb,
Interpolated HI for 50% discharge...1025,21,-0.034637213,50,FRCH_storm5b_08_17_turb,FRCH,storm5b,8,17,turb,
Interpolated HI for 52% discharge...1026,21,-0.158764202,52,FRCH_storm5b_08_17_turb,FRCH,storm5b,8,17,turb,
Interpolated HI for 54% discharge...1027,21,-0.209613291,54,FRCH_storm5b_08_17_turb,FRCH,storm5b,8,17,turb,
Interpolated HI for 56% discharge...1028,21,-0.150776498,56,FRCH_storm5b_08_17_turb,FRCH,storm5b,8,17,turb,
Interpolated HI for 58% discharge...1029,21,-0.261977431,58,FRCH_storm5b_08_17_turb,FRCH,storm5b,8,17,turb,
Interpolated HI for 60% discharge...1030,21,-0.163364349,60,FRCH_storm5b_08_17_turb,FRCH,storm5b,8,17,turb,
Interpolated HI for 62% discharge...1031,21,-0.312625796,62,FRCH_storm5b_08_17_turb,FRCH,storm5b,8,17,turb,
Interpolated HI for 64% discharge...1032,21,-0.274840246,64,FRCH_storm5b_08_17_turb,FRCH,storm5b,8,17,turb,
Interpolated HI for 66% discharge...1033,21,-0.246463963,66,FRCH_storm5b_08_17_turb,FRCH,storm5b,8,17,turb,
Interpolated HI for 68% discharge...1034,21,-0.428754083,68,FRCH_storm5b_08_17_turb,FRCH,storm5b,8,17,turb,
Interpolated HI for 70% discharge...1035,21,-0.008589875,70,FRCH_storm5b_08_17_turb,FRCH,storm5b,8,17,turb,
Interpolated HI for 72% discharge...1036,21,-0.007248051,72,FRCH_storm5b_08_17_turb,FRCH,storm5b,8,17,turb,
Interpolated HI for 74% discharge...1037,21,-0.003956732,74,FRCH_storm5b_08_17_turb,FRCH,storm5b,8,17,turb,
Interpolated HI for 76% discharge...1038,21,-0.06427283,76,FRCH_storm5b_08_17_turb,FRCH,storm5b,8,17,turb,
Interpolated HI for 78% discharge...1039,21,-0.014303626,78,FRCH_storm5b_08_17_turb,FRCH,storm5b,8,17,turb,
Interpolated HI for 80% discharge...1040,21,-0.074713213,80,FRCH_storm5b_08_17_turb,FRCH,storm5b,8,17,turb,
Interpolated HI for 82% discharge...1041,21,0.042869634,82,FRCH_storm5b_08_17_turb,FRCH,storm5b,8,17,turb,
Interpolated HI for 84% discharge...1042,21,0.106424808,84,FRCH_storm5b_08_17_turb,FRCH,storm5b,8,17,turb,
Interpolated HI for 86% discharge...1043,21,-0.022866005,86,FRCH_storm5b_08_17_turb,FRCH,storm5b,8,17,turb,
Interpolated HI for 88% discharge...1044,21,-0.003186833,88,FRCH_storm5b_08_17_turb,FRCH,storm5b,8,17,turb,
Interpolated HI for 90% discharge...1045,21,0.007671495,90,FRCH_storm5b_08_17_turb,FRCH,storm5b,8,17,turb,
Interpolated HI for 92% discharge...1046,21,0.056373115,92,FRCH_storm5b_08_17_turb,FRCH,storm5b,8,17,turb,
Interpolated HI for 94% discharge...1047,21,0.066172831,94,FRCH_storm5b_08_17_turb,FRCH,storm5b,8,17,turb,
Interpolated HI for 96% discharge...1048,21,0.064072107,96,FRCH_storm5b_08_17_turb,FRCH,storm5b,8,17,turb,
Interpolated HI for 98% discharge...1049,21,0.047293805,98,FRCH_storm5b_08_17_turb,FRCH,storm5b,8,17,turb,
Interpolated HI for 100% discharge...1050,21,0.363422642,100,FRCH_storm5b_08_17_turb,FRCH,storm5b,8,17,turb,
Interpolated HI for 2% discharge...1051,22,0.417824074,2,FRCH_storm6a_08_19_NO3,FRCH,storm6a,8,19,NO3,
Interpolated HI for 4% discharge...1052,22,0.857638889,4,FRCH_storm6a_08_19_NO3,FRCH,storm6a,8,19,NO3,
Interpolated HI for 6% discharge...1053,22,0.846064815,6,FRCH_storm6a_08_19_NO3,FRCH,storm6a,8,19,NO3,
Interpolated HI for 8% discharge...1054,22,0.902777778,8,FRCH_storm6a_08_19_NO3,FRCH,storm6a,8,19,NO3,
Interpolated HI for 10% discharge...1055,22,0.902777778,10,FRCH_storm6a_08_19_NO3,FRCH,storm6a,8,19,NO3,
Interpolated HI for 12% discharge...1056,22,0.855324074,12,FRCH_storm6a_08_19_NO3,FRCH,storm6a,8,19,NO3,
Interpolated HI for 14% discharge...1057,22,0.912615741,14,FRCH_storm6a_08_19_NO3,FRCH,storm6a,8,19,NO3,
Interpolated HI for 16% discharge...1058,22,0.85474537,16,FRCH_storm6a_08_19_NO3,FRCH,storm6a,8,19,NO3,
Interpolated HI for 18% discharge...1059,22,0.862268519,18,FRCH_storm6a_08_19_NO3,FRCH,storm6a,8,19,NO3,
Interpolated HI for 20% discharge...1060,22,0.880787037,20,FRCH_storm6a_08_19_NO3,FRCH,storm6a,8,19,NO3,
Interpolated HI for 22% discharge...1061,22,0.828125,22,FRCH_storm6a_08_19_NO3,FRCH,storm6a,8,19,NO3,
Interpolated HI for 24% discharge...1062,22,0.837962963,24,FRCH_storm6a_08_19_NO3,FRCH,storm6a,8,19,NO3,
Interpolated HI for 26% discharge...1063,22,0.837962963,26,FRCH_storm6a_08_19_NO3,FRCH,storm6a,8,19,NO3,
Interpolated HI for 28% discharge...1064,22,0.888888889,28,FRCH_storm6a_08_19_NO3,FRCH,storm6a,8,19,NO3,
Interpolated HI for 30% discharge...1065,22,0.888888889,30,FRCH_storm6a_08_19_NO3,FRCH,storm6a,8,19,NO3,
Interpolated HI for 32% discharge...1066,22,0.847800926,32,FRCH_storm6a_08_19_NO3,FRCH,storm6a,8,19,NO3,
Interpolated HI for 34% discharge...1067,22,0.803819444,34,FRCH_storm6a_08_19_NO3,FRCH,storm6a,8,19,NO3,
Interpolated HI for 36% discharge...1068,22,0.803819444,36,FRCH_storm6a_08_19_NO3,FRCH,storm6a,8,19,NO3,
Interpolated HI for 38% discharge...1069,22,0.793981481,38,FRCH_storm6a_08_19_NO3,FRCH,storm6a,8,19,NO3,
Interpolated HI for 40% discharge...1070,22,0.793981481,40,FRCH_storm6a_08_19_NO3,FRCH,storm6a,8,19,NO3,
Interpolated HI for 42% discharge...1071,22,0.800925926,42,FRCH_storm6a_08_19_NO3,FRCH,storm6a,8,19,NO3,
Interpolated HI for 44% discharge...1072,22,0.748263889,44,FRCH_storm6a_08_19_NO3,FRCH,storm6a,8,19,NO3,
Interpolated HI for 46% discharge...1073,22,0.748263889,46,FRCH_storm6a_08_19_NO3,FRCH,storm6a,8,19,NO3,
Interpolated HI for 48% discharge...1074,22,0.754050926,48,FRCH_storm6a_08_19_NO3,FRCH,storm6a,8,19,NO3,
Interpolated HI for 50% discharge...1075,22,0.71412037,50,FRCH_storm6a_08_19_NO3,FRCH,storm6a,8,19,NO3,
Interpolated HI for 52% discharge...1076,22,0.761574074,52,FRCH_storm6a_08_19_NO3,FRCH,storm6a,8,19,NO3,
Interpolated HI for 54% discharge...1077,22,0.717592593,54,FRCH_storm6a_08_19_NO3,FRCH,storm6a,8,19,NO3,
Interpolated HI for 56% discharge...1078,22,0.717592593,56,FRCH_storm6a_08_19_NO3,FRCH,storm6a,8,19,NO3,
Interpolated HI for 58% discharge...1079,22,0.736111111,58,FRCH_storm6a_08_19_NO3,FRCH,storm6a,8,19,NO3,
Interpolated HI for 60% discharge...1080,22,0.728009259,60,FRCH_storm6a_08_19_NO3,FRCH,storm6a,8,19,NO3,
Interpolated HI for 62% discharge...1081,22,0.700231481,62,FRCH_storm6a_08_19_NO3,FRCH,storm6a,8,19,NO3,
Interpolated HI for 64% discharge...1082,22,0.700231481,64,FRCH_storm6a_08_19_NO3,FRCH,storm6a,8,19,NO3,
Interpolated HI for 66% discharge...1083,22,0.690972222,66,FRCH_storm6a_08_19_NO3,FRCH,storm6a,8,19,NO3,
Interpolated HI for 68% discharge...1084,22,0.690972222,68,FRCH_storm6a_08_19_NO3,FRCH,storm6a,8,19,NO3,
Interpolated HI for 70% discharge...1085,22,0.722222222,70,FRCH_storm6a_08_19_NO3,FRCH,storm6a,8,19,NO3,
Interpolated HI for 72% discharge...1086,22,0.695023148,72,FRCH_storm6a_08_19_NO3,FRCH,storm6a,8,19,NO3,
Interpolated HI for 74% discharge...1087,22,0.695023148,74,FRCH_storm6a_08_19_NO3,FRCH,storm6a,8,19,NO3,
Interpolated HI for 76% discharge...1088,22,0.713541667,76,FRCH_storm6a_08_19_NO3,FRCH,storm6a,8,19,NO3,
Interpolated HI for 78% discharge...1089,22,0.712962963,78,FRCH_storm6a_08_19_NO3,FRCH,storm6a,8,19,NO3,
Interpolated HI for 80% discharge...1090,22,0.633680556,80,FRCH_storm6a_08_19_NO3,FRCH,storm6a,8,19,NO3,
Interpolated HI for 82% discharge...1091,22,0.663194444,82,FRCH_storm6a_08_19_NO3,FRCH,storm6a,8,19,NO3,
Interpolated HI for 84% discharge...1092,22,0.497685185,84,FRCH_storm6a_08_19_NO3,FRCH,storm6a,8,19,NO3,
Interpolated HI for 86% discharge...1093,22,0.436342593,86,FRCH_storm6a_08_19_NO3,FRCH,storm6a,8,19,NO3,
Interpolated HI for 88% discharge...1094,22,0.403935185,88,FRCH_storm6a_08_19_NO3,FRCH,storm6a,8,19,NO3,
Interpolated HI for 90% discharge...1095,22,0.298611111,90,FRCH_storm6a_08_19_NO3,FRCH,storm6a,8,19,NO3,
Interpolated HI for 92% discharge...1096,22,0.204282407,92,FRCH_storm6a_08_19_NO3,FRCH,storm6a,8,19,NO3,
Interpolated HI for 94% discharge...1097,22,0.241319444,94,FRCH_storm6a_08_19_NO3,FRCH,storm6a,8,19,NO3,
Interpolated HI for 96% discharge...1098,22,0.008680556,96,FRCH_storm6a_08_19_NO3,FRCH,storm6a,8,19,NO3,
Interpolated HI for 98% discharge...1099,22,0.056134259,98,FRCH_storm6a_08_19_NO3,FRCH,storm6a,8,19,NO3,
Interpolated HI for 100% discharge...1100,22,0.018518519,100,FRCH_storm6a_08_19_NO3,FRCH,storm6a,8,19,NO3,
Interpolated HI for 2% discharge...1101,23,-0.22995895,2,FRCH_storm6a_08_19_fDOM,FRCH,storm6a,8,19,fDOM,
Interpolated HI for 4% discharge...1102,23,0.091472388,4,FRCH_storm6a_08_19_fDOM,FRCH,storm6a,8,19,fDOM,
Interpolated HI for 6% discharge...1103,23,-0.082325149,6,FRCH_storm6a_08_19_fDOM,FRCH,storm6a,8,19,fDOM,
Interpolated HI for 8% discharge...1104,23,0.112074975,8,FRCH_storm6a_08_19_fDOM,FRCH,storm6a,8,19,fDOM,
Interpolated HI for 10% discharge...1105,23,0.112074975,10,FRCH_storm6a_08_19_fDOM,FRCH,storm6a,8,19,fDOM,
Interpolated HI for 12% discharge...1106,23,0.151808535,12,FRCH_storm6a_08_19_fDOM,FRCH,storm6a,8,19,fDOM,
Interpolated HI for 14% discharge...1107,23,0.019495004,14,FRCH_storm6a_08_19_fDOM,FRCH,storm6a,8,19,fDOM,
Interpolated HI for 16% discharge...1108,23,-0.067384401,16,FRCH_storm6a_08_19_fDOM,FRCH,storm6a,8,19,fDOM,
Interpolated HI for 18% discharge...1109,23,0.013902874,18,FRCH_storm6a_08_19_fDOM,FRCH,storm6a,8,19,fDOM,
Interpolated HI for 20% discharge...1110,23,0.020238556,20,FRCH_storm6a_08_19_fDOM,FRCH,storm6a,8,19,fDOM,
Interpolated HI for 22% discharge...1111,23,0.062760437,22,FRCH_storm6a_08_19_fDOM,FRCH,storm6a,8,19,fDOM,
Interpolated HI for 24% discharge...1112,23,0.00766788,24,FRCH_storm6a_08_19_fDOM,FRCH,storm6a,8,19,fDOM,
Interpolated HI for 26% discharge...1113,23,0.00766788,26,FRCH_storm6a_08_19_fDOM,FRCH,storm6a,8,19,fDOM,
Interpolated HI for 28% discharge...1114,23,0.066245837,28,FRCH_storm6a_08_19_fDOM,FRCH,storm6a,8,19,fDOM,
Interpolated HI for 30% discharge...1115,23,0.066245837,30,FRCH_storm6a_08_19_fDOM,FRCH,storm6a,8,19,fDOM,
Interpolated HI for 32% discharge...1116,23,0.043838587,32,FRCH_storm6a_08_19_fDOM,FRCH,storm6a,8,19,fDOM,
Interpolated HI for 34% discharge...1117,23,0.067268221,34,FRCH_storm6a_08_19_fDOM,FRCH,storm6a,8,19,fDOM,
Interpolated HI for 36% discharge...1118,23,0.067268221,36,FRCH_storm6a_08_19_fDOM,FRCH,storm6a,8,19,fDOM,
Interpolated HI for 38% discharge...1119,23,0.030516614,38,FRCH_storm6a_08_19_fDOM,FRCH,storm6a,8,19,fDOM,
Interpolated HI for 40% discharge...1120,23,0.030516614,40,FRCH_storm6a_08_19_fDOM,FRCH,storm6a,8,19,fDOM,
Interpolated HI for 42% discharge...1121,23,0.011540547,42,FRCH_storm6a_08_19_fDOM,FRCH,storm6a,8,19,fDOM,
Interpolated HI for 44% discharge...1122,23,-0.057818914,44,FRCH_storm6a_08_19_fDOM,FRCH,storm6a,8,19,fDOM,
Interpolated HI for 46% discharge...1123,23,-0.057818914,46,FRCH_storm6a_08_19_fDOM,FRCH,storm6a,8,19,fDOM,
Interpolated HI for 48% discharge...1124,23,-0.095616141,48,FRCH_storm6a_08_19_fDOM,FRCH,storm6a,8,19,fDOM,
Interpolated HI for 50% discharge...1125,23,-0.197815816,50,FRCH_storm6a_08_19_fDOM,FRCH,storm6a,8,19,fDOM,
Interpolated HI for 52% discharge...1126,23,-0.025815196,52,FRCH_storm6a_08_19_fDOM,FRCH,storm6a,8,19,fDOM,
Interpolated HI for 54% discharge...1127,23,-0.053481527,54,FRCH_storm6a_08_19_fDOM,FRCH,storm6a,8,19,fDOM,
Interpolated HI for 56% discharge...1128,23,-0.053481527,56,FRCH_storm6a_08_19_fDOM,FRCH,storm6a,8,19,fDOM,
Interpolated HI for 58% discharge...1129,23,-0.029811788,58,FRCH_storm6a_08_19_fDOM,FRCH,storm6a,8,19,fDOM,
Interpolated HI for 60% discharge...1130,23,-0.020486407,60,FRCH_storm6a_08_19_fDOM,FRCH,storm6a,8,19,fDOM,
Interpolated HI for 62% discharge...1131,23,-0.112384788,62,FRCH_storm6a_08_19_fDOM,FRCH,storm6a,8,19,fDOM,
Interpolated HI for 64% discharge...1132,23,-0.112384788,64,FRCH_storm6a_08_19_fDOM,FRCH,storm6a,8,19,fDOM,
Interpolated HI for 66% discharge...1133,23,-0.051885989,66,FRCH_storm6a_08_19_fDOM,FRCH,storm6a,8,19,fDOM,
Interpolated HI for 68% discharge...1134,23,-0.051885989,68,FRCH_storm6a_08_19_fDOM,FRCH,storm6a,8,19,fDOM,
Interpolated HI for 70% discharge...1135,23,-0.126016575,70,FRCH_storm6a_08_19_fDOM,FRCH,storm6a,8,19,fDOM,
Interpolated HI for 72% discharge...1136,23,-0.117504454,72,FRCH_storm6a_08_19_fDOM,FRCH,storm6a,8,19,fDOM,
Interpolated HI for 74% discharge...1137,23,-0.117504454,74,FRCH_storm6a_08_19_fDOM,FRCH,storm6a,8,19,fDOM,
Interpolated HI for 76% discharge...1138,23,-0.153102006,76,FRCH_storm6a_08_19_fDOM,FRCH,storm6a,8,19,fDOM,
Interpolated HI for 78% discharge...1139,23,-0.101115328,78,FRCH_storm6a_08_19_fDOM,FRCH,storm6a,8,19,fDOM,
Interpolated HI for 80% discharge...1140,23,-0.456068469,80,FRCH_storm6a_08_19_fDOM,FRCH,storm6a,8,19,fDOM,
