"","site.ID","datetimeAK","Q","day","fDOM.QSU","SpCond.µS.cm","Turbidity.FNU","nitrateuM","MeanDischarge","DateTime","FRCH_storm1_06_13_Q.DateTime","FRCH_storm1_06_13_Q.MeanDischarge"
"293","FRCH",2020-06-16 12:45:00,557.6903,2020-06-16 08:00:00,90.88545,63.55455,26.35455,22.13644,557.6903,2020-06-16 12:45:00,2020-06-16 12:45:00,557.6903
"294","FRCH",2020-06-16 13:00:00,552.7943,2020-06-16 08:00:00,90.77000,63.58182,26.41909,22.16872,552.7943,2020-06-16 13:00:00,2020-06-16 13:00:00,552.7943
"295","FRCH",2020-06-16 13:15:00,551.8785,2020-06-16 08:00:00,90.54364,63.63636,30.20091,22.20380,551.8785,2020-06-16 13:15:00,2020-06-16 13:15:00,551.8785
"296","FRCH",2020-06-16 13:30:00,548.4868,2020-06-16 08:00:00,90.76000,63.68182,26.86182,22.14556,548.4868,2020-06-16 13:30:00,2020-06-16 13:30:00,548.4868
"297","FRCH",2020-06-16 13:45:00,549.0475,2020-06-16 08:00:00,90.07182,63.76364,27.08727,22.16100,549.0475,2020-06-16 13:45:00,2020-06-16 13:45:00,549.0475
"298","FRCH",2020-06-16 14:00:00,547.8983,2020-06-16 08:00:00,89.73545,63.81818,31.88545,22.21082,547.8983,2020-06-16 14:00:00,2020-06-16 14:00:00,547.8983
"299","FRCH",2020-06-16 14:15:00,545.0951,2020-06-16 08:00:00,90.05364,63.86364,26.25636,22.24941,545.0951,2020-06-16 14:15:00,2020-06-16 14:15:00,545.0951
"300","FRCH",2020-06-16 14:30:00,544.1515,2020-06-16 08:00:00,89.91727,63.91818,26.22182,22.22274,544.1515,2020-06-16 14:30:00,2020-06-16 14:30:00,544.1515
"301","FRCH",2020-06-16 14:45:00,545.8334,2020-06-16 08:00:00,89.89455,63.95455,25.15727,22.20731,545.8334,2020-06-16 14:45:00,2020-06-16 14:45:00,545.8334
"302","FRCH",2020-06-16 15:00:00,544.1236,2020-06-16 08:00:00,89.59909,64.04545,26.44091,22.26975,544.1236,2020-06-16 15:00:00,2020-06-16 15:00:00,544.1236
"303","FRCH",2020-06-16 15:15:00,540.9374,2020-06-16 08:00:00,89.36364,64.11818,28.09909,22.25011,540.9374,2020-06-16 15:15:00,2020-06-16 15:15:00,540.9374
"304","FRCH",2020-06-16 15:30:00,537.1626,2020-06-16 08:00:00,89.55545,64.14545,29.60455,22.26975,537.1626,2020-06-16 15:30:00,2020-06-16 15:30:00,537.1626
"305","FRCH",2020-06-16 15:45:00,536.0414,2020-06-16 08:00:00,89.42000,64.18182,30.13364,22.24941,536.0414,2020-06-16 15:45:00,2020-06-16 15:45:00,536.0414
"306","FRCH",2020-06-16 16:00:00,539.9658,2020-06-16 08:00:00,89.52091,64.21818,27.85364,22.30133,539.9658,2020-06-16 16:00:00,2020-06-16 16:00:00,539.9658
"307","FRCH",2020-06-16 16:15:00,533.5934,2020-06-16 08:00:00,89.26273,64.27273,26.55091,22.26204,533.5934,2020-06-16 16:15:00,2020-06-16 16:15:00,533.5934
"308","FRCH",2020-06-16 16:30:00,532.2388,2020-06-16 08:00:00,89.20909,64.30909,25.30727,22.31746,532.2388,2020-06-16 16:30:00,2020-06-16 16:30:00,532.2388
"309","FRCH",2020-06-16 16:45:00,530.9121,2020-06-16 08:00:00,88.92727,64.36364,25.40000,22.30484,530.9121,2020-06-16 16:45:00,2020-06-16 16:45:00,530.9121
"310","FRCH",2020-06-16 17:00:00,525.6609,2020-06-16 08:00:00,88.41091,64.40909,25.86636,22.33781,525.6609,2020-06-16 17:00:00,2020-06-16 17:00:00,525.6609
"311","FRCH",2020-06-16 17:15:00,525.4276,2020-06-16 08:00:00,88.72273,64.46364,23.68455,22.35044,525.4276,2020-06-16 17:15:00,2020-06-16 17:15:00,525.4276
"312","FRCH",2020-06-16 17:30:00,526.5488,2020-06-16 08:00:00,88.78091,64.48182,24.57636,22.33501,526.5488,2020-06-16 17:30:00,2020-06-16 17:30:00,526.5488
"313","FRCH",2020-06-16 17:45:00,524.4839,2020-06-16 08:00:00,88.37182,64.52727,24.24091,22.34343,524.4839,2020-06-16 17:45:00,2020-06-16 17:45:00,524.4839
"314","FRCH",2020-06-16 18:00:00,521.8583,2020-06-16 08:00:00,87.80727,64.56364,28.78636,22.38833,521.8583,2020-06-16 18:00:00,2020-06-16 18:00:00,521.8583
"315","FRCH",2020-06-16 18:15:00,517.9060,2020-06-16 08:00:00,87.91091,64.61818,29.74636,22.37009,517.9060,2020-06-16 18:15:00,2020-06-16 18:15:00,517.9060
"316","FRCH",2020-06-16 18:30:00,518.6721,2020-06-16 08:00:00,87.07364,64.62727,28.71818,22.37781,518.6721,2020-06-16 18:30:00,2020-06-16 18:30:00,518.6721
"317","FRCH",2020-06-16 18:45:00,517.5229,2020-06-16 08:00:00,87.82818,64.68182,26.58364,22.41289,517.5229,2020-06-16 18:45:00,2020-06-16 18:45:00,517.5229
"318","FRCH",2020-06-16 19:00:00,513.9258,2020-06-16 08:00:00,87.83545,64.73636,27.80727,22.42692,513.9258,2020-06-16 19:00:00,2020-06-16 19:00:00,513.9258
"319","FRCH",2020-06-16 19:15:00,513.7482,2020-06-16 08:00:00,87.64455,64.77273,32.92636,22.44867,513.7482,2020-06-16 19:15:00,2020-06-16 19:15:00,513.7482
"320","FRCH",2020-06-16 19:30:00,512.2439,2020-06-16 08:00:00,87.40000,64.81818,23.89909,22.41850,512.2439,2020-06-16 19:30:00,2020-06-16 19:30:00,512.2439
"321","FRCH",2020-06-16 19:45:00,513.3652,2020-06-16 08:00:00,87.39182,64.86364,23.15091,22.47674,513.3652,2020-06-16 19:45:00,2020-06-16 19:45:00,513.3652
"322","FRCH",2020-06-16 20:00:00,511.3002,2020-06-16 08:00:00,87.30909,64.88182,25.43364,22.50129,511.3002,2020-06-16 20:00:00,2020-06-16 20:00:00,511.3002
"323","FRCH",2020-06-16 20:15:00,510.7117,2020-06-16 08:00:00,83.69273,64.92727,37.93455,22.50691,510.7117,2020-06-16 20:15:00,2020-06-16 20:15:00,510.7117
"324","FRCH",2020-06-16 20:30:00,510.5341,2020-06-16 08:00:00,86.64182,64.98182,24.05727,22.55462,510.5341,2020-06-16 20:30:00,2020-06-16 20:30:00,510.5341
"325","FRCH",2020-06-16 20:45:00,508.4692,2020-06-16 08:00:00,86.82909,65.03636,26.29091,22.58900,508.4692,2020-06-16 20:45:00,2020-06-16 20:45:00,508.4692
"326","FRCH",2020-06-16 21:00:00,506.5818,2020-06-16 08:00:00,86.79727,65.07273,NA,22.59321,506.5818,2020-06-16 21:00:00,2020-06-16 21:00:00,506.5818
"327","FRCH",2020-06-16 21:15:00,504.6944,2020-06-16 08:00:00,86.72545,65.11818,23.72545,22.63811,504.6944,2020-06-16 21:15:00,2020-06-16 21:15:00,504.6944
"328","FRCH",2020-06-16 21:30:00,507.1424,2020-06-16 08:00:00,86.22636,65.17273,25.66182,22.68863,507.1424,2020-06-16 21:30:00,2020-06-16 21:30:00,507.1424
"329","FRCH",2020-06-16 21:45:00,506.0212,2020-06-16 08:00:00,86.25727,65.23636,26.74273,22.68302,506.0212,2020-06-16 21:45:00,2020-06-16 21:45:00,506.0212
"330","FRCH",2020-06-16 22:00:00,501.6858,2020-06-16 08:00:00,86.21182,65.26364,25.37364,22.72582,501.6858,2020-06-16 22:00:00,2020-06-16 22:00:00,501.6858
"331","FRCH",2020-06-16 22:15:00,504.8720,2020-06-16 08:00:00,86.12818,65.29091,24.71545,22.74196,504.8720,2020-06-16 22:15:00,2020-06-16 22:15:00,504.8720
"332","FRCH",2020-06-16 22:30:00,501.6858,2020-06-16 08:00:00,85.89182,65.37273,22.57000,22.70337,501.6858,2020-06-16 22:30:00,2020-06-16 22:30:00,501.6858
"333","FRCH",2020-06-16 22:45:00,500.9197,2020-06-16 08:00:00,85.60909,65.44545,29.08364,22.75529,500.9197,2020-06-16 22:45:00,2020-06-16 22:45:00,500.9197
"334","FRCH",2020-06-16 23:00:00,500.3591,2020-06-16 08:00:00,85.55364,65.51818,26.29636,22.78827,500.3591,2020-06-16 23:00:00,2020-06-16 23:00:00,500.3591
"335","FRCH",2020-06-16 23:15:00,497.1729,2020-06-16 08:00:00,85.06000,65.58182,27.55364,22.83598,497.1729,2020-06-16 23:15:00,2020-06-16 23:15:00,497.1729
"336","FRCH",2020-06-16 23:30:00,499.4154,2020-06-16 08:00:00,85.09455,65.66364,27.21818,22.81914,499.4154,2020-06-16 23:30:00,2020-06-16 23:30:00,499.4154
"337","FRCH",2020-06-16 23:45:00,501.8355,2020-06-16 08:00:00,84.69818,65.72727,23.39000,22.88088,501.8355,2020-06-16 23:45:00,2020-06-16 23:45:00,501.8355
"338","FRCH",2020-06-17 00:00:00,499.7984,2020-06-16 08:00:00,84.85182,65.80000,23.22818,22.88930,499.7984,2020-06-17 00:00:00,2020-06-17 00:00:00,499.7984
"339","FRCH",2020-06-17 00:15:00,500.1257,2020-06-16 08:00:00,84.54091,65.84545,28.37364,22.92719,500.1257,2020-06-17 00:15:00,2020-06-17 00:15:00,500.1257
"340","FRCH",2020-06-17 00:30:00,500.7143,2020-06-16 08:00:00,84.51909,65.90909,26.83818,22.90123,500.7143,2020-06-17 00:30:00,2020-06-17 00:30:00,500.7143
"341","FRCH",2020-06-17 00:45:00,496.9674,2020-06-16 08:00:00,84.09091,65.98182,27.91727,22.97560,496.9674,2020-06-17 00:45:00,2020-06-17 00:45:00,496.9674
"342","FRCH",2020-06-17 01:00:00,498.6493,2020-06-16 08:00:00,83.99545,66.04545,25.26818,22.97280,498.6493,2020-06-17 01:00:00,2020-06-17 01:00:00,498.6493
"343","FRCH",2020-06-17 01:15:00,497.7056,2020-06-16 08:00:00,83.81455,66.10909,23.54455,22.98051,497.7056,2020-06-17 01:15:00,2020-06-17 01:15:00,497.7056
"344","FRCH",2020-06-17 01:30:00,497.1171,2020-06-16 08:00:00,83.69545,66.18182,23.17091,22.98613,497.1171,2020-06-17 01:30:00,2020-06-17 01:30:00,497.1171
"345","FRCH",2020-06-17 01:45:00,494.8746,2020-06-16 08:00:00,83.47545,66.26364,24.58000,22.97841,494.8746,2020-06-17 01:45:00,2020-06-17 01:45:00,494.8746
"346","FRCH",2020-06-17 02:00:00,497.5002,2020-06-16 08:00:00,83.39273,66.29091,27.04727,22.98613,497.5002,2020-06-17 02:00:00,2020-06-17 02:00:00,497.5002
"347","FRCH",2020-06-17 02:15:00,496.7619,2020-06-16 08:00:00,82.99909,66.36364,23.97455,23.11102,496.7619,2020-06-17 02:15:00,2020-06-17 02:15:00,496.7619
"348","FRCH",2020-06-17 02:30:00,490.7726,2020-06-16 08:00:00,82.54909,66.43636,23.80818,23.10120,490.7726,2020-06-17 02:30:00,2020-06-17 02:30:00,490.7726
"349","FRCH",2020-06-17 02:45:00,494.8746,2020-06-16 08:00:00,82.52545,66.52727,22.70636,23.08787,494.8746,2020-06-17 02:45:00,2020-06-17 02:45:00,494.8746
"350","FRCH",2020-06-17 03:00:00,492.9872,2020-06-16 08:00:00,82.42364,66.58182,25.10909,23.06892,492.9872,2020-06-17 03:00:00,2020-06-17 03:00:00,492.9872
"351","FRCH",2020-06-17 03:15:00,494.8746,2020-06-16 08:00:00,82.12091,66.66364,25.74455,23.12154,494.8746,2020-06-17 03:15:00,2020-06-17 03:15:00,494.8746
"352","FRCH",2020-06-17 03:30:00,495.4352,2020-06-16 08:00:00,82.14818,66.69091,23.82000,23.15382,495.4352,2020-06-17 03:30:00,2020-06-17 03:30:00,495.4352
"353","FRCH",2020-06-17 03:45:00,493.3703,2020-06-16 08:00:00,82.26091,66.78182,23.91364,23.17487,493.3703,2020-06-17 03:45:00,2020-06-17 03:45:00,493.3703
"354","FRCH",2020-06-17 04:00:00,493.9309,2020-06-16 08:00:00,81.90273,66.82727,23.60000,23.16434,493.9309,2020-06-17 04:00:00,2020-06-17 04:00:00,493.9309
"355","FRCH",2020-06-17 04:15:00,494.8746,2020-06-16 08:00:00,81.87909,66.90909,26.40182,23.19662,494.8746,2020-06-17 04:15:00,2020-06-17 04:15:00,494.8746
"356","FRCH",2020-06-17 04:30:00,492.7818,2020-06-16 08:00:00,81.32182,66.96364,24.92364,23.17487,492.7818,2020-06-17 04:30:00,2020-06-17 04:30:00,492.7818
"357","FRCH",2020-06-17 04:45:00,489.5955,2020-06-16 08:00:00,81.47909,67.03636,24.03455,23.15733,489.5955,2020-06-17 04:45:00,2020-06-17 04:45:00,489.5955
"358","FRCH",2020-06-17 05:00:00,487.7082,2020-06-16 08:00:00,81.63455,67.11818,29.73273,23.17276,487.7082,2020-06-17 05:00:00,2020-06-17 05:00:00,487.7082
"359","FRCH",2020-06-17 05:15:00,489.2125,2020-06-16 08:00:00,81.55364,67.17273,25.22909,23.19241,489.2125,2020-06-17 05:15:00,2020-06-17 05:15:00,489.2125
"360","FRCH",2020-06-17 05:30:00,487.3251,2020-06-16 08:00:00,81.30091,67.24545,28.91455,23.24924,487.3251,2020-06-17 05:30:00,2020-06-17 05:30:00,487.3251
"361","FRCH",2020-06-17 05:45:00,487.7082,2020-06-16 08:00:00,81.05636,67.30000,25.89091,23.21276,487.7082,2020-06-17 05:45:00,2020-06-17 05:45:00,487.7082
"362","FRCH",2020-06-17 06:00:00,486.7645,2020-06-16 08:00:00,81.02636,67.36364,23.22182,23.24433,486.7645,2020-06-17 06:00:00,2020-06-17 06:00:00,486.7645
"363","FRCH",2020-06-17 06:15:00,487.3251,2020-06-16 08:00:00,81.37182,67.40000,22.33636,23.23451,487.3251,2020-06-17 06:15:00,2020-06-17 06:15:00,487.3251
"364","FRCH",2020-06-17 06:30:00,488.0912,2020-06-16 08:00:00,81.23364,67.47273,26.32818,23.24854,488.0912,2020-06-17 06:30:00,2020-06-17 06:30:00,488.0912
"365","FRCH",2020-06-17 06:45:00,485.8208,2020-06-16 08:00:00,81.28000,67.54545,21.83636,23.27801,485.8208,2020-06-17 06:45:00,2020-06-17 06:45:00,485.8208
"366","FRCH",2020-06-17 07:00:00,485.4378,2020-06-16 08:00:00,81.30545,67.59091,23.35727,23.26749,485.4378,2020-06-17 07:00:00,2020-06-17 07:00:00,485.4378
"367","FRCH",2020-06-17 07:15:00,486.9421,2020-06-16 08:00:00,81.29545,67.67273,21.52818,23.30608,486.9421,2020-06-17 07:15:00,2020-06-17 07:15:00,486.9421
"368","FRCH",2020-06-17 07:30:00,484.1110,2020-06-16 08:00:00,81.08545,67.73636,21.93545,23.30046,484.1110,2020-06-17 07:30:00,2020-06-17 07:30:00,484.1110
"369","FRCH",2020-06-17 07:45:00,486.5590,2020-06-16 08:00:00,81.06818,67.76364,23.80727,23.33905,486.5590,2020-06-17 07:45:00,2020-06-17 07:45:00,486.5590
"370","FRCH",2020-06-17 08:00:00,483.1952,2020-06-17 08:00:00,81.51909,67.83636,21.92727,23.34186,483.1952,2020-06-17 08:00:00,2020-06-17 08:00:00,483.1952
"371","FRCH",2020-06-17 08:15:00,484.1110,2020-06-17 08:00:00,81.31182,67.90000,20.54545,23.35589,484.1110,2020-06-17 08:15:00,2020-06-17 08:15:00,484.1110
"372","FRCH",2020-06-17 08:30:00,484.6717,2020-06-17 08:00:00,81.05727,67.95455,20.78545,23.43869,484.6717,2020-06-17 08:30:00,2020-06-17 08:30:00,484.6717
"373","FRCH",2020-06-17 08:45:00,483.3449,2020-06-17 08:00:00,81.16000,67.97273,23.65364,23.43658,483.3449,2020-06-17 08:45:00,2020-06-17 08:45:00,483.3449
"374","FRCH",2020-06-17 09:00:00,482.9898,2020-06-17 08:00:00,81.13091,68.03636,20.09636,23.47517,482.9898,2020-06-17 09:00:00,2020-06-17 09:00:00,482.9898
"375","FRCH",2020-06-17 09:15:00,483.5225,2020-06-17 08:00:00,81.00364,68.08182,21.72455,23.44921,483.5225,2020-06-17 09:15:00,2020-06-17 09:15:00,483.5225
"376","FRCH",2020-06-17 09:30:00,481.2800,2020-06-17 08:00:00,81.17636,68.12727,23.61364,23.45412,481.2800,2020-06-17 09:30:00,2020-06-17 09:30:00,481.2800
"377","FRCH",2020-06-17 09:45:00,482.0461,2020-06-17 08:00:00,81.21455,68.19091,21.76000,23.50955,482.0461,2020-06-17 09:45:00,2020-06-17 09:45:00,482.0461
"378","FRCH",2020-06-17 10:00:00,480.1587,2020-06-17 08:00:00,80.99545,68.25455,21.69636,23.51166,480.1587,2020-06-17 10:00:00,2020-06-17 10:00:00,480.1587
"379","FRCH",2020-06-17 10:15:00,479.2151,2020-06-17 08:00:00,80.73000,68.33636,20.48636,23.57410,479.2151,2020-06-17 10:15:00,2020-06-17 10:15:00,479.2151
"380","FRCH",2020-06-17 10:30:00,478.6265,2020-06-17 08:00:00,80.77455,68.37273,21.59818,23.55305,478.6265,2020-06-17 10:30:00,2020-06-17 10:30:00,478.6265
"381","FRCH",2020-06-17 10:45:00,478.2714,2020-06-17 08:00:00,80.85000,68.42727,21.12000,23.56638,478.2714,2020-06-17 10:45:00,2020-06-17 10:45:00,478.2714
"382","FRCH",2020-06-17 11:00:00,475.6179,2020-06-17 08:00:00,80.64455,68.46364,22.62818,23.60217,475.6179,2020-06-17 11:00:00,2020-06-17 11:00:00,475.6179
"383","FRCH",2020-06-17 11:15:00,473.7306,2020-06-17 08:00:00,80.73182,68.51818,18.55000,23.62251,473.7306,2020-06-17 11:15:00,2020-06-17 11:15:00,473.7306
"384","FRCH",2020-06-17 11:30:00,474.6464,2020-06-17 08:00:00,80.68818,68.57273,19.49091,23.61901,474.6464,2020-06-17 11:30:00,2020-06-17 11:30:00,474.6464
"385","FRCH",2020-06-17 11:45:00,474.1136,2020-06-17 08:00:00,80.58182,68.60909,22.51091,23.64216,474.1136,2020-06-17 11:45:00,2020-06-17 11:45:00,474.1136
"386","FRCH",2020-06-17 12:00:00,470.9274,2020-06-17 08:00:00,80.41545,68.63636,21.20818,23.63795,470.9274,2020-06-17 12:00:00,2020-06-17 12:00:00,470.9274
"387","FRCH",2020-06-17 12:15:00,472.7590,2020-06-17 08:00:00,80.23091,68.66364,22.59364,23.69899,472.7590,2020-06-17 12:15:00,2020-06-17 12:15:00,472.7590
"388","FRCH",2020-06-17 12:30:00,468.6291,2020-06-17 08:00:00,80.16909,68.68182,18.81364,23.68636,468.6291,2020-06-17 12:30:00,2020-06-17 12:30:00,468.6291
"389","FRCH",2020-06-17 12:45:00,468.2461,2020-06-17 08:00:00,80.15636,68.74545,17.25273,23.71583,468.2461,2020-06-17 12:45:00,2020-06-17 12:45:00,468.2461
"390","FRCH",2020-06-17 13:00:00,465.5926,2020-06-17 08:00:00,79.73545,68.75455,23.34455,23.72285,465.5926,2020-06-17 13:00:00,2020-06-17 13:00:00,465.5926
"391","FRCH",2020-06-17 13:15:00,464.6489,2020-06-17 08:00:00,79.30364,68.80000,17.00636,23.79301,464.6489,2020-06-17 13:15:00,2020-06-17 13:15:00,464.6489
"392","FRCH",2020-06-17 13:30:00,463.5276,2020-06-17 08:00:00,79.42000,68.81818,16.93818,23.82248,463.5276,2020-06-17 13:30:00,2020-06-17 13:30:00,463.5276
"393","FRCH",2020-06-17 13:45:00,463.1446,2020-06-17 08:00:00,79.13182,68.83636,18.40545,23.82389,463.1446,2020-06-17 13:45:00,2020-06-17 13:45:00,463.1446
"394","FRCH",2020-06-17 14:00:00,462.2009,2020-06-17 08:00:00,NA,68.87273,17.97636,23.86388,462.2009,2020-06-17 14:00:00,2020-06-17 14:00:00,462.2009
"395","FRCH",2020-06-17 14:15:00,462.2009,2020-06-17 08:00:00,78.48273,68.88182,17.78455,23.86949,462.2009,2020-06-17 14:15:00,2020-06-17 14:15:00,462.2009
"396","FRCH",2020-06-17 14:30:00,458.4541,2020-06-17 08:00:00,78.27000,68.92727,18.81727,23.94387,458.4541,2020-06-17 14:30:00,2020-06-17 14:30:00,458.4541
"397","FRCH",2020-06-17 14:45:00,461.4348,2020-06-17 08:00:00,78.06000,68.94545,19.57818,23.93474,461.4348,2020-06-17 14:45:00,2020-06-17 14:45:00,461.4348
"398","FRCH",2020-06-17 15:00:00,459.9584,2020-06-17 08:00:00,78.00455,68.96364,17.30000,23.95369,459.9584,2020-06-17 15:00:00,2020-06-17 15:00:00,459.9584
"399","FRCH",2020-06-17 15:15:00,457.1273,2020-06-17 08:00:00,77.92455,68.95455,19.03182,24.00631,457.1273,2020-06-17 15:15:00,2020-06-17 15:15:00,457.1273
"400","FRCH",2020-06-17 15:30:00,456.0061,2020-06-17 08:00:00,77.81455,68.97273,18.17000,24.02526,456.0061,2020-06-17 15:30:00,2020-06-17 15:30:00,456.0061
"401","FRCH",2020-06-17 15:45:00,456.1837,2020-06-17 08:00:00,77.47818,69.01818,17.58364,24.07156,456.1837,2020-06-17 15:45:00,2020-06-17 15:45:00,456.1837
"402","FRCH",2020-06-17 16:00:00,455.4176,2020-06-17 08:00:00,77.27909,69.03636,19.38818,24.07648,455.4176,2020-06-17 16:00:00,2020-06-17 16:00:00,455.4176
"403","FRCH",2020-06-17 16:15:00,456.1837,2020-06-17 08:00:00,77.08455,69.06364,19.07182,24.09472,456.1837,2020-06-17 16:15:00,2020-06-17 16:15:00,456.1837
"404","FRCH",2020-06-17 16:30:00,451.8483,2020-06-17 08:00:00,77.00455,69.08182,19.49182,24.16418,451.8483,2020-06-17 16:30:00,2020-06-17 16:30:00,451.8483
"405","FRCH",2020-06-17 16:45:00,454.8569,2020-06-17 08:00:00,76.68091,69.13636,19.15727,24.15295,454.8569,2020-06-17 16:45:00,2020-06-17 16:45:00,454.8569
"406","FRCH",2020-06-17 17:00:00,452.9974,2020-06-17 08:00:00,76.11000,69.12727,20.65636,24.17892,452.9974,2020-06-17 17:00:00,2020-06-17 17:00:00,452.9974
"407","FRCH",2020-06-17 17:15:00,453.7357,2020-06-17 08:00:00,76.08273,69.14545,18.26364,24.16909,453.7357,2020-06-17 17:15:00,2020-06-17 17:15:00,453.7357
"408","FRCH",2020-06-17 17:30:00,455.2121,2020-06-17 08:00:00,76.14727,69.20000,21.51273,24.22382,455.2121,2020-06-17 17:30:00,2020-06-17 17:30:00,455.2121
"409","FRCH",2020-06-17 17:45:00,450.9046,2020-06-17 08:00:00,76.07909,69.21818,18.23909,24.21610,450.9046,2020-06-17 17:45:00,2020-06-17 17:45:00,450.9046
"410","FRCH",2020-06-17 18:00:00,452.5865,2020-06-17 08:00:00,75.84182,69.23636,20.79182,24.24557,452.5865,2020-06-17 18:00:00,2020-06-17 18:00:00,452.5865
"411","FRCH",2020-06-17 18:15:00,449.3724,2020-06-17 08:00:00,75.64636,69.24545,19.81455,24.28416,449.3724,2020-06-17 18:15:00,2020-06-17 18:15:00,449.3724
"412","FRCH",2020-06-17 18:30:00,448.6342,2020-06-17 08:00:00,75.54818,69.27273,20.14818,24.29048,448.6342,2020-06-17 18:30:00,2020-06-17 18:30:00,448.6342
"413","FRCH",2020-06-17 18:45:00,448.6342,2020-06-17 08:00:00,75.44545,69.32727,19.83091,24.30240,448.6342,2020-06-17 18:45:00,2020-06-17 18:45:00,448.6342
"414","FRCH",2020-06-17 19:00:00,449.5779,2020-06-17 08:00:00,75.10455,69.38182,16.49727,24.34591,449.5779,2020-06-17 19:00:00,2020-06-17 19:00:00,449.5779
"415","FRCH",2020-06-17 19:15:00,449.3724,2020-06-17 08:00:00,75.08818,69.40909,19.86091,24.37397,449.3724,2020-06-17 19:15:00,2020-06-17 19:15:00,449.3724
"416","FRCH",2020-06-17 19:30:00,447.6905,2020-06-17 08:00:00,74.97182,69.46364,21.40818,24.40134,447.6905,2020-06-17 19:30:00,2020-06-17 19:30:00,447.6905
"417","FRCH",2020-06-17 19:45:00,447.3075,2020-06-17 08:00:00,74.81000,69.51818,18.89455,24.41186,447.3075,2020-06-17 19:45:00,2020-06-17 19:45:00,447.3075
"418","FRCH",2020-06-17 20:00:00,447.8681,2020-06-17 08:00:00,74.77455,69.53636,20.38455,24.41186,447.8681,2020-06-17 20:00:00,2020-06-17 20:00:00,447.8681
"419","FRCH",2020-06-17 20:15:00,447.6905,2020-06-17 08:00:00,74.54636,69.58182,18.99273,24.42168,447.6905,2020-06-17 20:15:00,2020-06-17 20:15:00,447.6905
"420","FRCH",2020-06-17 20:30:00,447.6905,2020-06-17 08:00:00,74.53909,69.63636,17.66273,24.46308,447.6905,2020-06-17 20:30:00,2020-06-17 20:30:00,447.6905
"421","FRCH",2020-06-17 20:45:00,450.3161,2020-06-17 08:00:00,74.29273,69.67273,18.42091,24.46939,450.3161,2020-06-17 20:45:00,2020-06-17 20:45:00,450.3161
"422","FRCH",2020-06-17 21:00:00,448.2512,2020-06-17 08:00:00,74.47182,69.70000,17.83182,24.47922,448.2512,2020-06-17 21:00:00,2020-06-17 21:00:00,448.2512
"423","FRCH",2020-06-17 21:15:00,449.3724,2020-06-17 08:00:00,74.16273,69.73636,19.61000,24.51079,449.3724,2020-06-17 21:15:00,2020-06-17 21:15:00,449.3724
"424","FRCH",2020-06-17 21:30:00,445.8310,2020-06-17 08:00:00,74.12636,69.77273,18.92909,24.49535,445.8310,2020-06-17 21:30:00,2020-06-17 21:30:00,445.8310
"425","FRCH",2020-06-17 21:45:00,447.4851,2020-06-17 08:00:00,73.95545,69.78182,18.95091,24.50027,447.4851,2020-06-17 21:45:00,2020-06-17 21:45:00,447.4851
"426","FRCH",2020-06-17 22:00:00,449.1948,2020-06-17 08:00:00,73.97818,69.81818,17.95091,24.55991,449.1948,2020-06-17 22:00:00,2020-06-17 22:00:00,449.1948
"427","FRCH",2020-06-17 22:15:00,451.2598,2020-06-17 08:00:00,73.79091,69.85455,20.67091,24.55219,451.2598,2020-06-17 22:15:00,2020-06-17 22:15:00,451.2598
"428","FRCH",2020-06-17 22:30:00,450.1385,2020-06-17 08:00:00,73.89091,69.90000,21.33636,24.57534,450.1385,2020-06-17 22:30:00,2020-06-17 22:30:00,450.1385
"429","FRCH",2020-06-17 22:45:00,452.2313,2020-06-17 08:00:00,73.60545,69.92727,16.40000,24.58025,452.2313,2020-06-17 22:45:00,2020-06-17 22:45:00,452.2313
"430","FRCH",2020-06-17 23:00:00,450.5216,2020-06-17 08:00:00,73.42818,69.97273,17.44182,24.59008,450.5216,2020-06-17 23:00:00,2020-06-17 23:00:00,450.5216
"431","FRCH",2020-06-17 23:15:00,449.1948,2020-06-17 08:00:00,73.25636,70.03636,24.30818,24.58095,449.1948,2020-06-17 23:15:00,2020-06-17 23:15:00,449.1948
"432","FRCH",2020-06-17 23:30:00,449.7555,2020-06-17 08:00:00,73.09364,70.08182,18.20636,24.58306,449.7555,2020-06-17 23:30:00,2020-06-17 23:30:00,449.7555
"433","FRCH",2020-06-17 23:45:00,451.0822,2020-06-17 08:00:00,73.09455,70.12727,18.98818,24.58657,451.0822,2020-06-17 23:45:00,2020-06-17 23:45:00,451.0822
"434","FRCH",2020-06-18 00:00:00,449.4003,2020-06-17 08:00:00,72.80091,70.16364,18.68364,24.59779,449.4003,2020-06-18 00:00:00,2020-06-18 00:00:00,449.4003
"435","FRCH",2020-06-18 00:15:00,452.2313,2020-06-17 08:00:00,72.79091,70.20909,16.73636,24.61744,452.2313,2020-06-18 00:15:00,2020-06-18 00:15:00,452.2313
"436","FRCH",2020-06-18 00:30:00,453.9132,2020-06-17 08:00:00,72.64727,70.27273,19.45091,24.61253,453.9132,2020-06-18 00:30:00,2020-06-18 00:30:00,453.9132
"437","FRCH",2020-06-18 00:45:00,452.0259,2020-06-17 08:00:00,72.52545,70.31818,17.68636,24.63638,452.0259,2020-06-18 00:45:00,2020-06-18 00:45:00,452.0259
"438","FRCH",2020-06-18 01:00:00,452.0259,2020-06-17 08:00:00,72.48000,70.36364,16.15091,24.67287,452.0259,2020-06-18 01:00:00,2020-06-18 01:00:00,452.0259
