"","column_label","HI_mean_Interp","HI_sd_with_Interp","N.S.","Max_width_Interp","Min_response","Max_response","Peak_Q","ShapiroTest.W","ShapiroTest.p","t.test.stat","t.test.p","t.test.CIlow","t.test.CIhigh","wilcox.test.stat","wilcox.test.p","storm.ID","site.ID"
"11","11",0.52954603954604,0.293761841876728,-0.139932139932137,0.902070902070902,75.7,153.4,858.551345592724,0.7934,0,12.6185,0,0.4452,0.6139,1275,0,"MOOS_storm3b_08_08_SPC","MOOS"
"12","12",-0.210478881963532,0.161401895270054,NA,-0.500148400500691,6.64727272727273,77.0954545454545,858.551345592724,0.8984,4e-04,-9.1285,0,-0.2568,-0.1641,0,0,"MOOS_storm3b_08_08_turb","MOOS"
"13","13",-0.176099817580323,0.249916673961012,NA,-0.50692691581513,69.0463796454805,167.782445039487,1511.85572500673,0.7878,0,-4.9324,0,-0.2478,-0.1044,295,0.001,"MOOS_storm4a_08_15_fDOM","MOOS"
"14","14",0.64428496595076,0.106513539201819,-0.837087480356212,0.736511262441071,92.1,126.809090909091,1511.85572500673,0.7824,0,42.342,0,0.6137,0.6749,1275,0,"MOOS_storm4a_08_15_SPC","MOOS"
"15","15",-0.0734924603932047,0.15080145288376,NA,-0.813931570910478,7.05818181818182,197.567272727273,1511.85572500673,0.66,0,-3.4114,0.0013,-0.1168,-0.0302,243,1e-04,"MOOS_storm4a_08_15_turb","MOOS"
"16","16",-0.223300015698951,0.280527014004832,-0.0285425834467604,-0.620427719485678,150.526983409834,174.995829560138,1210.93819002054,0.901,5e-04,-5.572,0,-0.3038,-0.1428,187,0,"MOOS_storm5a_08_19_fDOM","MOOS"
"17","17",0.171364902506997,0.225815365289796,-0.394150417827393,0.52785515320339,103.672727272727,110.2,1210.93819002054,0.9321,0.0066,5.3121,0,0.1065,0.2362,1078,0,"MOOS_storm5a_08_19_SPC","MOOS"
"18","18",0.109695490753168,0.148560223649429,NA,0.294800508967946,21.8863636363636,74.0418181818182,1210.93819002054,0.8658,0,5.1687,0,0.067,0.1523,1084,0,"MOOS_storm5a_08_19_turb","MOOS"
"19","19",-0.0538634693471891,0.136097159575106,-0.377004311126968,0.329341773401176,148.960373341031,175.658476202346,1312.93865277473,0.926,0.0039,-2.7704,0.0079,-0.0929,-0.0148,307,0.0014,"MOOS_storm6_08_25_fDOM","MOOS"
"20","20",0.750127877237857,0.172836246345967,-0.563938618925837,0.929667519181587,99.7,106.809090909091,1312.93865277473,0.8183,0,30.3808,0,0.7005,0.7997,1275,0,"MOOS_storm6_08_25_SPC","MOOS"
"21","21",-0.130077505878255,0.128732226861814,0.851105982757118,-0.449338152050858,34.9154545454545,76.6718181818182,1312.93865277473,0.9561,0.0611,-7.0732,0,-0.167,-0.0931,90,0,"MOOS_storm6_08_25_turb","MOOS"
"22","22",0.127465148047382,0.12528111905405,-0.932477653676381,0.543904141424123,113.365248607517,176.31304756379,1735.89667927004,0.7422,0,7.122,0,0.0915,0.1634,1275,0,"MOOS_storm7_08_27_fDOM","MOOS"
"23","23",0.682655571635308,0.161017966763929,-0.774240231548477,0.84406657018813,88.2363636363636,100.8,1735.89667927004,0.8591,0,29.6774,0,0.6364,0.7289,1275,0,"MOOS_storm7_08_27_SPC","MOOS"
"24","24",-0.0878098910039805,0.0986232648933755,0.875596472838955,-0.340519105455669,33.1,157.124545454545,1735.89667927004,0.9269,0.0042,-6.2325,0,-0.1161,-0.0595,99,0,"MOOS_storm7_08_27_turb","MOOS"
