,column_label,HI,Q_interval,storm.ID,site.ID,storm.num,month,day,response,
Interpolated HI for 46% discharge...873,18,-0.026352896,46,MOOS_storm4b_08_17_turb,MOOS,storm4b,8,17,turb,
Interpolated HI for 48% discharge...874,18,-0.069907858,48,MOOS_storm4b_08_17_turb,MOOS,storm4b,8,17,turb,
Interpolated HI for 50% discharge...875,18,-0.035461155,50,MOOS_storm4b_08_17_turb,MOOS,storm4b,8,17,turb,
Interpolated HI for 52% discharge...876,18,-0.1270681,52,MOOS_storm4b_08_17_turb,MOOS,storm4b,8,17,turb,
Interpolated HI for 54% discharge...877,18,-0.145021919,54,MOOS_storm4b_08_17_turb,MOOS,storm4b,8,17,turb,
Interpolated HI for 56% discharge...878,18,-0.188199966,56,MOOS_storm4b_08_17_turb,MOOS,storm4b,8,17,turb,
Interpolated HI for 58% discharge...879,18,-0.179274454,58,MOOS_storm4b_08_17_turb,MOOS,storm4b,8,17,turb,
Interpolated HI for 60% discharge...880,18,-0.178429251,60,MOOS_storm4b_08_17_turb,MOOS,storm4b,8,17,turb,
Interpolated HI for 62% discharge...881,18,-0.21901458,62,MOOS_storm4b_08_17_turb,MOOS,storm4b,8,17,turb,
Interpolated HI for 64% discharge...882,18,-0.328312646,64,MOOS_storm4b_08_17_turb,MOOS,storm4b,8,17,turb,
Interpolated HI for 66% discharge...883,18,-0.248077526,66,MOOS_storm4b_08_17_turb,MOOS,storm4b,8,17,turb,
Interpolated HI for 68% discharge...884,18,-0.248077526,68,MOOS_storm4b_08_17_turb,MOOS,storm4b,8,17,turb,
Interpolated HI for 70% discharge...885,18,-0.257715335,70,MOOS_storm4b_08_17_turb,MOOS,storm4b,8,17,turb,
Interpolated HI for 72% discharge...886,18,0.13875454,72,MOOS_storm4b_08_17_turb,MOOS,storm4b,8,17,turb,
Interpolated HI for 74% discharge...887,18,0.050707001,74,MOOS_storm4b_08_17_turb,MOOS,storm4b,8,17,turb,
Interpolated HI for 76% discharge...888,18,0.029676601,76,MOOS_storm4b_08_17_turb,MOOS,storm4b,8,17,turb,
Interpolated HI for 78% discharge...889,18,0.058319022,78,MOOS_storm4b_08_17_turb,MOOS,storm4b,8,17,turb,
Interpolated HI for 80% discharge...890,18,-0.035547337,80,MOOS_storm4b_08_17_turb,MOOS,storm4b,8,17,turb,
Interpolated HI for 82% discharge...891,18,-0.070956575,82,MOOS_storm4b_08_17_turb,MOOS,storm4b,8,17,turb,
Interpolated HI for 84% discharge...892,18,-0.090548884,84,MOOS_storm4b_08_17_turb,MOOS,storm4b,8,17,turb,
Interpolated HI for 86% discharge...893,18,0.033457172,86,MOOS_storm4b_08_17_turb,MOOS,storm4b,8,17,turb,
Interpolated HI for 88% discharge...894,18,0.014298886,88,MOOS_storm4b_08_17_turb,MOOS,storm4b,8,17,turb,
Interpolated HI for 90% discharge...895,18,-0.006368097,90,MOOS_storm4b_08_17_turb,MOOS,storm4b,8,17,turb,
Interpolated HI for 92% discharge...896,18,-0.09473129,92,MOOS_storm4b_08_17_turb,MOOS,storm4b,8,17,turb,
Interpolated HI for 94% discharge...897,18,0.028798171,94,MOOS_storm4b_08_17_turb,MOOS,storm4b,8,17,turb,
Interpolated HI for 96% discharge...898,18,0.054329746,96,MOOS_storm4b_08_17_turb,MOOS,storm4b,8,17,turb,
Interpolated HI for 98% discharge...899,18,0.450499542,98,MOOS_storm4b_08_17_turb,MOOS,storm4b,8,17,turb,
Interpolated HI for 100% discharge...900,18,0.087388197,100,MOOS_storm4b_08_17_turb,MOOS,storm4b,8,17,turb,
Interpolated HI for 2% discharge...901,19,0.353102691,2,MOOS_storm5a_08_19_fDOM,MOOS,storm5a,8,19,fDOM,
Interpolated HI for 4% discharge...902,19,0.795531301,4,MOOS_storm5a_08_19_fDOM,MOOS,storm5a,8,19,fDOM,
Interpolated HI for 6% discharge...903,19,0.893725975,6,MOOS_storm5a_08_19_fDOM,MOOS,storm5a,8,19,fDOM,
Interpolated HI for 8% discharge...904,19,0.852210324,8,MOOS_storm5a_08_19_fDOM,MOOS,storm5a,8,19,fDOM,
Interpolated HI for 10% discharge...905,19,0.773462383,10,MOOS_storm5a_08_19_fDOM,MOOS,storm5a,8,19,fDOM,
Interpolated HI for 12% discharge...906,19,0.798311367,12,MOOS_storm5a_08_19_fDOM,MOOS,storm5a,8,19,fDOM,
Interpolated HI for 14% discharge...907,19,0.761724327,14,MOOS_storm5a_08_19_fDOM,MOOS,storm5a,8,19,fDOM,
Interpolated HI for 16% discharge...908,19,0.800398133,16,MOOS_storm5a_08_19_fDOM,MOOS,storm5a,8,19,fDOM,
Interpolated HI for 18% discharge...909,19,0.804310818,18,MOOS_storm5a_08_19_fDOM,MOOS,storm5a,8,19,fDOM,
Interpolated HI for 20% discharge...910,19,0.786971444,20,MOOS_storm5a_08_19_fDOM,MOOS,storm5a,8,19,fDOM,
Interpolated HI for 22% discharge...911,19,0.791652938,22,MOOS_storm5a_08_19_fDOM,MOOS,storm5a,8,19,fDOM,
Interpolated HI for 24% discharge...912,19,0.791831411,24,MOOS_storm5a_08_19_fDOM,MOOS,storm5a,8,19,fDOM,
Interpolated HI for 26% discharge...913,19,0.806582921,26,MOOS_storm5a_08_19_fDOM,MOOS,storm5a,8,19,fDOM,
Interpolated HI for 28% discharge...914,19,0.79511944,28,MOOS_storm5a_08_19_fDOM,MOOS,storm5a,8,19,fDOM,
Interpolated HI for 30% discharge...915,19,0.792613948,30,MOOS_storm5a_08_19_fDOM,MOOS,storm5a,8,19,fDOM,
Interpolated HI for 32% discharge...916,19,0.794838001,32,MOOS_storm5a_08_19_fDOM,MOOS,storm5a,8,19,fDOM,
Interpolated HI for 34% discharge...917,19,0.777292696,34,MOOS_storm5a_08_19_fDOM,MOOS,storm5a,8,19,fDOM,
Interpolated HI for 36% discharge...918,19,0.763660077,36,MOOS_storm5a_08_19_fDOM,MOOS,storm5a,8,19,fDOM,
Interpolated HI for 38% discharge...919,19,0.763660077,38,MOOS_storm5a_08_19_fDOM,MOOS,storm5a,8,19,fDOM,
Interpolated HI for 40% discharge...920,19,0.759802306,40,MOOS_storm5a_08_19_fDOM,MOOS,storm5a,8,19,fDOM,
Interpolated HI for 42% discharge...921,19,0.759802306,42,MOOS_storm5a_08_19_fDOM,MOOS,storm5a,8,19,fDOM,
Interpolated HI for 44% discharge...922,19,0.759218836,44,MOOS_storm5a_08_19_fDOM,MOOS,storm5a,8,19,fDOM,
Interpolated HI for 46% discharge...923,19,0.759218836,46,MOOS_storm5a_08_19_fDOM,MOOS,storm5a,8,19,fDOM,
Interpolated HI for 48% discharge...924,19,0.755299286,48,MOOS_storm5a_08_19_fDOM,MOOS,storm5a,8,19,fDOM,
Interpolated HI for 50% discharge...925,19,0.755299286,50,MOOS_storm5a_08_19_fDOM,MOOS,storm5a,8,19,fDOM,
Interpolated HI for 52% discharge...926,19,0.73261944,52,MOOS_storm5a_08_19_fDOM,MOOS,storm5a,8,19,fDOM,
Interpolated HI for 54% discharge...927,19,0.73261944,54,MOOS_storm5a_08_19_fDOM,MOOS,storm5a,8,19,fDOM,
Interpolated HI for 56% discharge...928,19,0.736703734,56,MOOS_storm5a_08_19_fDOM,MOOS,storm5a,8,19,fDOM,
Interpolated HI for 58% discharge...929,19,0.736703734,58,MOOS_storm5a_08_19_fDOM,MOOS,storm5a,8,19,fDOM,
Interpolated HI for 60% discharge...930,19,0.711436024,60,MOOS_storm5a_08_19_fDOM,MOOS,storm5a,8,19,fDOM,
Interpolated HI for 62% discharge...931,19,0.735536793,62,MOOS_storm5a_08_19_fDOM,MOOS,storm5a,8,19,fDOM,
Interpolated HI for 64% discharge...932,19,0.746451126,64,MOOS_storm5a_08_19_fDOM,MOOS,storm5a,8,19,fDOM,
Interpolated HI for 66% discharge...933,19,0.734232565,66,MOOS_storm5a_08_19_fDOM,MOOS,storm5a,8,19,fDOM,
Interpolated HI for 68% discharge...934,19,0.756658429,68,MOOS_storm5a_08_19_fDOM,MOOS,storm5a,8,19,fDOM,
Interpolated HI for 70% discharge...935,19,0.756658429,70,MOOS_storm5a_08_19_fDOM,MOOS,storm5a,8,19,fDOM,
Interpolated HI for 72% discharge...936,19,0.74634816,72,MOOS_storm5a_08_19_fDOM,MOOS,storm5a,8,19,fDOM,
Interpolated HI for 74% discharge...937,19,0.741920648,74,MOOS_storm5a_08_19_fDOM,MOOS,storm5a,8,19,fDOM,
Interpolated HI for 76% discharge...938,19,0.758511807,76,MOOS_storm5a_08_19_fDOM,MOOS,storm5a,8,19,fDOM,
Interpolated HI for 78% discharge...939,19,0.814003295,78,MOOS_storm5a_08_19_fDOM,MOOS,storm5a,8,19,fDOM,
Interpolated HI for 80% discharge...940,19,0.713275673,80,MOOS_storm5a_08_19_fDOM,MOOS,storm5a,8,19,fDOM,
Interpolated HI for 82% discharge...941,19,0.794872323,82,MOOS_storm5a_08_19_fDOM,MOOS,storm5a,8,19,fDOM,
Interpolated HI for 84% discharge...942,19,0.826400329,84,MOOS_storm5a_08_19_fDOM,MOOS,storm5a,8,19,fDOM,
Interpolated HI for 86% discharge...943,19,0.810523064,86,MOOS_storm5a_08_19_fDOM,MOOS,storm5a,8,19,fDOM,
Interpolated HI for 88% discharge...944,19,0.75880011,88,MOOS_storm5a_08_19_fDOM,MOOS,storm5a,8,19,fDOM,
Interpolated HI for 90% discharge...945,19,0.76497117,90,MOOS_storm5a_08_19_fDOM,MOOS,storm5a,8,19,fDOM,
Interpolated HI for 92% discharge...946,19,0.590705656,92,MOOS_storm5a_08_19_fDOM,MOOS,storm5a,8,19,fDOM,
Interpolated HI for 94% discharge...947,19,0.561902801,94,MOOS_storm5a_08_19_fDOM,MOOS,storm5a,8,19,fDOM,
Interpolated HI for 96% discharge...948,19,0.547364086,96,MOOS_storm5a_08_19_fDOM,MOOS,storm5a,8,19,fDOM,
Interpolated HI for 98% discharge...949,19,0.507255629,98,MOOS_storm5a_08_19_fDOM,MOOS,storm5a,8,19,fDOM,
Interpolated HI for 100% discharge...950,19,0.277855574,100,MOOS_storm5a_08_19_fDOM,MOOS,storm5a,8,19,fDOM,
Interpolated HI for 2% discharge...951,20,-0.176491994,2,MOOS_storm5a_08_19_SPC,MOOS,storm5a,8,19,SPC,
Interpolated HI for 4% discharge...952,20,-0.198326055,4,MOOS_storm5a_08_19_SPC,MOOS,storm5a,8,19,SPC,
Interpolated HI for 6% discharge...953,20,-0.253275109,6,MOOS_storm5a_08_19_SPC,MOOS,storm5a,8,19,SPC,
Interpolated HI for 8% discharge...954,20,-0.093886463,8,MOOS_storm5a_08_19_SPC,MOOS,storm5a,8,19,SPC,
Interpolated HI for 10% discharge...955,20,-0.034934498,10,MOOS_storm5a_08_19_SPC,MOOS,storm5a,8,19,SPC,
Interpolated HI for 12% discharge...956,20,-0.005458515,12,MOOS_storm5a_08_19_SPC,MOOS,storm5a,8,19,SPC,
Interpolated HI for 14% discharge...957,20,-0.032751092,14,MOOS_storm5a_08_19_SPC,MOOS,storm5a,8,19,SPC,
Interpolated HI for 16% discharge...958,20,-0.017467249,16,MOOS_storm5a_08_19_SPC,MOOS,storm5a,8,19,SPC,
Interpolated HI for 18% discharge...959,20,0.017467249,18,MOOS_storm5a_08_19_SPC,MOOS,storm5a,8,19,SPC,
Interpolated HI for 20% discharge...960,20,0.048034934,20,MOOS_storm5a_08_19_SPC,MOOS,storm5a,8,19,SPC,
Interpolated HI for 22% discharge...961,20,0.052765648,22,MOOS_storm5a_08_19_SPC,MOOS,storm5a,8,19,SPC,
Interpolated HI for 24% discharge...962,20,0.054585153,24,MOOS_storm5a_08_19_SPC,MOOS,storm5a,8,19,SPC,
Interpolated HI for 26% discharge...963,20,0.063682678,26,MOOS_storm5a_08_19_SPC,MOOS,storm5a,8,19,SPC,
Interpolated HI for 28% discharge...964,20,0.074599709,28,MOOS_storm5a_08_19_SPC,MOOS,storm5a,8,19,SPC,
Interpolated HI for 30% discharge...965,20,0.076419214,30,MOOS_storm5a_08_19_SPC,MOOS,storm5a,8,19,SPC,
Interpolated HI for 32% discharge...966,20,0.074235808,32,MOOS_storm5a_08_19_SPC,MOOS,storm5a,8,19,SPC,
Interpolated HI for 34% discharge...967,20,0.087336245,34,MOOS_storm5a_08_19_SPC,MOOS,storm5a,8,19,SPC,
Interpolated HI for 36% discharge...968,20,0.087336245,36,MOOS_storm5a_08_19_SPC,MOOS,storm5a,8,19,SPC,
Interpolated HI for 38% discharge...969,20,0.087336245,38,MOOS_storm5a_08_19_SPC,MOOS,storm5a,8,19,SPC,
Interpolated HI for 40% discharge...970,20,0.094614265,40,MOOS_storm5a_08_19_SPC,MOOS,storm5a,8,19,SPC,
Interpolated HI for 42% discharge...971,20,0.094614265,42,MOOS_storm5a_08_19_SPC,MOOS,storm5a,8,19,SPC,
Interpolated HI for 44% discharge...972,20,0.105531295,44,MOOS_storm5a_08_19_SPC,MOOS,storm5a,8,19,SPC,
Interpolated HI for 46% discharge...973,20,0.105531295,46,MOOS_storm5a_08_19_SPC,MOOS,storm5a,8,19,SPC,
Interpolated HI for 48% discharge...974,20,0.109170306,48,MOOS_storm5a_08_19_SPC,MOOS,storm5a,8,19,SPC,
Interpolated HI for 50% discharge...975,20,0.109170306,50,MOOS_storm5a_08_19_SPC,MOOS,storm5a,8,19,SPC,
Interpolated HI for 52% discharge...976,20,0.116448326,52,MOOS_storm5a_08_19_SPC,MOOS,storm5a,8,19,SPC,
Interpolated HI for 54% discharge...977,20,0.116448326,54,MOOS_storm5a_08_19_SPC,MOOS,storm5a,8,19,SPC,
Interpolated HI for 56% discharge...978,20,0.120087336,56,MOOS_storm5a_08_19_SPC,MOOS,storm5a,8,19,SPC,
Interpolated HI for 58% discharge...979,20,0.120087336,58,MOOS_storm5a_08_19_SPC,MOOS,storm5a,8,19,SPC,
Interpolated HI for 60% discharge...980,20,0.120087336,60,MOOS_storm5a_08_19_SPC,MOOS,storm5a,8,19,SPC,
Interpolated HI for 62% discharge...981,20,0.127365357,62,MOOS_storm5a_08_19_SPC,MOOS,storm5a,8,19,SPC,
Interpolated HI for 64% discharge...982,20,0.131004367,64,MOOS_storm5a_08_19_SPC,MOOS,storm5a,8,19,SPC,
Interpolated HI for 66% discharge...983,20,0.149199418,66,MOOS_storm5a_08_19_SPC,MOOS,storm5a,8,19,SPC,
Interpolated HI for 68% discharge...984,20,0.150655022,68,MOOS_storm5a_08_19_SPC,MOOS,storm5a,8,19,SPC,
Interpolated HI for 70% discharge...985,20,0.150655022,70,MOOS_storm5a_08_19_SPC,MOOS,storm5a,8,19,SPC,
Interpolated HI for 72% discharge...986,20,0.152838428,72,MOOS_storm5a_08_19_SPC,MOOS,storm5a,8,19,SPC,
Interpolated HI for 74% discharge...987,20,0.163755459,74,MOOS_storm5a_08_19_SPC,MOOS,storm5a,8,19,SPC,
Interpolated HI for 76% discharge...988,20,0.18558952,76,MOOS_storm5a_08_19_SPC,MOOS,storm5a,8,19,SPC,
Interpolated HI for 78% discharge...989,20,0.109170306,78,MOOS_storm5a_08_19_SPC,MOOS,storm5a,8,19,SPC,
Interpolated HI for 80% discharge...990,20,-0.174672489,80,MOOS_storm5a_08_19_SPC,MOOS,storm5a,8,19,SPC,
Interpolated HI for 82% discharge...991,20,-0.348253275,82,MOOS_storm5a_08_19_SPC,MOOS,storm5a,8,19,SPC,
Interpolated HI for 84% discharge...992,20,-0.386462882,84,MOOS_storm5a_08_19_SPC,MOOS,storm5a,8,19,SPC,
Interpolated HI for 86% discharge...993,20,-0.416666667,86,MOOS_storm5a_08_19_SPC,MOOS,storm5a,8,19,SPC,
Interpolated HI for 88% discharge...994,20,-0.47125182,88,MOOS_storm5a_08_19_SPC,MOOS,storm5a,8,19,SPC,
Interpolated HI for 90% discharge...995,20,-0.447598253,90,MOOS_storm5a_08_19_SPC,MOOS,storm5a,8,19,SPC,
Interpolated HI for 92% discharge...996,20,-0.496724891,92,MOOS_storm5a_08_19_SPC,MOOS,storm5a,8,19,SPC,
Interpolated HI for 94% discharge...997,20,-0.526200873,94,MOOS_storm5a_08_19_SPC,MOOS,storm5a,8,19,SPC,
Interpolated HI for 96% discharge...998,20,-0.542212518,96,MOOS_storm5a_08_19_SPC,MOOS,storm5a,8,19,SPC,
Interpolated HI for 98% discharge...999,20,-0.525836972,98,MOOS_storm5a_08_19_SPC,MOOS,storm5a,8,19,SPC,
Interpolated HI for 100% discharge...1000,20,-0.469432314,100,MOOS_storm5a_08_19_SPC,MOOS,storm5a,8,19,SPC,
Interpolated HI for 2% discharge...1001,21,-0.27248122,2,MOOS_storm5a_08_19_turb,MOOS,storm5a,8,19,turb,
Interpolated HI for 4% discharge...1002,21,-0.10964796,4,MOOS_storm5a_08_19_turb,MOOS,storm5a,8,19,turb,
Interpolated HI for 6% discharge...1003,21,-0.119774635,6,MOOS_storm5a_08_19_turb,MOOS,storm5a,8,19,turb,
Interpolated HI for 8% discharge...1004,21,-0.00890411,8,MOOS_storm5a_08_19_turb,MOOS,storm5a,8,19,turb,
Interpolated HI for 10% discharge...1005,21,-0.152894388,10,MOOS_storm5a_08_19_turb,MOOS,storm5a,8,19,turb,
Interpolated HI for 12% discharge...1006,21,-0.116092208,12,MOOS_storm5a_08_19_turb,MOOS,storm5a,8,19,turb,
Interpolated HI for 14% discharge...1007,21,-0.077537193,14,MOOS_storm5a_08_19_turb,MOOS,storm5a,8,19,turb,
Interpolated HI for 16% discharge...1008,21,-0.112152011,16,MOOS_storm5a_08_19_turb,MOOS,storm5a,8,19,turb,
Interpolated HI for 18% discharge...1009,21,-0.149867433,18,MOOS_storm5a_08_19_turb,MOOS,storm5a,8,19,turb,
Interpolated HI for 20% discharge...1010,21,-0.106628369,20,MOOS_storm5a_08_19_turb,MOOS,storm5a,8,19,turb,
Interpolated HI for 22% discharge...1011,21,-0.150154662,22,MOOS_storm5a_08_19_turb,MOOS,storm5a,8,19,turb,
Interpolated HI for 24% discharge...1012,21,-0.111047282,24,MOOS_storm5a_08_19_turb,MOOS,storm5a,8,19,turb,
Interpolated HI for 26% discharge...1013,21,-0.163245692,26,MOOS_storm5a_08_19_turb,MOOS,storm5a,8,19,turb,
Interpolated HI for 28% discharge...1014,21,-0.112133598,28,MOOS_storm5a_08_19_turb,MOOS,storm5a,8,19,turb,
Interpolated HI for 30% discharge...1015,21,-0.124156724,30,MOOS_storm5a_08_19_turb,MOOS,storm5a,8,19,turb,
Interpolated HI for 32% discharge...1016,21,-0.064869642,32,MOOS_storm5a_08_19_turb,MOOS,storm5a,8,19,turb,
Interpolated HI for 34% discharge...1017,21,-0.052452497,34,MOOS_storm5a_08_19_turb,MOOS,storm5a,8,19,turb,
Interpolated HI for 36% discharge...1018,21,-0.128236854,36,MOOS_storm5a_08_19_turb,MOOS,storm5a,8,19,turb,
Interpolated HI for 38% discharge...1019,21,-0.128236854,38,MOOS_storm5a_08_19_turb,MOOS,storm5a,8,19,turb,
Interpolated HI for 40% discharge...1020,21,-0.123272942,40,MOOS_storm5a_08_19_turb,MOOS,storm5a,8,19,turb,
Interpolated HI for 42% discharge...1021,21,-0.123272942,42,MOOS_storm5a_08_19_turb,MOOS,storm5a,8,19,turb,
Interpolated HI for 44% discharge...1022,21,-0.14643541,44,MOOS_storm5a_08_19_turb,MOOS,storm5a,8,19,turb,
Interpolated HI for 46% discharge...1023,21,-0.14643541,46,MOOS_storm5a_08_19_turb,MOOS,storm5a,8,19,turb,
Interpolated HI for 48% discharge...1024,21,-0.142266902,48,MOOS_storm5a_08_19_turb,MOOS,storm5a,8,19,turb,
Interpolated HI for 50% discharge...1025,21,-0.142266902,50,MOOS_storm5a_08_19_turb,MOOS,storm5a,8,19,turb,
Interpolated HI for 52% discharge...1026,21,-0.130693033,52,MOOS_storm5a_08_19_turb,MOOS,storm5a,8,19,turb,
Interpolated HI for 54% discharge...1027,21,-0.130693033,54,MOOS_storm5a_08_19_turb,MOOS,storm5a,8,19,turb,
Interpolated HI for 56% discharge...1028,21,-0.123291354,56,MOOS_storm5a_08_19_turb,MOOS,storm5a,8,19,turb,
Interpolated HI for 58% discharge...1029,21,-0.123291354,58,MOOS_storm5a_08_19_turb,MOOS,storm5a,8,19,turb,
Interpolated HI for 60% discharge...1030,21,-0.069973487,60,MOOS_storm5a_08_19_turb,MOOS,storm5a,8,19,turb,
Interpolated HI for 62% discharge...1031,21,-0.155181175,62,MOOS_storm5a_08_19_turb,MOOS,storm5a,8,19,turb,
Interpolated HI for 64% discharge...1032,21,-0.117417882,64,MOOS_storm5a_08_19_turb,MOOS,storm5a,8,19,turb,
Interpolated HI for 66% discharge...1033,21,-0.151940639,66,MOOS_storm5a_08_19_turb,MOOS,storm5a,8,19,turb,
Interpolated HI for 68% discharge...1034,21,-0.16093681,68,MOOS_storm5a_08_19_turb,MOOS,storm5a,8,19,turb,
Interpolated HI for 70% discharge...1035,21,-0.16093681,70,MOOS_storm5a_08_19_turb,MOOS,storm5a,8,19,turb,
Interpolated HI for 72% discharge...1036,21,-0.06752099,72,MOOS_storm5a_08_19_turb,MOOS,storm5a,8,19,turb,
Interpolated HI for 74% discharge...1037,21,-0.125077331,74,MOOS_storm5a_08_19_turb,MOOS,storm5a,8,19,turb,
Interpolated HI for 76% discharge...1038,21,-0.158241273,76,MOOS_storm5a_08_19_turb,MOOS,storm5a,8,19,turb,
Interpolated HI for 78% discharge...1039,21,-0.180357932,78,MOOS_storm5a_08_19_turb,MOOS,storm5a,8,19,turb,
Interpolated HI for 80% discharge...1040,21,-0.670728384,80,MOOS_storm5a_08_19_turb,MOOS,storm5a,8,19,turb,
Interpolated HI for 82% discharge...1041,21,-0.582891442,82,MOOS_storm5a_08_19_turb,MOOS,storm5a,8,19,turb,
Interpolated HI for 84% discharge...1042,21,-0.544299602,84,MOOS_storm5a_08_19_turb,MOOS,storm5a,8,19,turb,
Interpolated HI for 86% discharge...1043,21,-0.507320666,86,MOOS_storm5a_08_19_turb,MOOS,storm5a,8,19,turb,
Interpolated HI for 88% discharge...1044,21,-0.600655472,88,MOOS_storm5a_08_19_turb,MOOS,storm5a,8,19,turb,
Interpolated HI for 90% discharge...1045,21,-0.525349831,90,MOOS_storm5a_08_19_turb,MOOS,storm5a,8,19,turb,
Interpolated HI for 92% discharge...1046,21,-0.346593755,92,MOOS_storm5a_08_19_turb,MOOS,storm5a,8,19,turb,
Interpolated HI for 94% discharge...1047,21,-0.433716306,94,MOOS_storm5a_08_19_turb,MOOS,storm5a,8,19,turb,
Interpolated HI for 96% discharge...1048,21,-0.265109,96,MOOS_storm5a_08_19_turb,MOOS,storm5a,8,19,turb,
Interpolated HI for 98% discharge...1049,21,-0.454499926,98,MOOS_storm5a_08_19_turb,MOOS,storm5a,8,19,turb,
Interpolated HI for 100% discharge...1050,21,-0.134817352,100,MOOS_storm5a_08_19_turb,MOOS,storm5a,8,19,turb,
Interpolated HI for 2% discharge...1051,22,-0.433805492,2,MOOS_storm5b_08_21_fDOM,MOOS,storm5b,8,21,fDOM,
Interpolated HI for 4% discharge...1052,22,-0.894278705,4,MOOS_storm5b_08_21_fDOM,MOOS,storm5b,8,21,fDOM,
Interpolated HI for 6% discharge...1053,22,-0.903418533,6,MOOS_storm5b_08_21_fDOM,MOOS,storm5b,8,21,fDOM,
Interpolated HI for 8% discharge...1054,22,-0.924573343,8,MOOS_storm5b_08_21_fDOM,MOOS,storm5b,8,21,fDOM,
Interpolated HI for 10% discharge...1055,22,-0.948557147,10,MOOS_storm5b_08_21_fDOM,MOOS,storm5b,8,21,fDOM,
Interpolated HI for 12% discharge...1056,22,-0.946341431,12,MOOS_storm5b_08_21_fDOM,MOOS,storm5b,8,21,fDOM,
Interpolated HI for 14% discharge...1057,22,-0.93730052,14,MOOS_storm5b_08_21_fDOM,MOOS,storm5b,8,21,fDOM,
Interpolated HI for 16% discharge...1058,22,-0.957030941,16,MOOS_storm5b_08_21_fDOM,MOOS,storm5b,8,21,fDOM,
Interpolated HI for 18% discharge...1059,22,-0.966685131,18,MOOS_storm5b_08_21_fDOM,MOOS,storm5b,8,21,fDOM,
Interpolated HI for 20% discharge...1060,22,-0.959859935,20,MOOS_storm5b_08_21_fDOM,MOOS,storm5b,8,21,fDOM,
Interpolated HI for 22% discharge...1061,22,-0.96740392,22,MOOS_storm5b_08_21_fDOM,MOOS,storm5b,8,21,fDOM,
Interpolated HI for 24% discharge...1062,22,-0.955065812,24,MOOS_storm5b_08_21_fDOM,MOOS,storm5b,8,21,fDOM,
Interpolated HI for 26% discharge...1063,22,-0.932420669,26,MOOS_storm5b_08_21_fDOM,MOOS,storm5b,8,21,fDOM,
Interpolated HI for 28% discharge...1064,22,-0.91023054,28,MOOS_storm5b_08_21_fDOM,MOOS,storm5b,8,21,fDOM,
Interpolated HI for 30% discharge...1065,22,-0.879573211,30,MOOS_storm5b_08_21_fDOM,MOOS,storm5b,8,21,fDOM,
Interpolated HI for 32% discharge...1066,22,-0.856928068,32,MOOS_storm5b_08_21_fDOM,MOOS,storm5b,8,21,fDOM,
Interpolated HI for 34% discharge...1067,22,-0.837428451,34,MOOS_storm5b_08_21_fDOM,MOOS,storm5b,8,21,fDOM,
Interpolated HI for 36% discharge...1068,22,-0.799754689,36,MOOS_storm5b_08_21_fDOM,MOOS,storm5b,8,21,fDOM,
Interpolated HI for 38% discharge...1069,22,-0.777056791,38,MOOS_storm5b_08_21_fDOM,MOOS,storm5b,8,21,fDOM,
Interpolated HI for 40% discharge...1070,22,-0.741869115,40,MOOS_storm5b_08_21_fDOM,MOOS,storm5b,8,21,fDOM,
Interpolated HI for 42% discharge...1071,22,-0.628913772,42,MOOS_storm5b_08_21_fDOM,MOOS,storm5b,8,21,fDOM,
Interpolated HI for 44% discharge...1072,22,-0.636398407,44,MOOS_storm5b_08_21_fDOM,MOOS,storm5b,8,21,fDOM,
Interpolated HI for 46% discharge...1073,22,-0.462491098,46,MOOS_storm5b_08_21_fDOM,MOOS,storm5b,8,21,fDOM,
Interpolated HI for 48% discharge...1074,22,-0.398274907,48,MOOS_storm5b_08_21_fDOM,MOOS,storm5b,8,21,fDOM,
Interpolated HI for 50% discharge...1075,22,-0.356202685,50,MOOS_storm5b_08_21_fDOM,MOOS,storm5b,8,21,fDOM,
Interpolated HI for 52% discharge...1076,22,-0.324721057,52,MOOS_storm5b_08_21_fDOM,MOOS,storm5b,8,21,fDOM,
Interpolated HI for 54% discharge...1077,22,-0.284600776,54,MOOS_storm5b_08_21_fDOM,MOOS,storm5b,8,21,fDOM,
Interpolated HI for 56% discharge...1078,22,-0.250626467,56,MOOS_storm5b_08_21_fDOM,MOOS,storm5b,8,21,fDOM,
Interpolated HI for 58% discharge...1079,22,-0.149382765,58,MOOS_storm5b_08_21_fDOM,MOOS,storm5b,8,21,fDOM,
Interpolated HI for 60% discharge...1080,22,-0.154157105,60,MOOS_storm5b_08_21_fDOM,MOOS,storm5b,8,21,fDOM,
Interpolated HI for 62% discharge...1081,22,-0.015819947,62,MOOS_storm5b_08_21_fDOM,MOOS,storm5b,8,21,fDOM,
Interpolated HI for 64% discharge...1082,22,-0.047196064,64,MOOS_storm5b_08_21_fDOM,MOOS,storm5b,8,21,fDOM,
Interpolated HI for 66% discharge...1083,22,-0.100063306,66,MOOS_storm5b_08_21_fDOM,MOOS,storm5b,8,21,fDOM,
Interpolated HI for 68% discharge...1084,22,-0.035774577,68,MOOS_storm5b_08_21_fDOM,MOOS,storm5b,8,21,fDOM,
Interpolated HI for 70% discharge...1085,22,-0.017989502,70,MOOS_storm5b_08_21_fDOM,MOOS,storm5b,8,21,fDOM,
Interpolated HI for 72% discharge...1086,22,-0.021108649,72,MOOS_storm5b_08_21_fDOM,MOOS,storm5b,8,21,fDOM,
