datetimeAK,Q,day,site.ID
2022-09-02T20:00:00Z,1125.197038304848,2022-09-02,MOOS
2022-09-02T21:00:00Z,1124.896359337627,2022-09-02,MOOS
2022-09-02T22:00:00Z,1128.0833622140608,2022-09-02,MOOS
2022-09-02T23:00:00Z,1131.3929976839552,2022-09-02,MOOS
2022-09-03T00:00:00Z,1128.5738925879236,2022-09-03,MOOS
2022-09-03T01:00:00Z,1129.4988172785213,2022-09-03,MOOS
2022-09-03T02:00:00Z,1131.09231871674,2022-09-03,MOOS
2022-09-03T03:00:00Z,1129.744082465451,2022-09-03,MOOS
2022-09-03T04:00:00Z,1131.4602164971361,2022-09-03,MOOS
2022-09-03T04:30:00Z,1129.9893476523823,2022-09-03,MOOS
2022-09-03T04:45:00Z,1123.8606070864505,2022-09-03,MOOS
2022-09-03T05:00:00Z,1134.4019541866364,2022-09-03,MOOS
2022-09-03T05:45:00Z,1132.9310853418863,2022-09-03,MOOS
2022-09-03T06:00:00Z,1132.9310853418863,2022-09-03,MOOS
2022-09-03T06:45:00Z,1131.4602164971361,2022-09-03,MOOS
2022-09-03T07:00:00Z,1133.0537179353491,2022-09-03,MOOS
2022-09-03T07:45:00Z,1131.5828490905992,2022-09-03,MOOS
2022-09-03T08:00:00Z,1131.5828490905992,2022-09-03,MOOS
2022-09-03T08:45:00Z,1136.118088218318,2022-09-03,MOOS
2022-09-03T09:00:00Z,1134.6472193735679,2022-09-03,MOOS
2022-09-03T09:30:00Z,1133.636042185103,2022-09-03,MOOS
2022-09-03T09:45:00Z,1136.2407208117827,2022-09-03,MOOS
2022-09-03T10:00:00Z,1134.7698519670325,2022-09-03,MOOS
2022-09-03T11:00:00Z,1131.8281142775286,2022-09-03,MOOS
2022-09-03T12:00:00Z,1136.3633534052476,2022-09-03,MOOS
2022-09-03T13:00:00Z,1130.4798780262472,2022-09-03,MOOS
2022-09-03T14:00:00Z,1129.81130127863,2022-09-03,MOOS
2022-09-03T14:45:00Z,1131.1595375299153,2022-09-03,MOOS
2022-09-03T15:00:00Z,1129.688668685165,2022-09-03,MOOS
2022-09-03T16:00:00Z,1125.1534295574502,2022-09-03,MOOS
2022-09-03T16:45:00Z,1126.6242984022,2022-09-03,MOOS
2022-09-03T17:00:00Z,1131.0369049364542,2022-09-03,MOOS
2022-09-03T18:00:00Z,1127.9725346534856,2022-09-03,MOOS
2022-09-03T19:00:00Z,1129.4434034982355,2022-09-03,MOOS
2022-09-03T19:45:00Z,1126.2564006218022,2022-09-03,MOOS
2022-09-03T20:00:00Z,1129.1981383113061,2022-09-03,MOOS
2022-09-03T20:15:00Z,1127.6046368730874,2022-09-03,MOOS
2022-09-03T20:45:00Z,1126.0111354348726,2022-09-03,MOOS
2022-09-03T21:00:00Z,1128.9528731243765,2022-09-03,MOOS
2022-09-03T21:30:00Z,1130.3011093756581,2022-09-03,MOOS
2022-09-03T21:45:00Z,1131.7719782204083,2022-09-03,MOOS
2022-09-03T22:00:00Z,1128.7484854685981,2022-09-03,MOOS
2022-09-03T22:15:00Z,1130.178476782197,2022-09-03,MOOS
2022-09-03T23:00:00Z,1127.0025566618222,2022-09-03,MOOS
2022-09-03T23:30:00Z,1129.9442943513225,2022-09-03,MOOS
2022-09-03T23:45:00Z,1131.4151631960726,2022-09-03,MOOS
2022-09-04T00:00:00Z,1131.4151631960726,2022-09-04,MOOS
2022-09-04T01:00:00Z,1132.7633994473579,2022-09-04,MOOS
2022-09-04T01:30:00Z,1134.234268292108,2022-09-04,MOOS
2022-09-04T02:00:00Z,1131.169898009143,2022-09-04,MOOS
2022-09-04T02:15:00Z,1134.111635698643,2022-09-04,MOOS
2022-09-04T03:00:00Z,1129.4537639774633,2022-09-04,MOOS
2022-09-04T03:45:00Z,1135.3372393564637,2022-09-04,MOOS
2022-09-04T04:00:00Z,1135.3372393564637,2022-09-04,MOOS
2022-09-04T04:30:00Z,1135.214606762999,2022-09-04,MOOS
2022-09-04T05:00:00Z,1135.0919741695325,2022-09-04,MOOS
2022-09-04T05:30:00Z,1134.9693415760676,2022-09-04,MOOS
2022-09-04T06:00:00Z,1131.9049712931007,2022-09-04,MOOS
2022-09-04T06:30:00Z,1133.253207544386,2022-09-04,MOOS
2022-09-04T07:00:00Z,1133.1305749509213,2022-09-04,MOOS
2022-09-04T07:15:00Z,1136.0723126404214,2022-09-04,MOOS
2022-09-04T07:30:00Z,1135.9496800469606,2022-09-04,MOOS
2022-09-04T07:45:00Z,1135.9496800469606,2022-09-04,MOOS
2022-09-04T08:00:00Z,1135.9496800469606,2022-09-04,MOOS
2022-09-04T08:15:00Z,1135.9496800469606,2022-09-04,MOOS
2022-09-04T08:30:00Z,1131.291808325775,2022-09-04,MOOS
2022-09-04T08:45:00Z,1132.762677170525,2022-09-04,MOOS
2022-09-04T09:00:00Z,1137.1752837047793,2022-09-04,MOOS
2022-09-04T09:30:00Z,1138.6461525495292,2022-09-04,MOOS
2022-09-04T09:45:00Z,1141.5878902390295,2022-09-04,MOOS
2022-09-04T10:00:00Z,1143.0587590837797,2022-09-04,MOOS
2022-09-04T10:15:00Z,1142.9361264903148,2022-09-04,MOOS
2022-09-04T10:30:00Z,1145.877864179815,2022-09-04,MOOS
2022-09-04T10:45:00Z,1141.3426250521,2022-09-04,MOOS
2022-09-04T11:00:00Z,1148.6969692758544,2022-09-04,MOOS
2022-09-04T11:45:00Z,1148.5743366823876,2022-09-04,MOOS
2022-09-04T12:00:00Z,1151.5160743718916,2022-09-04,MOOS
2022-09-04T12:15:00Z,1149.2484548080304,2022-09-04,MOOS
2022-09-04T12:30:00Z,1151.393441778423,2022-09-04,MOOS
2022-09-04T13:00:00Z,1155.8060483126771,2022-09-04,MOOS
2022-09-04T14:00:00Z,1158.6251534087107,2022-09-04,MOOS
2022-09-04T14:45:00Z,1158.502520815246,2022-09-04,MOOS
2022-09-04T15:00:00Z,1159.973389659996,2022-09-04,MOOS
2022-09-04T15:15:00Z,1161.4442585047461,2022-09-04,MOOS
2022-09-04T16:00:00Z,1156.920102133086,2022-09-04,MOOS
2022-09-04T16:30:00Z,1158.268338384375,2022-09-04,MOOS
2022-09-04T17:00:00Z,1162.6809449186255,2022-09-04,MOOS
2022-09-04T18:00:00Z,1162.435679731694,2022-09-04,MOOS
2022-09-04T18:30:00Z,1160.842178293481,2022-09-04,MOOS
2022-09-04T19:00:00Z,1162.313047138231,2022-09-04,MOOS
2022-09-04T20:00:00Z,1160.5969131065515,2022-09-04,MOOS
2022-09-04T20:15:00Z,1162.0677819513016,2022-09-04,MOOS
2022-09-04T21:00:00Z,1161.945149357833,2022-09-04,MOOS
2022-09-04T21:15:00Z,1161.945149357833,2022-09-04,MOOS
2022-09-04T22:00:00Z,1163.2933856091222,2022-09-04,MOOS
2022-09-04T22:15:00Z,1157.287277636653,2022-09-04,MOOS
2022-09-04T22:45:00Z,1157.287277636653,2022-09-04,MOOS
2022-09-04T23:00:00Z,1160.2290153261533,2022-09-04,MOOS
2022-09-04T23:15:00Z,1159.56043857854,2022-09-04,MOOS
2022-09-04T23:45:00Z,1160.1063827326866,2022-09-04,MOOS
2022-09-05T00:00:00Z,1161.5772515774406,2022-09-05,MOOS
2022-09-05T00:30:00Z,1163.0481204221908,2022-09-05,MOOS
2022-09-05T01:00:00Z,1164.3963566734742,2022-09-05,MOOS
2022-09-05T01:15:00Z,1164.2737240800093,2022-09-05,MOOS
2022-09-05T02:00:00Z,1167.2154617695096,2022-09-05,MOOS
2022-09-05T02:15:00Z,1167.2154617695096,2022-09-05,MOOS
2022-09-05T02:45:00Z,1171.6280683037637,2022-09-05,MOOS
2022-09-05T03:00:00Z,1173.0989371485139,2022-09-05,MOOS
2022-09-05T03:15:00Z,1173.0989371485139,2022-09-05,MOOS
2022-09-05T03:30:00Z,1172.976304555049,2022-09-05,MOOS
2022-09-05T04:00:00Z,1172.8536719615843,2022-09-05,MOOS
2022-09-05T04:45:00Z,1181.556252436624,2022-09-05,MOOS
2022-09-05T05:00:00Z,1178.4918821536553,2022-09-05,MOOS
2022-09-05T06:00:00Z,1188.7990468229666,2022-09-05,MOOS
2022-09-05T06:30:00Z,1190.1472830742537,2022-09-05,MOOS
2022-09-05T07:00:00Z,1194.5598896085078,2022-09-05,MOOS
2022-09-05T08:00:00Z,1204.7333389282958,2022-09-05,MOOS
2022-09-05T08:45:00Z,1205.9589425861145,2022-09-05,MOOS
2022-09-05T09:00:00Z,1207.3071788374036,2022-09-05,MOOS
2022-09-05T09:30:00Z,1208.655415088685,2022-09-05,MOOS
2022-09-05T10:00:00Z,1213.0680216229393,2022-09-05,MOOS
2022-09-05T11:00:00Z,1215.8871267189766,2022-09-05,MOOS
2022-09-05T12:00:00Z,1217.23536297026,2022-09-05,MOOS
2022-09-05T12:45:00Z,1211.1066224043261,2022-09-05,MOOS
2022-09-05T13:00:00Z,1212.5774912490801,2022-09-05,MOOS
2022-09-05T13:45:00Z,1210.9839898108635,2022-09-05,MOOS
2022-09-05T14:00:00Z,1209.5131209661133,2022-09-05,MOOS
2022-09-05T14:15:00Z,1210.9839898108635,2022-09-05,MOOS
2022-09-05T14:30:00Z,1209.5131209661133,2022-09-05,MOOS
2022-09-05T14:45:00Z,1209.5131209661133,2022-09-05,MOOS
2022-09-05T15:00:00Z,1208.0422521213632,2022-09-05,MOOS
2022-09-05T16:00:00Z,1206.326118089676,2022-09-05,MOOS
2022-09-05T16:45:00Z,1209.2678557791799,2022-09-05,MOOS
2022-09-05T17:00:00Z,1210.73872462393,2022-09-05,MOOS
2022-09-05T18:00:00Z,1209.2789385352385,2022-09-05,MOOS
2022-09-05T18:15:00Z,1207.68543709702,2022-09-05,MOOS
2022-09-05T19:00:00Z,1198.603876085531,2022-09-05,MOOS
2022-09-05T20:00:00Z,1192.7204007065268,2022-09-05,MOOS
2022-09-05T21:00:00Z,1188.3077941722765,2022-09-05,MOOS
2022-09-05T21:45:00Z,1183.8951876380224,2022-09-05,MOOS
2022-09-05T22:00:00Z,1191.4947970487062,2022-09-05,MOOS
2022-09-05T22:45:00Z,1185.6113216697058,2022-09-05,MOOS
2022-09-05T23:00:00Z,1187.082190514456,2022-09-05,MOOS
2022-09-05T23:30:00Z,1184.1404528249557,2022-09-05,MOOS
2022-09-05T23:45:00Z,1184.1404528249557,2022-09-05,MOOS
2022-09-06T00:00:00Z,1187.2048231079168,2022-09-06,MOOS
2022-09-06T00:15:00Z,1182.7922165736666,2022-09-06,MOOS
2022-09-06T00:30:00Z,1182.7922165736666,2022-09-06,MOOS
2022-09-06T01:00:00Z,1179.8504788841663,2022-09-06,MOOS
2022-09-06T02:00:00Z,1175.4378723499121,2022-09-06,MOOS
2022-09-06T03:00:00Z,1172.496134660412,2022-09-06,MOOS
2022-09-06T04:00:00Z,1172.496134660412,2022-09-06,MOOS
2022-09-06T05:00:00Z,1169.3091317839785,2022-09-06,MOOS
2022-09-06T06:00:00Z,1166.2447615010174,2022-09-06,MOOS
2022-09-06T07:00:00Z,1168.3842070933806,2022-09-06,MOOS
2022-09-06T08:00:00Z,1168.3842070933806,2022-09-06,MOOS
2022-09-06T09:00:00Z,1168.3842070933806,2022-09-06,MOOS
2022-09-06T10:00:00Z,1160.9072302761635,2022-09-06,MOOS
2022-09-06T11:00:00Z,1156.2493585549778,2022-09-06,MOOS
2022-09-06T11:15:00Z,1156.2493585549778,2022-09-06,MOOS
2022-09-06T12:00:00Z,1157.720227399728,2022-09-06,MOOS
2022-09-06T14:00:00Z,1155.5807818073645,2022-09-06,MOOS
2022-09-06T14:15:00Z,1157.720227399728,2022-09-06,MOOS
2022-09-06T14:45:00Z,1151.1681752731104,2022-09-06,MOOS
2022-09-06T15:00:00Z,1155.5807818073645,2022-09-06,MOOS
2022-09-06T15:15:00Z,1154.1099129626145,2022-09-06,MOOS
2022-09-06T15:45:00Z,1154.1099129626145,2022-09-06,MOOS
2022-09-06T16:00:00Z,1157.0516506521146,2022-09-06,MOOS
2022-09-06T16:45:00Z,1153.987280369146,2022-09-06,MOOS
2022-09-06T17:00:00Z,1152.5164115243958,2022-09-06,MOOS
2022-09-06T17:30:00Z,1153.987280369146,2022-09-06,MOOS
2022-09-06T17:45:00Z,1153.987280369146,2022-09-06,MOOS
2022-09-06T18:00:00Z,1153.987280369146,2022-09-06,MOOS
2022-09-06T18:45:00Z,1155.458149213896,2022-09-06,MOOS
2022-09-06T19:00:00Z,1153.987280369146,2022-09-06,MOOS
2022-09-06T19:15:00Z,1152.5164115243958,2022-09-06,MOOS
2022-09-06T19:30:00Z,1151.0455426796457,2022-09-06,MOOS
2022-09-06T19:45:00Z,1151.0455426796457,2022-09-06,MOOS
2022-09-06T20:00:00Z,1151.0455426796457,2022-09-06,MOOS
2022-09-06T20:30:00Z,1157.0516506521146,2022-09-06,MOOS
2022-09-06T21:00:00Z,1154.1099129626145,2022-09-06,MOOS
2022-09-06T21:15:00Z,1157.1742832455832,2022-09-06,MOOS
2022-09-06T21:30:00Z,1155.7034144008294,2022-09-06,MOOS
2022-09-06T22:00:00Z,1154.2325455560792,2022-09-06,MOOS
2022-09-06T22:30:00Z,1155.8260469942961,2022-09-06,MOOS
2022-09-06T23:00:00Z,1150.7448637124285,2022-09-06,MOOS
2022-09-07T00:00:00Z,1150.8674963058952,2022-09-07,MOOS
2022-09-07T01:00:00Z,1157.11886946529,2022-09-07,MOOS
2022-09-07T02:00:00Z,1155.6480006205397,2022-09-07,MOOS
2022-09-07T03:00:00Z,1155.6480006205397,2022-09-07,MOOS
2022-09-07T04:00:00Z,1158.7123709035104,2022-09-07,MOOS
2022-09-07T05:00:00Z,1161.6541085930107,2022-09-07,MOOS
2022-09-07T06:00:00Z,1157.11886946529,2022-09-07,MOOS
2022-09-07T07:00:00Z,1160.0606071547902,2022-09-07,MOOS
2022-09-07T08:00:00Z,1161.531475999544,2022-09-07,MOOS
2022-09-07T08:15:00Z,1161.531475999544,2022-09-07,MOOS
2022-09-07T08:30:00Z,1164.4732136890443,2022-09-07,MOOS
2022-09-07T08:45:00Z,1163.0023448442942,2022-09-07,MOOS
2022-09-07T09:00:00Z,1158.4671057165792,2022-09-07,MOOS
2022-09-07T10:00:00Z,1159.8153419678606,2022-09-07,MOOS
2022-09-07T10:30:00Z,1159.6927093743998,2022-09-07,MOOS
2022-09-07T11:00:00Z,1159.570076780933,2022-09-07,MOOS
2022-09-07T11:30:00Z,1159.4474441874702,2022-09-07,MOOS
2022-09-07T12:00:00Z,1162.3891818769703,2022-09-07,MOOS
2022-09-07T12:15:00Z,1160.9183130322203,2022-09-07,MOOS
2022-09-07T13:00:00Z,1157.8539427492515,2022-09-07,MOOS
2022-09-07T14:00:00Z,1159.2021790005367,2022-09-07,MOOS
2022-09-07T14:45:00Z,1155.602947319478,2022-09-07,MOOS
2022-09-07T15:00:00Z,1157.073816164232,2022-09-07,MOOS
2022-09-07T15:45:00Z,1160.0155538537322,2022-09-07,MOOS
2022-09-07T16:00:00Z,1160.0155538537322,2022-09-07,MOOS
2022-09-07T16:15:00Z,1155.4803147260134,2022-09-07,MOOS
2022-09-07T17:00:00Z,1158.4220524155135,2022-09-07,MOOS
2022-09-07T18:00:00Z,1156.8285509773025,2022-09-07,MOOS
2022-09-07T18:30:00Z,1153.7641806943357,2022-09-07,MOOS
2022-09-07T19:00:00Z,1155.2350495390856,2022-09-07,MOOS
2022-09-07T20:00:00Z,1152.170679256117,2022-09-07,MOOS
2022-09-07T20:30:00Z,1152.9729713532536,2022-09-07,MOOS
2022-09-07T21:00:00Z,1151.5021025085036,2022-09-07,MOOS
2022-09-07T21:15:00Z,1150.0312336637535,2022-09-07,MOOS
2022-09-07T22:00:00Z,1150.0312336637535,2022-09-07,MOOS
2022-09-07T23:00:00Z,1148.682997412468,2022-09-07,MOOS
2022-09-08T00:00:00Z,1147.212128567718,2022-09-08,MOOS
2022-09-08T00:15:00Z,1147.212128567718,2022-09-08,MOOS
2022-09-08T01:00:00Z,1147.334761161181,2022-09-08,MOOS
2022-09-08T02:00:00Z,1144.3930234716806,2022-09-08,MOOS
2022-09-08T03:00:00Z,1145.741259722968,2022-09-08,MOOS
2022-09-08T04:00:00Z,1145.741259722968,2022-09-08,MOOS
2022-09-08T05:00:00Z,1145.741259722968,2022-09-08,MOOS
2022-09-08T06:00:00Z,1145.741259722968,2022-09-08,MOOS
2022-09-08T06:45:00Z,1145.741259722968,2022-09-08,MOOS
2022-09-08T07:00:00Z,1144.2703908782178,2022-09-08,MOOS
2022-09-08T07:15:00Z,1144.2703908782178,2022-09-08,MOOS
2022-09-08T07:45:00Z,1142.7995220334637,2022-09-08,MOOS
2022-09-08T08:00:00Z,1141.3286531887138,2022-09-08,MOOS
2022-09-08T08:15:00Z,1141.3286531887138,2022-09-08,MOOS
2022-09-08T08:30:00Z,1139.8577843439637,2022-09-08,MOOS
2022-09-08T08:45:00Z,1142.7995220334637,2022-09-08,MOOS
2022-09-08T09:00:00Z,1142.7995220334637,2022-09-08,MOOS
2022-09-08T09:45:00Z,1139.8577843439637,2022-09-08,MOOS
2022-09-08T10:00:00Z,1144.3930234716806,2022-09-08,MOOS
2022-09-08T10:15:00Z,1138.5095480926802,2022-09-08,MOOS
2022-09-08T11:00:00Z,1141.5739183756414,2022-09-08,MOOS
2022-09-08T11:15:00Z,1140.1030495308912,2022-09-08,MOOS
2022-09-08T11:45:00Z,1138.632180686141,2022-09-08,MOOS
2022-09-08T12:00:00Z,1141.69655096911,2022-09-08,MOOS
2022-09-08T13:00:00Z,1143.5353175942582,2022-09-08,MOOS
2022-09-08T13:30:00Z,1142.187081342971,2022-09-08,MOOS
2022-09-08T13:45:00Z,1142.1759985869141,2022-09-08,MOOS
2022-09-08T14:00:00Z,1140.705129742164,2022-09-08,MOOS
2022-09-08T15:00:00Z,1139.724791271275,2022-09-08,MOOS
2022-09-08T16:00:00Z,1142.365849993558,2022-09-08,MOOS
2022-09-08T17:00:00Z,1141.3855115226688,2022-09-08,MOOS
2022-09-08T18:00:00Z,1147.7595172755284,2022-09-08,MOOS
2022-09-08T19:00:00Z,1148.2500476493874,2022-09-08,MOOS
2022-09-08T20:00:00Z,1141.1409686125664,2022-09-08,MOOS
2022-09-08T21:00:00Z,1149.1084758036448,2022-09-08,MOOS
2022-09-08T22:00:00Z,1142.6790562704957,2022-09-08,MOOS
2022-09-08T23:00:00Z,1136.9182134849561,2022-09-08,MOOS
2022-09-08T23:30:00Z,1144.640455489107,2022-09-08,MOOS
2022-09-09T00:00:00Z,1140.1052163613879,2022-09-09,MOOS
2022-09-09T00:45:00Z,1146.1113243338607,2022-09-09,MOOS
2022-09-09T01:00:00Z,1145.4372062082143,2022-09-09,MOOS
2022-09-09T01:15:00Z,1144.8857206760345,2022-09-09,MOOS
2022-09-09T02:00:00Z,1142.178165417409,2022-09-09,MOOS
2022-09-09T03:00:00Z,1142.4234306043404,2022-09-09,MOOS
2022-09-09T04:00:00Z,1147.2039349189868,2022-09-09,MOOS
2022-09-09T05:00:00Z,1150.145672608487,2022-09-09,MOOS
2022-09-09T06:00:00Z,1153.210042891452,2022-09-09,MOOS
2022-09-09T07:00:00Z,1148.1399423656471,2022-09-09,MOOS
2022-09-09T08:00:00Z,1149.4881786169324,2022-09-09,MOOS
2022-09-09T09:00:00Z,1143.7882909897119,2022-09-09,MOOS
2022-09-09T09:15:00Z,1148.9976482430695,2022-09-09,MOOS
2022-09-09T09:30:00Z,1147.5267793983194,2022-09-09,MOOS
2022-09-09T10:00:00Z,1142.9915402706006,2022-09-09,MOOS
2022-09-09T11:00:00Z,1147.5267793983194,2022-09-09,MOOS
2022-09-09T12:00:00Z,1146.0559105535692,2022-09-09,MOOS
2022-09-09T12:15:00Z,1146.0559105535692,2022-09-09,MOOS
2022-09-09T12:30:00Z,1146.0559105535692,2022-09-09,MOOS
2022-09-09T12:45:00Z,1144.5850417088193,2022-09-09,MOOS
2022-09-09T13:00:00Z,1150.713782274755,2022-09-09,MOOS
2022-09-09T13:30:00Z,1146.3011757405006,2022-09-09,MOOS
2022-09-09T13:45:00Z,1146.4238083339674,2022-09-09,MOOS
2022-09-09T14:00:00Z,1149.4881786169324,2022-09-09,MOOS
2022-09-09T14:15:00Z,1149.4881786169324,2022-09-09,MOOS
2022-09-09T14:45:00Z,1154.1460503381122,2022-09-09,MOOS
2022-09-09T15:00:00Z,1148.2625749591118,2022-09-09,MOOS
2022-09-09T16:00:00Z,1151.31586248602,2022-09-09,MOOS
2022-09-09T16:15:00Z,1152.9093639242387,2022-09-09,MOOS
2022-09-09T17:00:00Z,1148.4967573899846,2022-09-09,MOOS
2022-09-09T18:00:00Z,1153.0319965176998,2022-09-09,MOOS
2022-09-09T19:00:00Z,1153.0319965176998,2022-09-09,MOOS
2022-09-09T19:15:00Z,1160.5089733349207,2022-09-09,MOOS
2022-09-09T19:30:00Z,1150.0902588281995,2022-09-09,MOOS
2022-09-09T19:45:00Z,1157.5672356454168,2022-09-09,MOOS
2022-09-09T20:00:00Z,1150.0902588281995,2022-09-09,MOOS
2022-09-09T21:00:00Z,1154.2576001755203,2022-09-09,MOOS
2022-09-09T22:00:00Z,1158.681289465833,2022-09-09,MOOS
2022-09-09T23:00:00Z,1156.9651554341515,2022-09-09,MOOS
2022-09-10T00:00:00Z,1161.255129374937,2022-09-10,MOOS
2022-09-10T00:15:00Z,1159.6616279367222,2022-09-10,MOOS
2022-09-10T00:45:00Z,1167.0159721604766,2022-09-10,MOOS
2022-09-10T01:00:00Z,1166.89333956701,2022-09-10,MOOS
2022-09-10T02:00:00Z,1181.356762827587,2022-09-10,MOOS
2022-09-10T03:00:00Z,1188.588474457873,2022-09-10,MOOS
2022-09-10T04:00:00Z,1182.337101298478,2022-09-10,MOOS
2022-09-10T10:00:00Z,1186.5148031250228,2022-09-10,MOOS
2022-09-10T10:30:00Z,1186.9381146857068,2022-09-10,MOOS
2022-09-10T10:45:00Z,1192.1530133170975,2022-09-10,MOOS
2022-09-10T11:00:00Z,1187.6177741893805,2022-09-10,MOOS
2022-09-10T11:15:00Z,1198.0364886960979,2022-09-10,MOOS
2022-09-10T11:30:00Z,1192.030380723631,2022-09-10,MOOS
2022-09-10T11:45:00Z,1189.0886430341307,2022-09-10,MOOS
2022-09-10T12:00:00Z,1192.030380723631,2022-09-10,MOOS
2022-09-10T12:15:00Z,1195.8915017257052,2022-09-10,MOOS
2022-09-10T12:30:00Z,1192.030380723631,2022-09-10,MOOS
2022-09-10T13:00:00Z,1197.9138561026352,2022-09-10,MOOS
2022-09-10T13:45:00Z,1202.081197449954,2022-09-10,MOOS
2022-09-10T14:00:00Z,1196.0750894774887,2022-09-10,MOOS
2022-09-10T14:15:00Z,1199.016827166989,2022-09-10,MOOS
2022-09-10T14:30:00Z,1196.0750894774887,2022-09-10,MOOS
2022-09-10T15:00:00Z,1194.48158803927,2022-09-10,MOOS
2022-09-10T15:15:00Z,1197.3006931353075,2022-09-10,MOOS
2022-09-10T15:30:00Z,1197.3006931353075,2022-09-10,MOOS
2022-09-10T15:45:00Z,1192.7654540075905,2022-09-10,MOOS
2022-09-10T16:00:00Z,1194.2363228523407,2022-09-10,MOOS
2022-09-10T16:15:00Z,1195.7071916970908,2022-09-10,MOOS
2022-09-10T16:45:00Z,1191.0493199759107,2022-09-10,MOOS
2022-09-10T17:00:00Z,1193.991057665411,2022-09-10,MOOS
2022-09-10T17:15:00Z,1186.5140808481938,2022-09-10,MOOS
2022-09-10T18:00:00Z,1187.8623170994772,2022-09-10,MOOS
2022-09-10T18:45:00Z,1183.3270779717564,2022-09-10,MOOS
2022-09-10T19:00:00Z,1185.6002389136434,2022-09-10,MOOS
2022-09-10T19:30:00Z,1184.0067374754321,2022-09-10,MOOS
2022-09-10T20:00:00Z,1186.9595579209874,2022-09-10,MOOS
2022-09-10T21:00:00Z,1179.3599485103055,2022-09-10,MOOS
2022-09-10T21:30:00Z,1182.3016861998094,2022-09-10,MOOS
2022-09-10T22:00:00Z,1180.8308173550593,2022-09-10,MOOS
2022-09-10T22:30:00Z,1182.3016861998094,2022-09-10,MOOS
2022-09-10T22:45:00Z,1176.2955782273423,2022-09-10,MOOS
2022-09-10T23:00:00Z,1179.3599485103055,2022-09-10,MOOS
2022-09-10T23:30:00Z,1174.8247093825885,2022-09-10,MOOS
2022-09-11T00:00:00Z,1176.2955782273423,2022-09-11,MOOS
2022-09-11T01:00:00Z,1176.2955782273423,2022-09-11,MOOS
2022-09-11T02:00:00Z,1174.156132634975,2022-09-11,MOOS
2022-09-11T03:00:00Z,1174.156132634975,2022-09-11,MOOS
2022-09-11T04:00:00Z,1174.156132634975,2022-09-11,MOOS
2022-09-11T05:00:00Z,1174.156132634975,2022-09-11,MOOS
2022-09-11T06:00:00Z,1174.0335000415103,2022-09-11,MOOS
2022-09-11T07:00:00Z,1172.56263119676,2022-09-11,MOOS
2022-09-11T08:00:00Z,1175.5043688862604,2022-09-11,MOOS
2022-09-11T09:00:00Z,1176.9752377310106,2022-09-11,MOOS
2022-09-11T10:00:00Z,1170.9691297585414,2022-09-11,MOOS
2022-09-11T11:00:00Z,1169.3756283203265,2022-09-11,MOOS
2022-09-11T12:00:00Z,1170.8464971650767,2022-09-11,MOOS
2022-09-11T12:45:00Z,1165.0856543795371,2022-09-11,MOOS
2022-09-11T13:00:00Z,1168.0273920690413,2022-09-11,MOOS
2022-09-11T13:30:00Z,1165.0856543795371,2022-09-11,MOOS
2022-09-11T13:45:00Z,1162.143916690037,2022-09-11,MOOS
2022-09-11T17:00:00Z,1160.1271036911382,2022-09-11,MOOS
2022-09-11T18:00:00Z,1163.191473974107,2022-09-11,MOOS
2022-09-11T19:00:00Z,1158.7788674398569,2022-09-11,MOOS
2022-09-11T20:00:00Z,1161.1746609752065,2022-09-11,MOOS
2022-09-11T21:00:00Z,1158.355555879173,2022-09-11,MOOS
2022-09-11T22:00:00Z,1158.478188472634,2022-09-11,MOOS
2022-09-11T23:00:00Z,1162.3448508527395,2022-09-11,MOOS
2022-09-12T00:00:00Z,1157.9322443184853,2022-09-12,MOOS
2022-09-12T01:00:00Z,1153.6422703776998,2022-09-12,MOOS
2022-09-12T02:00:00Z,1153.7649029711665,2022-09-12,MOOS
2022-09-12T03:00:00Z,1155.2357718159167,2022-09-12,MOOS
2022-09-12T04:00:00Z,1155.3584044093832,2022-09-12,MOOS
2022-09-12T05:00:00Z,1155.4810370028463,2022-09-12,MOOS
2022-09-12T05:15:00Z,1156.283329099983,2022-09-12,MOOS
2022-09-12T06:00:00Z,1157.8768305381998,2022-09-12,MOOS
2022-09-12T07:00:00Z,1157.8768305381998,2022-09-12,MOOS
2022-09-12T08:00:00Z,1157.9994631316663,2022-09-12,MOOS
2022-09-12T09:00:00Z,1157.9994631316663,2022-09-12,MOOS
2022-09-12T10:00:00Z,1155.0577254421623,2022-09-12,MOOS
2022-09-12T11:00:00Z,1159.715597163346,2022-09-12,MOOS
2022-09-12T12:00:00Z,1155.302990629092,2022-09-12,MOOS
2022-09-12T13:00:00Z,1156.8964920673106,2022-09-12,MOOS
2022-09-12T14:00:00Z,1150.8903840948415,2022-09-12,MOOS
2022-09-12T15:00:00Z,1155.0023116618768,2022-09-12,MOOS
2022-09-12T16:00:00Z,1154.8796790684082,2022-09-12,MOOS
2022-09-12T17:00:00Z,1152.0605739723765,2022-09-12,MOOS
2022-09-12T18:00:00Z,1153.6540754105895,2022-09-12,MOOS
2022-09-12T19:00:00Z,1149.241468876339,2022-09-12,MOOS
2022-09-12T20:00:00Z,1150.7123377210892,2022-09-12,MOOS
2022-09-12T21:00:00Z,1150.834970314552,2022-09-12,MOOS
2022-09-12T22:00:00Z,1148.0158652185185,2022-09-12,MOOS
2022-09-12T23:00:00Z,1152.6737369397003,2022-09-12,MOOS
